precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL PATRIOȚILOR-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","ALIANȚA AUR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
18,GALAŢI,"LICEUL TEORETIC ”DUNAREA”",102,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:31:48",1205,1205,0,479,475,0,4,1332,853,463,16,4,14,5,48,5,5,26,17,60,17,3,0,3,237,15,4
18,GALAŢI,"LICEUL TEORETIC ”EMIL RACOVIȚĂ” (LICEUL ”EMIL RACOVIŢĂ” - ȘCOALA GENERALĂ NR. 6)",17,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:03:09",1082,1082,0,326,317,0,9,1188,862,310,16,0,17,4,33,18,2,7,13,34,9,2,1,2,153,14,1
18,GALAŢI,"LICEUL TEORETIC ”EMIL RACOVIȚĂ” (LICEUL ”EMIL RACOVIŢĂ” - ȘCOALA GENERALĂ NR. 6)",16,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:49:59",1204,1204,0,438,420,0,18,1328,890,412,26,2,22,2,45,6,1,18,25,55,23,2,0,1,194,15,1
18,GALAŢI,"LICEUL TEORETIC ”EMIL RACOVIȚĂ” (LICEUL ”EMIL RACOVIŢĂ” - ȘCOALA GENERALĂ NR. 6)",15,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:35",1719,1719,0,663,652,0,11,1896,1233,624,39,4,26,2,71,20,5,20,22,81,44,4,8,0,292,20,5
18,GALAŢI,"LICEUL TEORETIC ”MIRCEA ELIADE” (GRUP ȘCOLAR INDUSTRIAL ”GHEORGHE ASACHI” - LICEUL INDUSTRIAL NR. 8)",160,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:25:33",1680,1680,0,98,86,0,12,1866,1768,95,3,0,4,1,6,1,1,16,3,12,3,0,0,0,41,4,3
18,GALAŢI,"LICEUL TEORETIC ”MIRCEA ELIADE” (GRUP ȘCOLAR INDUSTRIAL ”GHEORGHE ASACHI” - LICEUL INDUSTRIAL NR. 8)",159,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:44:33",1886,1886,0,250,238,0,12,2086,1836,244,6,1,3,2,13,4,3,35,6,46,4,0,0,5,99,11,12
18,GALAŢI,"LICEUL TEORETIC ”MIRCEA ELIADE” (GRUP ȘCOLAR INDUSTRIAL ”GHEORGHE ASACHI” - LICEUL INDUSTRIAL NR. 8)",161,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:33:12",1859,1859,0,98,89,0,9,2067,1969,96,2,0,2,1,6,0,0,10,9,5,1,0,0,0,56,5,1
18,GALAŢI,"LICEUL TEORETIC ”SFÂNTA MARIA” (GRUP ȘCOLAR INDUSTRIAL ”SFÂNTA MARIA” - LICEUL INDUSTRIAL NR.10)",130,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 13:21:19",1380,1380,0,546,536,0,10,1522,976,524,22,3,19,9,60,9,3,27,12,67,31,1,1,7,246,24,5
18,GALAŢI,"LICEUL TEORETIC ”SFÂNTA MARIA” (GRUP ȘCOLAR INDUSTRIAL ”SFÂNTA MARIA” - LICEUL INDUSTRIAL NR.10)",129,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:52:51",1170,1170,0,486,467,0,19,1287,801,468,18,2,21,2,61,16,3,26,18,58,23,2,3,6,218,9,0
18,GALAŢI,MUZEU,423,UMBRĂREŞTI,77402,6,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 14:46:46",256,256,0,140,130,0,10,282,142,133,7,0,1,0,6,1,2,8,5,16,2,5,1,0,83,3,0
18,GALAŢI,"SALĂ DE ACTIVITĂȚI SOCIAL-CULTURALE, SAT BALINTEȘTI",237,BEREŞTI-MERIA,75356,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:32:00",711,711,0,400,381,0,19,783,383,377,23,2,2,1,4,3,4,28,2,34,1,2,0,1,283,9,1
18,GALAŢI,"SALA DE SPORT",212,"ORAŞ BEREŞTI",75338,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:55:41",1248,1248,0,794,763,0,31,1375,581,750,44,6,10,1,13,4,5,36,13,34,4,5,0,1,606,5,7
18,GALAŢI,"SALA DE SPORT SIVITA",415,TULUCEŞTI,77331,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:07:13",1037,1037,0,489,476,0,13,1142,653,470,19,4,12,3,32,4,1,14,13,55,12,0,0,4,310,2,4
18,GALAŢI,"SALĂ ÎNTRUNIRI LUNCA",332,JORĂŞTI,76638,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:54:21",178,178,0,113,103,0,10,195,82,104,9,0,0,1,2,1,0,3,1,6,1,1,0,0,88,0,0
18,GALAŢI,"S.C. ”APA-CANAL” S.A.",9,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:36:25",1539,1539,0,655,647,0,8,1696,1041,631,24,8,16,3,104,17,1,17,21,94,57,8,4,4,256,20,1
18,GALAŢI,"S.C. ”APA-CANAL” S.A.",10,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:30:55",1269,1269,0,536,520,0,16,1398,862,509,27,4,25,2,76,15,3,20,16,59,35,5,1,8,223,11,6
18,GALAŢI,"S.C. ”APA-CANAL” S.A.",8,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:36:27",1606,1606,0,723,711,0,12,1763,1040,694,29,2,25,3,109,18,8,39,28,69,48,6,3,9,300,23,4
18,GALAŢI,"ȘCOALA COASTA VĂII",429,"VALEA MĂRULUI",77475,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:39:45",383,383,0,243,233,0,10,421,178,228,15,8,0,1,4,1,0,18,3,28,0,5,1,0,158,0,1
18,GALAŢI,"SCOALA CU CLASE I-IV",252,BUCIUMENI,75819,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:03:28",324,324,0,238,222,0,16,359,121,227,11,0,1,0,5,4,1,19,2,19,0,1,0,0,173,1,1
18,GALAŢI,"ȘCOALA CU CLASELE I-IV AUREL BRĂESCU",367,NICOREŞTI,76807,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:40:41",242,242,0,129,119,0,10,255,126,121,8,2,0,0,2,0,0,7,0,26,0,0,0,0,83,0,1
18,GALAŢI,"ŞCOALA CU CLASELE I-IV NĂRTEŞTI",318,GOHOR,76497,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:48:16",649,649,0,464,378,0,86,712,248,439,25,1,3,3,3,8,0,20,0,56,4,0,3,2,332,0,4
18,GALAŢI,"ȘCOALA CU CLASELE I-IV, SAT PLEVNA",388,REDIU,77082,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:21:27",434,434,0,250,232,0,18,476,226,236,14,0,6,0,3,3,3,5,1,15,2,6,0,1,189,1,1
18,GALAŢI,"SCOALA DIMITRIE CANTEMIR NR.3, MATCA",340,MATCA,76692,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:44:00",1477,1477,0,824,815,0,9,1625,801,786,38,2,8,1,14,5,2,36,17,87,3,1,0,0,606,4,0
18,GALAŢI,"SCOALA DIMITRIE CANTEMIR NR.3, MATCA",341,MATCA,76692,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:17:29",1985,1985,0,1117,1087,0,30,2184,1067,1071,46,11,19,0,26,5,3,50,20,125,12,3,5,2,777,3,10
18,GALAŢI,"SCOALA DIN MALU ALB",288,DRĂGĂNEŞTI,75221,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:31:58",1662,1662,0,847,819,0,28,1832,985,799,48,1,15,2,26,10,4,49,21,90,6,4,2,4,558,3,4
18,GALAŢI,"SCOALA DIN SATUL DRĂGĂNEŞTI",286,DRĂGĂNEŞTI,75221,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:35:19",1790,1790,0,817,791,0,26,1969,1152,764,53,2,10,0,28,6,5,36,7,115,11,2,2,1,525,4,10
18,GALAŢI,"SCOALA ELEMENTARA LUNGOCI",309,FUNDENI,76353,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:41",389,389,0,241,215,0,26,429,188,221,20,1,2,0,3,0,2,8,1,36,3,0,1,0,160,1,3
18,GALAŢI,"SCOALA GENERALĂ CIUREŞTI",228,BĂLĂŞEŞTI,75613,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:09:54",205,205,0,123,98,0,25,226,103,121,2,0,0,0,0,0,0,1,1,35,0,0,0,0,84,0,0
18,GALAŢI,"SCOALA GENERALĂ COMĂNEŞTI",256,CAVADINEŞTI,75864,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:56:32",154,154,0,94,77,0,17,168,74,85,9,0,0,0,2,0,0,4,2,9,0,0,0,0,67,0,1
18,GALAŢI,"ŞCOALA GENERALĂ DOBRINEŞTI CLASELE I-IV",363,NICOREŞTI,76807,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:00:31",410,408,2,217,204,1,12,453,236,191,26,0,3,0,3,5,1,13,3,66,3,0,0,0,94,0,0
18,GALAŢI,"ŞCOALA GENERALA FUNDENI",306,FUNDENI,76353,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:21:40",630,630,0,393,372,0,21,693,300,367,26,2,1,1,10,4,1,18,2,50,5,4,3,0,262,0,4
18,GALAŢI,"ŞCOALA GENERALA HANU CONACHI",308,FUNDENI,76353,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:35:03",847,847,0,470,446,0,24,930,460,439,31,2,5,1,6,6,5,40,7,104,4,1,0,3,249,2,4
18,GALAŢI,"ŞCOALA GENERALA HANU CONACHI",307,FUNDENI,76353,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:24:35",1165,1165,0,617,611,0,6,1285,667,588,29,4,19,0,9,0,7,37,5,148,3,5,0,2,335,7,7
18,GALAŢI,"SCOALA GENERALA IJDILENI",304,FRUMUŞIŢA,76317,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:36:12",748,748,0,359,351,0,8,849,490,331,28,2,3,0,4,2,3,38,5,32,0,1,0,0,230,6,5
18,GALAŢI,"ȘCOALA GENERALĂ LIEȘTI",384,PRIPONEŞTI,77028,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:48:15",168,168,0,119,98,0,21,185,66,111,8,0,0,1,2,2,0,10,0,21,2,0,0,0,70,1,2
18,GALAŢI,"SCOALA GENERALĂ LUNGEŞTI",226,BĂLĂBĂNEŞTI,75542,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:55:39",460,460,0,249,238,0,11,508,258,237,12,0,0,1,9,2,1,8,1,12,1,1,0,0,198,1,2
18,GALAŢI,"SCOALA GENERALA MĂCIŞENI",263,CORNI,76004,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:54:31",642,642,0,443,399,0,44,708,265,404,39,2,2,0,24,1,1,18,1,25,1,3,1,0,322,3,0
18,GALAŢI,"ŞCOALA GENERALA NR.1 FRUMUŞIŢA (ŞCOALA DIN CENTRU)",302,FRUMUŞIŢA,76317,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:54:16",1774,1774,0,894,886,0,8,1948,1054,803,91,5,6,9,1,6,11,73,8,96,8,4,1,3,557,7,8
18,GALAŢI,"SCOALA GENERALĂ NR.2 PETRU RAREŞ",303,FRUMUŞIŢA,76317,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:49:21",822,822,0,452,435,0,17,886,287,434,18,1,5,0,6,3,2,43,6,41,4,2,1,3,305,6,6
18,GALAŢI,"SCOALA GENERALĂ PUPEZENI",230,BĂLĂŞEŞTI,75613,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:15:50",149,149,0,90,74,0,16,164,74,86,4,0,0,1,3,0,0,3,0,9,1,1,0,0,67,1,0
18,GALAŢI,"SCOALA GENERALA TĂMĂOANI",305,FRUMUŞIŢA,76317,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:15",976,976,0,475,446,0,29,1073,598,446,29,2,4,1,7,4,2,44,5,40,1,2,0,0,325,5,4
18,GALAŢI,"SCOALA GENERALĂ TRAIAN",243,BRANIŞTEA,75711,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:52:48",483,483,0,288,273,0,15,530,242,284,4,1,7,1,30,5,2,18,7,58,6,2,0,4,141,0,2
18,GALAŢI,"SCOALA GENERALA URLEŞTI",264,CORNI,76004,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:27:42",354,354,0,259,234,0,25,392,133,236,23,2,0,0,120,1,0,3,3,16,0,2,2,0,85,2,0
18,GALAŢI,"SCOALA GENERALA VASILE ALECSANDRI",244,BRANIŞTEA,75711,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:49:46",909,909,0,588,533,0,55,1003,415,561,27,3,4,0,22,6,5,26,10,98,2,0,2,0,374,4,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ „ALEXANDRU MORUZI” PECHEA",371,PECHEA,76969,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:24",1398,1398,0,623,611,0,12,1535,912,594,29,2,9,0,15,3,1,20,11,75,5,3,0,4,408,29,9
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ANGHEL RUGINĂ TECUCI",178,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:06:16",1304,1304,0,560,554,0,6,1434,874,535,25,6,9,3,9,10,6,59,6,84,4,2,2,1,322,1,11
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ANGHEL RUGINĂ TECUCI",179,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:17:03",1485,1485,0,649,647,0,2,1630,981,628,21,2,0,6,25,13,10,60,21,90,14,11,16,5,338,6,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ANGHEL RUGINĂ TECUCI",177,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:33:01",1253,1253,0,575,570,0,5,1386,811,548,27,0,8,6,25,5,2,57,6,98,6,2,2,3,312,4,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ CONDREA",421,UMBRĂREŞTI,77402,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:17:57",573,573,0,288,277,0,11,631,343,279,9,0,5,0,4,0,0,20,7,75,5,0,0,1,154,0,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",79,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:41:46",1357,1357,0,553,545,0,8,1493,940,533,20,6,26,4,59,15,5,33,20,50,11,5,4,7,268,14,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",76,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:11:54",1377,1377,0,510,499,0,11,1519,1009,497,13,1,24,3,53,9,7,21,23,69,26,7,2,6,229,15,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",80,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:53:23",1441,1441,0,548,535,0,13,1593,1045,535,13,6,22,2,51,2,8,23,15,72,24,2,3,4,285,14,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",75,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:52:20",1370,1370,0,555,534,0,21,1509,954,531,24,3,23,6,48,10,4,26,15,49,27,0,2,2,301,13,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",74,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:39:49",1528,1528,0,574,564,0,10,1681,1107,556,18,7,29,1,46,20,4,20,29,58,16,0,3,4,290,28,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",77,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:24:03",1435,1435,0,563,551,0,12,1585,1022,543,20,4,22,8,44,21,5,27,22,67,26,2,3,12,257,21,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DAN BARBILIAN” (ȘCOALA GENERALĂ ”DAN BARBILIAN” - ȘCOALA GENERALĂ NR. 43)",78,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:49:27",1430,1430,0,542,535,0,7,1583,1041,517,25,8,21,3,43,19,4,22,25,58,11,2,2,6,272,17,4
18,GALAŢI,"SCOALA GIMNAZIALĂ ”DIMITRIE LUCHIAN ”CORP B , PISCU",377,PISCU,76996,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:09:42",884,884,0,474,444,0,30,971,497,444,30,2,16,0,23,1,3,31,5,32,3,4,3,2,305,8,6
18,GALAŢI,"ŞCOALA GIMNAZIALĂ DIMITRIE STURDZA TECUCI",180,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:10:17",914,914,0,407,391,0,16,1007,600,388,19,1,10,5,27,9,3,29,13,61,12,0,2,3,208,1,4
18,GALAŢI,"ŞCOALA GIMNAZIALĂ DIMITRIE STURDZA TECUCI",181,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:36:44",727,727,0,323,315,0,8,802,479,309,14,1,6,0,17,6,2,18,10,49,2,2,0,2,188,2,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DOAMNA NICA” CORP C5",428,"VALEA MĂRULUI",77475,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:59:50",785,785,0,438,385,0,53,860,422,407,31,2,3,0,3,0,1,21,7,51,1,9,2,0,297,3,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DOAMNA NICA” CORP C5",427,"VALEA MĂRULUI",77475,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:03:08",979,979,0,554,497,0,57,1081,527,526,28,0,13,0,8,0,0,35,7,68,0,7,0,0,383,5,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU CĂPRARU” GRIVIȚA",319,GRIVIŢA,76558,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:26:32",1542,1542,0,748,701,0,47,1698,950,703,45,5,13,2,33,6,3,31,9,75,4,4,1,5,503,4,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU CĂPRARU” GRIVIȚA, CORP C2,",320,GRIVIŢA,76558,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:19:49",951,951,0,498,477,0,21,1052,554,448,50,0,9,2,30,1,1,10,6,43,6,1,0,4,329,1,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",24,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:27:52",1716,1716,0,606,599,0,7,1885,1279,581,25,5,18,8,59,12,2,38,16,70,33,6,1,4,275,29,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",23,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:16:18",1259,1259,0,509,497,0,12,1388,879,488,21,4,15,7,46,10,3,33,10,92,27,2,2,8,214,13,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",26,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:41:02",1279,1279,0,411,403,0,8,1411,1000,390,21,4,19,0,36,15,6,35,12,69,9,3,2,5,153,21,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",25,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:39:47",1267,1267,0,398,387,0,11,1396,998,383,15,1,10,4,42,16,4,41,13,56,14,2,4,2,155,14,5
18,GALAŢI,"ŞCOALA GIMNAZIALA ELENA DOAMNA,",285,"CUZA VODĂ",77595,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:06:20",1040,1040,0,587,548,0,39,1147,560,553,34,4,5,0,10,3,4,25,1,74,1,4,1,3,414,1,3
18,GALAŢI,"ŞCOALA GIMNAZIALA ELENA DOAMNA,",284,"CUZA VODĂ",77595,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:17:29",1158,1158,0,634,602,0,32,1273,639,591,43,3,11,2,14,4,2,31,4,61,1,3,0,0,439,6,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GEORGE IVAȘCU”",259,CERŢEŞTI,75917,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:18:31",707,707,0,454,405,0,49,757,303,422,32,1,2,0,4,2,1,11,2,91,4,0,0,0,299,3,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",138,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:34:52",1434,1434,0,498,487,0,11,1583,1085,477,21,2,21,4,27,13,6,37,19,51,15,2,3,3,252,13,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",137,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:14:26",1365,1365,0,526,506,0,20,1507,981,508,18,6,23,4,52,8,3,31,26,65,19,1,5,8,238,14,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",139,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:54:46",1777,1777,0,634,626,0,8,1955,1321,602,32,2,31,2,34,19,4,26,22,74,14,3,6,12,324,23,6
18,GALAŢI,"ŞCOALA GIMNAZIALĂ GHEORGHE PETRAŞCU TECUCI",182,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:41:26",973,973,0,384,372,0,12,1073,689,352,32,3,5,0,15,3,2,20,4,34,5,1,1,3,245,4,7
18,GALAŢI,"ŞCOALA GIMNAZIALĂ GHEORGHE PETRAŞCU TECUCI",183,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:17:42",1468,1468,0,588,581,0,7,1608,1020,555,33,5,16,2,15,5,6,38,4,70,8,7,0,0,367,2,10
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”GRIGORE HAGIU”",215,"ORAŞ TÂRGU BUJOR",75472,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:40:02",1884,1884,0,647,608,0,39,2079,1432,622,25,4,8,3,26,7,4,27,6,54,7,8,5,3,448,7,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",136,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:44:46",1612,1612,0,634,624,0,10,1783,1159,606,18,3,26,3,47,10,7,22,29,73,11,2,3,10,330,24,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",134,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:50:36",1283,1283,0,521,512,0,9,1412,891,491,30,2,13,2,39,16,10,18,18,64,17,1,3,7,262,15,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",135,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:57:07",1393,1393,0,549,539,0,10,1600,1051,532,17,3,11,3,50,17,4,40,15,77,25,2,5,6,254,13,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",133,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:46:25",1680,1680,0,653,642,0,11,1856,1203,632,21,2,22,5,39,15,2,31,27,100,27,5,3,5,323,19,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ION CREANGĂ TĂLPIGI",314,GHIDIGENI,76406,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:55:31",1643,1643,0,955,939,0,16,1810,855,884,71,1,0,0,3,1,1,23,3,78,2,2,1,0,765,3,1
