precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",195,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:47:38",1642,1642,0,853,832,0,21,1768,912,814,39,25,18,10,3,36,5,224,3,104,5,29,8,107,46,8,183
24,IAŞI,"SCOALA GIMNAZIALA VERSENI",562,MIROSLOVEŞTI,98051,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:49:39",910,910,0,481,456,0,25,1000,522,440,38,2,0,4,2,15,2,214,1,2,0,1,5,174,10,1,7
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",602,POPRICANI,98505,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:43",857,857,0,404,388,0,16,900,497,381,22,5,5,1,3,35,3,204,2,12,1,3,2,76,10,2,17
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",601,POPRICANI,98505,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:39",1344,1344,0,688,673,0,15,1500,814,635,51,17,5,3,1,62,3,324,1,22,6,9,6,108,17,1,50
24,IAŞI,"SCOALA GIMNAZIALA ZMEU",534,LUNGANI,97722,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:54:38",1469,1469,0,892,875,0,17,1600,708,836,56,1,1,0,1,25,1,703,0,2,0,1,3,95,3,0,0
24,IAŞI,"SCOALA GISTESTI",286,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:18",1010,1010,0,503,475,0,28,1100,597,479,24,3,5,8,2,28,2,281,2,10,3,10,15,91,6,0,13
24,IAŞI,"ŞCOALA HĂBĂŞEŞTI",682,STRUNGA,99209,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:12:35",314,314,0,164,152,0,12,408,244,157,7,5,0,0,2,5,3,111,0,5,3,1,0,14,3,0,5
24,IAŞI,"ŞCOALA HĂRMĂNEŞTII NOI",490,HĂRMĂNEŞTI,100326,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 16:55:18",754,754,0,362,344,0,18,800,438,335,27,5,2,5,1,23,4,208,5,7,3,5,7,50,0,0,10
24,IAŞI,"ŞCOALA HENCI",305,"ORAŞ PODU ILOAIEI",98373,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:52:48",495,495,0,228,222,0,6,500,272,222,6,3,0,0,0,24,0,114,0,2,3,2,6,57,4,0,7
24,IAŞI,"SCOALA HODORA",408,COTNARI,96478,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:01:28",1278,1278,0,587,576,0,11,1400,813,523,53,10,4,2,1,16,2,324,0,6,1,0,3,106,11,1,36
24,IAŞI,"ŞCOALA HOLM",308,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:27:20",254,254,0,126,121,0,5,300,174,118,8,1,1,0,0,7,0,66,0,3,3,1,2,26,1,0,7
24,IAŞI,"ŞCOALA HOMIŢA",419,CRISTEŞTI,96637,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:58:04",299,299,0,153,145,0,8,400,247,147,6,1,1,1,1,8,1,100,0,2,3,0,2,23,2,0,2
24,IAŞI,"SCOALA HORODISTEA",409,COTNARI,96478,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:17:39",436,436,0,189,183,0,6,500,311,175,14,1,1,1,0,10,1,103,0,3,2,3,3,28,1,0,18
24,IAŞI,"ŞCOALA ICUŞENI",767,VICTORIA,100004,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:37",401,401,0,208,197,0,11,500,292,189,19,2,3,1,0,4,0,145,0,1,1,4,4,18,4,0,2
24,IAŞI,"ŞCOALA ICUȘENI",768,VICTORIA,100004,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:28:10",406,406,0,245,224,0,21,500,255,220,25,3,4,3,0,16,0,149,0,2,0,2,9,28,3,0,1
24,IAŞI,"SCOALA ION CREANGA",264,"MUNICIPIUL PAŞCANI",95391,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:05:52",1277,1277,0,589,572,0,17,1400,811,566,23,25,7,4,6,31,2,289,4,24,4,9,4,108,15,0,34
24,IAŞI,"SCOALA IZVOARELE",612,RĂCHITENI,100335,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:12:08",1113,1113,0,535,497,0,38,1300,765,492,43,15,3,3,5,23,4,320,2,10,4,11,2,47,17,2,24
24,IAŞI,"ŞCOALA LITENI",347,BELCEŞTI,95872,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:12:47",1095,1095,0,480,467,0,13,1200,720,432,48,4,0,1,2,34,0,314,1,2,2,4,11,47,2,0,8
24,IAŞI,"SCOALA LUNCA",289,"MUNICIPIUL PAŞCANI",95391,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 16:52:04",1028,1028,0,563,557,0,6,1100,547,535,5,8,2,3,5,25,3,409,2,5,1,1,6,45,9,0,11
24,IAŞI,"SCOALA LUNCA",288,"MUNICIPIUL PAŞCANI",95391,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:34:56",1079,1079,0,500,492,0,8,1200,700,476,24,11,1,3,3,32,1,345,1,8,1,2,3,49,11,0,5
24,IAŞI,"SCOALA LUPARIA",410,COTNARI,96478,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:12:01",274,274,0,133,123,0,10,300,167,126,7,2,1,1,0,3,0,84,0,0,1,3,0,21,1,0,9
24,IAŞI,"ŞCOALA MUNTENI",348,BELCEŞTI,95872,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:14:21",782,782,0,340,336,0,4,900,560,311,29,4,7,2,0,12,1,227,0,3,1,0,8,27,8,0,11
24,IAŞI,"SCOALA NOUA RACHITENI",611,RĂCHITENI,100335,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:07:43",1562,1562,0,577,538,0,39,1700,1123,556,21,16,4,6,6,21,2,353,3,11,5,11,8,49,31,0,30
24,IAŞI,"SCOALA NR. 2 SPINOASA",452,ERBICENI,97009,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:05:06",234,234,0,133,119,0,14,300,167,126,7,4,3,1,0,4,1,69,1,0,1,3,1,30,5,0,3
24,IAŞI,"SCOALA NR. 2 SPRANCEANA",453,ERBICENI,97009,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:42:27",304,304,0,149,140,0,9,400,251,145,4,4,1,0,1,3,0,108,0,3,0,1,0,15,4,1,4
24,IAŞI,"ŞCOALA OSOI",391,COMARNA,96370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:56:56",1552,1552,0,842,801,0,41,1700,858,799,43,21,6,6,2,44,4,345,4,15,2,7,9,92,38,0,204
24,IAŞI,"ŞCOALA PIETRIŞ",441,DOLHEŞTI,96904,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:31:39",795,795,0,803,795,0,8,900,528,309,56,2,6,5,0,19,7,212,0,0,4,0,4,21,1,0,28
24,IAŞI,"SCOALA PODOLENII DE JOS",414,COZMEŞTI,96593,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:00:04",318,318,0,158,145,0,13,400,242,144,14,5,2,0,0,7,0,84,0,1,0,0,0,39,1,0,5
24,IAŞI,"ȘCOALA PRIMARĂ",468,GORBAN,97189,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:40:13",277,277,0,163,151,0,12,300,137,147,16,4,0,2,0,12,1,92,0,0,1,0,1,21,1,1,11
24,IAŞI,"ȘCOALA PRIMARĂ",467,GORBAN,97189,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:21:42",492,492,0,271,259,0,12,500,229,243,28,6,0,2,0,4,5,165,0,1,3,3,5,30,3,1,15
24,IAŞI,"ȘCOALA PRIMARĂ AL. I. CUZA",318,"ALEXANDRU I. CUZA",95612,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:20:56",637,637,0,393,378,0,15,700,343,332,25,6,0,1,0,32,1,230,4,3,3,0,1,42,4,0,5
24,IAŞI,"SCOALA PRIMARA AVINTU",627,ROMÂNEŞTI,98738,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:51:30",350,350,0,191,182,0,9,400,209,172,19,2,0,0,0,12,3,116,0,0,0,0,2,33,3,0,1
24,IAŞI,"SCOALA PRIMARA BAICENI",702,TODIREŞTI,99539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:10:52",251,251,0,153,142,0,11,300,147,138,15,1,0,0,1,7,2,115,0,3,1,0,0,5,2,0,1
24,IAŞI,"ȘCOALA PRIMARĂ BĂLTENI",609,PROBOTA,98649,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:55:37",632,632,0,365,349,0,16,700,335,347,18,6,4,0,1,24,0,246,1,1,0,3,2,51,4,1,3
24,IAŞI,"SCOALA PRIMARĂ BOATCA",425,DAGÂŢA,96717,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:34:35",210,210,0,119,113,0,6,300,181,115,4,1,0,0,0,6,0,95,0,0,1,2,0,5,3,0,2
24,IAŞI,"ŞCOALA PRIMARA BOCNIŢA",664,SINEŞTI,99058,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:02:50",268,268,0,166,148,0,18,300,134,148,18,3,0,0,0,8,0,101,0,0,1,0,4,19,9,0,3
24,IAŞI,"SCOALA PRIMARA BOGONOS",528,LEŢCANI,97679,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:23:18",613,613,0,357,354,0,3,700,343,332,25,3,1,0,0,33,4,232,0,1,3,0,3,33,4,1,14
24,IAŞI,"SCOALA PRIMARA BRATULESTI",677,STRUNGA,99209,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:48:22",546,546,0,241,219,0,22,600,359,218,23,3,2,3,1,14,0,142,1,2,0,2,4,35,5,0,4
24,IAŞI,"ȘCOALA PRIMARĂ BUDEȘTI",565,MOGOŞEŞTI,98113,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:56:35",329,329,0,164,156,0,8,400,236,149,15,1,0,1,0,9,0,109,0,0,0,3,0,20,3,0,3
24,IAŞI,"SCOALA PRIMARA BUHAENI",322,ANDRIEŞENI,95667,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:58:26",493,493,0,246,230,0,16,500,261,215,24,5,0,1,0,7,2,146,1,7,1,5,0,18,3,2,17
24,IAŞI,"SCOALA PRIMARA CARBUNARI",471,GRAJDURI,97241,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:37:56",764,764,0,159,154,0,5,800,641,145,14,1,6,2,0,7,0,63,0,0,2,1,1,57,0,0,5
24,IAŞI,"SCOALA PRIMARA CERCU",338,BÂRNOVA,95088,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:24:21",659,659,0,378,372,0,6,704,326,364,14,7,3,1,3,55,2,144,2,18,2,11,6,62,14,2,32
24,IAŞI,"SCOALA PRIMARA CILIBIU",459,GOLĂIEŞTI,97090,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:38:55",405,405,0,229,218,0,11,500,271,209,20,3,2,0,2,13,0,145,0,0,0,3,8,13,4,0,16
24,IAŞI,"ŞCOALA PRIMARĂ CIOCÂRLEŞTI",645,SCÂNTEIA,98916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:16:33",245,245,0,136,131,0,5,300,164,116,20,7,0,1,4,10,0,60,1,0,1,1,1,17,3,4,6
24,IAŞI,"SCOALA PRIMARA CIRLIG",596,POPRICANI,98505,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:49:26",764,764,0,387,365,0,22,800,426,350,24,7,6,2,2,25,1,177,2,13,3,4,3,76,10,1,18
24,IAŞI,"SCOALA PRIMARA CLASELE I-IV COASTA MAGURII",331,BALŞ,100273,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 16:49:49",183,183,0,101,95,0,6,200,105,90,5,0,0,0,0,5,0,68,0,0,1,1,0,13,1,0,1
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",142,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:28",1314,1314,0,451,431,0,20,1400,949,438,13,17,7,0,7,28,3,145,5,36,7,19,4,63,32,6,59
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",141,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:29",1585,1585,0,666,578,0,88,1700,1034,645,21,30,11,3,12,36,15,171,5,92,16,10,8,80,49,4,103
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",140,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:09:25",1759,1759,0,790,716,0,74,1900,1110,755,35,47,8,2,10,40,8,217,7,81,5,13,7,103,56,6,145
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",143,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:48:39",1247,1247,0,378,361,0,17,1400,1022,367,11,12,6,2,7,17,1,120,4,46,1,14,2,44,28,2,61
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",139,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:14",1134,1134,0,507,466,0,41,1200,693,492,15,22,9,4,4,25,7,147,3,61,1,19,1,49,45,9,86
24,IAŞI,"ŞCOALA PRIMARĂ ”COSTACHE NEGRI”",126,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:06",1719,1719,0,739,669,0,70,1900,1158,709,30,21,8,14,3,38,1,239,3,103,14,19,3,77,50,5,111
24,IAŞI,"ŞCOALA PRIMARĂ ”COSTACHE NEGRI”",127,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:28",1733,1733,0,337,298,0,39,1900,1563,323,14,17,7,4,3,15,1,115,0,35,4,6,1,37,30,1,47
24,IAŞI,"SCOALA PRIMARA COTU LUI IVAN",460,GOLĂIEŞTI,97090,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:42",303,303,0,184,176,0,8,400,216,162,22,3,1,2,1,9,2,113,0,1,1,0,1,14,1,1,12
24,IAŞI,"SCOALA PRIMARA COTU MORII",597,POPRICANI,98505,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:37:45",216,216,0,124,117,0,7,306,182,116,8,3,1,0,1,1,0,86,0,1,1,1,0,14,0,0,7
24,IAŞI,"SCOALA PRIMARA CUCUTENI",530,LEŢCANI,97679,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:53:03",388,388,0,200,194,0,6,400,200,179,21,3,0,3,0,19,1,101,0,1,1,2,2,28,1,0,17
24,IAŞI,"SCOALA PRIMARA CUZA- VODA",598,POPRICANI,98505,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:04:02",535,535,0,273,262,0,11,600,327,257,16,0,1,4,1,22,0,163,0,6,0,1,2,36,4,0,17
24,IAŞI,"SCOALA PRIMARA DADESTI",512,"ION NECULCE",95499,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-09 23:53:40",211,211,0,121,113,0,8,300,179,118,3,4,1,0,0,8,0,90,1,0,0,1,0,10,1,0,2
24,IAŞI,"ŞCOALA PRIMARĂ DELENI",371,CIORTEŞTI,96192,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:16:00",361,361,0,194,188,0,6,400,206,173,21,0,1,0,2,7,2,135,2,1,2,3,1,11,2,0,4
24,IAŞI,"ŞCOALA PRIMARA DOROSCANI",590,POPEŞTI,98435,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:25:15",432,432,0,256,242,0,14,500,244,233,23,3,2,3,2,21,1,116,0,4,2,1,3,69,3,0,3
24,IAŞI,"ŞCOALA PRIMARĂ ”GHEORGHE ASACHI”",30,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:27:37",917,917,0,653,306,0,347,1000,347,649,4,38,7,4,6,23,4,140,8,70,7,15,6,62,138,7,114
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",217,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:38:30",1107,1107,0,448,422,0,26,1200,752,431,17,15,2,3,10,28,0,132,3,45,3,11,4,55,36,7,77
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",220,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:20",1144,1144,0,463,448,0,15,1300,837,438,25,23,5,2,3,14,3,164,1,55,5,7,2,61,27,0,66
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",218,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:16:07",1061,1061,0,479,463,0,16,1200,721,464,15,25,9,7,5,21,1,136,3,72,2,11,4,59,22,5,82
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",216,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:03:45",1061,1061,0,461,407,0,54,1200,739,448,13,21,3,1,4,21,2,136,1,61,4,21,3,66,42,4,58
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",219,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:10:48",1197,1197,0,510,497,0,13,1300,789,499,11,25,7,8,5,9,2,151,2,77,2,15,5,55,39,2,95
24,IAŞI,"ŞCOALA PRIMARĂ GÎRBEŞTI",721,ŢIBANA,99673,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:02:19",969,969,0,336,333,0,3,1100,764,293,43,2,1,0,0,10,3,227,0,2,3,1,7,35,2,0,0
24,IAŞI,"ȘCOALA PRIMARA GIURGESTI",398,COSTEŞTI,100282,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:51:01",388,388,0,228,218,0,10,400,158,204,24,4,0,1,2,6,1,162,0,1,0,0,1,22,0,0,4
24,IAŞI,"ŞCOALA PRIMARA HEREŞTI",418,CRISTEŞTI,96637,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:03:59",517,517,0,382,313,0,69,600,218,358,24,7,3,0,0,10,2,281,0,2,0,2,0,40,6,1,4
24,IAŞI,"SCOALA PRIMARĂ HILIȚA",404,COSTULENI,96423,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:47:33",585,585,0,353,338,0,15,600,248,311,41,9,1,2,1,4,1,229,1,3,2,1,3,40,6,0,8
24,IAŞI,"ȘCOALA PRIMARĂ HLINCEA",378,CIUREA,96254,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:16:35",1219,1219,0,571,538,0,33,1300,729,560,11,34,9,4,7,43,2,149,3,66,3,23,3,53,43,6,112
24,IAŞI,"SCOALA PRIMARA HOISESTI",447,DUMEŞTI,96940,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:36:02",618,618,0,342,333,0,9,700,358,314,28,0,4,0,0,15,1,140,0,2,2,2,2,132,3,0,11
24,IAŞI,"ȘCOALA PRIMARĂ IAZU VECHI",692,ŞIPOTE,99370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:08:20",258,258,0,158,152,0,6,300,142,146,12,1,1,2,0,2,3,121,0,0,1,0,1,11,0,1,2
24,IAŞI,"SCOALA PRIMARA IORCANI",696,TĂTĂRUŞI,99478,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:46:55",637,637,0,344,313,0,31,700,356,323,21,5,4,1,0,24,1,226,0,1,0,3,12,39,4,0,3
24,IAŞI,"ŞCOALA PRIMARĂ LUNGANI",779,VOINEŞTI,100219,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:17:54",495,495,0,298,288,0,10,500,202,282,16,4,1,4,0,17,1,209,1,0,0,1,6,28,1,0,9
24,IAŞI,"ȘCOALA PRIMARĂ MĂCĂREȘTI",606,PRISĂCANI,98603,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:19:54",1639,1639,0,9,2,0,7,1800,1791,9,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ MĂLĂEȘTI",480,GROPNIŢA,97321,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:47:11",343,343,0,224,219,0,5,400,176,210,14,3,3,2,0,15,2,147,0,2,2,1,3,27,0,0,3
24,IAŞI,"SCOALA PRIMARA MICLAUSENI",363,BUTEA,96110,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:58:39",354,354,0,194,166,0,28,400,206,171,23,3,0,2,1,13,3,116,0,1,0,2,1,26,0,0,3
24,IAŞI,"SCOALA PRIMARA MÎNZĂTEŞTI",746,UNGHENI,96003,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:16",854,854,0,390,377,0,13,900,510,377,13,9,0,0,2,42,0,165,2,4,1,2,8,85,9,2,46
24,IAŞI,"ŞCOALA PRIMARA ”NICOLAIE BUTESCU” OBRIJENI",592,POPEŞTI,98435,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:08:59",1643,1643,0,93,84,0,9,1800,1707,86,6,0,0,1,0,8,0,52,1,1,0,0,2,21,0,0,0
24,IAŞI,"ŞCOALA PRIMARA ”NICOLAIE BUTESCU” OBRIJENI",593,POPEŞTI,98435,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:40:56",1402,1402,0,82,67,0,15,1600,1518,72,10,1,1,0,2,2,0,44,1,1,1,0,1,16,0,0,2
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",249,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:10:07",668,668,0,296,264,0,32,700,404,293,3,16,3,1,6,12,3,94,1,39,1,3,1,32,33,2,46
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",251,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:40:41",1509,1509,0,553,521,0,32,1700,1147,541,12,30,12,2,8,24,0,170,4,57,5,12,3,68,36,9,101
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",250,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:40:18",1082,1082,0,514,479,0,35,1200,686,508,6,37,5,14,2,28,1,163,1,69,1,10,4,54,36,4,79
24,IAŞI,"SCOALA PRIMARA NR.2 LUNCA CETAŢUII ( ZANEA)",384,CIUREA,96254,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:45:36",577,577,0,183,173,0,10,600,417,135,48,0,2,2,0,12,2,97,0,1,0,0,0,15,1,0,3
24,IAŞI,"ȘCOALA PRIMARĂ NR. 2 SLOBOZIA ( CORP CLĂDIRE NOU)",386,CIUREA,96254,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:29:21",345,345,0,215,200,0,15,404,204,190,10,3,0,0,1,7,1,130,1,3,0,1,3,26,7,0,7
24,IAŞI,"SCOALA PRIMARA NR.2 TODIRESTI",700,TODIREŞTI,99539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:19:15",1075,1075,0,563,553,0,10,1200,637,502,61,9,4,5,1,39,4,328,0,1,3,1,7,52,7,1,40
24,IAŞI,"SCOALA PRIMARA PADURENI",472,GRAJDURI,97241,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:12:09",805,805,0,114,106,0,8,900,786,108,6,2,2,0,0,8,0,58,0,2,0,3,3,22,2,0,6
24,IAŞI,"SCOALA PRIMARA PADURENI",473,GRAJDURI,97241,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:14:27",610,610,0,124,120,0,4,700,580,115,5,3,2,7,0,3,1,51,0,3,1,3,1,19,0,0,21
24,IAŞI,"SCOALA PRIMARA PAUN",339,BÂRNOVA,95088,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:34:11",1186,1186,0,680,669,0,11,1298,618,647,33,14,8,4,5,50,2,323,5,25,2,11,7,76,30,3,82
24,IAŞI,"SCOALA PRIMARA PIETRARIA",340,BÂRNOVA,95088,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:47:58",1016,1016,0,624,613,0,11,1100,478,588,34,18,5,2,8,48,2,239,2,57,3,17,8,84,16,3,76
24,IAŞI,"SCOALA PRIMARĂ PISCU RUSULUI-SEDIUL NOU",427,DAGÂŢA,96717,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:15:11",381,381,0,194,184,0,10,400,206,181,13,2,0,0,0,14,2,141,0,0,0,0,1,17,1,0,3
24,IAŞI,"SCOALA PRIMARA POIANA",652,"SCHITU DUCA",98827,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:19:28",337,337,0,195,167,0,28,400,205,180,15,3,1,1,0,6,1,102,0,4,1,0,0,14,1,0,46
24,IAŞI,"SCOALA PRIMARA POIANA CU CETATE",474,GRAJDURI,97241,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:08:39",170,170,0,61,61,0,0,200,139,51,10,1,4,1,0,2,0,24,1,1,0,1,1,10,0,1,4
24,IAŞI,"ŞCOALA PRIMARĂ POIANA DE SUS",722,ŢIBANA,99673,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:42:23",423,423,0,151,149,0,2,500,349,146,5,3,2,3,0,5,2,103,0,1,0,0,0,19,2,2,4
24,IAŞI,"ȘCOALA PRIMARĂ POIANA MĂRULUI",366,CEPLENIŢA,96147,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:04",775,775,0,344,334,0,10,900,556,311,33,5,2,1,1,17,3,223,0,0,2,0,2,34,9,0,12
