precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi"
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”AMZA PELLEA ” BĂILEȘTI",183,"MUNICIPIUL BĂILEŞTI",70316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:27:30",961,961,0,392,386,0,6,1000,608,373,19,2,6,2,0,45,4,2,2,18,267,3,3,13,2,2,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ”AMZA PELLEA” BĂILEȘTI",182,"MUNICIPIUL BĂILEŞTI",70316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:34:13",1439,1439,0,506,499,0,7,1600,1094,473,33,2,4,1,0,42,20,0,3,15,375,3,2,0,4,1,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ANTON PAN” (FOSTA NR.13 BUCOVĂŢ)",60,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:57",1885,1885,0,519,507,0,12,2100,1581,489,30,5,1,16,1,97,5,5,4,25,250,8,13,43,7,6,3
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ANTON PAN” (FOSTA NR.13 BUCOVĂȚ)",59,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:51",1838,1838,0,394,386,0,8,2100,1706,365,29,4,0,4,4,63,4,0,2,19,229,2,8,20,2,4,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ BISTREȚ",245,BISTREŢ,70897,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:04:39",778,778,0,476,426,0,50,800,324,422,54,5,5,1,2,30,4,0,1,13,349,4,0,3,2,1,2
17,DOLJ,"SCOALA GIMNAZIALA CATANE",288,CATANE,74842,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:39:03",1405,1405,0,636,606,0,30,1405,769,530,106,0,0,2,6,38,8,0,1,16,446,0,1,9,0,1,2
17,DOLJ,"ȘCOALA GIMNAZIALĂ CERĂT - GRĂDINIȚA CU PROGRAM NORMAL NR.2 CERĂT (PREȘCOLARI)",300,CERĂT,71698,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:24:27",1242,1242,0,413,404,0,9,1400,987,330,83,0,0,2,0,39,0,0,0,5,282,0,2,0,0,0,0
17,DOLJ,"SCOALA GIMNAZIALA CLASELE I-VIII PETRE MANARCESCU",389,LIPOVU,72953,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:17",1343,1343,0,668,593,0,75,1500,832,606,62,2,0,10,4,125,11,0,1,15,433,0,0,5,0,0,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ - CORP 3",351,"GALICEA MARE",72383,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:28:06",1201,1201,0,757,725,0,32,1400,643,662,95,0,0,3,2,85,0,3,0,34,477,2,0,56,0,0,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ -CORP 3",350,"GALICEA MARE",72383,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:15:18",719,719,0,459,426,0,33,700,241,434,25,3,0,0,0,54,7,1,1,19,300,6,2,40,0,0,1
17,DOLJ,"ȘCOALA GIMNAZIALĂ CORP 3",349,"GALICEA MARE",72383,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:00:22",1331,1331,0,837,790,0,47,1500,663,773,64,3,2,5,0,76,6,0,2,20,571,6,1,81,0,0,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII DIN SEACA DE CÎMP",482,"SEACA DE CÂMP",74108,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:41:29",721,721,0,599,506,0,93,700,101,560,39,1,1,6,2,60,13,2,0,24,441,1,6,3,0,0,0
17,DOLJ,"SCOALA GIMNAZIALA CU CLASELE I-VIII NR.1 DABULENI, NORD",205,"ORAŞ DĂBULENI",72007,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:57:27",1417,1417,0,989,954,0,35,1600,611,899,90,4,7,0,8,87,7,2,1,17,715,11,9,17,12,0,2
17,DOLJ,"SCOALA GIMNAZIALA CU CLASELE I-VIII NR.1 DABULENI, SUD",206,"ORAŞ DĂBULENI",72007,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:02:29",1572,1572,0,968,945,0,23,1800,832,911,57,3,4,7,6,121,7,0,2,25,682,2,7,32,11,0,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”DECEBAL” (FOSTA NR. 12)",109,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:27:16",1303,1303,0,548,536,0,12,1500,952,532,16,1,7,17,2,91,6,4,2,27,229,17,36,79,10,3,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”DECEBAL” (FOSTA NR. 12)",110,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:05:42",1383,1383,0,573,555,0,18,1600,1027,558,15,5,7,27,4,78,10,3,2,14,221,26,33,110,10,4,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”DECEBAL” (FOSTA NR. 12)",108,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:26:15",1321,1321,0,505,491,0,14,1500,995,496,9,1,12,13,0,77,8,1,1,13,221,7,42,79,14,5,2
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.33)",80,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:27",1574,1574,0,606,591,0,15,1560,954,591,15,6,5,13,2,99,8,6,5,31,284,23,13,80,7,6,3
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.33)",79,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:20:19",1653,1653,0,613,593,0,20,1900,1287,592,21,3,8,28,4,95,11,5,3,35,287,17,18,68,5,4,1
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.33)",81,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 13:22:18",1440,1440,0,524,513,0,11,1600,1076,505,19,7,5,24,2,101,11,6,2,26,229,14,16,54,1,5,2
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",77,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:19:05",1676,1676,0,663,650,0,13,1900,1237,644,19,6,1,16,7,133,8,4,3,39,275,28,38,67,13,1,5
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",75,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:22:37",1579,1579,0,659,641,0,18,1800,1141,633,26,6,6,31,5,124,9,2,1,41,283,16,21,70,5,7,6
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",78,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:00:47",1575,1575,0,619,611,0,8,1900,1281,596,23,6,8,33,10,102,7,3,4,20,254,24,22,86,10,4,3
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”ELENA FARAGO” (FOSTA SCOALA GIMNAZIALA NR.34)",76,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:22:26",1568,1568,0,573,551,0,22,1800,1227,553,20,2,6,24,7,86,10,4,3,30,271,14,19,61,7,6,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ELIZA OPRAN",381,IŞALNIŢA,70094,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:11",1738,1738,0,1160,1127,0,33,2000,840,1130,30,6,1,23,4,106,20,2,9,36,816,14,21,57,8,6,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ELIZA OPRAN",382,IŞALNIŢA,70094,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:08:35",1871,1871,0,1287,1260,0,27,2000,713,1236,51,1,2,24,4,131,18,0,0,43,926,15,19,41,10,2,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ FĂRCAȘ",347,FĂRCAŞ,72276,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:02:47",994,994,0,667,606,0,61,1000,333,583,84,1,3,5,6,178,2,0,1,41,330,3,3,5,2,3,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ FILIAŞI",216,"ORAŞ FILIAŞI",70414,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:09:14",1324,1324,0,764,754,0,10,1500,736,728,36,4,3,11,3,122,7,2,1,27,462,14,11,51,4,3,3
17,DOLJ,"SCOALA GIMNAZIALĂ FRATOŞTIŢA - CORP 1",218,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:34",1269,1269,0,737,731,0,6,1300,563,681,56,8,8,8,2,106,4,2,7,27,459,15,2,22,5,5,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ FRATOŞTITA - CORP 2",219,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:25:00",742,742,0,389,382,0,7,900,511,363,26,2,2,2,1,46,2,1,2,13,274,7,2,7,0,1,1
17,DOLJ,"ȘCOALA GIMNAZIALĂ GÂNGIOVA",353,GÂNGIOVA,72579,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:17:33",1162,1162,0,726,655,0,71,1200,474,613,113,0,5,0,3,82,4,0,2,30,462,8,0,11,5,0,1
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",44,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:36",1407,1407,0,528,516,0,12,1600,1072,510,18,4,3,15,2,84,10,6,3,12,232,18,25,73,18,4,1
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",43,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:56:34",1507,1507,0,629,620,0,9,1700,1071,609,20,8,3,33,2,119,6,1,5,21,253,26,41,72,12,4,3
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",41,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:32:00",1257,1257,0,520,496,0,24,1300,780,505,15,2,3,20,4,101,8,4,3,14,229,18,22,69,2,2,4
17,DOLJ,"ȘCOALA GIMNAZIALA ”GHEORGHE BIBESCU” (FOSTA NR. 36)",42,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:55:24",1516,1516,0,556,544,0,12,1700,1144,528,28,0,1,16,3,104,7,2,3,20,242,22,26,61,13,3,5
17,DOLJ,"ŞCOALA GIMNAZIALĂ GHEORGHE BRĂESCU-GRĂDINIŢA CU PROGRAM NORMAL NR. 4",192,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:54:43",1382,1382,0,720,702,0,18,1600,880,655,65,1,5,20,4,92,4,4,2,9,448,10,19,23,10,4,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ „GHEORGHE JIENESCU”” RAST - SALA DE SPORT",463,RAST,73905,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:07:23",1577,1577,0,1147,1076,0,71,1800,653,1072,75,4,2,3,0,115,14,1,1,23,897,1,2,2,6,0,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE ŢIŢEICA” (FOSTA NR. 21)",147,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:41:16",1338,1338,0,588,556,0,32,1500,912,569,19,2,9,33,1,69,9,2,3,20,239,17,37,102,11,8,7
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE ŢIŢEICA” (FOSTA NR. 21)",146,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:48:11",1356,1356,0,582,569,0,13,1400,818,562,20,3,9,29,7,89,10,4,6,21,223,13,37,96,9,4,2
17,DOLJ,"SCOALA GIMNAZIALA GIURGITA",365,GIURGIŢA,72533,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:43:33",930,930,0,636,612,0,24,1100,464,559,77,2,0,0,3,61,10,1,0,38,428,1,2,6,4,1,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”IOAN GRECESCU ” BRĂDEŞTI",262,BRĂDEŞTI,71055,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:20:59",1588,1588,0,994,932,0,62,1800,806,921,73,19,7,11,5,155,10,2,4,94,512,16,9,63,9,3,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",70,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:18",1790,1790,0,623,615,0,8,2000,1377,598,25,7,6,31,2,131,9,0,1,30,282,14,22,50,7,4,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",72,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:41:24",1654,1654,0,552,537,0,15,1900,1348,527,25,9,1,16,1,142,2,3,1,54,239,6,12,31,8,1,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” (FOSTA NR.16)",71,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:26:45",1773,1773,0,650,639,0,11,2000,1350,625,25,8,5,16,6,114,13,4,2,45,334,14,5,38,14,2,5
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION GHE. PLEŞA”",228,ALMĂJ,70566,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:19:28",1064,1064,0,895,747,0,148,1100,205,831,64,5,0,6,2,105,8,4,1,23,585,3,3,76,6,4,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION ŢUCULESCU” (FOSTA NR. 14)",134,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:53:12",1858,1858,0,860,743,0,117,2100,1240,832,28,7,2,32,16,169,8,4,6,43,350,19,40,105,13,12,6
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”ION ŢUCULESCU” (FOSTA NR. 14)",135,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:11:10",1914,1914,0,821,803,0,18,2100,1279,799,22,2,5,34,3,193,12,7,7,49,313,22,27,105,14,2,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",56,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:15:37",1804,1804,0,608,603,0,5,2000,1392,582,26,6,5,24,2,129,6,2,9,41,260,9,15,59,4,3,8
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",54,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:34:29",1986,1986,0,727,706,0,21,2200,1473,691,36,5,10,22,2,151,8,3,3,18,353,31,18,50,10,4,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",55,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:04",1885,1885,0,658,650,0,8,2100,1442,625,33,7,3,13,1,115,10,3,2,34,340,16,21,41,14,2,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”LASCĂR CATARGIU” (FOSTA NR. 19)",57,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:18:48",1800,1800,0,742,723,0,19,2000,1258,715,27,3,8,28,4,125,9,1,5,41,342,25,31,65,19,5,4
17,DOLJ,"ȘCOALA GIMNAZIALĂ MALU MARE",396,"MALU MARE",73068,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:03:34",1473,1473,0,996,922,0,74,1700,704,853,143,2,4,15,1,169,0,3,4,43,510,19,15,55,6,4,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ MALU MARE-GRĂDINIȚA CU PROGRAM NORMAL PREAJBA",397,"MALU MARE",73068,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:04:10",2012,2012,0,1362,1095,0,267,2200,838,1301,61,0,0,0,0,159,128,0,0,34,794,0,60,126,0,0,0
17,DOLJ,"ȘCOALA GIMNAZIALĂ MALU MARE-GRĂDINIȚA CU PROGRAM NORMAL PREAJBA",398,"MALU MARE",73068,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:40:43",2073,2073,0,1411,1198,0,213,2300,889,1376,35,4,7,19,42,248,63,59,3,11,679,57,56,101,20,3,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR. 37)",17,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:01:08",1061,1061,0,380,361,0,19,1100,720,368,12,3,2,16,3,63,5,0,4,18,176,15,9,42,8,2,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR.37",15,"MUNICIPIUL CRAIOVA",69900,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:53:13",1147,1147,0,477,433,0,44,1300,823,465,12,2,4,24,4,69,7,2,1,15,215,11,20,70,13,5,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”(FOSTA NR.37)",16,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:17",1241,1241,0,462,442,0,20,1400,938,457,5,1,5,15,4,84,5,3,2,17,229,9,20,54,6,1,2
17,DOLJ,"SCOALA GIMNAZIALA MIHAITA",318,"COŢOFENII DIN DOS",71910,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:30:09",631,631,0,490,417,0,73,600,110,462,28,0,5,2,2,35,5,1,1,11,369,12,4,11,1,3,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",95,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:16:09",1426,1426,0,481,462,0,19,1600,1119,462,19,6,1,14,1,88,5,1,3,29,230,15,15,43,7,1,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",94,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:31:47",1276,1276,0,465,444,0,21,1500,1035,451,14,7,6,15,3,87,8,2,5,26,207,11,13,52,4,4,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",98,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:01:50",1291,1291,0,462,445,0,17,1502,1040,448,14,1,5,28,4,85,8,3,0,22,218,18,10,33,8,2,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",96,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:14:36",1350,1350,0,503,490,0,13,1400,897,486,17,5,5,19,4,76,6,4,3,23,241,18,18,48,10,3,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIHAI VITEAZU” (FOSTA NR.30)",97,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:40:14",1227,1227,0,473,458,0,15,1400,927,464,9,4,7,20,1,80,5,1,4,23,219,15,12,60,8,4,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”MIRCEA ELIADE”",12,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:03:34",1384,1384,0,666,652,0,14,1600,934,650,16,7,10,28,6,95,6,3,4,23,266,14,57,113,10,4,4
17,DOLJ,"ȘCOALA GIMNAZIALĂ „ N.B. LOCUSTEANU ” - SALA A",386,LEU,72926,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:35:35",1348,1348,0,810,773,0,37,1500,690,753,57,4,2,4,4,266,4,1,2,27,386,4,6,38,3,1,1
17,DOLJ,"ȘCOALA GIMNAZIALĂ „N.B. LOCUSTEANU” - SALA B",387,LEU,72926,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:14:46",1468,1468,0,904,870,0,34,1700,796,823,81,7,3,6,9,277,3,2,3,36,420,4,3,36,8,3,3
17,DOLJ,"SCOALA GIMNAZIALA NEGOI",422,NEGOI,73460,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:35:43",908,908,0,539,456,0,83,900,361,504,35,2,0,0,2,104,7,0,0,3,374,0,1,11,0,0,0
17,DOLJ,"SCOALA GIMNAZIALA NEGOI",423,NEGOI,73460,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:18:27",792,792,0,327,287,0,40,800,473,287,40,0,1,1,1,49,15,0,1,2,204,1,0,10,2,0,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",159,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:24:23",1377,1377,0,579,566,0,13,1500,921,560,19,7,5,35,2,101,6,2,4,16,263,8,26,68,9,7,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",158,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:15:13",1199,1199,0,480,469,0,11,1400,920,459,21,1,4,18,2,82,9,1,3,14,187,20,41,61,10,5,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",157,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:52",1524,1524,0,685,660,0,25,1700,1015,672,13,2,2,28,6,122,8,5,2,23,293,29,41,87,13,7,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU” (FOSTA NR.39)",160,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:44",1333,1333,0,529,519,0,10,1500,971,517,12,4,4,20,3,76,14,2,3,20,228,25,27,62,11,9,9
17,DOLJ,"ȘCOALA GIMNAZIALĂ ”NICOLAE CARAȘ ”",311,"CIUPERCENII NOI",71858,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:19:28",1451,1451,0,844,837,0,7,1700,856,803,41,6,3,4,4,94,1,1,1,29,606,10,1,37,1,5,0
17,DOLJ,"ŞCOALA GIMNAZIALĂ „NICOLAE ROMANESCU”",28,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:11",1406,1403,3,602,587,0,15,1600,998,581,21,4,7,28,2,105,8,3,3,25,251,16,25,82,14,5,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",30,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:02:59",1311,1311,0,426,410,0,16,1500,1074,411,15,3,7,11,2,92,7,2,6,21,184,12,11,40,7,4,2
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",32,"MUNICIPIUL CRAIOVA",69900,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:55",1049,1049,0,385,363,0,22,1200,815,370,15,1,0,9,4,62,4,3,2,14,191,9,11,54,3,0,3
17,DOLJ,"ŞCOALA GIMNAZIALĂ ”NICOLAE ROMANESCU” (FOSTA NR. 29)",31,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:55:57",1200,1200,0,497,473,0,24,1400,903,479,18,2,6,22,3,77,9,4,4,17,233,15,12,57,9,5,4
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 1 BĂILEȘTI",174,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:27:36",1369,1369,0,568,554,0,14,1600,1032,520,48,4,2,6,1,50,0,0,2,16,417,2,3,13,3,0,1
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 BĂILEȘTI",175,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:41",1083,1083,0,310,300,0,10,1100,790,296,14,2,3,7,0,31,2,0,2,16,205,8,3,12,3,1,1
17,DOLJ,"ŞCOALA GIMNAZIALĂ NR. 1 CĂLĂRAŞI",290,CĂLĂRAŞI,71607,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:44:08",1613,1613,0,1000,959,0,41,1800,800,972,28,6,2,9,2,72,3,4,4,24,807,15,4,15,3,1,1
17,DOLJ,"ȘCOALA GIMNAZIALĂ NR. 1 CĂLĂRAȘI",289,CĂLĂRAŞI,71607,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:21:58",1411,1411,0,825,777,0,48,1600,775,717,108,5,0,13,2,82,8,1,0,25,551,5,5,18,0,2,0
