precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","OLĂRAŞU COSMIN-ALIN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
22,HUNEDOARA,"ADĂPOSTUL DE URGENŢĂ PE TIMP DE NOAPTE",43,"MUNICIPIUL DEVA",86687,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:50:36",882,873,3,4,2,450,444,0,4,2,403,41,900,456,165,19,4,35,77,7,75,5,16
22,HUNEDOARA,"AFTER SCHOOL",318,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:08:02",331,324,0,3,4,228,221,0,3,4,203,25,340,112,67,1,0,5,73,2,53,1,1
22,HUNEDOARA,"AMFITEATRUL UNIVERSITĂȚII",143,"MUNICIPIUL PETROŞANI",86990,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:44:06",1300,1289,2,9,0,454,445,0,9,0,435,19,1400,946,169,16,10,46,68,3,94,2,27
22,HUNEDOARA,"ASOCIAȚIA COMPOSESORALĂ ”NOBIL” ZEICANI - MAGAZIN ZEICANI",455,SARMIZEGETUSA,91054,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:03:15",90,82,0,1,7,70,62,0,1,7,68,2,101,31,33,0,0,2,19,0,9,1,4
22,HUNEDOARA,"BIBLIOTECA MUNICIPALĂ PETROȘANI",156,"MUNICIPIUL PETROŞANI",86990,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:32",1392,1383,1,8,0,493,485,0,8,0,458,35,1500,1007,196,27,11,14,53,4,122,12,19
22,HUNEDOARA,"BIBLIOTECA MUNICIPALĂ PETROȘANI",157,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:54",1642,1615,0,3,24,544,517,0,3,24,517,27,1800,1256,222,29,3,31,37,20,150,5,20
22,HUNEDOARA,"CĂMIN CULTURAL BOŞ (GRĂDINIŢA)",107,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:58",514,503,2,9,0,224,215,0,9,0,219,5,550,326,101,6,0,20,30,2,28,13,19
22,HUNEDOARA,"CĂMIN CULTURAL MERIA",394,"LUNCA CERNII DE JOS",90119,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:06",191,191,0,0,0,159,159,0,0,0,140,19,210,51,12,0,0,27,86,0,12,0,3
22,HUNEDOARA,"CĂMIN CULTURAL MUNCELU MARE",514,VEŢEL,91982,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:55:16",59,51,0,8,0,38,30,0,8,0,37,1,73,35,9,0,0,0,15,0,7,1,5
22,HUNEDOARA,"CĂMIN CULTURAL NEGOIU",395,"LUNCA CERNII DE JOS",90119,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:02:30",155,143,7,5,0,103,98,0,5,0,101,2,160,57,18,0,1,3,69,0,9,0,1
22,HUNEDOARA,"CAMIN CULTURAL RUNCU MARE",392,LELESE,90066,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:28:55",77,73,0,4,0,61,57,0,4,0,57,4,76,15,35,1,0,1,15,0,3,0,2
22,HUNEDOARA,"CĂMINUL CULTURAL",197,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:35",244,232,2,9,1,157,146,1,9,1,141,16,250,93,42,0,1,7,67,5,16,0,3
22,HUNEDOARA,"CĂMINUL CULTURAL",200,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:29:00",300,293,0,4,3,163,156,0,4,3,153,10,350,187,38,4,0,2,68,1,35,1,4
22,HUNEDOARA,"CĂMINUL CULTURAL",196,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:27",280,262,0,9,9,186,168,0,9,9,177,9,300,114,52,1,3,16,65,3,35,0,2
22,HUNEDOARA,"CĂMINUL CULTURAL",201,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:42",167,158,0,5,4,113,104,0,5,4,107,6,200,87,24,2,0,3,41,2,32,1,2
22,HUNEDOARA,"CĂMINUL CULTURAL",203,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:50",254,250,0,4,0,163,159,0,4,0,157,6,300,137,59,1,0,6,52,1,38,0,0
22,HUNEDOARA,"CĂMINUL CULTURAL ALMAŞ SĂLIŞTE",521,ZAM,92177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:11:38",109,101,1,7,0,65,57,1,7,0,59,6,117,52,16,1,0,1,30,0,9,0,2
22,HUNEDOARA,"CĂMINUL CULTURAL ALMAŞU MIC",410,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:23",83,64,1,16,2,71,53,0,16,2,70,1,80,9,13,0,1,3,41,1,10,1,0
22,HUNEDOARA,"CĂMINUL CULTURAL ALMAŞU SEC",336,CÂRJIŢI,86749,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:24",206,170,2,32,2,165,130,1,32,2,159,6,180,15,30,1,0,11,78,5,26,3,5
22,HUNEDOARA,"CĂMINUL CULTURAL ALUN",292,BOŞOROD,88449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:23",57,51,2,4,0,41,37,0,4,0,40,1,57,16,18,0,0,2,12,0,6,0,2
22,HUNEDOARA,"CĂMINUL CULTURAL ARDEU",261,BALŞA,87843,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:08:29",56,49,0,7,0,48,41,0,7,0,46,2,55,7,17,2,1,0,16,0,9,0,1
22,HUNEDOARA,"CĂMINUL CULTURAL AUREL VLAICU",206,"ORAŞ GEOAGIU",89561,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:29:00",790,768,13,7,2,473,460,4,7,2,453,11,850,380,154,5,3,11,220,0,47,4,9
22,HUNEDOARA,"CĂMINUL CULTURAL BACEA",381,ILIA,89856,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:20",278,266,0,6,6,151,139,0,6,6,137,14,302,151,75,4,1,2,15,0,36,0,4
22,HUNEDOARA,"CĂMINUL CULTURAL BĂCIA",270,BĂCIA,88047,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:01:32",856,843,1,11,1,525,513,0,11,1,504,20,925,401,228,8,0,33,77,6,83,8,61
22,HUNEDOARA,"CĂMINUL CULTURAL BĂIȚA",273,BĂIŢA,88092,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:18",1018,990,11,8,9,603,584,2,8,9,590,13,1108,505,288,4,1,17,166,3,90,3,18
22,HUNEDOARA,"CĂMINUL CULTURAL BĂLATA",475,ŞOIMUŞ,91330,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:56:42",365,362,0,3,0,243,240,0,3,0,230,13,400,157,42,5,0,10,125,0,42,4,2
22,HUNEDOARA,"CĂMINUL CULTURAL BALOMIR",467,SÂNTĂMĂRIA-ORLEA,91232,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:22:20",271,258,2,5,6,193,182,0,5,6,184,9,280,87,95,1,0,5,26,1,54,0,2
22,HUNEDOARA,"CĂMINUL CULTURAL BERIU",281,BERIU,88261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:59",612,600,0,8,4,369,357,0,8,4,351,18,700,331,102,7,0,17,115,4,90,3,13
22,HUNEDOARA,"CĂMINUL CULTURAL BLĂJENI",287,BLĂJENI,88350,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:16:02",490,416,0,54,20,435,361,0,54,20,417,18,474,39,186,0,2,8,156,4,47,0,14
22,HUNEDOARA,"CĂMINUL CULTURAL BOBÂLNA",429,"RAPOLTU MARE",90663,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:33:55",384,371,0,10,3,258,245,0,10,3,241,17,410,152,73,7,1,21,18,2,111,0,8
22,HUNEDOARA,"CĂMINUL CULTURAL BOHOLT",476,ŞOIMUŞ,91330,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:14:40",279,270,0,6,3,194,185,0,6,3,186,8,300,106,45,4,0,4,107,0,21,2,3
22,HUNEDOARA,"CĂMINUL CULTURAL BOIȚA",434,RĂCHITOVA,90725,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:25",366,330,0,29,7,281,245,0,29,7,276,5,350,69,132,0,0,8,79,1,45,2,9
22,HUNEDOARA,"CĂMINUL CULTURAL BOIU",430,"RAPOLTU MARE",90663,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:53:44",128,119,0,7,2,82,73,0,7,2,76,6,140,58,29,1,0,2,24,0,17,0,3
22,HUNEDOARA,"CĂMINUL CULTURAL BOIU DE SUS",373,GURASADA,89687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:47:42",77,70,0,7,0,57,50,0,7,0,52,5,80,23,42,0,0,0,5,0,2,0,3
22,HUNEDOARA,"CĂMINUL CULTURAL BOŞOROD",291,BOŞOROD,88449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:26",763,732,0,23,8,606,575,0,23,8,569,37,830,224,203,2,1,32,212,0,92,11,16
22,HUNEDOARA,"CĂMINUL CULTURAL BOZ",298,BRĂNIŞCA,88546,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:46:48",362,344,0,18,0,257,239,0,18,0,245,12,384,127,98,0,1,5,84,2,49,1,5
22,HUNEDOARA,"CĂMINUL CULTURAL BOZES",207,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:35",195,181,1,10,3,140,126,1,10,3,131,9,220,80,51,1,0,2,62,2,10,1,2
22,HUNEDOARA,"CĂMINUL CULTURAL BRĂNIȘCA",297,BRĂNIŞCA,88546,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:13",512,481,0,21,10,336,305,0,21,10,318,18,550,214,159,4,2,15,74,0,59,0,5
22,HUNEDOARA,"CĂMINUL CULTURAL BRÂZNIC",382,ILIA,89856,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:35",200,186,0,13,1,132,118,0,13,1,128,4,202,70,76,1,0,1,15,1,28,0,6
22,HUNEDOARA,"CĂMINUL CULTURAL BRETEA MUREȘANĂ",383,ILIA,89856,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 20:32:58",480,463,1,10,6,265,249,0,10,6,254,11,522,257,127,6,0,8,37,3,66,2,5
22,HUNEDOARA,"CĂMINUL CULTURAL BRETEA STREIULUI",305,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:40:11",214,209,0,5,0,128,123,0,5,0,124,4,229,101,87,1,0,2,10,0,16,3,5
22,HUNEDOARA,"CĂMINUL CULTURAL BUCIUM",404,"ORĂŞTIOARA DE SUS",90342,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:27:56",288,259,0,17,12,237,208,0,17,12,233,4,299,62,80,0,1,7,109,0,29,1,6
22,HUNEDOARA,"CĂMINUL CULTURAL BUCIUM-ORLEA",469,SÂNTĂMĂRIA-ORLEA,91232,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 16:57:35",181,168,1,6,6,130,118,0,6,6,122,8,190,60,59,2,0,10,20,0,24,1,6
22,HUNEDOARA,"CĂMINUL CULTURAL BUCUREŞCI",320,BUCUREŞCI,88868,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:54",537,465,3,50,19,437,366,2,50,19,411,26,499,62,227,4,1,10,124,0,40,1,4
22,HUNEDOARA,"CĂMINUL CULTURAL BUNILA",327,BUNILA,89026,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:02:29",75,56,0,18,1,61,42,0,18,1,60,1,69,8,25,1,0,2,17,0,14,0,1
22,HUNEDOARA,"CĂMINUL CULTURAL BURJUC",330,BURJUC,89080,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:54",137,122,1,12,2,101,87,0,12,2,97,4,131,30,43,1,2,26,9,0,13,2,1
22,HUNEDOARA,"CĂMINUL CULTURAL CĂINELU DE SUS",274,BĂIŢA,88092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:00",330,319,1,2,8,239,229,0,2,8,231,8,360,121,150,3,1,7,37,2,29,1,1
22,HUNEDOARA,"CĂMINUL CULTURAL CÂMPURI-SURDUC",375,GURASADA,89687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:22",362,329,0,23,10,227,194,0,23,10,213,14,350,123,137,5,3,5,17,2,33,5,6
22,HUNEDOARA,"CĂMINUL CULTURAL CÂRJIŢI",335,CÂRJIŢI,86749,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:03:12",99,70,0,26,3,94,65,0,26,3,93,1,110,16,9,1,0,4,43,4,18,2,12
22,HUNEDOARA,"CĂMINUL CULTURAL CÂRNEȘTI",494,TOTEŞTI,91624,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:27:33",373,354,2,7,10,257,240,0,7,10,240,17,400,143,187,1,0,5,25,1,15,0,6
22,HUNEDOARA,"CĂMINUL CULTURAL CERIȘOR",391,LELESE,90066,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:28:10",45,39,0,5,1,45,39,0,5,1,41,4,66,21,29,1,0,0,1,0,5,0,5
22,HUNEDOARA,"CĂMINUL CULTURAL CERTEJU DE SUS",343,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:16",1187,1154,0,11,22,754,721,0,11,22,738,16,1252,498,297,12,4,51,202,7,125,27,13
22,HUNEDOARA,"CĂMINUL CULTURAL CHERGHEŞ",337,CÂRJIŢI,86749,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:02:06",99,78,0,19,2,67,46,0,19,2,64,3,85,18,15,1,0,10,24,1,11,0,2
22,HUNEDOARA,"CĂMINUL CULTURAL CHIMINDIA",379,HĂRĂU,89801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:08",308,288,0,13,7,192,172,0,13,7,185,7,319,127,133,1,1,5,10,1,31,0,3
22,HUNEDOARA,"CĂMINUL CULTURAL CHIŞCĂDAGA",477,ŞOIMUŞ,91330,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 10:57:53",305,283,0,12,10,237,215,0,12,10,227,7,320,83,19,2,1,4,169,3,28,1,0
22,HUNEDOARA,"CĂMINUL CULTURAL CIULPĂZ",411,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:47:28",110,81,0,22,7,93,64,0,22,7,89,4,95,2,23,2,1,10,41,1,10,0,1
22,HUNEDOARA,"CĂMINUL CULTURAL COROIEŞTI",457,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:25:33",157,150,0,4,3,123,116,0,4,3,117,6,170,47,68,0,0,3,22,0,21,0,3
22,HUNEDOARA,"CĂMINUL CULTURAL COSTEȘTI",405,"ORĂŞTIOARA DE SUS",90342,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:12:50",447,400,3,32,12,337,293,0,32,12,327,9,462,126,100,4,0,12,109,0,96,3,3
22,HUNEDOARA,"CĂMINUL CULTURAL COVRAGIU",306,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:31",128,124,0,3,1,79,75,0,3,1,76,3,148,69,46,1,0,1,14,3,11,0,0
22,HUNEDOARA,"CĂMINUL CULTURAL COZIA",338,CÂRJIŢI,86749,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:22:56",154,141,0,13,0,115,102,0,13,0,109,6,150,35,22,2,1,4,27,1,44,4,4
22,HUNEDOARA,"CĂMINUL CULTURAL CURECHIU",321,BUCUREŞCI,88868,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:44",293,250,0,30,13,246,203,0,30,13,242,4,270,24,157,0,0,8,48,1,21,0,7
22,HUNEDOARA,"CĂMINUL CULTURAL DĂBÂCA",489,TOPLIŢA,91535,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:42",147,101,0,43,3,122,77,0,43,2,115,7,138,16,41,1,0,0,40,0,27,1,5
22,HUNEDOARA,"CĂMINUL CULTURAL DÂNCU MARE",399,MĂRTINEŞTI,90262,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:00",234,204,0,27,3,175,145,0,27,3,167,8,230,55,117,0,0,9,12,0,25,1,3
22,HUNEDOARA,"CĂMINUL CULTURAL DÂNCU MIC",400,MĂRTINEŞTI,90262,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:23",120,90,0,29,1,88,58,0,29,1,83,5,120,32,48,0,0,4,23,1,7,0,0
22,HUNEDOARA,"CĂMINUL CULTURAL DEALU MARE",509,VĂLIŞOARA,91937,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:07:55",154,142,0,7,5,126,114,0,7,5,119,7,165,39,66,0,1,2,36,0,13,1,0
22,HUNEDOARA,"CĂMINUL CULTURAL DEALU MIC",490,TOPLIŢA,91535,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:41:14",51,35,0,16,0,39,23,0,16,0,37,2,53,14,21,0,0,1,11,0,3,0,1
22,HUNEDOARA,"CĂMINUL CULTURAL DENSUȘ",354,DENSUŞ,89348,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:52:49",564,496,1,52,15,442,375,0,52,15,431,11,574,132,149,2,1,26,209,2,34,2,6
22,HUNEDOARA,"CĂMINUL CULTURAL DOBRA",359,DOBRA,89428,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 01:35:13",1402,1315,0,67,20,880,793,0,67,20,836,44,1449,569,447,13,2,31,91,9,211,7,25
22,HUNEDOARA,"CĂMINUL CULTURAL DOBROȚ",486,TOMEŞTI,91447,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:15",341,311,2,20,8,293,263,2,20,8,277,16,350,57,108,0,0,8,127,0,32,1,1
22,HUNEDOARA,"CĂMINUL CULTURAL DUMBRAVA DE JOS",444,RIBIŢA,90805,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:59:26",138,106,1,13,18,119,88,1,13,17,109,10,135,16,52,0,0,2,32,0,18,1,4
22,HUNEDOARA,"CĂMINUL CULTURAL FIZEŞ",275,BĂIŢA,88092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:24:36",251,243,1,4,3,177,170,0,4,3,168,9,270,93,79,1,0,31,29,1,23,1,3
22,HUNEDOARA,"CĂMINUL CULTURAL FOLT",431,"RAPOLTU MARE",90663,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:06",145,130,0,13,2,100,85,0,13,2,91,9,142,42,43,3,0,6,17,0,20,0,2
22,HUNEDOARA,"CĂMINUL CULTURAL FORNĂDIA",478,ŞOIMUŞ,91330,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:49:24",173,168,0,4,1,130,125,0,4,1,121,9,190,60,22,0,0,1,72,2,21,2,1
22,HUNEDOARA,"CĂMINUL CULTURAL FURCȘOARA",299,BRĂNIŞCA,88546,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:33:01",42,28,0,13,1,27,13,0,13,1,27,0,50,23,10,0,0,1,12,0,4,0,0
22,HUNEDOARA,"CĂMINUL CULTURAL GENERAL BERTHELOT - CLĂDIRE ANEXĂ AFTER SCHOOL",365,"GENERAL BERTHELOT",91731,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 20:18:25",519,504,0,9,6,395,380,0,9,6,386,9,565,170,105,4,3,13,160,2,77,5,17
22,HUNEDOARA,"CĂMINUL CULTURAL GODINEŞTI",522,ZAM,92177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:44:43",101,93,0,8,0,77,69,0,8,0,70,7,103,26,29,0,0,3,22,0,11,0,5
22,HUNEDOARA,"CĂMINUL CULTURAL GRĂDIȘTEA DE MUNTE",406,"ORĂŞTIOARA DE SUS",90342,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:20:20",142,121,0,17,4,113,92,0,17,4,110,3,140,27,29,1,0,4,53,0,23,0,0
22,HUNEDOARA,"CĂMINUL CULTURAL HĂRĂU",376,HĂRĂU,89801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:21",680,657,0,4,19,402,379,0,4,19,390,12,748,346,222,10,2,14,50,5,58,4,25
22,HUNEDOARA,"CĂMINUL CULTURAL HĂRŢĂGANI",276,BĂIŢA,88092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:33",633,614,10,1,8,344,335,0,1,8,328,16,670,326,134,5,0,11,110,1,61,1,5
22,HUNEDOARA,"CĂMINUL CULTURAL HOMOROD",211,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:18:23",260,254,0,3,3,186,180,0,3,3,174,12,300,114,67,0,0,3,72,2,27,0,3
22,HUNEDOARA,"CĂMINUL CULTURAL HONDOL",345,"CERTEJU DE SUS",89240,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:13",410,387,0,8,15,269,246,0,8,15,260,9,450,181,109,4,2,12,76,1,43,12,1
22,HUNEDOARA,"CĂMINUL CULTURAL ILIA",380,ILIA,89856,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:44:19",1450,1391,6,22,31,979,926,0,22,31,860,28,1558,670,508,13,0,21,128,10,146,15,19
22,HUNEDOARA,"CĂMINUL CULTURAL IZVOARELE",483,"TELIUCU INFERIOR",86936,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:32:29",86,72,0,10,4,62,48,0,10,4,57,5,100,38,33,0,0,1,13,1,5,0,4
22,HUNEDOARA,"CĂMINUL CULTURAL JELEDINŢI",401,MĂRTINEŞTI,90262,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:19",229,207,0,16,6,166,144,0,16,6,153,13,220,54,61,0,1,32,17,1,9,0,32
22,HUNEDOARA,"CĂMINUL CULTURAL LĂPUGIU DE JOS",387,"LĂPUGIU DE JOS",89954,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:44",455,347,4,90,14,359,255,1,90,13,345,14,470,111,147,0,2,8,129,2,51,0,6
22,HUNEDOARA,"CĂMINUL CULTURAL LĂPUGIU DE SUS",388,"LĂPUGIU DE JOS",89954,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:53:31",414,290,0,118,6,352,228,0,118,6,336,16,400,48,243,1,1,2,38,3,43,1,4
22,HUNEDOARA,"CĂMINUL CULTURAL LĂPUȘNIC",360,DOBRA,89428,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:54:44",395,381,0,10,4,221,207,0,10,4,210,11,414,193,111,3,2,9,31,0,46,3,5
22,HUNEDOARA,"CĂMINUL CULTURAL LEȘNIC",512,VEŢEL,91982,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:47:30",288,272,0,7,9,288,272,0,7,9,279,9,500,212,90,2,3,12,69,6,83,4,10
22,HUNEDOARA,"CĂMINUL CULTURAL LUDEŞTII DE JOS",407,"ORĂŞTIOARA DE SUS",90342,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:51",284,260,5,14,5,191,172,0,14,5,187,4,292,101,44,0,0,3,69,1,64,1,5
22,HUNEDOARA,"CĂMINUL CULTURAL LUNCA",277,BĂIŢA,88092,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:22:28",250,235,0,11,4,176,161,0,11,4,165,11,270,94,76,1,1,6,38,0,38,0,5
22,HUNEDOARA,"CĂMINUL CULTURAL LUNCANI",294,BOŞOROD,88449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:00:16",110,98,0,12,0,69,57,0,12,0,60,9,108,39,23,0,0,8,21,0,5,2,1
22,HUNEDOARA,"CĂMINUL CULTURAL LUNCOIU DE JOS",396,"LUNCOIU DE JOS",90208,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:01:30",841,810,1,10,20,594,564,0,10,20,550,44,924,330,155,4,2,18,257,2,100,3,9
22,HUNEDOARA,"CĂMINUL CULTURAL LUNCOIU DE SUS - MODUL CONTAINER",397,"LUNCOIU DE JOS",90208,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:44",629,582,8,14,25,488,445,4,14,25,473,15,675,187,132,4,1,17,249,3,58,2,7
22,HUNEDOARA,"CĂMINUL CULTURAL MADA",262,BALŞA,87843,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:15:57",97,87,0,7,3,79,69,0,7,3,77,2,100,21,17,1,1,0,49,1,4,0,4
22,HUNEDOARA,"CĂMINUL CULTURAL MĂGURA-TOPLIȚA",346,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:48:35",96,86,1,8,1,75,65,1,8,1,72,3,100,25,36,0,2,1,21,0,7,3,2
22,HUNEDOARA,"CĂMINUL CULTURAL MĂLĂIEŞTI",458,"SĂLAŞU DE SUS",91116,7,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 20:55:16",122,114,0,4,4,102,94,0,4,4,99,3,125,23,44,0,1,3,36,0,11,1,3
22,HUNEDOARA,"CĂMINUL CULTURAL MERIŞOR",322,BUCUREŞCI,88868,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:14:38",85,68,0,16,1,81,64,0,16,1,78,3,85,4,36,0,1,0,27,0,11,1,2
22,HUNEDOARA,"CĂMINUL CULTURAL MESTEACĂN",57,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:21",415,408,2,3,2,228,222,1,3,2,220,8,451,223,99,0,12,13,53,0,32,3,8
22,HUNEDOARA,"CĂMINUL CULTURAL ”MINERUL” GHELARI",368,GHELARI,86883,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:39:43",840,823,1,10,6,405,389,0,10,6,387,18,900,495,186,4,0,14,99,1,63,11,9
22,HUNEDOARA,"CĂMINUL CULTURAL MINTIA",513,VEŢEL,91982,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:12",923,908,7,6,2,529,518,3,6,2,500,29,1000,471,164,7,9,17,187,1,94,8,13
