precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"SCOALA PRIMARA, SAT IZVORANU, COMUNA TISAU",375,TISĂU,49643,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:49:57",66,57,0,9,0,66,57,0,9,0,63,3,100,34,6,29,20,1,1,2,4
10,BUZĂU,"ŞCOALA PRIMARĂ SAT LUNCILE",260,LOPĂTARI,47186,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:18",606,578,0,9,19,416,388,0,9,19,386,30,660,244,25,53,113,25,8,10,152
10,BUZĂU,"ŞCOALA PRIMARĂ SAT NICULEŞTI",412,"VINTILĂ VODĂ",50228,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:09:48",899,869,1,10,19,523,494,0,10,19,496,27,1000,477,48,106,274,7,9,16,36
10,BUZĂU,"ŞCOALA PRIMARĂ SAT PLOPEASA DE SUS",357,SCORŢOASA,49313,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:20",135,120,0,12,3,84,69,0,12,3,81,3,135,51,2,26,47,1,2,1,2
10,BUZĂU,"ŞCOALA PRIMARĂ SAT PLOŞTINA",262,LOPĂTARI,47186,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:18",370,358,0,6,6,249,237,0,6,6,232,17,400,151,13,10,48,4,7,2,148
10,BUZĂU,"SCOALA PRIMARĂ SAT STREZENI, COMUNA TISAU",377,TISĂU,49643,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:43:17",442,428,0,11,3,270,256,0,11,3,257,13,470,200,32,66,140,2,2,5,10
10,BUZĂU,"ŞCOALA PRIMARA SAT ŢINTEŞTI",386,ŢINTEŞTI,49849,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:30:24",1804,1791,1,11,1,1203,1191,0,11,1,1073,130,1970,767,71,225,434,3,10,35,295
10,BUZĂU,"ȘCOALA PRIMARĂ SMÂRDAN",167,BRĂDEANU,45496,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:17:19",663,650,0,3,10,426,413,0,3,10,403,23,721,295,19,180,194,1,2,7,0
10,BUZĂU,"SCOALA PRIMARA TARLELE",217,COCHIRLEANCA,46377,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:22",42,35,0,7,0,27,20,0,7,0,25,2,40,13,9,8,8,0,0,0,0
10,BUZĂU,"ȘCOALA PRIMARĂ TERCA",263,LOPĂTARI,47186,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:19:56",315,304,0,6,5,200,189,0,6,5,190,10,330,130,22,18,62,1,3,4,80
10,BUZĂU,"ŞCOALA PRIMARĂ TRESTIOARA",277,MÂNZĂLEŞTI,47630,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:06",275,264,0,4,7,172,161,0,4,7,166,6,301,129,9,15,133,1,1,4,3
10,BUZĂU,"ŞCOALA PRIMARA TRONARI",415,VIPEREŞTI,50326,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:39:35",778,748,0,7,23,507,477,0,7,23,473,34,820,313,42,134,252,3,5,34,3
10,BUZĂU,"ŞCOALA PRIMARĂ VALEA COTOAREI",278,MÂNZĂLEŞTI,47630,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:25",170,161,0,8,1,106,97,0,8,1,100,6,181,75,7,11,75,4,1,1,1
10,BUZĂU,"ŞCOALA PRIMARĂ VALEA NUCULUI",154,BERCA,45101,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:58",573,562,0,6,5,295,284,0,6,5,288,7,620,325,25,18,196,4,3,13,29
10,BUZĂU,"ŞCOALA PRIMARĂ VARLAAM",257,"GURA TEGHII",47079,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:26",428,410,2,9,7,266,250,0,9,7,263,3,465,199,41,81,117,1,2,5,16
10,BUZĂU,"ŞCOALA PRIMARĂ VIZIRENI",186,"C.A. ROSETTI",45815,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:35",368,366,0,2,0,241,239,0,2,0,228,13,400,159,40,89,81,1,2,9,6
10,BUZĂU,"ŞCOALA PRMARĂ CĂLŢUNA",367,SMEENI,49545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:39:13",417,410,0,7,0,242,235,0,7,0,223,19,500,258,28,24,152,0,2,11,6
10,BUZĂU,"ŞCOALA PRMARĂ LUCIENI",369,SMEENI,49545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:26:38",321,318,0,3,0,146,143,0,3,0,135,11,400,254,7,17,94,0,2,4,11
10,BUZĂU,"ŞCOALA PUIEŞTII DE SUS",325,PUIEŞTI,48842,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:28:10",273,266,0,7,0,144,137,0,7,0,138,6,300,156,10,50,63,1,1,6,7
10,BUZĂU,"ŞCOALA SAT COLIBAŞI",329,RÂMNICELU,48968,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 00:14:53",343,330,2,11,0,237,226,0,11,0,231,6,360,123,26,18,172,4,0,8,3
10,BUZĂU,"ŞCOALA SAT FOTIN",330,RÂMNICELU,48968,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:30:13",204,196,0,8,0,132,124,0,8,0,123,9,222,90,11,11,72,16,3,5,5
10,BUZĂU,"SCOALA SAT ŞTIUBEI",331,RÂMNICELU,48968,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:17:45",486,476,1,9,0,336,327,0,9,0,299,37,522,186,33,21,211,14,5,13,2
10,BUZĂU,"ŞCOALA TEGA",304,PĂNĂTĂU,48227,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:08",471,463,0,8,0,290,282,0,8,0,273,17,510,220,46,8,205,5,1,3,5
10,BUZĂU,"ŞCOALA TRESTIOARA",199,CHILIILE,46108,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:57:21",165,146,0,4,15,117,98,0,4,15,113,4,173,56,1,2,102,1,2,3,2
10,BUZĂU,"ŞCOALA VÎRF",296,NĂENI,47854,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:50:22",186,169,1,14,2,164,148,0,14,2,140,8,175,11,19,77,31,0,3,2,8
10,BUZĂU,"S.C. RAFINĂRIA VENUS OILREG S.A.",99,"MUNICIPIUL RÂMNICU SĂRAT",44845,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:21:28",1888,1881,0,7,0,891,884,0,7,0,826,65,2100,1209,104,189,424,12,17,46,34
10,BUZĂU,"SEMINARUL TEOLOGIC ORTODOX ”CHESARIE EPISCOPUL”",73,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:33",1314,1304,0,8,2,621,611,0,8,2,611,10,1500,879,57,102,300,5,10,25,112
10,BUZĂU,"SEMINARUL TEOLOGIC ORTODOX ”CHESARIE EPISCOPUL”",74,"MUNICIPIUL BUZĂU",44818,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:04",1593,1584,0,8,1,612,603,0,8,1,581,31,1700,1088,68,80,285,6,12,35,95
