precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ROŞCA NICUŞOR-PARTIDUL NAȚIONAL LIBERAL-voturi","VASILE DORIN-COSMIN-PARTIDUL SOCIAL DEMOCRAT-voturi","DĂMUREANU RINGO-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COSTACHE MARIN-PARTIDUL S.O.S. ROMÂNIA-voturi","POPA-INGINERU GHEORGHE-PARTIDUL LIGA ACȚIUNII NAȚIONALE-voturi","DRĂGOESCU CEZAR-MIHAIL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
17,DOLJ,"ȘCOALA GRECEȘTI",377,GRECEŞTI,72819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:45",231,198,0,20,13,197,164,0,20,13,187,10,226,29,31,105,14,1,0,36
17,DOLJ,"ȘCOALA GROPANELE",380,GRECEŞTI,72819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:57",221,214,0,2,5,152,145,0,2,5,138,14,222,70,10,100,21,0,0,7
17,DOLJ,"SCOALA IZVOR",498,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:37",651,621,0,26,4,433,403,0,26,4,391,42,700,267,53,218,48,26,8,38
17,DOLJ,"ŞCOALA LĂCRIŢA MARE",467,ROBĂNEŞTI,73923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:33",505,478,0,22,5,402,375,0,22,5,385,17,500,98,89,239,31,8,0,18
17,DOLJ,"SCOALA MILESTI",500,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:58",648,611,1,32,4,395,359,0,32,4,374,21,700,305,56,258,25,13,3,19
17,DOLJ,"ŞCOALA MOŢĂŢEI GARĂ",418,MOŢĂŢEI,73335,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:05",661,626,2,5,28,340,311,1,5,23,311,29,800,460,35,203,22,3,0,48
17,DOLJ,"ȘCOALA MURTA",335,DOBREŞTI,72098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:31",656,607,0,23,26,433,384,0,23,26,408,25,700,267,158,205,32,5,1,7
17,DOLJ,"SCOALA NOUA CELARU",295,CELARU,71634,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:14:46",1522,1400,1,62,59,1024,903,0,62,59,892,71,1506,543,400,386,74,16,1,15
17,DOLJ,"ŞCOALA NR. 1 MOŢĂŢEI",415,MOŢĂŢEI,73335,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:38",1046,1031,0,7,8,574,559,0,7,8,558,16,1100,526,28,461,0,8,1,60
17,DOLJ,"SCOALA NR.2",515,UNIREA,74536,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:13:37",1362,1314,0,14,34,821,773,0,14,34,781,40,1500,679,137,507,110,12,0,15
17,DOLJ,"ŞCOALA OBEDIN",269,BREASTA,71260,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:17:57",586,562,1,21,2,310,286,1,21,2,294,16,600,290,12,223,36,16,0,7
17,DOLJ,"SCOALA PISCULET",440,"PISCU VECHI",73665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:43",245,223,0,11,11,164,142,0,11,11,159,5,300,134,7,142,6,3,1,0
17,DOLJ,"ȘCOALA PRIMARĂ BĂDOȘI",259,BRATOVOEŞTI,71199,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:44",718,704,0,9,5,409,395,0,9,5,394,15,800,391,22,300,40,10,0,22
17,DOLJ,"ŞCOALA PRIMARĂ BALASAN",189,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:24",463,460,0,3,0,250,247,0,3,0,241,9,500,250,94,116,16,12,2,1
17,DOLJ,"SCOALA PRIMARA BECHET VALE",201,"ORAŞ BECHET",70879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:01:49",677,634,0,18,25,412,369,0,18,25,377,33,700,290,96,236,18,2,1,24
17,DOLJ,"ŞCOALA PRIMARĂ CL. I-IV",433,PERIŞOR,73594,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:24",244,224,0,15,5,165,145,0,15,5,154,11,300,135,49,87,9,6,0,3
17,DOLJ,"SCOALA PRIMARA CLSELE I-VIII",391,LIPOVU,72953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:01",165,147,0,15,3,93,75,0,15,3,89,4,200,107,28,43,13,4,0,1
17,DOLJ,"ȘCOALA PRIMARĂ GEOROCU MARE",260,BRATOVOEŞTI,71199,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:22",392,366,1,17,8,250,225,0,17,8,229,21,400,150,10,185,19,3,1,11
17,DOLJ,"ŞCOALA PRIMARĂ I-IV SÎRBI",452,"POIANA MARE",73736,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:09",1375,1359,2,11,3,876,862,0,11,3,802,74,1425,549,245,499,44,6,2,6
17,DOLJ,"ŞCOALA PRIMARĂ IZVORUL RECE – STRUCTURĂ A ŞCOLII GIMNAZIALE ”DECEBAL” (FOSTĂ NR.12)",173,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:49",655,649,1,5,0,266,261,0,5,0,253,13,800,534,27,127,59,15,1,24
17,DOLJ,"ȘCOALA. PRIMARĂ LEORDOASA",238,ARGETOAIA,70744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:24:51",399,386,0,9,4,215,202,0,9,4,208,7,500,285,47,120,31,2,0,8
17,DOLJ,"ŞCOALA PRIMARĂ(LOCAL VECHI)",432,PERIŞOR,73594,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:47",1209,1072,2,74,61,919,782,2,74,61,871,48,1181,262,329,438,66,20,1,17
17,DOLJ,"SCOALA PRIMARA PADEA",346,DRĂNIC,72221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:36:09",622,588,0,17,17,432,398,0,17,17,393,15,600,192,78,280,26,9,0,0
17,DOLJ,"ȘCOALA. PRIMARĂ PIRIA",240,ARGETOAIA,70744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:30:53",277,265,1,8,3,184,173,0,8,3,169,15,300,116,43,119,5,0,1,1
17,DOLJ,"ȘCOALA PRIMARĂ PLOSCA",247,BISTREŢ,70897,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:43",692,645,1,25,21,436,390,0,25,21,400,36,700,264,170,183,26,20,1,0
17,DOLJ,"ȘCOALA PRIMARĂ PRUNET",261,BRATOVOEŞTI,71199,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:20",495,467,1,25,2,369,341,1,25,2,350,19,500,131,17,274,10,2,0,47
17,DOLJ,"ŞCOALA PRIMARĂ ŞITOAIA",229,ALMĂJ,70566,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:30",572,502,0,62,8,446,376,0,62,8,425,21,600,154,60,296,14,6,1,48
17,DOLJ,"ȘCOALA PROFESIONALĂ C-TIN ARGETOAIANU",237,ARGETOAIA,70744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:23",691,661,2,22,6,418,390,0,22,6,393,25,700,282,60,279,45,5,0,4
17,DOLJ,"ȘCOALA PROFESIONALĂ C-TIN ARGETOAIANU",236,ARGETOAIA,70744,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:00",1116,1076,2,21,17,556,517,1,21,17,527,29,1192,636,149,310,63,5,0,0
17,DOLJ,"ŞCOALA PROFESIONALĂ DANEŢI",323,DANEŢI,71956,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:25",1312,1288,0,24,0,660,636,0,24,0,575,85,1400,740,127,381,40,18,0,9
17,DOLJ,"ȘCOALA PROFESIONALĂ DANEŢI",322,DANEŢI,71956,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:11",1562,1535,1,26,0,855,828,1,26,0,768,87,1638,783,103,558,58,33,0,16
17,DOLJ,"ŞCOALA PUŢURI",287,CASTRANOVA,71572,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:42",1125,1048,0,60,17,757,680,0,60,17,757,0,1200,443,338,396,19,4,0,0
17,DOLJ,"ŞCOALA RĂCARII DE SUS",220,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:05",941,933,1,6,1,541,534,0,6,1,527,14,1100,559,111,302,55,22,0,37
17,DOLJ,"ŞCOALA RĂCHITA DE SUS",485,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:05",148,120,0,18,10,113,85,0,18,10,110,3,140,27,4,100,4,1,0,1
17,DOLJ,"ŞCOALA ROBĂNEŞTII DE SUS",468,ROBĂNEŞTI,73923,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:37",518,496,3,18,1,366,347,0,18,1,320,46,500,134,29,247,22,12,0,10
17,DOLJ,"ŞCOALA SĂPATA",400,"MĂCEŞU DE JOS",72980,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:37",263,239,0,16,8,196,172,0,16,8,185,11,300,104,14,148,17,4,0,2
17,DOLJ,"ŞCOALA SEACA DE PĂDURE",484,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:49",329,273,0,47,9,275,219,0,47,9,267,8,343,68,22,233,7,2,0,3
17,DOLJ,"SCOALA SÎRSCA",494,SOPOT,74242,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:45:30",129,121,0,8,0,83,75,0,8,0,76,7,154,71,4,57,14,0,0,1
17,DOLJ,"ȘCOALA TOCENI",336,DOBREŞTI,72098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:11",478,445,0,12,21,332,299,0,12,21,291,24,500,185,46,204,15,15,0,11
17,DOLJ,"ŞCOALA VALEA LUNGULUI",270,BREASTA,71260,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:12",629,594,0,32,3,439,404,0,32,3,437,2,700,261,7,411,16,1,0,2
17,DOLJ,"SCOALA VECHE DRĂGOTEŞTI",338,DRĂGOTEŞTI,72150,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:07",404,359,0,30,15,268,223,0,30,15,240,28,400,132,54,148,24,7,0,7
17,DOLJ,"ŞCOALA VECHE SĂLCUŢA",477,SĂLCUŢA,74028,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:40",875,772,0,67,36,434,331,0,67,36,392,42,841,407,108,250,10,6,3,15
17,DOLJ,"ŞCOALA VECHE TENCĂNĂU",479,SĂLCUŢA,74028,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:14:09",295,237,1,52,5,211,153,1,52,5,197,14,300,89,56,124,8,4,1,4
17,DOLJ,"ŞCOALA VELENI",486,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:12:27",294,244,0,37,13,231,181,0,37,13,221,10,260,29,44,167,8,2,0,0
17,DOLJ,"SCOALA VIISOARA MOSNENI",510,TESLUI,74411,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:39",427,419,0,8,0,266,258,0,8,0,249,17,500,234,54,149,16,8,0,22
17,DOLJ,"SEDIUL FOSTEI ŞCOLI GENERALE BODAIESTI",406,MELINEŞTI,73102,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:53",552,525,1,15,11,361,334,1,15,11,328,33,600,239,105,179,30,4,1,9
17,DOLJ,"SEDIUL FOSTEI ŞCOLI GENERALE NR 2 PIELEŞTI",435,PIELEŞTI,73629,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:58:00",1058,996,15,37,10,707,660,0,37,10,656,51,1100,393,184,297,71,43,8,53
17,DOLJ,"STRUCTURA SCOLII GIMNAZIALE NR. 1 DABULENI",203,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:11:51",1586,1573,0,8,5,974,961,0,8,5,918,56,1800,826,578,256,45,10,3,26
17,DOLJ,"SUCURSALA REGIONALĂ CF CRAIOVA",141,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:26",1408,1399,2,7,0,545,538,0,7,0,519,26,1500,955,78,249,61,32,9,90
17,DOLJ,"SUCURSALA REGIONALĂ CF CRAIOVA",140,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:38",1240,1227,1,11,1,553,541,0,11,1,522,31,1400,847,71,266,58,18,4,105
17,DOLJ,"UNIVERSITATEA DE MEDICINA SI FARMACIE, (SEDIUL NOU)",48,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:12:05",1487,1442,7,38,0,600,562,0,38,0,574,26,1700,1100,70,261,82,23,9,129
17,DOLJ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE, (SEDIUL VECHI)",34,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:56",1063,1035,4,5,19,468,444,1,5,18,456,12,1300,832,60,194,69,17,13,103
17,DOLJ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE, (SEDIUL VECHI)",33,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:38:41",1026,985,11,10,20,422,392,0,10,20,404,18,1200,778,48,198,64,6,5,83
17,DOLJ,"UNIVERSITATEA DIN CRAIOVA",9,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:16",912,894,10,8,0,402,394,0,8,0,386,16,1100,698,60,199,43,7,1,76
17,DOLJ,"UNIVERSITATEA DIN CRAIOVA",10,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:49",932,908,17,7,0,468,461,0,7,0,466,2,1100,632,84,202,55,11,7,107
17,DOLJ,"UNIVERSITATEA DIN CRAIOVA",8,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:37",1618,1602,4,12,0,641,629,0,12,0,615,25,1800,1160,107,253,66,21,11,157
