precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
37,TIMIŞ,"PRIMĂRIA VECHE CRUCENI",402,FOENI,157004,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:14:11",490,472,0,13,5,263,245,0,13,5,245,18,500,237,20,15,72,116,2,1,3,1,2,1,12
37,TIMIŞ,"PRIMĂRIA VOITEG",615,VOITEG,159339,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:15",1669,1611,17,24,17,953,904,8,24,17,883,70,1800,847,182,49,21,486,3,14,12,6,10,10,90
37,TIMIŞ,"SALA CASEI DE CULTURĂ (CASTEL NAKO) DEMISOL",292,"ORAŞ SÂNNICOLAU MARE",155528,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 13:22:16",1539,1521,7,4,7,727,716,0,4,7,682,45,1800,1073,40,26,46,309,5,90,1,2,1,10,152
37,TIMIŞ,"SALA CASEI DE CULTURĂ (CASTEL NAKO)ETAJ 1",291,"ORAŞ SÂNNICOLAU MARE",155528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:07",1227,1215,1,5,6,569,558,0,5,6,550,19,1500,931,34,17,47,265,3,57,1,5,4,5,112
37,TIMIŞ,"SALA DE LUPTE ŞI GIMNASTICĂ ”FRANCISC HORVATH”",233,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:30:33",1015,1007,3,5,0,362,357,0,5,0,347,15,1100,738,29,17,20,175,12,14,3,3,3,9,62
37,TIMIŞ,"SALA DE LUPTE ȘI GIMNASTICĂ, „FRANCISC HORVATH”",234,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:21",1132,1126,3,3,0,528,525,0,3,0,504,24,1200,672,50,35,23,243,15,13,5,4,4,23,89
37,TIMIŞ,"SALA PRIMARIEI NR. 167B, SARAVALE",538,SARAVALE,159455,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:28:26",1287,1255,0,6,26,824,792,0,6,26,662,162,1400,576,41,55,18,415,5,56,10,2,5,1,54
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",222,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:08:49",1181,1166,4,11,0,481,470,0,11,0,456,25,1200,719,42,23,18,235,7,13,3,4,7,14,90
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",223,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:01:15",1121,1109,4,8,0,460,452,0,8,0,440,20,1240,780,53,20,25,210,17,6,8,8,2,10,81
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",221,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 12:27:48",1338,1325,0,13,0,574,561,0,13,0,554,20,1400,826,81,21,19,245,11,20,5,1,8,17,126
37,TIMIŞ,"SALA SPORTURILOR ”IOAN KUNST GHERMĂNESCU”",220,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:13:51",723,714,0,6,3,341,332,0,6,3,329,12,1200,859,39,25,11,152,15,14,1,1,3,10,58
37,TIMIŞ,"SALA SPORTURILOR ”LAVINIA MILOŞOVICI”",236,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:31:03",1397,1386,5,6,0,629,623,0,6,0,608,21,2300,1671,61,41,25,304,19,20,2,6,3,17,110
37,TIMIŞ,"SALA SPORTURILOR ”LAVINIA MILOŞOVICI”",237,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:16:39",1471,1461,3,7,0,590,583,0,7,0,568,22,1500,910,70,37,35,256,26,18,2,2,2,23,97
37,TIMIŞ,"SALA SPORTURILOR ”LAVINIA MILOŞOVICI”",235,"MUNICIPIUL LUGOJ",155350,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:32:46",1531,1524,1,6,0,693,687,0,6,0,670,23,1600,907,89,44,32,327,10,13,2,5,4,16,128
37,TIMIŞ,"S.C.” DRUMURI MUNICIPALE TIMIŞOARA ” S.A.",143,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:02:03",1597,1590,3,4,0,506,502,0,4,0,480,26,1600,1094,63,25,31,154,5,4,7,8,0,10,173
37,TIMIŞ,"S.C.” DRUMURI MUNICIPALE TIMIŞOARA ” S.A.",144,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:19",1581,1564,4,13,0,564,551,0,13,0,540,24,1600,1036,57,28,35,181,5,14,5,4,5,31,175
37,TIMIŞ,"S.C. DRUMURI MUNICIPALE TIMIŞOARA S.A.(FOSTA ADMINISTRAREA DOMENIULUI PUBLIC )",62,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:16",1165,1151,6,8,0,492,484,0,8,0,482,10,1200,708,48,13,11,167,3,9,6,5,9,24,187
37,TIMIŞ,"S.C. DRUMURI MUNICIPALE TIMIŞOARA S.A.(FOSTA ADMINISTRAREA DOMENIULUI PUBLIC )",63,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:13",1351,1339,3,7,2,461,452,0,7,2,440,21,1400,939,67,21,15,166,1,11,7,6,2,8,136
37,TIMIŞ,"ŞCOALA GENERALĂ",241,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:01",1332,1311,5,16,0,564,547,1,16,0,525,39,1600,1036,35,22,25,314,2,62,9,5,2,4,45
37,TIMIŞ,"ȘCOALA GENERALĂ ”IOSIF CIOROGARIU”",435,GIROC,155314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:28:24",1282,1274,0,6,2,665,657,0,6,2,619,46,1400,735,78,25,15,246,8,21,10,16,15,19,166
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ACADEMICIAN PROFESOR DOCTOR MUNTEANU IOAN IGRIȘ",563,"SÂNPETRU MARE",158733,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:05",951,918,2,3,28,603,571,1,3,28,548,55,1000,397,179,28,10,286,5,5,0,0,2,0,33
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BACOVA",244,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:51",1681,1644,1,15,21,593,556,1,15,21,553,40,1700,1107,180,22,19,210,1,20,8,5,1,7,80
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ BAZOȘ",286,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:20:48",844,825,0,19,0,492,473,0,19,0,456,36,900,408,24,33,11,239,2,94,3,1,0,0,49
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ BENCECU DE SUS",521,PIŞCHIA,158181,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:54",761,747,0,5,9,441,427,0,5,9,419,22,803,362,50,33,8,281,0,3,0,3,2,3,36
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BIRDA",331,BIRDA,159366,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:30",958,925,3,8,22,511,481,0,8,22,488,23,1100,589,46,15,6,387,1,9,3,1,2,6,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BOLDUR",337,BOLDUR,156106,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:41",517,491,1,22,3,400,375,0,22,3,378,22,600,200,33,25,10,179,2,22,1,4,1,2,99
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ BUZIAŞ",240,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:31",1519,1491,3,10,15,655,630,0,10,15,626,29,1600,945,56,23,22,368,6,54,5,4,3,5,80
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ CENAD",349,CENAD,156259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:18",1996,1976,2,0,18,871,853,0,0,18,784,87,2200,1329,59,60,50,121,5,13,4,2,1,1,468
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ CENAD",350,CENAD,156259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:09:29",1891,1865,1,9,16,856,830,1,9,16,791,65,1900,1044,47,63,42,159,0,10,1,2,10,8,449
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ CHEVEREȘU MARE",354,"CHEVEREŞU MARE",156311,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:08",1156,1080,2,59,15,522,446,2,59,15,489,33,1400,878,75,15,7,334,2,7,4,2,0,1,42
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ CLASELE V-VIII",443,"IECEA MARE",159428,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:50:43",1364,1191,0,136,37,881,708,0,136,37,833,48,1300,419,65,39,23,623,6,15,3,2,1,2,54
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMLOŞU MARE",357,"COMLOŞU MARE",156437,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:11:30",1505,1452,1,5,47,686,633,1,5,47,638,48,1699,1013,80,38,30,412,5,11,3,1,4,4,50
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA BILED",330,BILED,155911,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:36",1565,1507,2,7,49,799,743,0,7,49,753,46,1800,1001,70,34,22,358,5,119,9,3,6,7,120
37,TIMIŞ,"SCOALA GIMNAZIALA COMUNA DAROVA",372,DAROVA,156623,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:38:36",1807,1760,3,18,26,897,850,3,18,26,821,76,2000,1103,149,37,10,309,16,33,6,7,2,16,236
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA MOȘNIȚA NOUĂ",480,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:48",1368,1342,0,25,1,871,845,0,25,1,857,14,1600,729,68,31,49,328,4,20,6,11,13,34,293
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ COMUNA MOȘNIȚA NOUĂ",479,"MOŞNIŢA NOUĂ",157834,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 17:50:14",1467,1437,8,15,7,783,761,0,15,7,765,18,1800,1017,62,29,64,263,12,12,8,12,5,56,242
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",546,SĂCĂLAZ,158564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:59:44",1856,1800,14,42,0,937,894,1,42,0,912,25,1800,863,144,26,16,396,4,10,4,1,12,29,270
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",545,SĂCĂLAZ,158564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:55:09",1634,1590,4,37,3,823,782,1,37,3,785,38,1600,777,188,30,17,359,7,11,6,8,6,9,144
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ COMUNA SĂCĂLAZ",544,SĂCĂLAZ,158564,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:23:58",1675,1628,5,39,3,811,769,0,39,3,773,38,1700,889,204,36,22,362,0,11,9,8,6,8,107
37,TIMIŞ,"SCOALA GIMNAZIALA DENTA",376,DENTA,156669,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:51:04",986,955,1,8,22,567,537,0,8,22,516,51,1000,433,58,24,15,352,3,11,2,6,1,7,37
37,TIMIŞ,"SCOALA GIMNAZIALA DENTA",375,DENTA,156669,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 19:42:34",997,980,2,6,9,618,603,0,6,9,563,55,1000,382,58,16,16,374,6,16,4,16,4,4,49
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DETA",253,"ORAŞ DETA",155458,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:28:45",1593,1576,2,10,5,546,531,0,10,5,526,20,1600,1054,85,36,26,257,3,7,4,5,5,10,88
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DETA",252,"ORAŞ DETA",155458,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:47",1538,1523,7,6,2,531,523,0,6,2,496,35,1600,1069,74,25,38,269,1,7,2,7,3,5,65
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",388,DUMBRĂVIŢA,155261,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 10:51:17",1610,1551,36,22,1,854,829,2,22,1,847,7,1700,846,56,16,33,263,7,11,5,3,4,59,390
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",390,DUMBRĂVIŢA,155261,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:54:34",1633,1589,13,29,2,1011,979,1,29,2,997,14,1800,789,60,49,36,311,7,7,7,5,14,79,422
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",387,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:05:12",1713,1618,60,34,1,973,938,0,34,1,959,14,1800,827,40,11,25,326,6,10,7,3,7,95,429
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",391,DUMBRĂVIŢA,155261,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:55:45",1750,1689,33,23,5,938,910,0,23,5,912,23,1801,863,54,17,67,329,6,11,5,6,6,63,348
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",389,DUMBRĂVIŢA,155261,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 18:58:30",1723,1680,28,15,0,958,943,0,15,0,943,12,1800,842,66,32,54,282,11,12,4,6,14,78,384
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",396,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:12",1726,1682,24,17,3,857,837,0,17,3,846,11,1800,943,58,22,38,250,4,16,6,0,6,73,373
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIŢA",392,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 20:43:18",1737,1693,14,26,4,973,941,2,26,4,942,31,1800,827,66,22,146,284,9,14,7,4,6,57,327
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIŢA",393,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:30",1663,1600,32,30,1,1025,995,0,30,0,981,44,1800,775,78,25,30,345,1,8,4,3,7,79,401
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIȚA",394,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:19:56",1767,1675,68,19,5,834,807,3,19,5,822,12,2000,1166,66,12,38,267,9,18,5,7,6,88,306
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ DUMBRĂVIȚA",395,DUMBRĂVIŢA,155261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:29:09",1799,1722,27,28,22,1063,1010,3,28,22,1054,9,2000,937,55,24,119,332,7,15,8,9,5,68,412
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”EFTIMIE MURGU”",224,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:56",1136,1121,7,8,0,508,499,1,8,0,489,19,1200,692,51,19,34,246,13,12,2,2,3,13,94
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”EFTIMIE MURGU”",225,"MUNICIPIUL LUGOJ",155350,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:15:51",1207,1199,0,8,0,504,496,0,8,0,486,18,1300,796,57,9,21,236,13,13,4,2,3,13,115
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ FOENI",401,FOENI,157004,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:59:43",1038,993,2,13,30,587,543,1,13,30,563,24,1100,513,59,42,2,409,3,4,1,2,1,3,37
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ GELU",606,VARIAŞ,159213,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:31:24",1282,1261,0,17,4,631,610,0,17,4,580,51,1300,669,95,37,19,371,3,6,7,4,5,5,28
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ - ”GEORGE GÂRDA” MĂNĂŞTIUR (BIBLIOTECA)",470,MĂNĂŞTIUR,157736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:57",993,954,0,11,28,657,618,0,11,28,608,49,1000,343,84,49,38,292,5,27,6,7,5,4,91
37,TIMIŞ,"ŞCOALA GIMNAZIALA GHILAD",407,GHILAD,159400,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:03:04",1619,1604,1,14,0,962,948,0,14,0,895,64,1700,741,146,33,16,574,5,13,6,5,3,6,88
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ GHIRODA",409,GHIRODA,155289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:25",1853,1822,25,5,1,948,942,0,5,1,917,31,2000,1052,70,61,30,447,12,31,6,3,5,26,226
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ GHIRODA",410,GHIRODA,155289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:44:00",2007,1986,7,12,2,1006,991,1,12,2,965,41,2000,994,110,38,26,462,8,26,8,1,6,37,243
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ GIARMATA",417,GIARMATA,157246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:04:08",1829,1803,12,13,1,892,876,2,13,1,840,44,1900,1008,135,31,13,377,5,25,5,16,21,14,198
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ HITIAŞ",527,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:51:06",723,650,0,48,25,543,470,0,48,25,508,35,700,157,39,22,6,326,2,23,2,2,0,5,81
37,TIMIŞ,"SCOALA GIMNAZIALA HODONI",543,SATCHINEZ,158528,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 13:25:11",994,983,1,5,5,551,541,0,5,5,517,34,1103,552,55,35,12,261,10,7,4,6,2,6,119
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”IOSIF CIOROGARIU” ,CHIȘODA",433,GIROC,155314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:12",1338,1299,15,17,7,770,747,0,17,6,733,37,1800,1030,71,30,31,297,2,13,3,5,11,33,237
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ ”IOSIF CIOROGARIU” ,CHIȘODA",434,GIROC,155314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:41",1459,1411,11,28,9,717,703,0,5,9,683,34,1602,885,73,24,23,314,4,9,5,2,16,31,182
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ IZVIN",288,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:39:41",1415,1384,12,14,5,766,746,1,14,5,728,38,1500,734,89,53,7,346,7,89,5,5,3,6,118
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ JIMBOLIA",277,"ORAŞ JIMBOLIA",155494,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-15 14:09:07",1649,1634,5,7,3,606,596,0,7,3,567,36,1800,1194,129,35,33,218,7,11,5,17,8,3,101
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ JIMBOLIA",278,"ORAŞ JIMBOLIA",155494,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 19:33:43",1694,1674,1,12,7,687,667,1,12,7,641,46,1800,1113,139,29,119,240,5,9,6,14,3,9,68
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ LIEBLING",455,LIEBLING,157497,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:53:43",1307,1292,3,7,5,697,682,3,7,5,660,36,1500,804,177,14,16,296,2,6,5,4,43,5,92
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ „MARIA BRINDEA”",514,PESAC,159507,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:15:32",952,938,3,3,8,461,450,0,3,8,413,48,1100,639,108,29,9,247,2,7,3,3,0,1,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ MOȘNIȚA NOUĂ",478,"MOŞNIŢA NOUĂ",157834,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:33:59",1757,1721,5,31,0,1112,1081,0,31,0,1080,32,1800,688,113,41,33,405,9,24,11,6,18,72,348
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ MOȘNIȚA NOUĂ",477,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:26:05",1572,1555,4,6,7,886,873,0,6,7,827,59,1800,914,80,38,124,323,10,20,3,3,13,31,182
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.12",68,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:19:34",1172,1139,20,9,4,446,433,0,9,4,419,27,1200,754,52,22,27,139,3,7,5,2,4,13,145
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.12",67,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:45",936,903,11,12,10,405,383,0,12,10,393,12,1000,595,35,31,18,121,6,5,2,7,5,18,145
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",149,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:05",1023,1006,10,7,0,407,400,0,7,0,398,9,1100,693,40,22,26,149,2,5,3,2,4,6,139
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",148,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:10",1105,1092,5,8,0,415,407,0,8,0,408,7,1200,785,63,23,13,127,7,8,3,7,5,7,145
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",147,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 15:16:38",1242,1234,0,8,0,495,487,0,8,0,487,8,1300,805,55,30,17,148,7,9,3,8,3,17,190
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",146,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:45:34",1142,1110,21,11,0,436,425,0,11,0,423,13,1200,764,54,18,23,142,2,7,5,5,10,16,141
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",142,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:00:06",1227,1221,3,3,0,470,467,0,3,0,461,9,1300,830,43,28,45,166,2,8,3,5,10,10,141
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",141,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 17:51:49",1239,1215,6,18,0,587,584,0,3,0,565,22,1300,713,60,23,21,187,5,5,7,11,9,20,217
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",140,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:39",1016,1007,1,8,0,414,406,0,8,0,399,15,1100,686,33,11,16,144,2,8,6,4,5,23,147
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",139,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:34",1329,1313,5,10,1,548,537,0,10,1,532,16,1400,852,42,26,26,195,3,9,7,8,5,10,201
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",99,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:07",1421,1406,6,9,0,539,530,0,9,0,523,16,1500,961,56,29,20,194,7,3,5,4,5,21,179
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",100,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:55",1455,1438,10,7,0,578,570,1,7,0,561,17,1500,922,59,20,19,208,5,11,4,4,6,17,208
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",161,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:18:09",1064,908,91,12,53,514,445,4,12,53,470,44,1000,486,41,8,17,170,2,10,4,2,0,18,198
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",159,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:37:30",1492,1314,155,22,1,577,551,3,22,1,558,19,1600,1023,42,22,34,171,2,5,3,5,7,30,237
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",160,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:50:17",1043,981,50,12,0,477,465,0,12,0,463,14,1200,723,41,14,18,160,2,7,3,5,4,25,184
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.16 ”TAKE IONESCU”",162,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:12",1107,965,51,21,70,520,426,3,21,70,500,20,1000,480,36,12,18,160,4,12,7,5,4,16,226
