precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
5,BIHOR,"PALATUL COPIILOR ŞI ELEVILOR",120,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:31",1432,1391,7,27,7,584,549,1,27,7,577,7,1649,1065,125,70,21,304,20,22,8,4,3
5,BIHOR,PRIMĂRIA,423,"LAZURI DE BEIUŞ",29760,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:56",287,278,0,3,6,224,215,0,3,6,222,2,305,81,5,13,8,182,10,0,4,0,0
5,BIHOR,"PRIMĂRIA ABRAM",219,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:54",765,751,2,3,9,440,428,0,3,9,419,21,867,427,60,25,27,294,1,0,5,1,6
5,BIHOR,"PRIMĂRIA ALEȘD- SALA MARE",181,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:39:13",1446,1418,5,13,10,782,757,2,13,10,776,6,1555,773,145,95,36,450,32,2,14,1,1
5,BIHOR,"PRIMĂRIA BUDUSLĂU",280,BUDUSLĂU,27908,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:08",822,810,0,0,12,475,463,0,0,12,458,17,904,429,429,7,1,5,5,10,0,0,1
5,BIHOR,"PRIMĂRIA CĂPÎLNA",298,CĂPÂLNA,28139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:37",278,236,0,33,9,226,184,0,33,9,220,6,263,37,2,54,3,153,6,0,2,0,0
5,BIHOR,"PRIMĂRIA COMUNEI BUNTEȘTI",285,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:01",483,463,1,11,8,391,372,0,11,8,382,9,530,139,2,47,44,283,2,0,3,0,1
5,BIHOR,"PRIMĂRIA CURTUIŞENI",357,CURTUIŞENI,29001,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:23",1266,1259,1,6,0,699,693,0,6,0,646,53,1394,694,431,88,6,110,0,7,3,1,0
5,BIHOR,"PRIMĂRIA DERNA",359,DERNA,29038,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:20",730,697,1,19,13,390,358,0,19,13,372,18,790,400,14,175,18,145,7,1,10,0,2
5,BIHOR,"PRIMARIA DRAGANESTI",377,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:38",390,354,1,20,15,326,291,0,20,15,320,6,410,84,4,67,5,237,2,2,3,0,0
5,BIHOR,"PRIMĂRIA DRĂGEŞTI",387,DRĂGEŞTI,29341,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:14",351,265,0,79,7,284,198,0,79,7,277,7,303,19,1,16,6,248,2,0,4,0,0
5,BIHOR,"PRIMĂRIA FINIŞ",392,FINIŞ,29403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:16:19",1396,1355,0,5,36,1025,984,0,5,36,1002,23,1488,463,380,213,46,310,38,5,7,0,3
5,BIHOR,"PRIMĂRIA MĂGEŞTI",447,MĂGEŞTI,30069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:09",222,204,0,12,6,157,139,0,12,6,150,7,237,80,7,18,6,98,15,0,4,0,2
5,BIHOR,"PRIMĂRIA MUNICIPIULUI BEIUŞ",146,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:15:47",1344,1318,2,22,2,790,766,0,22,2,736,41,1465,688,24,126,25,534,27,0,0,0,0
5,BIHOR,"PRIMARIA TARCAIA",614,TĂRCAIA,31609,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:01",931,862,3,30,36,720,653,1,30,36,716,4,986,266,484,96,6,59,23,45,2,0,1
5,BIHOR,"SALA SPORT ȘCOALA",234,"AVRAM IANCU",27285,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:25:41",1525,1494,1,20,10,1044,1014,0,20,10,1025,19,1644,600,4,328,127,513,5,0,28,2,18
5,BIHOR,"ȘCOALA BUCIUM",316,CEICA,28335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:33",184,164,1,16,3,137,118,0,16,3,131,6,184,47,2,39,11,77,2,0,0,0,0
5,BIHOR,"ȘCOALA CORBEȘTI",318,CEICA,28335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:51:59",367,340,0,25,2,259,232,0,25,2,235,24,379,120,1,92,18,106,1,0,6,1,10
5,BIHOR,"ȘCOALA COTIGLET",319,CEICA,28335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:31:18",290,272,0,13,5,182,164,0,13,5,169,13,306,124,0,76,16,75,1,0,1,0,0
5,BIHOR,"SCOALA CU CLASELE I-IV",615,TĂRCAIA,31609,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:43:36",173,143,0,21,9,144,114,0,21,9,137,7,168,24,4,62,7,61,2,0,1,0,0
5,BIHOR,"ŞCOALA CU CLASELE I-IV",252,BOROD,27560,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:44",485,478,1,5,1,338,332,0,5,1,330,8,538,200,2,200,15,99,2,0,10,1,1
5,BIHOR,"ŞCOALA CU CLASELE I-IV",389,DRĂGEŞTI,29341,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:00",214,169,0,32,13,164,119,0,32,13,160,4,186,22,0,15,3,139,1,0,0,0,2
5,BIHOR,"ȘCOALA CU CLASELE I-IV",550,SÂNIOB,28610,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:40:42",203,193,0,10,0,145,135,0,10,0,144,1,216,71,2,6,60,70,4,0,1,1,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",475,PALEU,32161,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:56",459,404,0,33,22,312,257,0,33,22,285,11,438,125,226,11,2,30,0,16,0,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",425,"LAZURI DE BEIUŞ",29760,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:56",367,355,0,5,7,234,222,0,5,7,229,5,390,156,0,20,14,181,7,0,5,0,2
5,BIHOR,"ȘCOALA CU CLASELE I-IV",257,BOROD,27560,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:51:52",378,373,0,5,0,262,257,0,5,0,254,8,406,144,1,129,12,105,1,0,5,1,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",255,BOROD,27560,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:07:22",99,89,0,10,0,60,50,0,10,0,54,6,103,43,1,17,8,26,1,0,0,0,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",191,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:51:00",1148,1132,0,10,6,674,658,0,10,6,637,37,1252,576,394,29,15,62,3,127,4,3,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",472,PALEU,32161,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:02:28",967,926,9,27,5,647,615,0,27,5,636,10,1020,373,321,60,13,217,6,11,3,4,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",412,HOLOD,29573,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:53:06",75,55,0,20,0,54,34,0,20,0,52,2,64,10,0,15,4,33,0,0,0,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",474,PALEU,32161,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:12:24",1010,959,7,31,13,629,585,0,31,13,617,12,1053,424,314,26,11,236,10,18,2,0,0
5,BIHOR,"SCOALA CU CLASELE I-IV APATEU , LOC. APATEU NR 41",456,NOJORID,30149,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:22",383,367,5,10,1,232,221,0,10,1,229,3,407,175,2,22,15,166,14,0,6,0,4
5,BIHOR,"ȘCOALA CU CLASELE I- IV, BOIANU-MARE",249,"BOIANU MARE",27506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:34",446,431,0,3,12,311,296,0,3,12,303,8,486,175,1,123,9,160,7,0,2,1,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV FONĂU",415,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:58:28",192,186,0,5,1,99,93,0,5,1,90,9,206,107,0,62,1,19,4,0,4,0,0
5,BIHOR,"ȘCOALA CU CLASELE. I-IV JOSANI",296,CĂBEŞTI,28077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:42",389,380,0,2,7,305,296,0,2,7,293,3,418,119,10,103,11,164,2,0,2,1,0
5,BIHOR,"ŞCOALA CU CLASELE I-IV LAZURI",527,ROŞIA,30844,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:04",322,312,0,4,6,243,233,0,4,6,241,2,348,105,5,36,11,185,0,0,4,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV MIERSIG",416,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:07",379,320,1,36,22,236,179,0,36,21,231,5,354,118,1,81,21,109,5,0,12,0,2
5,BIHOR,"ȘCOALA CU CLASELE I-IV OȘAND",417,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:16",434,427,0,5,2,238,231,0,5,2,220,18,467,229,3,158,15,30,12,0,2,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV SITITELEC",418,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:39",307,256,0,36,15,206,155,0,36,15,203,3,299,93,0,71,26,92,3,0,11,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV TULCA NOUĂ",640,TULCA,31841,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:50:00",213,208,0,3,2,158,153,0,3,2,155,3,234,76,1,61,3,85,5,0,0,0,0
5,BIHOR,"ŞCOALA CU CLASELE I - VIII",600,ŞOIMI,31422,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:06",432,396,1,29,6,357,322,0,29,6,337,20,443,86,4,98,13,210,10,0,0,1,1
5,BIHOR,"ŞCOALA CU CLASELE I-VIII",290,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:54",488,464,1,10,13,384,360,1,10,13,375,9,530,146,0,74,34,177,83,0,6,0,1
5,BIHOR,"ŞCOALA CU CLASELE I-VIII",445,MĂDĂRAS,30014,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:36",758,724,4,6,24,451,421,0,6,24,430,21,821,370,5,58,26,325,5,1,7,0,3
5,BIHOR,"ȘCOALA CU CLASELE I.-VIII",443,MĂDĂRAS,30014,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:31:09",798,780,1,8,9,493,475,1,8,9,475,18,866,373,19,60,28,343,10,2,9,2,2
5,BIHOR,"ȘCOALA CU CLASELE. I-VIII",256,BOROD,27560,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:51",223,211,5,7,0,125,116,2,7,0,118,7,233,108,7,71,6,24,0,0,6,2,2
5,BIHOR,"ŞCOALA CU CLASELE I-VIII CHEŢ",164,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:45",936,926,1,6,3,481,472,0,6,3,442,39,1027,546,278,30,10,114,5,1,4,0,0
5,BIHOR,"ŞCOALA CU CLASELE I-VIII GHENETEA",165,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:40:01",570,560,3,6,1,282,275,0,6,1,267,9,400,118,13,41,12,184,5,0,6,1,5
5,BIHOR,"ȘCOALA CU CLASELE I- VIII ” ÎNVĂȚĂTOR GÂLGĂU IOSIF” PĂGAIA",250,"BOIANU MARE",27506,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:44",523,507,0,2,14,359,343,0,2,14,348,11,569,210,4,136,9,184,6,0,7,0,2
5,BIHOR,"SCOALA CU CLASELE I-VIII ZECEHOTARE",606,ŞUNCUIUŞ,31510,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:47:33",141,130,5,2,4,92,85,1,2,4,84,8,146,54,2,7,4,60,6,0,1,2,2
5,BIHOR,"ȘCOALA CU CL. I-IV CHIȘIRID, LOC CHIȘIRID NR 168",457,NOJORID,30149,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:17",250,232,0,17,1,129,111,0,17,1,122,7,247,118,3,18,20,73,4,0,1,1,2
5,BIHOR,"ȘCOALA CU CL.I-IV PĂUȘA , NR 37/B",460,NOJORID,30149,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:34",295,288,0,7,0,149,142,0,7,0,148,1,315,166,1,21,36,80,1,1,5,0,3
5,BIHOR,"ȘCOALA CU CL. I-IV ȘAUAIEU, LOC. ȘAUAIEU NR 101",461,NOJORID,30149,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:25",262,256,0,6,0,138,132,0,6,0,132,6,284,146,11,19,10,84,3,0,2,0,3
5,BIHOR,"SCOALA CU CLS.I-IV",624,TILEAGD,31716,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:10",1341,1301,5,21,14,534,513,0,7,14,509,23,1434,902,40,64,41,308,11,0,17,9,19
5,BIHOR,"SCOALA CU CLS.I-IV",626,TILEAGD,31716,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:17:57",153,142,1,8,2,75,65,0,8,2,72,3,171,96,2,17,4,40,1,0,3,4,1
5,BIHOR,"SCOALA CU CLS. I+IV ”POJORATA”",602,ŞUNCUIUŞ,31510,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:44:32",57,52,0,5,0,57,52,0,5,0,56,1,103,46,1,5,9,40,0,0,0,0,1
5,BIHOR,"ŞCOALA CUIEŞD",269,BRUSTURI,27757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:30",405,379,0,15,11,260,234,0,15,11,234,21,415,155,3,32,7,142,5,0,4,0,41
5,BIHOR,"ȘCOALA DUȘEȘTI",320,CEICA,28335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:11",447,415,0,30,2,286,254,0,30,2,278,8,462,176,2,53,7,209,4,0,1,2,0
5,BIHOR,"SCOALA GENERALA",573,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:37",367,270,1,88,8,279,182,1,88,8,250,18,292,24,12,70,11,155,1,0,0,0,1
5,BIHOR,"SCOALA GENERALA",635,TINCA,31789,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:53",912,885,0,12,15,582,555,0,12,15,558,24,998,416,8,173,23,343,2,1,2,0,6
5,BIHOR,"SCOALA GENERALA",561,"SÂNNICOLAU ROMÂN",32179,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:21",310,269,0,32,9,243,202,0,32,9,232,11,303,60,1,80,1,145,0,0,2,0,3
5,BIHOR,"SCOALA GENERALA",570,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:07",104,77,0,25,2,75,48,0,25,2,73,2,87,12,0,18,4,50,0,0,1,0,0
5,BIHOR,"SCOALĂ GENERALĂ",535,SĂLACEA,30988,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:12",966,924,0,2,40,628,586,0,2,40,609,19,1017,389,564,21,3,7,2,8,2,0,2
5,BIHOR,"ŞCOALA GENERALĂ",549,SÂNIOB,28610,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:44",293,283,0,10,0,129,119,0,10,0,125,4,321,192,6,9,40,60,2,1,3,0,4
5,BIHOR,"ŞCOALA GENERALĂ",198,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:24:22",714,691,0,11,12,464,441,0,11,12,415,49,765,301,322,24,4,14,2,48,0,0,1
5,BIHOR,"ŞCOALA GENERALĂ",323,CETARIU,28415,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:00",505,496,0,6,3,299,290,0,6,3,282,17,562,260,114,5,2,40,1,114,4,2,0
5,BIHOR,"ŞCOALA GENERALĂ",199,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:58",435,422,0,9,4,276,263,0,9,4,260,16,470,194,172,3,7,25,1,52,0,0,0
5,BIHOR,"ŞCOALA GENERALĂ",200,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:50:15",720,702,3,6,9,434,419,0,6,9,404,30,794,360,286,20,4,11,2,78,0,2,1
5,BIHOR,"ŞCOALA GENERALĂ",324,CETARIU,28415,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:30",204,188,0,9,7,109,93,0,9,7,102,7,206,97,5,14,9,65,1,4,2,1,1
5,BIHOR,"ŞCOALA GENERALĂ",215,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:39:17",54,39,0,15,0,41,26,0,15,0,41,0,48,7,1,16,3,17,1,0,0,0,3
5,BIHOR,"ŞCOALA GENERALĂ",548,SÂNIOB,28610,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:39",225,205,0,11,9,138,118,0,11,9,131,7,243,105,11,66,19,30,0,0,5,0,0
5,BIHOR,"ŞCOALA GENERALĂ",453,MĂGEŞTI,30069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:38",463,443,2,13,5,337,318,1,13,5,316,21,493,156,5,96,14,166,9,1,7,0,18
5,BIHOR,"ŞCOALA GENERALĂ",612,TĂMĂŞEU,32153,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:21",408,399,0,6,3,257,248,0,6,3,230,27,442,185,106,50,11,46,2,4,8,0,3
5,BIHOR,"ŞCOALA GENERALĂ",196,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:59",881,853,1,9,18,519,492,0,9,18,470,49,962,443,330,20,15,33,2,70,0,0,0
5,BIHOR,"ȘCOALA GENERALĂ",302,CĂPÂLNA,28139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:22",305,273,0,15,17,240,208,0,15,17,219,21,320,80,3,52,10,142,9,0,1,1,1
5,BIHOR,"ȘCOALA GENERALĂ",299,CĂPÂLNA,28139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:27",254,223,0,26,5,166,135,0,26,5,156,10,253,87,67,21,1,61,3,2,0,0,1
5,BIHOR,"ȘCOALA GENERALĂ",176,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:51",1141,1132,0,7,2,547,538,0,7,2,498,43,1254,713,245,63,49,110,11,5,7,6,2
5,BIHOR,"ŞCOALA GENERALĂ ALBIŞ",281,BUDUSLĂU,27908,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:06",770,747,0,0,23,449,426,0,0,23,429,20,844,395,412,2,0,4,0,10,0,0,1
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-IV BEIUŞELE",353,CURĂŢELE,28941,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:29:01",334,329,0,0,5,281,276,0,0,5,271,10,368,87,0,35,23,205,1,0,4,0,3
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE I-IV CAUACEU",248,BIHARIA,27436,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:00",646,631,2,4,9,389,376,0,4,9,377,12,722,333,311,4,6,47,1,6,2,0,0
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-VIII NR. 24",358,CURTUIŞENI,29001,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:28:50",677,668,0,9,0,441,432,0,9,0,417,24,734,293,12,142,9,251,0,1,2,0,0
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE V-VIII GASPAR ANDRAS",246,BIHARIA,27436,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:51",1697,1638,10,0,49,1048,997,2,0,49,1014,34,1904,856,786,19,16,153,10,23,4,0,3
5,BIHOR,"ȘCOALA GENERALĂ CUZAP",503,POPEŞTI,30568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:11",894,875,3,4,12,523,506,1,4,12,492,31,968,371,10,161,40,264,3,0,10,2,2
5,BIHOR,"ȘCOALA GENERALĂ FĂNCICA",479,PETREU,27169,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:44:40",234,229,1,4,0,85,81,0,4,0,84,1,255,170,4,28,8,41,0,0,3,0,0
5,BIHOR,"ȘCOALA GENERALĂ FÜVESKERT",180,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:05",766,760,0,5,1,459,453,0,5,1,450,9,835,376,121,48,27,233,4,1,10,3,3
5,BIHOR,"ȘCOALA GENERALĂ GHIORAC",337,CIUMEGHIU,28665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:55:41",1284,1268,6,4,6,704,693,1,4,6,666,23,1396,707,142,231,46,227,9,2,7,0,2
5,BIHOR,"ŞCOALA GENERALĂ IOANIŞ",394,FINIŞ,29403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:08:57",633,616,1,8,8,424,407,1,8,8,404,20,687,263,53,134,55,142,6,1,12,1,0
5,BIHOR,"ȘCOALA GENERALĂ LACU SĂRAT",495,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:06:43",35,34,0,0,1,31,30,0,0,1,30,1,42,11,0,4,0,26,0,0,0,0,0
5,BIHOR,"ŞCOALA GENERALĂ TOMNATIC",653,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:57:45",209,200,4,4,1,112,107,0,4,1,106,6,222,110,2,27,3,62,4,0,2,0,6
5,BIHOR,"ŞCOALA GENERALĂ TOPA DE CRIŞ",654,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:31",344,336,0,6,2,216,208,0,6,2,210,6,375,159,7,66,18,107,7,0,3,0,2
5,BIHOR,"ŞCOALA GENERALĂ VADU CRIŞULUI",651,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:11:15",897,884,0,7,6,439,426,0,7,6,399,40,965,526,16,53,22,277,15,0,7,0,9
5,BIHOR,"ȘCOALA GENERALĂ VĂRZARI",505,POPEŞTI,30568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:21:32",254,244,2,8,0,136,127,1,8,0,124,12,273,137,18,27,12,49,14,1,2,0,1
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",507,POPEŞTI,30568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:15",591,576,4,7,4,334,319,4,7,4,327,7,650,316,14,101,20,178,6,0,3,1,4
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",506,POPEŞTI,30568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:57",748,736,1,6,5,485,474,0,6,5,443,34,826,349,7,163,25,237,5,0,4,1,1
5,BIHOR,"ȘCOALA GIMAZIALĂ NR.2 CHIȘCĂU",481,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:23:50",632,592,2,29,9,487,448,1,29,9,466,16,656,174,2,217,47,182,4,0,11,1,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ",42,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:44",915,897,9,9,0,466,457,0,9,0,462,4,989,523,116,69,14,193,47,17,4,0,2
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",466,OŞORHEI,30274,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:38",1578,1544,15,19,0,766,746,1,19,0,730,23,1722,956,129,55,54,454,25,5,0,6,2
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",467,OŞORHEI,30274,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:49",1615,1601,1,12,1,822,809,0,12,1,799,23,1758,936,91,66,41,556,22,4,12,4,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",140,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:45",1087,1077,0,10,0,513,503,0,10,0,505,8,1203,690,17,55,23,383,12,0,9,4,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",141,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:24",1369,1358,5,5,1,663,657,0,5,1,651,12,1497,834,67,81,28,446,13,4,5,3,4
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”BOCSKAI ISTVAN”",326,CHERECHIU,28497,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:08",583,562,1,3,17,367,347,0,3,17,354,13,640,273,312,1,2,11,1,25,2,0,0
5,BIHOR,"ȘCOALA GIMNAZIALĂ BOIU",336,CIUMEGHIU,28665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:35:13",619,598,1,14,6,426,406,0,14,6,412,13,660,235,138,49,36,173,4,5,3,3,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI",205,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:16",1233,1184,3,33,13,727,681,0,33,13,717,10,1313,586,3,156,18,501,31,0,6,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI - ŞCOALA MICĂ",202,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:52",846,818,3,21,4,487,462,0,21,4,473,14,985,498,3,134,28,270,27,0,10,1,0
