precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MANE MARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MATE MARTA-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MARIAN CĂLIN-PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","NISTOR LAURENŢIU-PARTIDUL SOCIAL DEMOCRAT-voturi","APARASCHIVEI CONSTANTIN-DORU-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","MUZSIC ROBERT-EUGEN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PINTE IOANA-CRISTINA-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi"
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂNERĂU",413,"PESTIŞU MIC",90431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:35",242,234,0,3,5,138,130,0,3,5,134,4,240,102,11,0,59,57,0,4,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂRTINEŞTI",398,MĂRTINEŞTI,90262,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:10:03",228,211,0,11,6,151,134,0,11,6,143,8,243,92,18,1,27,72,1,20,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ MUNCELU MIC",515,VEŢEL,91982,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:14:37",96,88,0,8,0,65,57,0,8,0,63,2,100,35,7,1,21,31,2,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ NĂLAŢVAD",219,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:28",352,336,0,11,5,231,215,0,11,5,225,6,393,162,38,4,78,84,1,20,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ NANDRU",414,"PESTIŞU MIC",90431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:49:12",151,134,0,14,3,111,94,0,14,3,109,2,150,39,11,1,48,42,0,6,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ NR. 1 FIZEŞTI",419,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:58",255,239,0,8,8,171,155,0,8,8,164,7,260,89,16,3,56,85,0,2,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 3 PETRILA",236,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:18",1335,1322,1,12,0,806,794,0,12,0,762,44,1400,594,85,7,50,586,9,21,4
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 4 PETRILA",237,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:45:48",552,545,0,7,0,342,335,0,7,0,331,11,800,458,38,3,37,240,5,6,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ OCIU",504,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:24",373,365,0,8,0,196,188,0,8,0,191,5,420,224,31,2,63,88,2,5,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ OHABA PONOR",422,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:24:18",201,194,0,4,3,141,134,0,4,3,133,8,210,69,17,4,36,59,1,16,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ ORĂȘTIOARA DE JOS",284,BERIU,88261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:54:44",290,280,0,4,6,181,171,0,4,6,176,5,320,139,29,4,76,62,0,5,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ PĂCLIȘA",495,TOTEŞTI,91624,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:42",545,491,0,33,21,383,329,0,33,21,372,9,529,148,18,3,24,309,1,16,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ PEŞTIŞUL MARE",108,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:54",1007,1002,1,3,1,475,471,0,3,1,460,11,1100,0,62,30,61,274,9,20,4
22,HUNEDOARA,"ȘCOALA PRIMARĂ PIȘCHINȚI",448,ROMOS,90994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:23",180,171,2,7,0,117,110,0,7,0,114,3,190,73,14,2,51,40,1,5,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ PLOPI",310,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:08:42",218,213,0,1,4,151,146,0,1,4,149,2,237,86,20,1,20,87,16,3,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ POIANA RĂCHIŢELII",342,CERBĂL,89151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:04:35",121,88,0,33,0,108,75,0,33,0,107,1,125,17,2,4,8,93,0,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ PONOR",423,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:37",390,360,0,8,22,266,236,0,8,22,258,8,400,134,23,3,115,109,2,6,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRĂVĂLENI",505,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:00:10",232,221,1,8,2,171,161,0,8,2,164,7,245,74,11,0,67,80,0,6,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRIHODIȘTE",506,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:29",287,277,0,10,0,203,193,0,10,0,192,11,320,117,20,2,71,91,2,6,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ RĂCĂŞTIA",109,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:00:10",528,521,1,5,1,233,227,0,5,1,215,12,600,373,32,53,25,86,0,14,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ REEA",496,TOTEŞTI,91624,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:32",368,353,0,8,7,245,230,0,8,7,230,10,400,155,19,3,40,165,0,3,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ REȚ",290,BLĂJENI,88350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:38:08",85,69,1,12,3,75,60,0,12,3,74,1,80,5,4,0,25,44,0,1,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ RIȘCULIȚA",257,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:20",378,347,3,9,19,248,221,0,8,19,240,8,406,158,11,5,86,135,0,3,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ ROMOȘEL",449,ROMOS,90994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:25",596,572,9,9,6,396,379,2,9,6,375,21,647,250,38,3,195,122,0,15,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ RUŞOR",425,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:11",262,255,0,4,3,200,193,0,4,3,190,10,300,100,19,0,80,90,0,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ ŞEREL",426,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:03",348,344,0,1,3,238,234,0,1,3,234,4,390,152,25,1,81,115,0,10,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",286,BERIU,88261,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:03",608,592,0,6,10,370,354,0,6,10,360,9,634,265,67,2,189,60,0,36,6
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",439,"RÂU DE MORI",90878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:30",324,313,0,5,6,243,232,0,5,6,236,7,350,107,28,1,43,159,1,4,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ SÎNCRAI",198,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:40",255,247,0,5,3,142,134,0,5,3,139,3,300,158,14,3,64,52,0,5,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ SPINI",499,TURDAŞ,91688,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:35",251,237,0,9,5,143,129,0,9,5,136,7,254,111,12,1,56,62,2,2,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ STĂNIJA",319,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:50",328,308,2,9,9,233,215,0,9,9,228,5,345,112,21,1,156,39,0,10,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ SUBCETATE",473,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:41",478,458,1,10,9,349,329,1,10,9,332,17,501,152,84,3,38,148,1,54,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂMPA",271,BĂCIA,88047,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:50",659,652,0,7,0,432,425,0,7,0,413,19,711,279,67,12,54,248,4,15,13
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂRNAVA DE CRIȘ",507,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:35",675,655,1,11,8,459,440,0,11,8,443,9,808,349,28,1,151,262,1,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ ȚEBEA",258,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:12",554,535,0,8,11,335,316,0,8,11,323,12,589,254,11,9,197,98,0,5,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ TOTIA",272,BĂCIA,88047,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:38:36",96,89,0,7,0,55,48,0,7,0,53,2,100,45,13,1,5,30,0,4,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ TUȘTEA",366,"GENERAL BERTHELOT",91731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:43",208,202,0,5,1,160,154,0,5,1,147,13,230,70,19,6,84,37,0,1,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ UNCIUC",440,"RÂU DE MORI",90878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:09:09",177,167,0,4,6,142,132,0,4,6,137,5,200,58,14,0,20,102,0,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ URIC",427,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:01",261,242,0,4,15,193,174,0,4,15,188,5,212,19,14,5,74,91,0,4,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ VAIDEI",450,ROMOS,90994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:24",555,535,4,11,5,317,301,0,11,5,306,11,592,275,59,1,145,71,1,24,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELE",312,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:51",220,202,0,8,10,177,159,0,8,10,176,1,234,57,22,0,8,144,0,2,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELELE BUNE",313,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:26",313,296,3,6,8,239,223,2,6,8,233,6,345,106,29,1,54,139,0,6,4
22,HUNEDOARA,"SCOALA PRIMARĂ VALEA LUPULUI",269,BARU,87996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:33",174,158,0,11,5,121,105,0,11,5,113,8,180,59,6,4,79,21,0,3,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ VALEA NANDRULUI",415,"PESTIŞU MIC",90431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:43:37",152,122,0,22,8,125,95,0,22,8,124,1,150,25,8,0,72,41,0,3,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ VĂLENI",213,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:09:45",51,40,0,8,3,33,22,0,8,3,32,1,81,48,4,0,11,16,0,1,0
22,HUNEDOARA,"SCOALA PRIMARA VĂLIOARA",435,RĂCHITOVA,90725,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:04:09",147,136,0,7,4,147,136,0,7,4,145,2,216,69,59,1,25,55,0,5,0
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",20,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:26",817,806,2,9,0,372,363,0,9,0,357,15,1000,628,48,16,106,138,9,27,13
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",19,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:01",860,844,6,10,0,386,376,0,10,0,328,58,1000,614,57,13,112,121,2,18,5
22,HUNEDOARA,"ŞCOALA SĂCEL",471,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:21",242,234,0,1,7,163,155,0,1,7,155,8,260,97,11,1,40,91,2,10,0
22,HUNEDOARA,"SC UNIVERSAL EDIL SA",127,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:32",817,806,0,11,0,311,300,0,11,0,299,12,900,589,42,9,43,190,1,8,6
22,HUNEDOARA,"SEDIUL PRIMARIEI GEOAGIU",204,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:19",1234,1185,5,12,32,780,736,0,12,32,765,15,1300,520,38,3,312,385,2,21,4
22,HUNEDOARA,"SEDIUL PRIMĂRIEI MUNICIPIULUI HUNEDOARA (FOSTA B.R.D.)",105,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:35",1565,1549,6,10,0,628,617,1,10,0,587,41,1700,1072,66,52,87,309,8,52,13
22,HUNEDOARA,"SERVICIUL PUBLIC DE ASISTENŢĂ SOCIALĂ",139,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:43",1579,1566,3,9,1,575,565,0,9,1,559,16,1750,1175,84,9,139,241,11,63,12
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BANPOTOC",377,HĂRĂU,89801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:26",396,376,2,5,13,273,255,0,5,13,264,9,408,135,39,6,22,189,0,8,0
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BOCȘA MICĂ",344,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:36:26",92,85,0,7,0,74,67,0,7,0,72,2,100,26,10,0,36,22,0,3,1
22,HUNEDOARA,"SPAŢIUL ADMINISTRATIV AL PRIMĂRIEI MUNICIPIULUI DEVA",23,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:17:43",1265,1254,0,11,0,548,537,0,11,0,539,9,1416,567,53,31,166,196,9,69,15
22,HUNEDOARA,"SPCLEP LUPENI",114,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:41",1533,1524,1,8,0,606,598,0,8,0,570,36,1733,1127,70,29,75,339,5,32,20
22,HUNEDOARA,"STADIONUL CENTRAL",174,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:00",1198,1187,2,6,3,497,488,0,6,3,471,26,1300,803,75,15,135,201,3,21,21
22,HUNEDOARA,"STADIONUL ”MINERUL ANINOASA”",186,"ORAŞ ANINOASA",87219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:37:19",844,840,1,2,1,405,401,1,2,1,377,24,1000,599,56,6,68,205,1,37,4
