precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL OLTENILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL LIGA ACȚIUNII NAȚIONALE-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
17,DOLJ,"SCOALA MILESTI",500,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:31:58",648,611,1,32,4,395,359,0,32,4,380,15,700,305,47,261,29,13,11,3,16
17,DOLJ,"ŞCOALA MOŢĂŢEI GARĂ",418,MOŢĂŢEI,73335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:07",661,626,2,5,28,340,311,1,5,23,319,21,800,460,38,219,25,1,0,2,34
17,DOLJ,"ȘCOALA MURTA",335,DOBREŞTI,72098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:31",656,607,0,23,26,433,384,0,23,26,416,17,700,267,166,208,29,1,6,2,4
17,DOLJ,"SCOALA NOUA CELARU",295,CELARU,71634,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:14:46",1522,1400,1,62,59,1024,903,0,62,59,885,77,1506,544,411,403,47,1,15,1,7
17,DOLJ,"ŞCOALA NR. 1 MOŢĂŢEI",415,MOŢĂŢEI,73335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:36",1046,1031,0,7,8,574,559,0,7,8,548,26,1100,526,31,435,14,3,9,0,56
17,DOLJ,"SCOALA NR.2",515,UNIREA,74536,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:13:37",1362,1314,0,14,34,821,773,0,14,34,734,87,1500,679,141,493,83,0,10,0,7
17,DOLJ,"ŞCOALA OBEDIN",269,BREASTA,71260,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:17:56",586,562,1,21,2,310,286,1,21,2,295,15,600,290,13,237,30,0,10,0,5
17,DOLJ,"SCOALA PISCULET",440,"PISCU VECHI",73665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:43",245,223,0,11,11,164,142,0,11,11,162,2,300,136,6,146,6,0,3,1,0
17,DOLJ,"ȘCOALA PRIMARĂ BĂDOȘI",259,BRATOVOEŞTI,71199,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:44",718,704,0,9,5,409,395,0,9,5,391,18,800,391,26,315,24,0,12,3,11
17,DOLJ,"ŞCOALA PRIMARĂ BALASAN",189,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:24",463,460,0,3,0,250,247,0,3,0,240,10,500,250,99,116,10,2,10,0,3
17,DOLJ,"SCOALA PRIMARA BECHET VALE",201,"ORAŞ BECHET",70879,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:01:49",677,634,0,18,25,412,369,0,18,25,392,18,700,290,96,250,15,1,5,2,23
17,DOLJ,"ŞCOALA PRIMARĂ CL. I-IV",433,PERIŞOR,73594,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:25",244,224,0,15,5,165,145,0,15,5,159,6,300,135,50,91,6,1,6,1,4
17,DOLJ,"SCOALA PRIMARA CLSELE I-VIII",391,LIPOVU,72953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:30:01",165,147,0,15,3,93,75,0,15,3,82,11,200,107,28,42,9,0,2,0,1
17,DOLJ,"ȘCOALA PRIMARĂ GEOROCU MARE",260,BRATOVOEŞTI,71199,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:23",392,366,1,17,8,250,225,0,17,8,243,7,400,150,14,193,18,2,7,1,8
17,DOLJ,"ŞCOALA PRIMARĂ I-IV SÎRBI",452,"POIANA MARE",73736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:07",1375,1359,2,11,3,876,862,0,11,3,844,32,1425,549,272,541,31,0,0,0,0
17,DOLJ,"ŞCOALA PRIMARĂ IZVORUL RECE – STRUCTURĂ A ŞCOLII GIMNAZIALE ”DECEBAL” (FOSTĂ NR.12)",173,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:49",655,649,1,5,0,266,261,0,5,0,261,5,800,534,36,126,57,1,15,4,22
17,DOLJ,"ȘCOALA. PRIMARĂ LEORDOASA",238,ARGETOAIA,70744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:52",399,386,0,9,4,215,202,0,9,4,208,7,500,285,49,116,31,1,3,1,7
17,DOLJ,"ŞCOALA PRIMARĂ(LOCAL VECHI)",432,PERIŞOR,73594,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:47",1209,1072,2,74,61,919,782,2,74,61,869,50,1181,262,361,464,23,3,9,2,7
17,DOLJ,"SCOALA PRIMARA PADEA",346,DRĂNIC,72221,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:36:09",622,588,0,17,17,432,398,0,17,17,398,19,600,168,81,301,11,0,5,0,0
17,DOLJ,"ȘCOALA. PRIMARĂ PIRIA",240,ARGETOAIA,70744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:30:53",277,265,1,8,3,184,173,0,8,3,175,9,300,116,45,123,4,1,0,0,2
17,DOLJ,"ȘCOALA PRIMARĂ PLOSCA",247,BISTREŢ,70897,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:44",692,645,1,25,21,436,390,0,25,21,411,25,700,264,184,193,14,0,17,2,1
17,DOLJ,"ȘCOALA PRIMARĂ PRUNET",261,BRATOVOEŞTI,71199,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:20",495,467,1,25,2,369,341,1,25,2,356,13,500,131,20,276,15,1,1,0,43
17,DOLJ,"ŞCOALA PRIMARĂ ŞITOAIA",229,ALMĂJ,70566,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:28",572,502,0,62,8,446,376,0,62,8,429,17,600,154,67,308,11,2,6,3,32
17,DOLJ,"ȘCOALA PROFESIONALĂ C-TIN ARGETOAIANU",237,ARGETOAIA,70744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:23",691,661,2,22,6,418,390,0,22,6,402,16,700,282,66,286,36,1,8,0,5
17,DOLJ,"ȘCOALA PROFESIONALĂ C-TIN ARGETOAIANU",236,ARGETOAIA,70744,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:00",1116,1076,2,21,17,556,517,1,21,17,528,28,1192,636,140,330,43,1,12,0,2
17,DOLJ,"ŞCOALA PROFESIONALĂ DANEŢI",323,DANEŢI,71956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:23",1312,1288,0,24,0,660,636,0,24,0,603,57,1400,740,130,430,21,2,16,0,4
17,DOLJ,"ȘCOALA PROFESIONALĂ DANEŢI",322,DANEŢI,71956,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:05",1562,1535,1,26,0,855,828,1,26,0,809,46,1638,783,124,622,24,0,26,5,8
17,DOLJ,"ŞCOALA PUŢURI",287,CASTRANOVA,71572,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:43",1125,1048,0,60,17,757,680,0,60,17,757,0,1200,443,389,359,8,0,0,1,0
17,DOLJ,"ŞCOALA RĂCARII DE SUS",220,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:06",941,933,1,6,1,541,534,0,6,1,519,22,1100,559,126,310,41,5,13,2,22
17,DOLJ,"ŞCOALA RĂCHITA DE SUS",485,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:04",148,120,0,18,10,113,85,0,18,10,106,5,140,29,6,96,1,0,2,0,1
17,DOLJ,"ŞCOALA ROBĂNEŞTII DE SUS",468,ROBĂNEŞTI,73923,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:37",518,496,3,18,1,366,347,0,18,1,351,15,500,134,36,267,14,3,13,4,14
17,DOLJ,"ŞCOALA SĂPATA",400,"MĂCEŞU DE JOS",72980,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:37",263,239,0,16,8,196,172,0,16,8,186,10,300,104,17,154,9,0,5,1,0
17,DOLJ,"ŞCOALA SEACA DE PĂDURE",484,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:30:49",329,273,0,47,9,275,219,0,47,9,262,13,343,68,18,237,5,0,1,1,0
17,DOLJ,"SCOALA SÎRSCA",494,SOPOT,74242,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:45:30",129,121,0,8,0,83,75,0,8,0,78,5,149,66,5,56,14,0,2,0,1
17,DOLJ,"ȘCOALA TOCENI",336,DOBREŞTI,72098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:11",478,445,0,12,21,332,299,0,12,21,299,14,500,187,55,208,13,1,13,1,8
17,DOLJ,"ŞCOALA VALEA LUNGULUI",270,BREASTA,71260,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:12",629,594,0,32,3,439,404,0,32,3,433,6,700,261,8,410,11,0,3,0,1
17,DOLJ,"SCOALA VECHE DRĂGOTEŞTI",338,DRĂGOTEŞTI,72150,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:07",404,359,0,30,15,268,223,0,30,15,252,16,400,132,57,161,18,1,9,0,6
17,DOLJ,"ŞCOALA VECHE SĂLCUŢA",477,SĂLCUŢA,74028,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:39",875,772,0,67,36,434,331,0,67,36,398,36,841,407,122,252,8,0,0,5,11
17,DOLJ,"ŞCOALA VECHE TENCĂNĂU",479,SĂLCUŢA,74028,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:14:08",295,237,1,52,5,211,153,1,52,5,201,10,300,89,66,120,8,0,3,1,3
17,DOLJ,"ŞCOALA VELENI",486,"SEACA DE PĂDURE",74135,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:12:28",294,244,0,37,13,231,181,0,37,13,219,12,260,29,52,159,6,0,2,0,0
17,DOLJ,"SCOALA VIISOARA MOSNENI",510,TESLUI,74411,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:39",427,419,0,8,0,266,258,0,8,0,249,17,500,234,56,149,16,2,9,2,15
17,DOLJ,"SEDIUL FOSTEI ŞCOLI GENERALE BODAIESTI",406,MELINEŞTI,73102,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:44:54",552,525,1,15,11,361,334,1,15,11,327,34,600,239,109,179,25,3,3,2,6
17,DOLJ,"SEDIUL FOSTEI ŞCOLI GENERALE NR 2 PIELEŞTI",435,PIELEŞTI,73629,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:57:59",1058,996,15,37,10,707,660,0,37,10,662,45,1100,393,194,306,68,6,43,2,43
17,DOLJ,"STRUCTURA SCOLII GIMNAZIALE NR. 1 DABULENI",203,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:11:56",1586,1573,0,8,5,974,961,0,8,5,927,47,1800,826,600,273,21,4,14,3,12
17,DOLJ,"SUCURSALA REGIONALĂ CF CRAIOVA",141,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:26",1408,1399,2,7,0,545,538,0,7,0,530,15,1500,955,86,257,56,7,29,11,84
17,DOLJ,"SUCURSALA REGIONALĂ CF CRAIOVA",140,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:38",1240,1227,1,11,1,553,541,0,11,1,524,28,1400,847,71,266,60,10,13,3,101
17,DOLJ,"UNIVERSITATEA DE MEDICINA SI FARMACIE, (SEDIUL NOU)",48,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:12:05",1487,1442,7,38,0,600,562,0,38,0,578,22,1700,1100,70,260,84,13,21,4,126
17,DOLJ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE, (SEDIUL VECHI)",34,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:56",1063,1035,4,5,19,468,444,1,5,18,463,5,1300,832,75,190,69,13,18,14,84
17,DOLJ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE, (SEDIUL VECHI)",33,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:38:42",1026,985,11,10,20,422,392,0,10,20,408,14,1200,778,48,206,64,5,10,1,74
17,DOLJ,"UNIVERSITATEA DIN CRAIOVA",9,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:16",912,894,10,8,0,402,394,0,8,0,389,13,1100,698,60,187,41,1,10,7,83
17,DOLJ,"UNIVERSITATEA DIN CRAIOVA",10,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:49",932,908,17,7,0,468,461,0,7,0,451,17,1100,632,88,180,58,5,7,17,96
17,DOLJ,"UNIVERSITATEA DIN CRAIOVA",8,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:55:38",1618,1602,4,12,0,641,629,0,12,0,618,12,1800,1170,117,241,77,13,12,8,150
