precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MUREŞAN CORNELIU-PARTIDUL SOCIAL DEMOCRAT-voturi","DUMITREL ION-PARTIDUL NAȚIONAL LIBERAL-voturi","OLAR CORNELIU-DAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHINESCU ION-PARTIDUL S.O.S. ROMÂNIA-voturi","ROF MARIUS-NICOLAE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TALPAŞ CONSTANTIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
1,ALBA,"ȘCOALA PRIMARĂ PĂTRUȘEȘTI",275,HOREA,4767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:45:35",117,112,0,0,5,94,89,0,0,5,92,2,130,36,26,30,25,2,9,0
1,ALBA,"ȘCOALA PRIMARĂ PELEŞ",396,SOHODOL,7446,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:46:44",321,311,0,9,1,194,184,0,9,1,186,8,342,148,31,114,34,1,6,0
1,ALBA,"ŞCOALA PRIMARĂ PEŢELCA",172,"ORAŞ TEIUŞ",8096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:43",103,94,0,8,1,65,56,0,8,1,64,1,104,39,38,22,3,0,1,0
1,ALBA,"ŞCOALA PRIMARĂ PETRISAT",90,"MUNICIPIUL BLAJ",1348,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:09:45",464,458,0,6,0,270,264,0,6,0,268,2,500,230,18,216,5,11,16,2
1,ALBA,"ŞCOALA PRIMARĂ POIANA",397,SOHODOL,7446,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:35:40",134,127,0,6,1,86,79,0,6,1,83,3,139,53,10,33,35,1,4,0
1,ALBA,"ŞCOALA PRIMARĂ POIENI",217,BUCIUM,3459,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:06",263,247,0,5,11,198,182,0,5,11,195,3,259,61,82,100,9,1,2,1
1,ALBA,"ŞCOALA PRIMARĂ - POȘAGA DE SUS",348,POŞAGA,6468,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 09:46:43",149,119,0,23,7,121,91,0,23,7,121,0,139,18,58,37,20,3,3,0
1,ALBA,"ŞCOALA PRIMARĂ POTIONCI",187,ALBAC,2130,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:17:42",59,50,0,7,2,49,40,0,7,2,47,2,65,16,20,12,9,3,2,1
1,ALBA,"ȘCOALA PRIMARĂ PRELUCA",276,HOREA,4767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:49:02",68,59,0,8,1,47,38,0,8,1,47,0,70,23,10,13,23,1,0,0
1,ALBA,"ȘCOALA PRIMARĂ RECIU",262,GÂRBOVA,4482,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:40:26",278,254,4,13,7,168,146,2,13,7,165,3,300,132,93,47,14,10,1,0
1,ALBA,"ŞCOALA PRIMARĂ ROGOZ",188,ALBAC,2130,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:01",240,226,0,5,9,184,170,0,5,9,184,0,280,96,92,34,41,6,10,1
1,ALBA,"ŞCOALA PRIMARĂ RUNC",391,SCĂRIŞOARA,7197,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:52",149,129,0,7,13,109,89,0,7,13,101,8,145,36,18,42,33,2,5,1
1,ALBA,"ȘCOALA PRIMARĂ - RUNC",332,OCOLIŞ,6119,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:57",108,98,3,2,5,89,79,3,2,5,87,2,110,21,1,77,7,0,1,1
1,ALBA,"ȘCOALA PRIMARĂ - SAGAGEA",349,POŞAGA,6468,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 09:30:19",153,124,0,18,11,125,96,0,18,11,119,6,150,25,44,62,8,2,3,0
1,ALBA,"ŞCOALA PRIMARĂ SĂLCIUA DE JOS",367,SĂLCIUA,6976,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:48:01",710,668,2,7,33,436,396,0,7,33,424,12,700,264,96,209,88,3,23,5
1,ALBA,"ŞCOALA PRIMARĂ SĂLIŞTEA-DEAL",371,SĂLIŞTEA,7044,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:20",244,230,0,7,7,191,177,0,7,7,176,15,270,79,76,80,10,6,4,0
1,ALBA,"ŞCOALA PRIMARĂ , SAT GALAŢI",177,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:44:11",287,275,0,7,5,162,150,0,7,5,157,5,320,158,29,98,18,1,8,3
1,ALBA,"ŞCOALA PRIMARĂ , SAT PĂTRÂNGENI",179,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:52:34",492,483,0,5,4,271,262,0,5,4,263,8,550,279,64,170,12,2,15,0
1,ALBA,"ŞCOALA PRIMARĂ , SAT PIRITA",180,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:56:30",377,365,0,9,3,227,215,0,9,3,223,4,417,190,41,148,25,5,2,2
1,ALBA,"ŞCOALA PRIMARĂ , SAT TRÂMPOIELE",181,"ORAŞ ZLATNA",1936,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:00:56",310,290,1,7,12,210,191,0,7,12,204,6,341,131,39,109,47,3,6,0
1,ALBA,"ŞCOALA PRIMARĂ , SAT VALEA MICĂ",182,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:04:34",336,323,1,7,5,240,228,0,7,5,232,8,375,135,24,129,63,2,12,2
1,ALBA,"ȘCOALA PRIMARĂ SEBEȘEL",378,SĂSCIORI,7099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:37",1138,1132,1,4,1,732,727,0,4,1,709,23,1254,522,274,346,53,21,14,1
1,ALBA,"ŞCOALA PRIMARĂ SFOARTEA",392,SCĂRIŞOARA,7197,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:16",74,61,0,8,5,55,42,0,8,5,54,1,70,15,13,23,14,1,2,1
1,ALBA,"ŞCOALA PRIMARĂ ȘTIULEȚI",393,SCĂRIŞOARA,7197,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:09",131,109,0,8,14,103,81,0,8,14,101,2,122,19,22,52,23,0,1,3
1,ALBA,"ŞCOALA PRIMARĂ TĂRTĂRIA",372,SĂLIŞTEA,7044,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:49:06",580,552,0,8,20,449,421,0,8,20,438,11,660,211,190,185,41,6,15,1
1,ALBA,"ŞCOALA PRIMARĂ TOTOI",387,SÂNTIMBRU,7384,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:38",461,450,0,2,9,249,238,0,2,9,239,10,503,254,46,151,29,7,2,4
1,ALBA,"ȘCOALA PRIMARĂ TRIFEȘTI",272,HOREA,4767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:25",377,370,0,0,7,259,252,0,0,7,255,4,400,141,75,63,111,3,2,1
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE JOS",161,"ORAŞ OCNA MUREŞ",1794,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:26",844,833,1,5,5,360,350,0,5,5,341,19,900,540,120,153,37,15,14,2
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE SUS, SALA NR. 1",162,"ORAŞ OCNA MUREŞ",1794,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:32",1331,1320,3,4,4,567,559,0,4,4,541,26,1450,883,138,274,91,9,21,8
1,ALBA,"ȘCOALA PRIMARĂ UNGUREI",361,"ROŞIA DE SECAŞ",6930,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:36",300,295,1,2,2,176,172,0,2,2,171,5,300,124,85,58,15,2,5,6
1,ALBA,"ŞCOALA PRIMARĂ VALEA BISTRII",132,"ORAŞ CÂMPENI",1455,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:05",368,358,1,8,1,236,227,0,8,1,231,5,394,158,76,51,59,34,8,3
1,ALBA,"ŞCOALA PRIMARĂ VALEA LUPȘII",308,LUPŞA,5336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:42:12",667,645,0,4,18,484,462,0,4,18,470,14,730,246,132,243,82,4,8,1
1,ALBA,"ŞCOALA PRIMARĂ VALEA VINŢULUI",439,"VINŢU DE JOS",8826,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:11",311,295,1,12,3,172,157,0,12,3,161,11,310,138,53,30,65,9,4,0
1,ALBA,"ŞCOALA PRIMARĂ VÂRŞI",129,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:10",515,509,0,6,0,298,292,0,6,0,291,7,561,263,60,104,96,20,11,0
1,ALBA,"ȘCOALA PRIMARĂ - VIDOLM",333,OCOLIŞ,6119,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:23:43",78,44,0,30,4,69,35,0,30,4,68,1,70,1,7,51,6,0,3,1
1,ALBA,"SEDIU ADMINISTRATIV VINGARD - COMUNA ŞPRING",413,ŞPRING,7945,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:33:10",552,536,1,6,9,316,301,0,6,9,299,17,625,309,90,169,18,8,13,1
1,ALBA,"SEMINARUL TEOLOGIC ORTODOX „SFÂNTUL SIMION ŞTEFAN”",16,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:36:32",1327,1287,5,13,22,549,514,0,13,22,533,16,1400,851,111,263,80,20,46,13
1,ALBA,"SERVICIUL PUBLIC DE ADMINISTRARE A PATRIMONIULUI SEBEŞ",93,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:56:15",1859,1840,7,10,2,855,843,0,10,2,832,23,1840,985,141,478,132,38,37,6
1,ALBA,"SERVICIUL PUBLIC DE ASISTENŢĂ SOCIALĂ BLAJ",83,"MUNICIPIUL BLAJ",1348,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:20:11",498,494,1,2,1,269,266,0,2,1,266,3,500,231,22,189,14,12,29,0
1,ALBA,"STADION MUNICIPAL „CETATE”",32,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:36:21",1322,1311,2,9,0,617,608,0,9,0,589,28,1500,883,133,283,80,12,65,16
1,ALBA,"TABĂRA DE CREAȚIE SI ODIHNĂ ”AVRAM IANCU”",331,OCOLIŞ,6119,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:48:13",58,42,0,12,4,48,32,0,12,4,48,0,70,22,3,40,4,0,1,0
