precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD-PUSL-voturi","ALIANȚA MIȘCAREA, NOI PLOIEȘTENII - REPER-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"AGENŢIA PENTRU PROTECŢIA MEDIULUI PRAHOVA",110,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:53",1072,1067,3,2,0,476,474,0,2,0,451,25,1200,724,84,52,83,2,16,118,53,43
31,PRAHOVA,"ANEXA LICEULUI TEHNOLOGIC DE TRANSPORTURI (ANEXA GRUP SCOLAR INDUSTRIAL TRANSPORTURI (FOST LICEUL AUTO))",25,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:58:25",1570,1563,0,7,0,636,629,0,7,0,592,44,1700,1064,121,51,97,7,33,128,93,62
31,PRAHOVA,"ANEXA PRIMARIE SAT OLOGENI",513,"POIENARII BURCHII",134559,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:33:36",1072,1046,0,7,19,747,721,0,7,19,731,16,1300,553,97,80,46,17,44,426,12,9
31,PRAHOVA,"ANEXA ŞCOLII GIMNAZIALE ”SFÂNTA VINERI”",14,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:13:56",891,882,0,9,0,382,373,0,9,0,360,22,1000,618,75,40,53,9,16,104,38,25
31,PRAHOVA,"BAZA SPORTIVĂ STREJNICU",577,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:07:12",1877,1863,2,8,4,1009,997,0,8,4,959,50,2000,991,222,102,139,11,53,340,30,62
31,PRAHOVA,"BIBLIOTECA COMUNALĂ COSMINELE",390,COSMINELE,132841,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:53",822,796,0,24,2,618,592,0,24,2,582,36,867,249,332,81,10,0,22,132,1,4
31,PRAHOVA,"BIBLIOTECA ”DIMITRIE GUSTI” COMUNA POIANA-CĂMPINA",508,"POIANA CÂMPINA",131274,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:55",590,586,1,3,0,356,353,0,3,0,334,22,714,358,196,31,20,2,15,57,7,6
31,PRAHOVA,"BLOCUL 24B PARTER",40,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:51",1247,1239,0,8,0,510,502,0,8,0,483,22,1300,795,91,61,83,7,16,127,55,43
31,PRAHOVA,"CABANA DE VANATOARE",607,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:06:48",92,83,0,9,0,45,36,0,9,0,41,4,102,57,25,10,1,0,0,5,0,0
31,PRAHOVA,"CAMIN CULTURAL",575,TĂTARU,135681,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:16",288,263,0,3,22,235,210,0,3,22,221,14,296,61,30,19,8,0,2,161,1,0
31,PRAHOVA,"CAMIN CULTURAL",601,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:08",1129,1117,0,12,0,594,582,0,12,0,564,30,1200,606,226,71,53,10,26,161,7,10
31,PRAHOVA,"CAMIN CULTURAL",576,TĂTARU,135681,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:43:49",565,512,0,23,30,409,356,0,23,30,377,32,559,150,71,46,19,0,11,228,2,0
31,PRAHOVA,"CĂMIN CULTURAL",484,MĂNEŞTI,134194,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:41",868,855,0,10,3,462,449,0,10,3,439,23,898,436,235,49,26,4,20,88,9,8
31,PRAHOVA,"CĂMIN CULTURAL",566,ŞOIMARI,135501,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:49",398,397,1,0,0,228,227,1,0,0,213,15,400,172,33,42,11,1,18,84,2,22
31,PRAHOVA,"CĂMIN CULTURAL",285,ADUNAŢI,131899,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:14",817,802,0,5,10,575,560,0,5,10,543,32,920,345,401,42,15,0,8,76,0,1
31,PRAHOVA,"CĂMIN CULTURAL",381,"COCORĂŞTII MISLII",132716,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:38",1525,1505,1,5,14,1069,1050,0,5,14,1017,52,1656,587,556,57,36,3,36,292,12,25
31,PRAHOVA,"CĂMIN CULTURAL",382,"COCORĂŞTII MISLII",132716,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:06",1232,1183,0,35,14,840,791,0,35,14,790,31,1300,479,346,73,27,9,24,292,8,11
31,PRAHOVA,"CĂMIN CULTURAL",329,BERCENI,130614,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:57",1204,1200,0,3,1,649,645,0,3,1,621,28,1300,651,318,107,57,8,21,84,21,5
31,PRAHOVA,"CĂMIN CULTURAL",444,"GURA VADULUI",133688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:11",625,616,0,4,5,352,343,0,4,5,332,20,691,339,189,39,13,1,16,63,2,9
31,PRAHOVA,"CĂMİN CULTURAL BOLDEŞTİ",338,BOLDEŞTI-GRADIŞTEA,132379,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:51:21",597,581,1,5,10,415,400,0,5,10,389,26,624,209,102,35,80,2,13,155,0,2
31,PRAHOVA,"CAMIN CULTURAL CHITORANI",356,BUCOV,130785,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:16",1337,1328,1,8,0,646,638,0,8,0,620,26,1500,854,297,88,70,3,35,95,21,11
31,PRAHOVA,"CĂMIN CULTURAL COCORĂȘTII CAPLII, SAT COCORĂȘTII CAPLII, NR.130",474,MĂGURENI,134050,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:07",680,669,2,6,3,370,361,0,6,3,350,20,700,330,80,42,8,1,17,173,8,21
31,PRAHOVA,"CĂMIN CULTURAL DIN SAT PODENII NOI",502,"PODENII NOI",134443,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:14",1334,1288,0,32,14,805,759,0,32,14,739,66,1410,605,90,90,114,2,53,354,18,18
31,PRAHOVA,"CĂMIN CULTURAL DIN SATUL VALEA PLOPULUI",519,POSEŞTI,134648,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:47:38",782,761,1,7,13,455,434,1,7,13,423,32,795,340,39,54,25,4,42,256,1,2
31,PRAHOVA,"CĂMIN CULTURAL GORNET-CRICOV",440,GORNET-CRICOV,133615,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:43",769,736,0,12,21,550,517,0,12,21,515,35,800,250,294,70,16,2,21,101,8,3
31,PRAHOVA,"CĂMIN CULTURAL ÎN SAT MEHEDINȚA",503,"PODENII NOI",134443,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:01",1426,1343,0,49,34,917,834,0,49,34,864,53,1405,488,79,110,103,3,34,527,2,6
31,PRAHOVA,"CĂMIN CULTURAL ÎN SAT VALEA DULCE",505,"PODENII NOI",134443,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:11",781,759,0,10,12,508,486,0,10,12,462,46,908,400,59,106,41,1,25,226,3,1
31,PRAHOVA,"CAMIN CULTURAL LIPANESTI SALA MARE PARTER",463,LIPĂNEŞTI,133964,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:28",750,730,2,9,9,520,502,0,9,9,500,20,820,300,288,46,21,1,21,115,6,2
31,PRAHOVA,"CAMIN CULTURAL LIPANESTI SALA MARE PARTER",462,LIPĂNEŞTI,133964,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:04",733,727,0,3,3,488,482,0,3,3,466,22,814,326,202,61,31,3,25,123,13,8
31,PRAHOVA,"CĂMIN CULTURAL LOCALITATEA CIUPELNIŢA",402,DUMBRAVA,133090,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:54:44",1431,1420,0,0,11,751,740,0,0,11,697,54,1600,849,477,59,9,2,44,93,8,5
31,PRAHOVA,"CĂMIN CULTURAL LOCALITATEA DUMBRAVA",401,DUMBRAVA,133090,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:43:58",1301,1282,2,2,15,763,746,0,2,15,705,58,1405,642,442,59,48,2,21,120,7,6
31,PRAHOVA,"CĂMIN CULTURAL LOCALITATEA ZĂNOAGA",403,DUMBRAVA,133090,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:48",754,747,0,0,7,497,490,0,0,7,477,20,800,303,334,47,22,1,23,44,5,1
31,PRAHOVA,"CĂMIN CULTURAL LOLOIASCA, SAT LOLOIASCA, NR. 6V",595,TOMŞANI,135896,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:32:46",1213,1196,1,5,11,671,654,1,5,11,633,38,1300,629,53,80,30,1,33,420,4,12
31,PRAHOVA,"CAMIN CULTURAL PLEASA",358,BUCOV,130785,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:06",1293,1288,1,4,0,612,608,0,4,0,582,30,1400,788,253,84,88,6,31,91,19,10
31,PRAHOVA,"CAMIN CULTURAL PLEASA",357,BUCOV,130785,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:29",1247,1241,2,4,0,590,586,0,4,0,562,28,1400,810,232,72,99,4,37,89,23,6
31,PRAHOVA,"CǍMIN FILIPEŞTII DE TÎRG (SALĂ ȘEDINȚĂ VIDEOCLUB)",416,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:13",1028,1017,1,6,4,581,571,0,6,4,552,29,1136,555,276,59,65,2,33,99,11,7
31,PRAHOVA,"CAMINUL CULTURAL",543,SĂLCIILE,135146,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:18:10",733,583,0,85,65,580,430,0,85,65,518,59,704,127,40,39,169,1,16,240,6,7
31,PRAHOVA,"CĂMINUL CULTURAL",460,JUGURENI,133866,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:21",479,393,1,47,38,342,259,0,47,36,320,22,420,78,47,35,15,3,12,203,1,4
31,PRAHOVA,"CĂMINUL CULTURAL",461,LAPOŞ,133919,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:48:48",845,818,0,18,9,599,572,0,18,9,560,39,900,301,94,135,39,3,20,261,4,4
31,PRAHOVA,"CĂMINUL CULTURAL ARICEȘTII RAHTIVANI, NR. 527A",297,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:06:06",1075,1062,1,11,1,693,680,1,11,1,655,38,1200,507,190,71,46,3,33,283,17,12
31,PRAHOVA,"CĂMINUL CULTURAL BOBOLIA",509,"POIANA CÂMPINA",131274,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:53",866,859,1,4,2,571,565,0,4,2,550,21,900,329,360,45,35,4,19,75,4,8
31,PRAHOVA,"CAMINUL CULTURAL CALINESTI",426,FLOREŞTI,133330,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:36",1078,1068,0,7,3,596,586,0,7,3,582,14,1200,604,315,56,24,6,27,133,14,7
31,PRAHOVA,"CĂMINUL CULTURAL DIN SATUL NUCSOARA DE SUS",517,POSEŞTI,134648,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:49:45",1197,1177,0,6,14,794,774,0,6,14,753,41,1294,500,52,97,554,27,2,13,3,5
31,PRAHOVA,"CĂMINUL CULTURAL DIN SATUL POSEŞTII-PĂMÂNTENI",516,POSEŞTI,134648,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:27",610,590,0,4,16,384,364,0,4,16,356,28,695,311,37,47,23,4,25,216,2,2
31,PRAHOVA,"CAMINUL CULTURAL FULGA DE JOS",427,FULGA,133394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:04:38",1204,1165,0,15,24,771,732,0,15,24,706,65,1285,514,414,42,42,3,20,167,13,5
31,PRAHOVA,"CAMINUL CULTURAL GAGENI",497,PĂULEŞTI,130847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:18:42",1243,1225,1,16,1,746,729,0,16,1,709,37,1312,566,244,85,101,15,30,191,29,14
31,PRAHOVA,"CĂMINUL CULTURAL ”GEO BOGZA”, SAT PLOIEȘTIORI, NR. 174 B",336,BLEJOI,130678,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:44:16",2214,2165,34,15,0,985,970,0,15,0,940,32,2400,1413,160,123,167,9,45,273,65,98
31,PRAHOVA,"CĂMINUL CULTURAL GORNET",437,GORNET,133562,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:57",944,938,0,2,4,603,597,0,2,4,566,37,1000,397,136,40,28,6,24,313,8,11
31,PRAHOVA,"CĂMINUL CULTURAL, NR. 212",443,"GURA VADULUI",133688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:06:19",1093,1090,0,0,3,610,607,0,0,3,565,45,1200,590,258,42,32,5,43,148,3,34
31,PRAHOVA,"CAMINUL CULTURAL PIETROSANI",530,"PUCHENII MARI",134942,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:16:35",936,918,1,12,5,435,418,0,12,5,420,15,1000,565,174,29,110,4,19,59,10,15
31,PRAHOVA,"CĂMINUL CULTURAL STREJNICU",580,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:18:06",1165,1150,1,13,1,637,623,0,13,1,598,39,1200,563,120,66,122,4,22,196,21,47
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",42,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:42",1367,1360,0,2,5,555,548,0,2,5,528,26,1500,945,67,83,91,10,46,115,73,43
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",44,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:14:58",1299,1294,1,3,1,471,467,0,3,1,442,27,1400,931,78,56,55,4,30,138,47,34
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",43,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:46:22",1205,1198,0,6,1,466,459,0,6,1,437,29,1300,834,54,50,82,4,24,108,81,34
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",41,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:50:36",1333,1327,0,6,0,520,514,0,6,0,479,26,1400,888,84,61,68,2,33,154,46,31
31,PRAHOVA,"CASA CORPULUI DIDACTIC",52,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:34",785,780,0,5,0,335,330,0,5,0,324,11,900,565,46,39,54,3,9,80,45,48
31,PRAHOVA,"CASA CORPULUI DIDACTIC",51,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:21",1055,1050,0,5,0,445,440,0,5,0,428,17,1100,655,68,59,94,5,19,74,53,56
31,PRAHOVA,"CASA DE CULTURĂ (FOAIER)",277,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:53:38",1082,1063,0,9,10,611,592,0,9,10,576,35,1199,588,51,53,305,34,3,28,5,97
31,PRAHOVA,"CASA DE CULTURĂ ”GEO BOGZA”- (HOL)",158,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:37",1277,1261,1,12,3,642,627,0,12,3,601,41,1400,758,140,61,89,8,55,206,21,21
31,PRAHOVA,"CASA DE CULTURA LILIESTI",193,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:34:56",1389,1352,7,7,23,743,713,0,7,23,701,42,1616,873,140,110,55,20,69,281,15,11
31,PRAHOVA,"CASA DE CULTURĂ ”MIHAI EMINESCU”",203,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:02",830,822,0,7,1,515,507,0,7,1,491,24,900,385,207,116,51,2,20,78,6,11
31,PRAHOVA,"”CASA DE CULTURĂ” ORAȘUL URLAŢI",272,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:42:16",1414,1400,0,12,2,723,709,0,12,2,698,25,1600,877,187,95,64,5,89,217,25,16
31,PRAHOVA,"CASA DE CULTURĂ PLOPENI",246,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:29:03",1207,1185,2,10,10,721,701,0,10,10,693,28,1300,579,305,75,41,23,22,200,10,17
31,PRAHOVA,"CASA DE CULTURA RURALA",379,"COCORĂŞTII COLŢ",136241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:35",1357,1346,3,3,5,787,784,0,3,0,738,49,1400,613,188,71,43,5,37,262,4,128
31,PRAHOVA,"CASA DE CULTURĂ (SALA MICĂ)",276,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:28:00",1342,1330,0,7,5,748,736,0,7,5,725,23,1500,752,89,98,59,3,20,320,8,128
31,PRAHOVA,"CASA DE CULTURA TINTEA",196,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:16",988,982,1,4,1,570,565,0,4,1,532,38,1100,530,104,93,50,24,30,210,8,13
31,PRAHOVA,"CASA HRAM - PAROHIA NISIPOASA HARSA",500,PLOPU,134390,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:52",238,222,0,10,6,173,157,0,10,6,169,4,314,141,100,26,6,1,3,29,4,0
31,PRAHOVA,"CASA TINERETULUI (HOL MARE)",161,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:16",961,954,0,7,0,392,385,0,7,0,372,20,1100,108,84,51,41,5,32,134,10,15
31,PRAHOVA,"CASA TINERETULUI (HOL MIC)",167,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:32:57",1372,1361,4,7,0,639,632,0,7,0,598,35,1520,887,132,74,75,10,43,231,12,21
31,PRAHOVA,"CENTRU DE ZI PENTRU COPII ”ACUM AU NEVOIE DE NOI”",262,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:06:35",543,537,0,6,0,306,300,0,6,0,291,12,600,293,96,46,47,2,19,63,8,10
31,PRAHOVA,"CENTRUL CULTURAL ”ADRIAN PĂUNESCU”",242,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:51",1371,1363,2,6,0,550,544,0,6,0,517,33,1500,950,82,78,41,4,33,238,7,34
31,PRAHOVA,"CENTRUL CULTURAL ARH.TOMA T.SOCOLESCU PAULESTI",494,PĂULEŞTI,130847,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:55",1911,1867,4,33,7,1076,1036,0,33,7,1003,33,2050,1014,330,99,180,3,5,374,5,7
31,PRAHOVA,"CENTRUL CULTURAL BABA ANA",304,"BABA ANA",132164,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:01:54",1499,1496,0,3,0,816,813,0,3,0,761,55,1609,793,311,76,51,5,44,237,11,26
31,PRAHOVA,"CENTRUL CULTURAL ”CARMEN SYLVA”",261,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:13",500,482,2,12,4,292,276,0,12,4,261,15,528,252,100,45,33,2,14,52,9,6
31,PRAHOVA,"CENTRUL CULTURAL ”NICOLAE IORGA” VĂLENII DE MUNTE (BIBLIOTECA ORĂȘENEASCĂ ”MIRON RADU PARASCHIVESCU”)",275,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:57:09",970,961,1,7,1,499,491,0,7,1,474,25,1101,602,52,63,22,4,20,238,7,68
31,PRAHOVA,"CENTRUL CULTURAL VÎLCĂNEŞTI",621,VÂLCĂNEŞTI,136198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:47",1390,1379,0,4,7,826,815,0,4,7,784,42,1500,674,412,76,104,26,35,116,10,5
31,PRAHOVA,"CENTRUL INTERNATIONAL DE CONFERINŢE CASINO",263,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:02",581,569,2,10,0,316,306,0,10,0,298,18,600,284,122,81,24,6,13,46,3,3
31,PRAHOVA,"CLǍDIRE NOUǍ - FOST SEDIU C.A.P.",452,IORDĂCHEANU,133722,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:17:20",1041,1005,1,14,21,799,764,0,14,21,757,42,1100,301,247,96,22,2,29,345,11,5
31,PRAHOVA,"CLUB PLEASA",359,BUCOV,130785,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:41",1049,1042,1,6,0,407,401,0,6,0,389,18,1100,693,195,74,20,5,21,58,11,5
31,PRAHOVA,"CLUBUL COPIILOR",278,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:05",863,856,3,4,0,453,449,0,4,0,433,20,900,447,62,48,34,0,14,189,11,75
31,PRAHOVA,"CLUBUL ELEVILOR",186,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:59:31",1402,1392,2,8,0,775,766,1,8,0,723,52,1654,879,113,109,76,19,62,315,18,11
31,PRAHOVA,"CLUBUL ”MINERUL”",409,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:19",983,976,0,5,2,602,595,0,5,2,578,24,1100,498,89,161,52,0,25,198,12,41
31,PRAHOVA,"CLUBUL SPORTIV CARPAŢI - SALA DE SPORT",258,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:43:39",768,744,0,17,7,435,411,0,17,7,419,16,800,365,179,68,36,3,20,95,9,9
31,PRAHOVA,"COLEGIUL AGRICOL GHEORGHE IONESCU SISESTI",609,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:18",769,763,0,5,1,335,329,0,5,1,312,23,800,465,130,48,22,3,14,71,13,11
31,PRAHOVA,"COLEGIUL DE ARTĂ ”CARMEN SYLVA”",69,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:11",786,780,1,5,0,349,344,0,5,0,339,10,900,551,57,30,85,6,11,79,41,30
31,PRAHOVA,"COLEGIUL DE ARTĂ ”CARMEN SYLVA”",68,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:31:29",878,870,0,8,0,352,344,0,8,0,340,12,1000,648,66,20,73,2,14,72,54,39
31,PRAHOVA,"COLEGIUL FERDINAND I",479,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:18:52",1218,1211,0,5,2,650,643,0,5,2,628,22,1300,650,327,72,37,0,21,157,9,5
31,PRAHOVA,"COLEGIUL FERDINAND I",480,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:05:51",1047,1041,0,6,0,535,529,0,6,0,512,23,1200,665,225,69,27,2,13,163,4,9
31,PRAHOVA,"COLEGIUL ION KALINDERU",218,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:03:43",880,864,2,12,2,553,539,0,12,2,527,26,962,409,109,55,113,2,74,160,7,7
31,PRAHOVA,"COLEGIUL ”MIHAIL CANTACUZINO” SALA AP.1",252,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:00:08",1518,1493,2,14,9,941,918,0,14,9,864,77,1600,658,349,109,91,9,44,220,16,26
31,PRAHOVA,"COLEGIUL ”MIHAIL CANTACUZINO” SALA AP.2",253,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:17:35",989,966,0,20,3,560,537,0,20,3,512,31,1100,557,183,51,164,69,10,16,12,7
31,PRAHOVA,"COLEGIUL NAŢIONAL ”ALEXANDRU IOAN CUZA”",4,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:43:22",1022,1009,4,9,0,445,436,0,9,0,420,25,1100,655,57,41,98,6,18,115,49,36
31,PRAHOVA,"COLEGIUL NAŢIONAL ”ION LUCA CARAGIALE”",9,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:46",1431,1416,0,15,0,501,486,0,15,0,480,21,1500,999,66,48,126,100,11,36,49,44
31,PRAHOVA,"COLEGIUL NAŢIONAL ”ION LUCA CARAGIALE”",10,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:27",1115,1108,0,7,0,440,433,0,7,0,421,19,1200,760,76,52,71,9,32,101,43,37
31,PRAHOVA,"COLEGIUL NAŢIONAL ”MIHAI VITEAZUL”",16,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:48",641,629,6,5,1,280,274,0,5,1,267,13,700,420,34,25,75,5,17,53,32,26
31,PRAHOVA,"COLEGIUL NAŢIONAL ”NICHITA STĂNESCU”",145,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:03:12",822,822,0,0,0,306,306,0,0,0,291,3,900,594,42,33,42,11,14,77,49,23
31,PRAHOVA,"COLEGIUL NAŢIONAL ”NICHITA STĂNESCU”",148,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:11",1229,1219,0,10,0,497,487,0,10,0,470,27,1300,803,79,51,66,6,33,119,78,38
31,PRAHOVA,"COLEGIUL NAŢIONAL ”NICHITA STĂNESCU”",146,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:08",893,885,1,7,0,360,353,0,7,0,337,23,1000,640,43,46,68,4,20,70,59,27
