precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GLIGA DUMITRIŢA-PARTIDUL SOCIAL DEMOCRAT-voturi","TOGĂNEL CRISTINA-MARA-PARTIDUL NAȚIONAL LIBERAL-voturi","PÉTER FERENC-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","BIRO DANIEL-RĂZVAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GIURGIU ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MAŞCA DAN-SORIN-PARTIDUL OAMENILOR LIBERI-voturi","DEGAN AXENTE-CIPRIAN-PARTIDUL ROMÂNIA MARE-voturi","MÁTHÉ ZSOLT-PÉTER-voturi"
28,MUREŞ,"ȘCOALĂ PRIMARĂ ABUD",388,GHINDARI,117042,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:12:10",105,93,1,5,6,61,50,0,5,6,58,3,110,49,2,0,52,1,0,0,0,3
28,MUREŞ,"ŞCOALA PRIMARĂ ADRIANU MARE",373,GĂLEŞTI,116867,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:40",104,88,2,5,9,63,49,0,5,9,61,2,120,57,0,2,57,1,1,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ BEICA DE JOS",273,"BEICA DE JOS",115708,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:25",702,696,0,2,4,337,331,0,2,4,285,52,778,441,161,8,62,33,13,5,2,1
28,MUREŞ,"ŞCOALA PRIMARĂ BORDOŞIU",367,FÂNTÂNELE,116796,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:37:38",250,244,0,3,3,94,88,0,3,3,85,9,273,179,0,0,82,2,0,0,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ BOTORCA",151,"MUNICIPIUL TÂRNĂVENI",114925,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:13:58",293,289,0,4,0,132,128,0,4,0,123,9,321,189,24,56,8,24,7,3,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ BUDIU MIC",323,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:20:21",396,392,3,1,0,182,181,0,1,0,177,5,430,248,14,13,124,12,7,4,3,0
28,MUREŞ,"ȘCOALA PRIMARĂ CĂCUCIU",275,"BEICA DE JOS",115708,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:57",124,116,0,4,4,79,71,0,4,4,75,2,135,56,61,1,2,5,3,2,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ CĂLUGĂRENI",351,EREMITU,116590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:39:05",460,450,1,3,6,160,151,0,3,6,155,5,500,340,2,0,147,3,0,0,0,3
28,MUREŞ,"SCOALA PRIMARA CASVA",409,GURGHIU,117319,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:29:29",658,643,1,11,3,381,366,1,11,3,356,25,710,329,50,237,4,40,19,2,3,1
28,MUREŞ,"SCOALA PRIMARA CECALACA",236,AŢINTIŞ,115236,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 21:24:07",309,296,0,9,4,234,221,0,9,4,223,11,345,111,100,4,104,6,6,0,1,2
28,MUREŞ,"ȘCOALA PRIMARĂ CERGHIZEL",206,"ORAŞ UNGHENI",119894,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:02:14",415,402,0,5,8,279,266,0,5,8,259,20,451,172,59,133,8,19,22,6,11,1
28,MUREŞ,"ŞCOALA PRIMARĂ CHIHERU DE SUS",309,"CHIHERU DE JOS",116126,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:53:57",334,312,0,12,10,210,188,0,12,10,197,13,339,129,105,64,4,11,6,0,7,0
28,MUREŞ,"ȘCOALA PRIMARĂ CÎMPU CETĂŢII",352,EREMITU,116590,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:19:15",295,290,2,3,0,127,124,0,3,0,117,5,322,195,1,2,114,0,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ CINTA",324,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:19",407,392,0,5,10,297,282,0,5,10,282,15,450,153,3,1,272,5,0,0,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ CLASELE 0-IV ZAU DE CÎMPIE",569,"ZAU DE CÂMPIE",120370,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:56:27",943,912,0,1,30,474,443,0,1,30,441,33,1015,541,88,236,24,77,3,2,6,5
28,MUREŞ,"ȘCOALA PRIMARĂ COASTA MARE",488,RÂCIU,118995,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:34:20",259,254,0,4,1,153,148,0,4,1,143,10,280,127,15,102,1,25,0,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ CORNEȘTI",220,ADĂMUŞ,115076,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:58",947,944,0,0,3,384,381,0,0,3,361,23,1040,656,103,41,127,69,5,6,10,0
28,MUREŞ,"ȘCOALA PRIMARĂ COROI",313,COROISÂNMĂRTIN,116171,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:32:09",94,87,0,4,3,62,55,0,4,3,60,2,100,38,32,15,5,4,2,2,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ COROISÂNMĂRTIN",312,COROISÂNMĂRTIN,116171,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:26",336,324,1,8,3,184,173,0,8,3,170,14,360,176,72,49,33,8,3,2,2,1
28,MUREŞ,"ȘCOALA PRIMARĂ CU CLASELE I-IV FÂNAȚTELE MĂDĂRAȘULUI",445,MĂDĂRAŞ,120502,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:05:54",223,218,0,3,2,168,163,0,3,2,160,8,291,123,6,1,144,2,2,0,2,3
28,MUREŞ,"ŞCOALA PRIMARĂ CUIEŞD",475,PĂNET,118691,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:15:26",666,659,0,7,0,275,268,0,7,0,239,36,737,462,9,44,169,5,1,2,5,4
28,MUREŞ,"ŞCOALA PRIMARĂ CUND",241,BAHNEA,115307,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:29",183,169,5,9,0,88,77,2,9,0,83,5,190,102,9,21,35,16,1,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ DAIA",232,APOLD,115183,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:52",547,546,1,0,0,253,252,1,0,0,232,21,608,355,21,189,1,14,2,1,3,1
28,MUREŞ,"ŞCOALA PRIMARĂ DAIA",242,BAHNEA,115307,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:55:10",135,120,0,6,9,78,63,0,6,9,68,10,150,72,4,24,30,8,1,0,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ DĂMIENI",353,EREMITU,116590,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:42",186,177,0,3,6,104,95,0,3,6,104,0,205,101,0,0,103,0,0,1,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ ”DEALUL VIILOR”",125,"MUNICIPIUL SIGHIŞOARA",114514,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:43:51",1614,1601,9,4,0,691,685,2,4,0,633,58,1770,1079,150,96,89,156,83,16,12,31
28,MUREŞ,"ȘCOALA PRIMARĂ DUMBRAVA",554,VĂTAVA,120138,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:05:44",509,489,0,3,17,368,348,0,3,17,349,19,540,172,220,27,4,72,22,2,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ FÂNAȚE",252,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:46:46",175,169,0,6,0,90,84,0,6,0,82,8,190,100,28,16,3,34,0,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ FELEAG",558,VÂNĂTORI,120254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:54:58",150,145,0,5,0,69,64,0,5,0,65,4,160,91,10,40,2,9,2,2,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ FILEA",348,DEDA,116545,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:16:30",595,572,0,12,11,432,409,0,12,11,420,12,630,198,272,25,0,108,10,3,1,1
28,MUREŞ,"ȘCOALA PRIMARĂ FILPIȘU MIC",295,BREAZA,115851,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:47",343,328,0,5,10,243,228,0,5,10,237,6,372,129,21,76,114,8,18,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ FIŢCĂU",229,ALUNIŞ,115147,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:45",391,370,0,3,18,311,290,0,3,18,300,10,431,121,18,0,273,2,2,1,0,4
28,MUREŞ,"ŞCOALA PRIMARĂ FRUNZENI",439,LUNCA,117998,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:43",333,311,0,16,6,211,189,0,16,6,191,20,340,129,94,71,4,11,11,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ GHINEȘTI",462,NEAUA,118511,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:48",203,187,0,3,13,137,121,0,3,13,134,3,218,81,1,1,132,0,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ GRÂUŞORUL",550,VĂRGATA,120076,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:35:59",167,157,0,7,3,67,57,0,7,3,58,9,180,113,3,0,48,4,1,1,0,1
28,MUREŞ,"SCOALA PRIMARA HABIC",483,PETELEA,118799,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:34:56",192,183,0,4,5,118,109,0,4,5,117,1,200,82,59,35,3,15,3,1,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ HETIUR",131,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:18:23",845,831,6,8,0,306,298,0,8,0,278,28,940,634,105,31,10,62,39,11,6,14
28,MUREŞ,"ȘCOALA PRIMARĂ HODOȘA",419,HODOŞA,117505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:38:05",179,176,1,0,2,128,126,0,0,2,119,9,200,72,1,1,116,0,0,0,0,1
28,MUREŞ,"SCOALA PRIMARĂ IARA DE MUREŞ",399,GORNEŞTI,117177,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:53",243,228,2,5,8,136,123,0,5,8,131,5,260,124,9,0,118,1,2,1,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ IHOD",420,HODOŞA,117505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:45",102,97,0,2,3,65,60,0,2,3,63,2,110,45,0,1,61,0,1,0,0,0
28,MUREŞ,"SCOALA PRIMARA ISTIHAZA",237,AŢINTIŞ,115236,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 21:25:56",179,172,0,5,2,109,102,0,5,2,100,9,176,67,12,1,80,4,2,0,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ IVĂNEȘTI",434,LIVEZENI,117925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:15",446,435,1,10,0,205,195,0,10,0,191,14,480,275,36,31,59,44,9,8,2,2
28,MUREŞ,"SCOALA PRIMARA LARGA",412,GURGHIU,117319,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:09",210,199,0,11,0,125,114,0,11,0,116,9,220,95,4,79,5,9,18,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ LARGA",185,"ORAŞ SĂRMAŞU",119242,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:50:04",149,136,0,11,2,84,71,0,11,2,81,3,160,76,15,31,18,14,1,0,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ LĂSCUD",469,OGRA,118575,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:04:44",202,198,0,4,0,117,113,0,4,0,102,15,220,103,60,15,3,11,12,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ LASLĂU MIC",536,SUPLAC,119661,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:39",430,424,0,5,1,159,153,0,5,1,150,9,470,311,39,44,22,27,15,2,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ LEPINDEA",245,BAHNEA,115307,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:45:12",130,121,0,9,0,63,54,0,9,0,52,11,140,77,16,24,3,5,1,1,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ LOGIG",440,LUNCA,117998,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:00",309,285,0,12,12,233,209,0,12,12,221,12,330,97,151,38,10,14,6,1,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ MĂGHERUŞ",458,NADEŞ,118469,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:03:05",109,103,1,5,0,54,49,0,5,0,48,6,120,66,31,4,1,8,3,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ MAIAD",375,GĂLEŞTI,116867,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:06:53",217,211,0,3,3,87,81,0,3,3,82,5,217,130,3,2,71,3,2,0,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ MĂRĂȘEȘTI",253,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:30",263,255,0,7,1,167,159,0,7,1,162,5,275,108,47,51,15,41,2,2,4,0
28,MUREŞ,"ȘCOALA PRIMARĂ MICA",449,MICA,118209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:42",555,542,0,2,11,261,248,0,2,11,253,8,620,359,25,28,189,8,2,1,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ MIERCUREA NIRAJULUI",174,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:13:32",733,712,4,5,12,333,316,0,5,12,321,12,800,467,1,1,316,1,0,0,0,2
28,MUREŞ,"ŞCOALA PRIMARĂ MOIȘA",394,GLODENI,117113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:01:33",187,168,0,8,11,128,109,0,8,11,116,12,200,72,53,11,12,29,3,2,6,0
28,MUREŞ,"ŞCOALA PRIMARĂ MURENI",559,VÂNĂTORI,120254,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:27",284,266,0,7,11,163,145,0,7,11,151,12,293,130,11,41,76,22,1,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ NADĂȘA",276,"BEICA DE JOS",115708,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:39",179,174,0,4,1,101,96,0,4,1,95,6,195,94,65,3,3,11,10,0,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ NANDRA",284,BICHIŞ,115771,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:20",117,110,0,5,2,50,43,0,5,2,44,6,131,81,11,12,14,6,0,1,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ PĂCURENI",395,GLODENI,117113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:05:50",188,164,1,8,15,125,101,1,8,15,124,1,200,75,4,1,117,2,0,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ PĂINGENI",396,GLODENI,117113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:40",294,257,0,5,32,200,163,0,5,32,199,1,320,120,10,5,177,5,0,1,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ PĂUCIŞOARA",380,GĂNEŞTI,116938,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:00:13",202,199,0,0,3,80,77,0,0,3,79,1,230,150,6,6,50,15,0,1,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ PETEA",256,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:47:58",165,159,0,6,0,87,81,0,6,0,84,3,180,93,42,28,2,11,0,0,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ PETRILACA DE MUREȘ",403,GORNEŞTI,117177,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:58",358,342,1,4,11,184,169,0,4,11,174,10,380,196,10,2,153,6,1,1,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ PIETRŞ",349,DEDA,116545,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:05",413,395,0,9,9,275,257,0,9,9,267,8,440,165,150,33,0,46,30,1,5,2
28,MUREŞ,"ȘCOALA PRIMARĂ POIENIȚA",435,LIVEZENI,117925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:36",282,270,0,12,0,153,141,0,12,0,142,11,290,137,21,60,34,12,6,8,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ PORUMBENI",301,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:42",494,490,0,4,0,264,260,0,4,0,232,32,540,276,38,40,113,28,5,3,3,2
28,MUREŞ,"ŞCOALA PRIMARĂ RIGMANI",463,NEAUA,118511,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:33:17",202,186,0,2,14,130,114,0,2,14,123,7,212,82,1,1,120,0,0,1,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ ROUA",370,FÂNTÂNELE,116796,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:29:12",301,298,1,2,0,72,70,0,2,0,64,8,330,258,5,0,58,1,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ SĂCĂDATU DE JOS",200,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:03",1204,1195,1,4,4,471,463,0,4,4,457,8,1320,849,30,12,397,8,3,4,2,1
28,MUREŞ,"SCOALA PRIMARĂ SĂCĂRENI",360,ERNEI,116652,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:06:03",215,207,0,3,5,82,74,0,3,5,81,1,230,148,1,0,73,1,5,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ SĂLCUD",161,"ORAŞ IERNUT",117827,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:13:00",488,472,0,11,5,245,229,0,11,5,231,14,550,305,80,63,2,76,8,0,2,0
28,MUREŞ,"ȘCOALA PRIMARĂ SÂNIȘOR",436,LIVEZENI,117925,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:27:17",231,221,0,7,3,127,117,0,7,3,123,4,250,123,8,14,84,6,4,5,0,2
28,MUREŞ,"SCOALA PRIMARA SAT NEAGRA",443,"LUNCA BRADULUI",118058,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:49:02",354,330,1,10,13,218,194,1,10,13,214,4,381,163,84,101,4,20,3,1,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ ŞĂUŞA",208,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:32",245,224,0,9,12,177,156,0,9,12,169,8,260,83,26,135,3,0,0,2,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ SFÎNTU GHEORGHE",162,"ORAŞ IERNUT",117827,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:14:39",330,324,0,6,0,202,196,0,6,0,194,8,360,158,74,27,3,45,27,15,2,1
28,MUREŞ,"ŞCOALA PRIMARĂ ŞILEA NIRAJULUI",447,MĂGHERANI,118094,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:56:25",331,304,0,3,24,203,176,0,3,24,196,7,341,138,0,0,195,0,0,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ ŞOARD",560,VÂNĂTORI,120254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:43",626,623,0,3,0,366,363,0,3,0,323,43,708,342,20,215,15,71,2,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ ȘOIMUȘ",315,COROISÂNMĂRTIN,116171,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:11:06",303,283,0,11,9,190,170,0,11,9,179,11,320,130,10,127,2,33,6,0,1,0
28,MUREŞ,"ȘCOALĂ PRIMARĂ SOLOCMA",389,GHINDARI,117042,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:07:37",248,242,1,5,0,105,100,0,5,0,91,14,270,165,3,5,75,2,1,1,1,3
28,MUREŞ,"ȘCOALA PRIMARĂ ȘOMOȘTELNIC",454,MICA,118209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:51",181,177,0,2,2,86,82,0,2,2,74,12,200,114,23,14,26,8,2,1,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ SUPLAC",533,SUPLAC,119661,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:55",606,588,0,2,16,314,296,0,2,16,297,17,648,334,28,20,178,10,57,1,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ URISIU DE JOS",310,"CHIHERU DE JOS",116126,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:56:47",271,262,0,6,3,195,186,0,6,3,185,10,284,89,103,68,0,11,2,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ VALEA",552,VĂRGATA,120076,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:01",569,546,0,3,20,327,304,0,3,20,317,10,620,293,7,4,300,2,1,1,0,2
28,MUREŞ,"ŞCOALA PRIMARĂ VALEA FRĂŢIEI",548,"VALEA LARGĂ",119974,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:38",496,487,0,5,4,267,258,0,5,4,251,16,533,266,31,140,0,68,11,0,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ VALEA RECE",258,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:52:38",204,196,0,8,0,92,84,0,8,0,87,5,200,108,28,44,4,7,1,0,3,0
28,MUREŞ,"ȘCOALA PRIMARĂ ”VASILE FLOREA” VĂLENI",485,POGĂCEAUA,118824,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:33:55",437,422,0,6,9,309,294,0,6,9,278,31,460,151,173,57,0,34,7,3,4,0
28,MUREŞ,"ȘCOALA PRIMARĂ VIDRASĂU",209,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:08",971,938,3,14,16,595,565,0,14,16,572,23,1030,435,73,366,6,43,16,10,58,0
28,MUREŞ,"SCOALA PROFESIONALA BAND",246,BAND,115389,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:47:43",676,668,0,8,0,387,379,0,8,0,371,15,725,339,75,66,198,19,6,5,2,0
28,MUREŞ,"ȘCOALA PROFESIONALĂ BAND",247,BAND,115389,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:39:16",776,771,1,2,2,363,359,0,2,2,329,34,850,487,27,68,210,10,4,1,9,0
28,MUREŞ,"ŞCOALA PRRIMARĂ SOVATA NR.3",198,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:38:10",1110,1100,2,7,1,500,492,0,7,1,473,27,1220,720,11,2,449,6,2,0,0,3
28,MUREŞ,"SEDIUL ADMINISTRATIV AL PRIMĂRIEI",437,LUNCA,117998,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:52",426,399,0,13,14,291,264,0,13,14,278,13,440,149,170,62,0,36,4,2,4,0
28,MUREŞ,"SEDIUL PRIMARIEI",482,PETELEA,118799,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:44:04",993,963,0,13,17,583,553,0,13,17,560,23,1061,478,188,225,14,79,47,1,5,1
28,MUREŞ,"SEDIUL PRIMARIEI ATINTIS",234,AŢINTIŞ,115236,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:39",593,557,1,14,21,369,334,0,14,21,332,37,610,241,127,84,11,62,37,2,8,1
28,MUREŞ,"SEDIUL PRIMARIEI CHETANI",304,CHEŢANI,116046,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:23:36",926,910,0,11,5,583,567,0,11,5,551,32,1016,433,193,141,5,68,112,6,22,4
28,MUREŞ,"SEDIUL PRIMĂRIEI COMUNEI CHIHERU DE JOS",308,"CHIHERU DE JOS",116126,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:20:29",365,333,1,22,9,260,228,1,22,9,247,13,391,131,96,101,5,23,16,0,6,0
28,MUREŞ,"SEDIUL PRIMĂRIEI COMUNEI PĂNET",473,PĂNET,118691,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:39",856,849,0,4,3,562,555,0,4,3,550,12,940,378,1,13,534,1,0,0,0,1
28,MUREŞ,"SEDIU PRIMARIE",362,FĂRĂGĂU,116723,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:02:36",367,353,3,2,9,273,260,2,2,9,246,27,390,117,115,20,2,90,18,1,0,0
28,MUREŞ,"UNIVERSITATEA DE MEDICINĂ, FARMACIE, ȘTIINȚE ȘI TEHNOLOGIE TÂRGU MUREȘ",2,"MUNICIPIUL TÂRGU MUREŞ",114319,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:56:47",1556,1481,32,20,23,814,769,2,20,23,800,14,1697,883,99,102,406,49,54,76,8,6
