precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALEXE COSTEL-PARTIDUL NAȚIONAL LIBERAL-voturi","OSTAFICIUC MARIUS-EUGEN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COJOCARU PETRU-BOGDAN-PARTIDUL SOCIAL DEMOCRAT-voturi","REBENCIUC CEZAR-IOAN-PARTIDUL S.O.S. ROMÂNIA-voturi","MOVILĂ PETRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PÂNTEA PAVEL-GHEORGHE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","RĂŢOI IULIANA-PARTIDUL PRO ROMÂNIA-voturi","APOSTOLACHE ADRIAN-ŞTEFAN-PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"SCOALA PRIMARA CIRLIG",596,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:29",776,764,0,10,2,377,365,0,10,2,363,14,800,423,187,42,74,14,33,5,5,3
24,IAŞI,"SCOALA PRIMARA CLASELE I-IV COASTA MAGURII",331,BALŞ,100273,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:10",188,183,0,3,2,94,89,0,3,2,89,5,200,106,20,6,57,3,1,1,0,1
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",142,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:29",1324,1314,1,8,1,445,436,0,8,1,430,15,1400,955,94,49,100,18,100,10,10,49
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",141,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:30",1602,1585,7,10,0,588,578,0,10,0,558,30,1700,1112,127,54,120,23,151,5,19,59
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",140,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:09:26",1775,1760,8,7,0,717,710,0,7,0,691,26,1900,1183,196,72,115,30,174,8,22,74
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",143,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:48:30",1255,1247,5,3,0,367,364,0,3,0,345,22,1400,1033,83,26,76,13,95,11,7,34
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",139,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:14",1134,1129,1,4,0,470,466,0,4,0,452,18,1200,730,118,26,110,19,102,10,16,51
24,IAŞI,"ŞCOALA PRIMARĂ ”COSTACHE NEGRI”",126,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:07",1777,1719,48,7,3,672,662,0,7,3,648,24,1900,1228,143,62,160,26,167,9,16,65
24,IAŞI,"ŞCOALA PRIMARĂ ”COSTACHE NEGRI”",127,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:26",1751,1727,16,8,0,306,298,0,8,0,293,13,1900,1594,80,26,75,9,67,3,4,29
24,IAŞI,"SCOALA PRIMARA COTU LUI IVAN",460,GOLĂIEŞTI,97090,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:42",305,300,0,4,1,185,180,0,4,1,174,11,400,215,116,4,43,2,8,1,0,0
24,IAŞI,"SCOALA PRIMARA COTU MORII",597,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:37:45",223,216,0,7,0,124,117,0,7,0,119,5,300,176,65,9,34,2,9,0,0,0
24,IAŞI,"SCOALA PRIMARA CUCUTENI",530,LEŢCANI,97679,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:53:03",388,388,0,0,0,194,194,0,0,0,181,13,400,206,107,16,20,14,19,2,3,0
24,IAŞI,"SCOALA PRIMARA CUZA- VODA",598,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:02",540,535,0,3,2,268,263,0,3,2,266,2,600,332,142,20,48,18,35,2,1,0
24,IAŞI,"SCOALA PRIMARA DADESTI",512,"ION NECULCE",95499,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:53:40",217,211,0,6,0,119,113,0,6,0,114,5,300,181,10,12,76,8,3,2,3,0
24,IAŞI,"ŞCOALA PRIMARĂ DELENI",371,CIORTEŞTI,96192,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:16:01",361,361,0,0,0,188,188,0,0,0,183,5,400,212,147,3,26,2,3,2,0,0
24,IAŞI,"ŞCOALA PRIMARA DOROSCANI",590,POPEŞTI,98435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:25",444,432,0,1,11,254,242,0,1,11,240,14,500,246,92,62,70,8,4,3,0,1
24,IAŞI,"ŞCOALA PRIMARĂ ”GHEORGHE ASACHI”",30,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:59",924,917,0,7,0,306,306,0,0,0,304,1,1000,695,61,26,86,10,83,1,11,26
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",217,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:33",1114,1108,1,5,0,428,423,0,5,0,410,18,1200,772,92,43,95,23,102,3,6,46
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",220,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:21",1148,1145,0,3,0,452,449,0,3,0,430,22,1300,848,106,47,121,13,82,2,8,51
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",218,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:07",1070,1061,4,5,0,468,463,0,5,0,456,11,1200,733,103,33,100,19,120,10,19,52
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",216,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:45",1070,1062,1,7,0,417,410,0,7,0,403,14,1200,783,90,47,89,16,94,1,13,53
24,IAŞI,"ŞCOALA PRIMARA ”GHEORGHE GHIBANESCU”",219,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:54",1210,1197,4,9,0,507,498,0,9,0,495,12,1300,792,112,31,88,14,157,7,18,68
24,IAŞI,"ŞCOALA PRIMARĂ GÎRBEŞTI",721,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:18",971,969,0,2,0,334,332,0,2,0,304,28,1100,765,106,20,166,2,8,2,0,0
24,IAŞI,"ȘCOALA PRIMARA GIURGESTI",398,COSTEŞTI,100282,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:11",398,388,0,8,2,227,217,0,8,2,212,15,400,173,35,12,156,2,3,2,1,1
24,IAŞI,"ŞCOALA PRIMARA HEREŞTI",418,CRISTEŞTI,96637,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:39:23",581,518,0,59,4,376,313,0,59,4,361,15,600,224,299,10,47,2,3,0,0,0
24,IAŞI,"SCOALA PRIMARĂ HILIȚA",404,COSTULENI,96423,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:52",345,338,0,7,0,345,338,0,7,0,326,19,600,255,177,28,113,0,7,1,0,0
24,IAŞI,"ȘCOALA PRIMARĂ HLINCEA",378,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:16:37",1230,1219,5,5,1,547,540,1,5,1,539,8,1300,753,128,31,130,31,160,7,20,32
24,IAŞI,"SCOALA PRIMARA HOISESTI",447,DUMEŞTI,96940,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:03",622,618,0,4,0,338,334,0,4,0,319,19,700,362,61,112,116,8,17,2,2,1
24,IAŞI,"ȘCOALA PRIMARĂ IAZU VECHI",692,ŞIPOTE,99370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:30",263,258,0,5,0,157,152,0,5,0,149,8,300,143,29,4,108,0,4,2,1,1
24,IAŞI,"SCOALA PRIMARA IORCANI",696,TĂTĂRUŞI,99478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:55",640,619,0,4,17,334,313,0,4,17,317,17,700,366,29,23,244,13,3,1,3,1
24,IAŞI,"ŞCOALA PRIMARĂ LUNGANI",779,VOINEŞTI,100219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:54",500,493,0,6,1,295,288,0,6,1,286,9,504,207,65,20,178,13,9,0,0,1
24,IAŞI,"ȘCOALA PRIMARĂ MĂCĂREȘTI",606,PRISĂCANI,98603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:19:57",1645,1639,0,6,0,8,2,0,6,0,8,0,1800,1792,2,0,5,0,0,0,1,0
24,IAŞI,"ȘCOALA PRIMARĂ MĂLĂEȘTI",480,GROPNIŢA,97321,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:12",343,339,0,4,0,219,219,0,0,0,205,14,400,181,35,13,143,8,4,0,1,1
24,IAŞI,"SCOALA PRIMARA MICLAUSENI",363,BUTEA,96110,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:45:51",365,346,0,11,8,185,166,0,11,8,167,18,400,215,24,15,115,7,4,1,1,0
24,IAŞI,"SCOALA PRIMARA MÎNZĂTEŞTI",746,UNGHENI,96003,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:19",864,856,0,8,0,385,377,0,8,0,371,14,900,515,107,58,101,30,67,2,1,5
24,IAŞI,"ŞCOALA PRIMARA ”NICOLAIE BUTESCU” OBRIJENI",592,POPEŞTI,98435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:59",1652,1644,0,8,0,93,85,0,8,0,90,3,1800,1707,48,20,17,3,2,0,0,0
24,IAŞI,"ŞCOALA PRIMARA ”NICOLAIE BUTESCU” OBRIJENI",593,POPEŞTI,98435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:47:51",1416,1404,0,9,3,79,67,0,9,3,67,0,1600,1521,37,12,14,1,2,1,0,0
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",249,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:16",672,668,1,3,0,268,265,0,3,0,260,8,700,432,69,21,56,5,72,3,4,30
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",251,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:42",1501,1494,1,6,0,527,521,0,6,0,516,11,1700,1173,90,49,147,16,144,9,17,44
24,IAŞI,"ŞCOALA PRIMARA NR.1 ”VASILE CONTA”",250,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:18",1069,1065,0,4,0,487,483,0,4,0,477,10,1200,713,105,40,123,12,120,11,7,59
24,IAŞI,"SCOALA PRIMARA NR.2 LUNCA CETAŢUII ( ZANEA)",384,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:40",584,577,0,7,0,348,341,0,7,0,273,75,596,248,11,14,227,15,3,3,0,0
24,IAŞI,"ȘCOALA PRIMARĂ NR. 2 SLOBOZIA ( CORP CLĂDIRE NOU)",386,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:29:20",357,345,0,10,2,209,197,0,10,2,187,10,400,203,51,17,102,4,9,2,1,1
24,IAŞI,"SCOALA PRIMARA NR.2 TODIRESTI",700,TODIREŞTI,99539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:16",1074,1066,0,5,3,564,556,0,5,3,534,30,1200,636,344,24,81,22,58,4,1,0
24,IAŞI,"SCOALA PRIMARA PADURENI",472,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:12:10",805,804,0,0,1,108,107,0,0,1,105,3,900,792,12,21,54,3,5,5,4,1
24,IAŞI,"SCOALA PRIMARA PADURENI",473,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:57:58",615,610,0,1,4,117,112,0,1,4,114,3,700,583,16,16,50,3,25,2,2,0
24,IAŞI,"SCOALA PRIMARA PAUN",339,BÂRNOVA,95088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:34:13",1189,1186,1,2,0,672,670,0,2,0,646,26,1299,627,304,53,119,31,93,9,14,23
24,IAŞI,"SCOALA PRIMARA PIETRARIA",340,BÂRNOVA,95088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:58",1020,1016,1,2,1,617,613,1,2,1,585,21,1100,483,214,51,107,56,97,3,18,39
24,IAŞI,"SCOALA PRIMARĂ PISCU RUSULUI-SEDIUL NOU",427,DAGÂŢA,96717,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:36",191,184,0,4,3,191,184,0,4,3,175,16,400,209,98,11,54,8,3,1,0,0
24,IAŞI,"SCOALA PRIMARA POIANA",652,"SCHITU DUCA",98827,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:05:15",353,337,0,4,12,183,167,0,4,12,172,11,404,221,76,11,52,0,32,1,0,0
24,IAŞI,"SCOALA PRIMARA POIANA CU CETATE",474,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:08:40",170,170,0,0,0,61,61,0,0,0,55,6,200,139,10,7,22,1,8,6,0,1
24,IAŞI,"ŞCOALA PRIMARĂ POIANA DE SUS",722,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:42:20",425,423,0,2,0,151,149,0,2,0,147,4,500,349,55,14,63,1,12,1,0,1
24,IAŞI,"ȘCOALA PRIMARĂ POIANA MĂRULUI",366,CEPLENIŢA,96147,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:08",778,775,0,3,0,337,334,0,3,0,319,18,900,563,179,20,89,12,15,2,1,1
24,IAŞI,"SCOALA PRIMARA PRIGORENI",515,"ION NECULCE",95499,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:58",531,520,0,2,9,274,263,0,2,9,258,16,600,326,31,17,178,13,10,7,2,0
24,IAŞI,"ŞCOALA PRIMARĂ REDIU",647,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:16:17",174,167,0,7,0,79,72,0,7,0,76,3,200,121,16,12,31,3,8,5,1,0
24,IAŞI,"ȘCOALA PRIMARĂ ROȘCANI, NR. 1",630,ROŞCANI,100344,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:38",561,554,0,6,1,316,309,0,6,1,298,18,600,284,110,32,144,11,1,0,0,0
24,IAŞI,"ŞCOALA PRIMARĂ ROTĂRIA",372,CIORTEŞTI,96192,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:44",305,305,0,0,0,165,165,0,0,0,153,12,346,181,144,2,5,0,1,1,0,0
24,IAŞI,"ȘCOALA PRIMARĂ RUSENII VECHI",505,HOLBOCA,95159,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:45",547,542,0,5,0,210,205,0,5,0,193,17,600,390,100,20,27,16,16,2,7,5
24,IAŞI,"ŞCOALA PRIMARĂ SÂNGERI",482,GROPNIŢA,97321,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:52",332,325,0,7,0,180,173,0,7,0,177,3,400,220,27,9,131,5,5,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ - SAT PODIȘU",334,BĂLŢAŢI,95792,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:21",513,497,0,4,12,265,249,0,4,12,256,9,600,335,71,14,104,21,35,5,4,2
24,IAŞI,"SCOALA PRIMARA SCHITU DUCA",649,"SCHITU DUCA",98827,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:32",476,465,0,3,8,286,275,0,3,8,280,6,500,214,179,19,41,7,29,2,2,1
24,IAŞI,"ŞCOALA PRIMARĂ SCHITU-STAVNIC",780,VOINEŞTI,100219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:28",472,471,0,1,0,270,269,0,1,0,258,12,500,230,78,12,153,4,6,3,0,2
24,IAŞI,"SCOALA PRIMARA SLOBOZIA",655,"SCHITU DUCA",98827,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:53",364,361,0,3,0,194,191,0,3,0,178,16,400,206,120,8,38,1,7,1,2,1
24,IAŞI,"SCOALA PRIMARA STEJARII",739,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:46:26",255,251,0,4,0,133,129,0,4,0,125,8,300,167,16,12,88,2,6,1,0,0
24,IAŞI,"ȘCOALA PRIMARĂ STROIEȘTI",703,TODIREŞTI,99539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:30",307,302,0,5,0,152,147,0,5,0,144,8,400,248,93,5,27,4,15,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ TANSA",350,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:16",787,778,2,7,0,356,349,0,7,0,321,35,900,544,76,35,179,14,13,2,1,1
24,IAŞI,"SCOALA PRIMARA TIPILESTI",600,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:11",299,285,0,6,8,182,168,0,6,8,174,4,400,222,46,16,87,7,15,3,0,0
24,IAŞI,"SCOALA PRIMARA TODIREL",341,BÂRNOVA,95088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:27",467,462,0,5,0,300,295,0,5,0,276,23,500,201,158,14,52,37,13,1,1,0
24,IAŞI,"ŞCOALA PRIMARĂ TUFEŞTII DE SUS",648,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:00",192,185,0,6,1,102,95,0,6,1,94,8,236,134,36,5,32,1,9,11,0,0
24,IAŞI,"SCOALA PRIMARA UNGHENI",747,UNGHENI,96003,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:12:37",519,513,1,5,0,268,262,1,5,0,254,8,600,332,102,60,44,11,31,3,1,2
24,IAŞI,"ŞCOALA PRIMARĂ VADU VEJEI",725,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:27",298,293,0,5,0,125,120,0,5,0,119,6,300,175,34,4,73,2,4,2,0,0
24,IAŞI,"SCOALA PRIMARA VALEA SATULUI",476,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:59",1366,1366,0,0,0,177,177,0,0,0,172,5,1500,1323,40,24,83,6,7,10,2,0
24,IAŞI,"SCOALA PRIMARA VALEA SATULUI",475,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:16:41",1139,1139,0,0,0,70,70,0,0,0,68,2,1300,1230,5,14,37,4,4,4,0,0
24,IAŞI,"SCOALA PRIMARA VILCELELE",775,VLĂDENI,100148,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:06:00",328,325,0,3,0,167,164,0,3,0,156,11,400,233,62,13,72,5,3,0,0,1
24,IAŞI,"SCOALA PRIMARA VISAN",342,BÂRNOVA,95088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:44",1480,1449,13,18,0,766,748,0,18,0,737,21,1608,842,172,47,159,66,200,6,11,76
24,IAŞI,"ȘCOALA PRIMARĂ VIȘAN",343,BÂRNOVA,95088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:54:46",1042,1020,4,18,0,506,487,1,18,0,496,10,1081,575,132,33,115,41,120,10,15,30
24,IAŞI,"ȘCOALA PRIMARĂ VLĂDNICUȚ",762,VÂNĂTORI,100086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:28:01",119,115,0,4,0,71,67,0,4,0,62,9,200,129,5,3,52,0,0,0,2,0
24,IAŞI,"ŞCOALA PRIMARĂ VLADOMIRA",715,TRIFEŞTI,99600,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:41",196,194,0,1,1,116,114,0,1,1,112,4,200,84,77,5,25,2,2,1,0,0
24,IAŞI,"SCOALA PRIMARA VOLINTIRESTI",320,"ALEXANDRU I. CUZA",95612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:11:08",591,588,0,3,0,332,329,0,3,0,322,10,700,368,161,17,99,33,6,1,4,1
24,IAŞI,"SCOALA PRIMARA-VOROVESTI",559,MIROSLAVA,97919,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:21:08",1485,1468,4,13,0,748,735,0,13,0,729,19,1612,864,240,90,98,21,232,6,14,28
24,IAŞI,"ȘCOALA PRIMARĂ ZABOLOTENI",716,TRIFEŞTI,99600,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:23:34",617,610,0,6,1,422,415,0,6,1,407,15,700,278,274,74,36,13,4,2,4,0
24,IAŞI,"SCOALA PRIMARĂ ZECE PRAJINI",429,DAGÂŢA,96717,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:37",389,384,0,5,0,191,186,0,5,0,166,23,400,211,130,13,21,0,0,0,0,2
24,IAŞI,"SCOALA PROFESIONALA CRISTEŞTI",416,CRISTEŞTI,96637,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:32",1271,1254,0,9,8,780,763,0,9,8,746,34,1400,620,570,28,117,20,6,3,1,1
24,IAŞI,"SCOALA PROFESIONALA CRISTEŞTI",417,CRISTEŞTI,96637,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:42",1113,1101,0,2,10,639,627,0,2,10,560,17,1200,623,418,28,81,13,14,2,3,1
24,IAŞI,"ȘCOALA PROFESIONALA DAGÎȚA - CORP NOU",423,DAGÂŢA,96717,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:52:24",1326,1301,0,3,22,715,690,0,3,22,695,20,1500,785,445,36,167,19,18,8,1,1
24,IAŞI,"ȘCOALA PROFESIONALĂ GROPNIȚA",477,GROPNIŢA,97321,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:04",328,317,0,3,8,198,187,0,3,8,191,7,400,202,67,8,107,4,5,0,0,0
24,IAŞI,"ȘCOALA PROFESIONALĂ SPECIALĂ ” TRINITAS” -SALA DE FESTIVITĂȚI",314,"ORAŞ TÂRGU FRUMOS",95471,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:36",1564,1554,1,6,3,774,765,0,6,3,731,43,1600,826,229,67,316,32,53,9,18,7
24,IAŞI,"ŞCOALA PROFESIONALÃ „ŞTEFAN CEL MARE”",405,COTNARI,96478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:35",1426,1422,0,4,0,656,652,0,4,0,629,27,1600,944,193,70,295,18,37,7,5,4
24,IAŞI,"SCOALA RUSI",346,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:53:53",1277,1266,0,11,0,582,571,0,11,0,536,35,1400,829,236,28,224,8,37,0,3,0
24,IAŞI,"ŞCOALA SĂCĂREŞTI",422,CUCUTENI,96664,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:14",242,210,0,25,7,165,133,0,25,7,161,4,300,135,19,6,127,6,3,0,0,0
24,IAŞI,"ŞCOALA SATU – NOU",349,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:48",1579,1572,0,7,0,638,631,0,7,0,599,39,1700,1062,134,40,339,21,48,8,6,3
24,IAŞI,"ȘCOALA SCOBÂLȚENI",309,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:32",1017,1011,0,4,2,456,450,0,4,2,434,22,1100,644,269,25,108,16,11,1,2,2
24,IAŞI,"SCOALA SODOMENI",290,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:28",892,885,0,7,0,408,401,0,7,0,390,18,1000,592,106,29,116,17,16,6,98,2
24,IAŞI,"SCOALA SPECIALA",275,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:52:27",1580,1567,3,5,5,641,631,0,5,5,614,27,1700,1059,193,50,272,30,27,3,26,13
24,IAŞI,"ŞCOALA STÂNCA",769,VICTORIA,100004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:48:30",457,441,0,6,10,233,217,0,6,10,212,21,500,267,122,21,55,4,6,0,4,0
24,IAŞI,"ŞCOALA STÂNCA",396,COMARNA,96370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:08:32",204,191,0,10,3,131,118,0,10,3,122,9,200,69,35,5,44,7,24,0,0,7
24,IAŞI,"SCOALA ULMI",351,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:03",493,490,0,3,0,306,303,0,3,0,289,17,498,192,44,9,226,3,6,0,1,0
24,IAŞI,"SCOALA VALEA RACULUI",411,COTNARI,96478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:09",256,253,0,3,0,113,110,0,3,0,106,7,300,187,27,28,44,1,4,0,2,0
24,IAŞI,"ŞCOALA VASCANI",636,RUGINOASA,98774,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:16",396,390,0,5,1,226,220,0,5,1,213,13,400,174,89,16,91,2,11,1,3,0
24,IAŞI,"SCOALA ZBERENI",412,COTNARI,96478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:58",603,601,0,2,0,246,244,0,2,0,233,13,700,454,55,31,115,12,16,2,1,1
24,IAŞI,"SCOLA GIMNAZIALA”ION HAULICA”IPATELE",517,IPATELE,97553,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:05",500,492,0,0,8,275,267,0,0,8,256,19,529,254,57,16,169,5,9,0,0,0
24,IAŞI,"SCOLA GIMNAZIALA PERIENI",610,PROBOTA,98649,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:00:56",1194,1188,1,0,5,636,631,0,0,5,594,42,1300,664,326,51,153,8,51,3,0,2
