precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STÂNGĂ GEORGE-CĂTĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi","FOTEA COSTEL-PARTIDUL SOCIAL DEMOCRAT-voturi","TONIŢĂ MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞTEFAN VASILE-PARTIDUL PRO ROMÂNIA-voturi","MITROFAN LIVIU-ROMÂNIA SOCIALISTĂ-voturi","IORDĂCHIŢĂ GABRIELA-VIOLETA-PARTIDUL S.O.S. ROMÂNIA-voturi","MARIN ROMEO-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","DOBROVICI-BACALBAŞA NICOLAE-PARTIDUL CONSERVATOR DEMOCRAT-voturi","POTEC NICOLAE-PETRIŞOR-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT FRUNZEASCA",354,MUNTENI,75258,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:04:20",1022,1007,0,4,11,591,576,0,4,11,572,19,1100,509,119,381,32,5,1,26,0,4,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT UNGURENI",356,MUNTENI,75258,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:35",1070,1036,0,6,28,544,510,0,6,28,538,6,1200,656,111,344,41,3,1,25,4,0,9
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2",323,INDEPENDENŢA,76585,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:40:50",1588,1572,0,6,10,924,908,0,6,10,900,24,1746,822,138,532,75,2,2,31,3,2,115
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.2",255,CAVADINEŞTI,75864,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:04",887,812,0,35,40,575,500,0,35,40,553,20,889,316,139,372,17,0,0,6,0,2,17
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",335,LIEŞTI,76674,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:40",1342,1337,1,3,1,537,532,1,3,1,518,17,1493,958,186,260,40,1,1,17,4,4,5
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",336,LIEŞTI,76674,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:19",1360,1356,0,2,2,571,567,0,2,2,550,16,1493,927,263,221,37,5,0,13,1,3,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",44,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:59:53",1952,1926,0,6,20,782,756,0,6,20,752,30,2000,1215,70,500,39,8,6,31,18,4,76
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",45,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:28",1784,1767,1,6,10,107,91,0,6,10,102,5,2000,1893,9,59,8,1,1,8,5,2,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",46,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:10",2014,1964,0,28,22,614,586,0,6,22,590,24,2000,1386,55,353,41,12,3,20,23,10,73
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",69,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:25",1886,1879,0,7,0,661,654,0,7,0,632,29,2000,1339,61,404,42,8,4,42,30,8,33
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",67,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:24",1774,1768,1,5,0,669,664,0,5,0,645,24,2000,1331,39,431,61,6,6,24,32,2,44
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",68,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:10",1787,1779,2,6,0,701,695,0,6,0,674,27,2000,1299,72,446,44,8,5,28,22,8,41
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 24 (ȘCOALA GENERALĂ NR. 24)",47,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:04",1509,1491,9,9,0,605,596,0,9,0,588,17,1600,995,69,353,35,7,5,19,9,8,83
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",35,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:52",1455,1449,0,6,0,576,570,0,6,0,553,23,1600,1024,42,340,48,10,4,24,21,12,52
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",36,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:11",1240,1212,1,11,16,482,455,0,11,16,470,12,1601,1119,66,254,29,6,4,26,14,14,57
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",34,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:39",1660,1659,0,0,1,550,549,0,0,1,536,14,2000,1450,38,325,37,14,4,22,23,10,63
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",2,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:17",1085,1080,0,5,0,436,431,0,5,0,427,9,1200,724,56,249,31,9,2,12,12,7,49
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",1,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:53:40",1653,1633,15,4,1,459,454,0,4,1,440,19,1600,1141,51,253,31,6,6,16,17,7,53
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",5,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:47",1277,1265,5,6,1,490,483,0,6,1,464,26,1200,710,46,266,21,3,5,14,16,15,78
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",3,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:40",1182,1166,11,5,0,517,512,0,5,0,498,19,1200,683,70,271,30,8,3,14,8,4,90
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",4,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:24",1017,993,14,10,0,439,427,2,10,0,423,16,1200,761,66,231,21,6,1,9,14,6,69
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",6,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:46:11",1235,1195,35,4,1,475,470,0,4,1,455,20,1200,725,37,285,40,3,2,20,10,3,55
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",7,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:59",900,890,5,5,0,382,377,0,5,0,364,13,800,423,228,34,20,4,3,13,17,6,39
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",64,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:06:35",1840,1832,2,6,0,607,601,0,6,0,582,24,2005,1398,42,388,53,7,3,28,22,2,37
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",63,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:47",1827,1818,1,8,0,512,504,0,8,0,497,15,2000,1488,37,323,44,8,3,26,34,8,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",65,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:00:17",1872,1864,0,8,0,726,718,0,8,0,687,30,2000,1283,65,489,33,9,6,22,31,8,24
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",66,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:21:58",1819,1810,1,8,0,717,709,0,8,0,695,22,2000,1283,55,479,50,10,5,25,17,4,50
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2 CHIRAFTEI",349,MĂSTĂCANI,76718,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:09:42",1023,999,0,7,17,465,441,0,7,17,450,15,1117,652,21,331,52,2,0,17,4,0,23
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.2 „SFÂNTUL STELIAN„ UMBRĂREȘTI - DEAL",426,UMBRĂREŞTI,77402,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:45",1006,998,1,7,0,513,506,0,7,0,495,18,1098,585,219,233,18,2,2,15,2,1,3
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 3",337,LIEŞTI,76674,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:03",1423,1415,1,5,2,644,637,0,5,2,617,27,1559,915,260,244,68,2,1,22,4,0,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",147,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:50",1279,1272,0,7,0,459,452,0,7,0,446,13,1600,1141,31,326,26,5,3,17,10,5,23
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",148,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:23",1267,1259,0,8,0,453,445,0,8,0,440,13,1200,747,34,281,26,5,2,27,21,8,36
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",145,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:34",1349,1345,0,4,0,538,534,0,4,0,525,13,1600,1062,34,387,36,3,2,21,18,5,19
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",146,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:28",1567,1560,0,7,0,496,489,0,7,0,484,12,1600,1104,31,363,25,5,3,18,9,4,26
18,GALAŢI,"SCOALA GIMNAZIALA NR. 3 MĂSTĂCANI",347,MĂSTĂCANI,76718,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:22",760,735,0,8,17,366,341,0,8,17,329,37,808,442,23,182,75,0,2,16,2,1,28
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 PECHEA",372,PECHEA,76969,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:53:01",1652,1645,1,4,2,643,637,0,4,2,618,25,1610,967,169,341,44,0,4,25,27,0,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",85,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:49:33",1562,1556,1,5,0,642,637,0,5,0,622,20,1600,958,54,414,50,6,3,21,18,9,47
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",82,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:53",1481,1474,0,6,1,549,542,0,6,1,532,16,1600,245,30,357,36,11,1,28,11,6,52
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",84,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:59:21",1653,1648,1,4,0,677,673,0,4,0,658,18,1602,926,67,443,54,5,8,23,18,5,35
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",81,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:29",1520,1513,0,7,0,637,630,0,7,0,614,17,1600,969,71,405,43,8,3,16,12,7,49
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",83,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:20:17",1439,1432,2,5,0,543,538,0,5,0,525,18,1600,1057,40,371,34,11,1,13,9,2,44
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 4 PECHEA",375,PECHEA,76969,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:20:28",1718,1701,0,6,11,696,679,0,6,11,633,46,1900,1204,106,332,64,8,3,22,67,3,28
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",97,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:27",1533,1523,7,3,0,591,588,0,3,0,576,15,1600,1009,52,379,35,7,4,24,20,6,49
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",99,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:46",1479,1472,1,6,0,582,576,0,6,0,568,14,1600,1018,58,365,42,8,1,24,17,5,48
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",100,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:47",1297,1290,2,5,0,492,487,0,5,0,477,14,1200,709,49,321,12,5,4,16,10,9,51
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",98,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:17:22",1453,1435,2,16,0,572,556,0,16,0,562,10,1609,1037,41,377,35,4,5,36,14,5,45
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",94,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:38",1668,1652,1,15,0,725,720,0,5,0,692,29,2000,1256,57,446,45,7,3,36,38,9,51
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",93,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:35",1208,1203,0,5,0,428,423,0,5,0,406,22,1200,772,40,276,21,7,3,14,11,3,31
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",92,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:27:11",1456,1448,3,5,0,613,608,0,5,0,590,23,1600,987,51,390,32,6,1,28,24,5,53
18,GALAŢI,"ŞCOALA GIMNAZIALA PROF. EMIL PANAITESCU",282,CUDALBI,76157,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:26",1258,1221,0,22,15,632,595,0,22,15,618,14,1600,968,158,383,35,5,2,13,3,1,18
18,GALAŢI,"ŞCOALA GIMNAZIALA PROF. EMIL PANAITESCU",281,CUDALBI,76157,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:01:04",1494,1439,0,31,24,805,750,0,31,24,760,39,1600,801,199,437,50,6,6,25,4,2,31
18,GALAŢI,"SCOALA GIMNAZIALĂ ROGOJENI",403,SUCEVENI,77288,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:48",424,399,0,10,15,257,232,0,10,15,248,9,460,202,36,179,9,3,1,6,0,0,14
18,GALAŢI,"ŞCOALA GIMNAZIALA - SAT GARA BERHECI",317,GOHOR,76497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:49",590,552,0,22,16,351,313,0,22,16,348,3,600,249,95,222,22,3,1,1,1,0,3
18,GALAŢI,"ŞCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",398,SMÂRDAN,77224,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:05",1197,1191,1,4,1,585,580,0,4,1,572,13,1320,735,94,405,40,2,2,10,3,0,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",397,SMÂRDAN,77224,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:28",1499,1494,0,0,5,768,763,0,0,5,745,23,1638,870,158,477,44,2,6,19,7,3,29
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",121,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:18:02",1609,1595,1,13,0,621,608,0,13,0,601,20,1617,996,54,423,34,9,6,11,25,5,34
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",123,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:27",1807,1798,0,8,1,689,680,0,8,1,663,26,2000,1309,71,469,34,8,2,15,11,4,49
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",122,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:10",1813,1813,0,0,0,724,724,0,0,0,706,18,2000,1276,65,473,44,5,1,27,33,2,56
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL”- ȘCOALA GENERALĂ NR. 41)",124,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:33",1857,1851,0,6,0,724,718,0,6,0,707,17,2000,1276,64,468,35,8,5,27,28,5,67
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL NICOLAE”",339,LIEŞTI,76674,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:46",1566,1561,0,4,1,780,775,0,4,1,731,49,1718,938,248,366,79,4,0,23,3,2,6
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”SF. GHEORGHE ” CUCA",279,CUCA,76139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:59:33",823,785,0,14,24,487,449,0,14,24,454,33,886,399,131,265,24,4,1,5,4,1,19
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFINȚII ÎMPĂRAȚI” (ȘCOALA GENERALĂ ”SFINȚII ÎMPĂRAȚI” - ȘCOALA GENERALĂ NR. 42)",118,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:27:53",1618,1612,0,5,1,652,646,0,5,1,619,33,1600,948,58,408,37,11,4,21,15,3,62
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFINȚII ÎMPĂRAȚI” (ȘCOALA GENERALĂ ”SFINȚII ÎMPĂRAȚI” - ȘCOALA GENERALĂ NR. 42)",120,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:58",1279,1271,1,7,0,490,483,0,7,0,471,19,1200,710,41,328,21,6,6,16,10,4,39
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFINȚII ÎMPĂRAȚI” (ȘCOALA GENERALĂ ”SFINȚII ÎMPĂRAȚI” - ȘCOALA GENERALĂ NR. 42)",119,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:52",1525,1518,2,5,0,671,666,0,5,0,657,12,1600,931,64,446,25,11,4,13,10,4,80
18,GALAŢI,"SCOALA GIMNAZIALĂ ” STEFAN CEL MARE” PISCU",378,PISCU,76996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:04:03",1420,1393,1,6,20,759,732,1,6,20,725,34,1496,737,59,447,67,85,3,23,14,6,21
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” (ȘCOALA GENERALĂ ”ȘTEFAN CEL MARE” - ȘCOALA GENERALĂ NR. 13)",132,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:40",1414,1401,2,11,0,565,554,0,11,0,547,18,1600,1035,58,336,41,7,6,11,8,6,74
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” (ȘCOALA GENERALĂ ”ȘTEFAN CEL MARE” - ȘCOALA GENERALĂ NR. 13)",131,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:49",1285,1273,1,11,0,459,448,0,11,0,442,17,1600,1141,34,311,22,8,3,15,8,5,36
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ŞTEFAN OCTAVIAN IOSIF",197,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:41",1354,1350,0,3,1,607,603,0,3,1,588,19,1490,883,181,302,41,8,2,32,1,2,19
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ŞTEFAN OCTAVIAN IOSIF",198,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:41",1051,1041,2,8,0,449,441,0,8,0,434,15,1170,721,129,243,19,7,1,11,2,1,21
18,GALAŢI,"SCOALA GIMNAZIALĂ TUDOR PAMFILE",418,ŢEPU,77377,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:10",1152,1074,0,49,29,805,727,0,49,29,761,44,1286,481,104,386,52,0,2,11,202,2,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ UNIREA BRANIȘTEA",241,BRANIŞTEA,75711,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:43",1255,1215,3,8,29,743,706,0,8,29,718,25,1360,617,264,343,55,8,3,15,3,1,26
18,GALAŢI,"ȘCOALA GIMNAZIALĂ UNIREA BRANIȘTEA",242,BRANIŞTEA,75711,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:01",1054,1020,1,9,24,615,582,0,9,24,594,21,1145,530,186,330,32,6,0,14,2,0,24
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”VASILE ȘEICARU”OANCEA",369,OANCEA,76932,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:13",1359,1307,0,52,0,103,51,0,52,0,103,0,1543,1440,8,84,4,1,0,6,0,0,0
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”VICTOR ION POPA ” IVEŞTI (ŞCOALA GIMNAZIALA NR.3 IVEŞTI)",326,IVEŞTI,76601,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:19:31",1533,1505,0,13,15,974,946,0,13,15,869,105,1672,698,28,770,43,5,0,21,2,0,0
18,GALAŢI,"ŞCOALA MĂLURENI",366,NICOREŞTI,76807,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:42",167,159,0,8,0,97,89,0,8,0,91,6,179,82,31,44,10,0,1,2,0,0,3
18,GALAŢI,"ȘCOALA MÎNDRESTI",430,"VALEA MĂRULUI",77475,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:13",777,718,1,8,50,416,358,0,8,50,389,25,835,421,64,271,33,1,1,7,5,0,7
