precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",277,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:31:22",1757,1752,0,4,1,824,819,0,4,1,775,47,1900,1078,247,229,129,39,18,66,32,15
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1",554,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:19",1657,1646,0,6,5,907,896,0,6,5,878,29,1800,893,86,620,91,16,1,42,14,8
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1",431,"CUZA VODĂ",63300,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:37:31",1581,1572,0,8,1,887,878,0,8,1,840,47,1700,813,83,580,122,42,2,6,0,5
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1",276,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:10:02",1525,1508,3,5,9,714,700,0,5,9,685,29,1700,986,160,207,146,43,11,78,16,24
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",112,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:25",1106,1096,3,5,2,564,557,0,5,2,546,18,1200,636,61,191,123,23,16,96,22,14
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",115,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:31",1386,1380,0,6,0,561,555,0,6,0,540,21,1500,939,72,173,120,22,19,101,23,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",111,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:28",1345,1338,0,7,0,561,554,0,7,0,538,23,1500,939,89,158,103,28,10,109,23,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",114,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:19:10",1435,1430,1,4,0,618,614,0,4,0,594,24,1600,982,117,190,100,24,11,119,20,13
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 10 ”MIHAIL KOICIU”",113,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:57",1671,1664,3,4,0,784,780,0,4,0,753,31,1900,1116,126,241,157,32,19,128,36,14
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 11 ”DR.CONSTANTIN ANGELESCU”",205,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:04",1385,1375,1,9,0,663,654,0,9,0,647,16,1500,837,79,195,132,32,12,134,45,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 11 ”DR.CONSTANTIN ANGELESCU”",204,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:11",1213,1208,1,4,0,598,594,0,4,0,572,26,1300,702,85,207,87,13,11,134,23,12
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 12 ”B. P. HASDEU”",123,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:58:37",1627,1617,0,10,0,711,701,0,10,0,677,34,1800,1089,99,193,152,29,9,134,41,20
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 12 ”B. P. HASDEU”",124,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:30:07",1359,1350,2,7,0,525,518,0,7,0,503,22,1500,975,92,144,83,22,7,107,27,21
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.14",139,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:49",1976,1969,1,5,1,873,866,1,5,1,821,45,2000,1134,138,254,145,32,10,199,23,20
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.14",141,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:01",1396,1389,1,5,1,555,549,0,5,1,535,20,1500,945,96,154,107,26,6,118,12,16
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.14",140,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:26:41",1749,1742,0,6,1,728,721,0,6,1,698,28,1900,1174,130,229,129,19,3,144,23,21
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",46,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:13",1441,1434,1,6,0,639,633,0,6,0,607,32,1600,961,107,160,133,27,25,112,28,15
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",45,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:29",1436,1421,2,13,0,540,527,0,13,0,521,19,1600,1060,95,117,126,26,15,98,25,19
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",42,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:47",1535,1526,1,8,0,696,688,0,8,0,670,26,1700,1004,86,184,144,24,7,164,41,20
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",44,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:19:40",1565,1541,3,21,0,677,673,0,4,0,653,24,1700,1023,89,174,133,26,15,153,38,25
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 16 ”MARIN IONESCU DOBROGIANU”",43,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:42",1502,1498,0,4,0,584,580,0,4,0,557,27,1600,1016,90,121,138,35,11,102,32,28
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",59,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:04",1653,1646,2,5,0,668,663,0,5,0,659,9,1800,1132,132,175,143,21,20,116,39,13
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",60,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:06",1573,1565,3,5,0,730,724,1,5,0,701,29,1700,970,131,189,152,36,6,142,28,17
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",57,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:44",1808,1802,0,5,1,744,738,0,5,1,714,24,1900,1162,123,202,116,48,20,154,30,21
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 17 ”ION MINULESCU”",58,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:18",1816,1808,0,8,0,764,756,0,8,0,726,38,1900,1136,103,210,145,43,11,138,49,27
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",70,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:14",513,502,0,11,0,513,502,0,11,0,499,14,1300,787,79,153,112,19,11,95,20,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",71,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:08",1023,1011,3,9,0,491,482,0,9,0,482,3,1100,606,78,140,105,19,6,101,21,12
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",69,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:20",1692,1686,1,5,0,689,684,0,5,0,669,15,1900,1174,111,190,159,32,18,108,39,12
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 18 ”JEAN BART”",68,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:52",1142,1135,0,7,0,491,484,0,7,0,481,10,1300,809,68,145,98,27,11,88,26,18
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 CHIRNOGENI",391,CHIRNOGENI,61210,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:49",1427,1413,0,8,6,661,647,0,8,6,620,41,1600,939,84,145,290,48,3,38,5,7
14,CONSTANŢA,"SCOALA GIMNAZIALĂ NR. 1 COTU-VAII",370,ALBEŞTI,60945,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:13:21",907,890,0,8,9,537,520,0,8,9,512,25,997,460,166,255,60,15,2,9,1,4
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NR. 1 DOROBANȚU",502,"NICOLAE BĂLCESCU",62440,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:27",1523,1506,0,5,12,949,932,0,5,12,871,65,1700,764,103,432,175,32,10,104,2,13
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1 DUNARENI",374,ALIMAN,61005,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:48",1094,1079,1,4,10,700,686,0,4,10,659,41,1200,500,52,333,246,20,2,5,1,0
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 EFORIE NORD",292,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:10:42",1597,1584,0,5,8,826,813,0,5,8,792,34,1700,874,142,430,69,22,7,81,19,22
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 EFORIE NORD",293,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:32:14",844,834,0,8,2,388,378,0,8,2,371,17,1100,712,71,201,33,12,6,31,10,7
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 FĂUREI",380,BĂNEASA,61069,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:30:06",1098,1087,0,10,1,593,582,0,10,1,509,84,1200,607,5,324,174,3,1,0,0,2
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1 ION CORVIN, LOC. ION CORVIN",458,"ION CORVIN",61951,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:08",490,477,0,5,8,302,289,0,5,8,261,41,500,198,37,107,62,13,4,20,13,5
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1 ISTRIA",462,ISTRIA,62020,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:30",1075,1052,0,11,12,640,617,0,11,12,603,37,1200,560,92,122,339,24,1,10,0,15
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1 LIMANU",465,LIMANU,60632,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:42:09",1513,1495,0,9,9,769,751,0,9,9,744,24,1600,828,116,86,396,36,11,71,13,15
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1 LIMANU",464,LIMANU,60632,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:59:01",1451,1430,8,6,7,763,750,0,6,7,729,34,1600,837,120,74,371,42,13,84,19,6
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 LUMINA - CLĂDIREA C8",479,LUMINA,63152,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:03:01",1957,1936,4,14,3,998,981,0,14,3,951,47,2100,1101,150,274,261,61,38,120,29,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1 MIRCEA VODĂ",497,"MIRCEA VODĂ",62280,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:45",1766,1747,0,5,14,969,950,0,5,14,908,61,1900,931,220,240,376,47,3,14,4,4
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1 OLTINA",503,OLTINA,62486,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:50:36",1321,1253,0,23,45,899,832,0,22,45,819,80,1298,399,76,350,355,13,3,10,1,11
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 PANTELIMON",513,PANTELIMON,62609,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:38:48",655,615,1,26,13,452,412,1,26,13,418,21,700,261,54,231,98,12,2,19,2,0
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1 PECINEAGA",518,PECINEAGA,62672,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:08:56",1434,1413,0,10,11,803,782,0,10,11,767,36,1413,610,94,143,427,52,7,32,4,8
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NR 1 SALIGNY",529,SALIGNY,63318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:14",683,681,0,2,0,368,366,0,2,0,348,20,800,432,63,36,195,21,1,23,7,2
14,CONSTANŢA,"SCOALA GIMNAZIALĂ NR. 1 SINOE",496,"MIHAI VITEAZU",62253,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:42",1228,1212,0,12,4,726,710,0,12,4,659,23,1300,616,108,228,217,90,4,9,1,2
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2",279,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 22:46:53",1335,1322,1,5,7,693,680,1,5,7,678,4,1500,811,147,189,184,28,9,72,20,29
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 22 ”I.C.BRATIANU”",91,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:02",1212,1198,0,14,0,490,476,0,14,0,482,8,1300,810,87,128,94,40,13,86,18,16
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 22 ”I.C.BRATIANU”",90,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:46:37",1716,1709,2,5,0,652,646,1,5,0,620,24,1709,771,131,137,148,36,15,108,29,16
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 2 -2 MAI",466,LIMANU,60632,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:01:02",1328,1305,5,11,7,726,708,0,11,7,683,20,1400,697,87,149,312,36,11,61,19,8
14,CONSTANŢA,"SCOALA GIMNAZIALA NR.2- 2 MAI",467,LIMANU,60632,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:34:58",852,839,0,9,4,852,839,0,9,4,826,26,1600,748,112,177,378,43,14,71,16,15
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",100,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:50:13",1406,1397,3,6,0,590,584,0,6,0,583,7,1500,910,80,162,144,27,12,106,39,13
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",101,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:53:20",1610,1600,1,9,0,711,702,0,9,0,691,20,1800,1070,99,192,105,43,16,170,45,21
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",102,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:13",1856,1842,5,9,0,831,822,0,9,0,809,22,1900,1069,105,271,129,17,16,214,44,13
14,CONSTANŢA,"ȘCOALA GIMNAZIALA NR.23 ”CONSTANTIN BRÂNCOVEANU”",103,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:13",1802,1790,1,10,1,818,807,0,10,1,792,26,1800,982,115,240,146,39,23,190,27,12
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 24 ”ION JALEA”",21,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:49:03",1393,1383,1,9,0,670,661,0,9,0,651,19,1500,830,93,206,128,12,13,156,32,11
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 24 ”ION JALEA”",20,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:50",1079,1068,1,10,0,537,527,0,10,0,517,20,1200,663,70,158,109,12,7,108,32,21
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 24 ”ION JALEA”",19,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:17:06",1196,1182,1,12,1,540,527,0,12,1,529,11,1300,760,90,156,91,26,7,130,17,12
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.28 ” DAN BARBILIAN”",6,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:37:15",427,414,2,11,0,175,164,0,11,0,166,7,500,327,27,68,18,10,0,36,5,2
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 29 ”MIHAI VITEAZUL”",153,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:15",702,693,0,9,0,318,309,0,9,0,307,11,800,482,46,74,69,16,2,70,21,9
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 29 ”MIHAI VITEAZUL”",152,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:50",595,580,1,13,1,228,214,0,13,1,221,7,600,372,31,51,67,10,4,46,6,6
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 29 ”MIHAI VITEAZUL”",154,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:04:08",464,458,0,6,0,464,458,0,6,0,455,9,1300,836,54,130,103,17,7,105,24,15
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.2 CARVĂN",470,LIPNIŢA,62057,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:04:30",339,338,0,1,0,158,157,0,1,0,149,9,400,242,14,48,81,3,1,2,0,0
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 2 NUNTAȘI",463,ISTRIA,62020,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:28",869,861,1,3,4,560,553,0,3,4,530,30,900,340,75,129,286,22,3,4,1,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU",344,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:30",1891,1878,3,10,0,998,988,0,10,0,950,48,1900,902,119,522,141,56,7,89,9,7
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU",343,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:28:10",1765,1746,0,15,4,943,924,0,15,4,901,42,1900,932,139,458,134,32,14,98,20,6
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU (SALA DE SPORT)",345,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:03:21",2036,2017,4,15,0,1044,1029,0,15,0,1006,38,2100,1040,122,475,149,31,15,179,24,11
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.2 PLOPENI",393,CHIRNOGENI,61210,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:22",857,847,0,4,6,357,347,0,4,6,330,27,900,543,51,116,124,12,2,20,3,2
14,CONSTANŢA,"SCOALA GIMNAZIALA NR.2 RASOVA",527,RASOVA,62798,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:23:12",933,911,0,14,8,581,559,0,14,8,550,31,1000,419,58,233,215,22,2,13,7,0
14,CONSTANŢA,"SCOALA GIMNAZIALA NR.2 RASOVA",526,RASOVA,62798,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:27",1072,667,388,4,13,1072,667,388,4,13,662,22,1072,388,65,267,291,20,0,10,1,8
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 2 RĂZOARELE",504,OLTINA,62486,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:11:06",489,464,0,16,9,351,328,0,16,7,316,35,500,149,37,123,130,16,1,4,0,5
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.2 SATU NOU",499,"MIRCEA VODĂ",62280,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:53",1362,1352,1,2,7,791,782,0,2,7,742,49,1500,709,109,249,331,26,1,17,6,3
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.2 SATU NOU",498,"MIRCEA VODĂ",62280,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:05",1071,1061,0,5,5,614,604,0,5,5,558,51,1193,584,62,177,277,20,5,12,2,3
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 2 VIILE",461,"ION CORVIN",61951,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:26:34",797,762,1,7,27,567,532,1,7,27,510,57,800,233,60,280,58,17,17,54,20,4
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.30 ”GHEORGHE ŢIŢEICA”",176,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:16:57",808,797,4,7,0,405,398,0,7,0,387,18,900,495,43,156,65,6,9,81,20,7
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.30 ”GHEORGHE ŢIŢEICA”",177,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:37",770,766,0,4,0,354,350,0,4,0,349,5,800,446,35,106,72,11,3,95,27,0
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR.30 ”GHEORGHE ŢIŢEICA”",175,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:59",1139,1139,0,0,0,425,425,0,0,0,407,18,1300,875,55,160,64,15,6,87,18,2
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 31",85,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:10:01",1456,1451,0,5,0,506,501,0,5,0,487,19,1600,1094,98,115,131,31,6,82,14,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 31",87,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:17",1204,1197,0,7,0,384,377,0,7,0,351,33,1300,916,86,101,77,25,7,36,12,7
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 31",86,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:49",1174,1167,0,7,0,444,437,0,7,0,416,21,1300,863,104,124,90,21,5,49,15,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",64,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:59",1378,1373,3,2,0,645,643,0,2,0,623,22,1500,855,92,215,118,15,9,125,34,15
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",62,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:21",1532,1528,0,4,0,657,653,0,4,0,631,26,1700,1043,128,159,160,22,7,110,39,6
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",61,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:40:54",1176,1168,0,8,0,486,478,0,8,0,461,24,1300,814,67,142,128,26,5,68,15,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 33 ”ANGHEL SALIGNY”",63,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:32",888,881,3,4,0,408,404,0,4,0,390,18,1000,592,49,125,86,20,7,80,18,5
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 37",66,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:35",1185,1171,3,11,0,534,520,3,11,0,511,20,1300,769,86,126,144,33,8,84,22,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 37",67,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:38",1166,1161,0,5,0,543,538,0,5,0,520,23,1300,757,61,128,148,35,9,96,29,14
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 37",65,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:41",1104,1100,0,4,0,485,481,0,4,0,466,19,1200,715,62,125,131,26,11,72,29,10
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 38 ”DIMITRIE CANTEMIR”",143,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:20",862,856,0,6,0,385,379,0,6,0,363,22,900,515,50,88,89,12,9,82,25,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALA NR. 38 ”DIMITRIE CANTEMIR”",142,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:56:18",882,872,5,5,0,406,401,0,5,0,392,13,1000,594,41,95,107,14,6,98,23,8
