precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MÎNZÎNĂ ION-PARTIDUL SOCIAL DEMOCRAT-voturi","VELCESCU FLORIN-BOGDAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PERIANU RADU-VALERIU-PARTIDUL NAȚIONAL LIBERAL-voturi","MĂRĂŞOIU DORIN-PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","LAZĂR ION-CORNEL-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","SOARE EMANUEL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALEXANDRESCU INGRID-ELENA-PARTIDUL S.O.S. ROMÂNIA-voturi"
3,ARGEŞ,"AȘEZĂMÂNTUL SOCIAL DE LA PAROHIA MĂRCUȘ",113,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:44",483,475,0,8,0,275,267,0,8,0,264,11,600,325,52,14,21,1,5,166,5
3,ARGEŞ,"BIBLIOTECA JUDEŢEANĂ ARGEŞ ”DINICU GOLESCU”",1,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:47",1207,1199,4,4,0,432,428,0,4,0,422,10,1300,868,146,31,105,8,16,101,15
3,ARGEŞ,"BIBLIOTECA MUNICIPALA ION BARBU - FILIALA GRUI",96,"MUNICIPIUL CÂMPULUNG",13490,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:41:43",1408,1400,1,7,0,701,694,0,7,0,684,17,1600,899,216,58,71,4,8,304,23
3,ARGEŞ,"CĂMIN CULTURAL ALBOTA",196,ALBOTA,13935,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:51",2044,2031,5,8,0,1301,1292,1,8,0,1254,47,2236,935,596,106,344,5,6,106,91
3,ARGEŞ,"CĂMIN CULTURAL BĂDENI",474,STOENEŞTI,18858,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:18:47",1398,1379,1,5,13,772,753,1,5,13,742,30,1500,728,394,58,78,1,4,183,24
3,ARGEŞ,"CĂMIN CULTURAL BĂDICENI",370,MĂLURENI,17049,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:47:39",415,402,0,9,4,274,261,0,9,4,260,14,440,166,117,23,25,0,54,35,6
3,ARGEŞ,"CĂMIN CULTURAL BĂJEŞTI",221,BĂLILEŞTI,14272,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 18:48:47",818,808,0,10,0,559,549,0,10,0,539,20,895,336,270,66,126,3,1,55,18
3,ARGEŞ,"CĂMIN CULTURAL BĂLILEŞTI",220,BĂLILEŞTI,14272,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:59",898,879,0,19,0,613,594,0,19,0,596,17,970,357,326,42,151,4,6,35,32
3,ARGEŞ,"CĂMIN CULTURAL BELEŢI",229,BELEŢI-NEGREŞTI,14352,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:00:49",527,517,3,0,7,392,383,2,0,7,378,14,567,175,105,64,156,18,4,22,9
3,ARGEŞ,"CĂMIN CULTURAL BEREVOEŞTI-PĂMÎNTENI",231,BEREVOEŞTI,14405,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:56:54",1632,1627,0,3,2,1094,1089,0,3,2,1088,6,1730,636,600,112,254,26,8,41,47
3,ARGEŞ,"CĂMIN CULTURAL BOTENI",240,BOTENI,14673,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 13:39:59",1411,1377,0,3,31,970,936,0,3,31,928,42,1432,462,475,184,124,5,4,109,27
3,ARGEŞ,"CĂMIN CULTURAL BRĂDETU",251,BRĂDULEŢ,14753,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:03",286,274,3,5,4,198,187,2,5,4,181,17,300,102,74,17,59,4,1,16,10
3,ARGEŞ,"CĂMIN CULTURAL BRĂDULEŢ",250,BRĂDULEŢ,14753,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:48",435,424,1,7,3,291,281,0,7,3,277,14,464,173,121,35,69,3,4,33,12
3,ARGEŞ,"CĂMIN CULTURAL BURLUŞI",296,CIOFRÂNGENI,15493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:06:04",366,348,0,5,13,203,185,0,5,13,194,9,389,186,138,10,30,1,4,8,3
3,ARGEŞ,"CĂMIN CULTURAL BUZOEŞTI",263,BUZOEŞTI,14940,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:16:51",854,841,0,11,2,425,412,0,11,2,401,24,900,475,219,86,51,7,4,22,12
3,ARGEŞ,"CĂMIN CULTURAL CETĂŢENI",291,CETĂŢENI,15402,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:07",541,521,0,12,8,541,521,0,12,8,530,11,880,339,377,37,70,5,0,33,8
3,ARGEŞ,"CĂMIN CULTURAL CIOFRÎNGENI",295,CIOFRÂNGENI,15493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:57",1007,988,0,1,18,583,564,0,1,18,558,25,1093,510,364,62,80,5,4,25,18
3,ARGEŞ,"CĂMIN CULTURAL CIREŞU",284,CĂTEASCA,15233,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:36:11",591,570,1,13,7,391,371,0,13,7,379,12,645,254,235,65,51,1,0,20,7
3,ARGEŞ,"CĂMIN CULTURAL CORBI",311,CORBI,15830,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:18:34",1668,1623,1,19,25,1131,1087,0,19,25,1077,54,1740,609,665,62,282,1,3,39,25
3,ARGEŞ,"CĂMIN CULTURAL CORBŞORI",312,CORBI,15830,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:25",746,698,0,39,9,507,459,0,39,9,476,31,850,343,132,39,262,4,3,27,9
3,ARGEŞ,"CĂMIN CULTURAL COŞEŞTI",314,COŞEŞTI,15901,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:16",828,820,1,5,2,503,496,0,5,2,483,20,900,397,278,108,68,2,7,8,12
3,ARGEŞ,"CĂMIN CULTURAL COTMEANA",319,COTMEANA,15983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:33:00",753,750,0,3,0,474,471,0,3,0,448,26,800,326,279,50,48,2,16,37,16
3,ARGEŞ,"CĂMIN CULTURAL DOBREŞTI",337,DOBREŞTI,16427,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:57:44",742,699,0,29,14,564,521,0,29,14,468,26,795,231,201,0,77,121,21,32,16
3,ARGEŞ,"CĂMIN CULTURAL DRĂGANU",344,DRĂGANU,16506,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:08:29",748,732,1,14,1,472,457,0,14,1,453,19,800,328,302,85,26,2,3,11,24
3,ARGEŞ,"CĂMIN CULTURAL DRĂGHICI",388,MIHĂEŞTI,17254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:52",839,834,1,3,1,523,518,1,3,1,502,21,920,397,334,59,75,1,3,18,12
3,ARGEŞ,"CĂMIN CULTURAL DRAGOSLAVELE",342,DRAGOSLAVELE,16472,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:43:22",880,860,0,17,3,613,593,0,17,3,567,26,960,347,217,49,206,4,5,63,23
3,ARGEŞ,"CĂMIN CULTURAL GOVORA",500,UDA,19392,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:42",383,368,0,7,8,249,234,0,7,8,235,14,400,151,140,36,31,1,1,19,7
3,ARGEŞ,"CĂMIN CULTURAL HÎRTIEŞTI",351,HÂRTIEŞTI,16659,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:18",740,709,0,9,22,586,555,0,9,22,573,13,804,218,395,47,93,0,7,16,15
3,ARGEŞ,"CĂMIN CULTURAL JUPÎNEŞTI",315,COŞEŞTI,15901,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:30:36",926,922,0,4,0,535,531,0,4,0,513,22,1000,465,373,56,49,4,2,12,17
3,ARGEŞ,"CĂMIN CULTURAL LĂZĂREŞTI",465,"SCHITU GOLEŞTI",18670,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:05:54",1775,1765,0,8,2,977,967,0,8,2,891,86,1927,950,238,353,139,3,10,116,32
3,ARGEŞ,"CĂMIN CULTURAL LEICEŞTI",317,COŞEŞTI,15901,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:26:54",1515,1508,0,6,1,860,853,0,6,1,834,26,1600,740,402,187,171,6,9,31,28
3,ARGEŞ,"CĂMIN CULTURAL LEREȘTI",363,LEREŞTI,16908,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:31",1067,1048,0,7,12,650,631,0,7,12,632,18,1166,516,466,43,64,4,5,28,22
3,ARGEŞ,"CĂMIN CULTURAL LIVEZENI",471,STÂLPENI,18778,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:37:58",1202,1192,0,4,6,740,730,0,4,6,713,27,1183,443,329,76,208,8,11,58,23
3,ARGEŞ,"CĂMIN CULTURAL MĂŢĂU",392,MIOARELE,17334,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:21",950,943,0,1,6,693,686,0,1,6,668,25,1014,321,254,33,255,2,5,105,14
3,ARGEŞ,"CĂMIN CULTURAL MIROŞI",394,MIROŞI,17398,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:02:58",1126,1111,0,2,13,679,664,0,2,13,655,24,1155,476,424,70,33,0,25,85,18
3,ARGEŞ,"CĂMIN CULTURAL MOŞOAIA",398,MOŞOAIA,17496,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:14:44",1469,1464,1,4,0,857,853,0,4,0,829,28,1600,743,252,79,227,12,13,201,45
3,ARGEŞ,"CĂMIN CULTURAL NĂMĂEŞTI",514,"VALEA MARE-PRAVĂŢ",13524,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:33",454,448,1,5,0,330,324,1,5,0,322,8,495,165,57,29,176,2,2,38,18
3,ARGEŞ,"CĂMIN CULTURAL NEGREŞTI",230,BELEŢI-NEGREŞTI,14352,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 22:04:52",928,920,1,4,3,693,686,0,4,3,684,8,980,287,402,41,89,10,7,117,18
3,ARGEŞ,"CĂMIN CULTURAL PIATRA",475,STOENEŞTI,18858,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:55",399,394,0,2,3,236,231,0,2,3,234,2,470,234,135,23,23,1,1,43,8
3,ARGEŞ,"CĂMIN CULTURAL POIENARI",431,"POIENARII DE ARGEŞ",17913,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:29",596,564,0,22,10,453,421,0,22,10,438,10,626,178,152,18,243,3,2,17,3
3,ARGEŞ,"CĂMIN CULTURAL POIENIŢA",222,BĂLILEŞTI,14272,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:19:36",948,941,3,4,0,560,556,0,4,0,549,11,1044,484,310,48,132,3,5,26,25
3,ARGEŞ,"CĂMIN CULTURAL POPEŞTI",463,SĂPATA,18581,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:27:54",657,630,0,19,8,494,467,0,19,8,486,8,700,206,298,92,64,4,1,13,14
3,ARGEŞ,"CĂMIN CULTURAL RETEVOIEŞTI",421,PIETROŞANI,17851,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:42",1301,1299,0,2,0,697,695,0,2,0,675,22,1469,772,327,91,159,6,12,50,30
3,ARGEŞ,"CĂMIN CULTURAL SBOGHIŢEŞTI",414,NUCŞOARA,17771,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:47",310,297,0,2,11,237,224,0,2,11,229,8,344,107,121,26,65,1,1,2,13
3,ARGEŞ,"CĂMIN CULTURAL SLATINA",415,NUCŞOARA,17771,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:11:12",431,417,0,5,9,293,279,0,5,9,287,6,464,171,224,27,22,2,0,2,10
3,ARGEŞ,"CĂMIN CULTURAL STĂNEŞTI",313,CORBI,15830,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:45:28",888,869,1,13,5,595,577,0,13,5,575,20,960,365,199,49,261,3,7,42,14
3,ARGEŞ,"CĂMIN CULTURAL STOENEŞTI",473,STOENEŞTI,18858,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:53",1021,1007,2,5,7,641,629,1,5,6,594,47,1100,459,266,45,93,4,4,168,14
3,ARGEŞ,"CĂMIN CULTURAL ŞUICI",485,ŞUICI,19141,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:46:55",941,931,0,0,10,640,630,0,0,10,619,18,1038,398,413,52,115,2,1,20,16
3,ARGEŞ,"CĂMIN CULTURAL TEIU",489,TEIU,19212,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:27:01",955,876,3,65,11,658,579,3,65,11,608,50,948,290,280,72,223,3,2,17,11
3,ARGEŞ,"CĂMIN CULTURAL URLUIEȘTI",290,CEPARI,15313,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:11",205,195,0,4,6,131,121,0,4,6,126,5,256,125,28,20,58,3,2,11,4
3,ARGEŞ,"CĂMIN CULTURAL VĂCAREA",391,MIHĂEŞTI,17254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:38",433,423,0,7,3,321,311,0,7,3,315,6,432,111,169,28,85,2,2,13,16
3,ARGEŞ,"CĂMIN CULTURAL VALEA MARE PRAVĂŢ",511,"VALEA MARE-PRAVĂŢ",13524,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:00",1181,1164,2,7,8,790,775,0,7,8,761,26,1280,493,391,88,151,5,6,102,18
3,ARGEŞ,"CĂMIN CULTURAL VALEA-POPII",390,MIHĂEŞTI,17254,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:29:57",762,752,2,8,0,532,523,1,8,0,527,5,835,303,325,56,104,3,3,22,14
3,ARGEŞ,"CĂMIN CULTURAL VALEA SILIŞTII",201,ANINOASA,13999,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:18",501,492,1,3,5,344,336,0,3,5,333,11,546,202,145,19,138,1,3,14,13
3,ARGEŞ,"CĂMINUL CULTURAL",218,BĂICULEŞTI,14165,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:13:29",665,660,0,5,0,424,419,0,5,0,413,11,700,276,189,28,159,0,1,26,10
3,ARGEŞ,"CĂMINUL CULTURAL",219,BĂICULEŞTI,14165,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:25",810,803,0,7,0,479,472,0,7,0,466,13,893,414,237,40,120,5,1,40,23
3,ARGEŞ,"CĂMINUL CULTURAL AREFU",203,AREFU,14049,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:19",983,974,1,5,3,626,618,0,5,3,581,45,1001,375,323,87,58,5,4,83,21
3,ARGEŞ,"CĂMINUL CULTURAL BILCEŞTI",512,"VALEA MARE-PRAVĂŢ",13524,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:09",658,654,0,2,2,430,426,0,2,2,415,15,720,290,223,44,67,2,3,54,22
3,ARGEŞ,"CĂMINUL CULTURAL BOȚEȘTI",242,BOŢEŞTI,14726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:01",651,639,0,6,6,508,496,0,6,6,481,27,700,192,230,75,92,23,1,48,12
3,ARGEŞ,"CĂMINUL CULTURAL BRADU",244,BRADU,13276,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:40:42",1192,1183,1,7,1,737,729,0,7,1,709,28,1288,551,407,71,90,4,5,84,48
3,ARGEŞ,"CĂMINUL CULTURAL CĂTANELE",283,CĂTEASCA,15233,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:23",865,843,1,18,3,578,557,0,18,3,557,21,910,332,268,140,71,5,4,39,30
3,ARGEŞ,"CĂMINUL CULTURAL CĂTEASCA",282,CĂTEASCA,15233,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:19",700,673,4,18,5,480,457,0,18,5,457,23,750,270,228,59,105,9,6,34,16
3,ARGEŞ,"CĂMINUL CULTURAL CEPARI",287,CEPARI,15313,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:36",661,636,4,11,10,406,384,1,11,10,376,30,700,294,140,52,133,0,2,44,5
3,ARGEŞ,"CAMINUL CULTURAL DEDULESTI",397,MORĂREŞTI,17423,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:36",579,560,0,17,2,419,400,0,17,2,400,19,627,208,206,39,129,2,0,9,15
3,ARGEŞ,"CĂMINUL CULTURAL FĂGETU",166,"ORAŞ MIOVENI",13301,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 12:18:04",210,205,0,5,0,141,136,0,5,0,133,2,338,197,54,16,50,0,5,5,3
3,ARGEŞ,"CĂMINUL CULTURAL FÎLFANI",478,STOLNICI,18938,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:10:02",971,957,0,14,0,534,520,0,14,0,511,23,1091,557,219,165,77,1,5,28,16
3,ARGEŞ,"CAMINUL CULTURAL FURNICOSI",389,MIHĂEŞTI,17254,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:58:04",745,743,0,2,0,468,466,0,2,0,453,15,819,351,270,55,73,1,7,25,22
3,ARGEŞ,"CĂMINUL CULTURAL GALEŞU",252,BRĂDULEŢ,14753,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:57",662,647,0,8,7,480,465,0,8,7,469,11,701,221,222,56,140,3,1,33,14
3,ARGEŞ,"CĂMINUL CULTURAL GRUIU",285,CĂTEASCA,15233,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:50",539,521,0,10,8,370,352,0,10,8,357,13,590,220,164,83,66,0,7,22,15
3,ARGEŞ,"CĂMINUL CULTURAL HÂRSEŞTI",349,HÂRSEȘTI,16613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:09",1199,1157,0,42,0,647,605,0,42,0,616,31,1315,668,471,74,30,2,3,9,27
3,ARGEŞ,"CĂMINUL CULTURAL LACURILE",297,CIOFRÂNGENI,15493,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:53:45",501,486,0,4,11,323,308,0,4,11,322,1,548,225,229,22,48,0,1,15,7
3,ARGEŞ,"CĂMINUL CULTURAL LĂPUŞANI",316,COŞEŞTI,15901,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:09",312,308,0,4,0,198,194,0,4,0,189,9,389,191,70,46,45,3,6,10,9
3,ARGEŞ,"CĂMINUL CULTURAL MERIŞANI",379,MERIŞANI,17101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:22",674,655,0,8,11,452,433,0,8,11,443,9,715,263,122,39,239,3,10,16,14
3,ARGEŞ,"CĂMINUL CULTURAL MIHĂEȘTI",387,MIHĂEŞTI,17254,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:56:14",2052,2040,0,12,0,1185,1173,0,12,0,1102,83,2255,1070,497,124,353,2,4,40,82
3,ARGEŞ,"CAMINUL CULTURAL NEGRENI",334,DÂRMĂNEŞTI,16365,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:12",535,526,0,9,0,347,338,0,9,0,337,10,580,233,209,41,45,2,6,17,17
3,ARGEŞ,"CAMINUL CULTURAL NUCSOARA",413,NUCŞOARA,17771,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:05:16",340,316,0,8,16,262,238,0,8,16,254,8,365,103,193,8,36,0,0,10,7
3,ARGEŞ,"CAMINUL CULTURAL ”PETRE IONESCU MUSCEL”",339,DOMNEŞTI,16454,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:10:34",1272,1214,0,24,34,924,866,0,24,34,888,36,1321,365,304,80,478,1,1,24,0
3,ARGEŞ,"CAMINUL CULTURAL ”PETRE IONESCU MUSCEL” -",340,DOMNEŞTI,16454,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:15:45",1353,1312,0,30,11,1002,961,0,30,11,956,32,1452,450,315,95,479,0,0,34,33
3,ARGEŞ,"CĂMINUL CULTURAL PODU DÎMBOVIŢEI",332,DÂMBOVICIOARA,16329,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 08:56:23",512,467,0,33,12,430,385,0,33,12,399,30,458,28,182,68,70,4,12,38,25
3,ARGEŞ,"CAMINUL CULTURAL RÂCA",446,RÂCA,20048,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:14",841,793,0,48,0,649,601,0,48,0,642,7,862,213,457,16,148,1,2,15,3
3,ARGEŞ,"CAMINUL CULTURAL RĂDEŞTI",472,STÂLPENI,18778,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:04:52",1339,1327,0,0,12,892,880,0,0,12,845,35,1600,708,406,54,302,2,7,60,14
3,ARGEŞ,"CĂMINUL CULTURAL SĂLĂTRUCU CENTRU",458,SĂLĂTRUCU,18554,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:51",1176,1158,1,3,14,677,660,0,3,14,624,53,1257,580,376,36,148,4,6,27,27
3,ARGEŞ,"CĂMINUL CULTURAL SILIŞTEA",286,CĂTEASCA,15233,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:41:31",403,388,0,10,5,280,265,0,10,5,273,5,443,163,150,51,45,4,2,12,9
3,ARGEŞ,"CĂMINUL CULTURAL TIGVENI",445,RĂTEŞTI,18331,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:47",664,660,0,4,0,402,398,0,4,0,379,23,723,321,231,43,52,0,0,45,8
3,ARGEŞ,"CĂMINUL CULTURAL VALEA DANULUI",505,"VALEA DANULUI",19631,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:42:51",1630,1605,0,5,20,1093,1068,0,5,20,1058,35,1816,723,389,186,371,9,6,56,41
3,ARGEŞ,"CĂMINUL CULTURAL VERNEŞTI",506,"VALEA DANULUI",19631,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:59",870,855,1,4,10,600,585,1,4,10,584,16,900,300,208,125,199,2,3,28,19
3,ARGEŞ,"CĂMINUL CULTURAL VÎLCELELE",383,MERIŞANI,17101,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:17",763,732,2,21,8,519,490,0,21,8,508,11,815,296,332,38,102,2,9,15,10
3,ARGEŞ,"CĂMINUL CULTURAL VLĂDEȘTI CENTRU",521,VLĂDEŞTI,19999,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:54:34",1653,1645,0,3,5,1189,1181,0,3,5,1148,41,1800,611,379,104,488,3,57,68,49
3,ARGEŞ,"CĂMINUL CULTURAL VLĂDEȘTI DE SUS",522,VLĂDEŞTI,19999,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:52:38",877,871,0,4,2,669,663,0,4,2,613,56,971,302,244,54,202,1,18,34,60
3,ARGEŞ,"CASA DE CULTURĂ ALBEŞTII DE ARGEŞ",189,"ALBEŞTII DE ARGEŞ",13819,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:45:07",1593,1581,3,8,1,937,927,1,8,1,901,36,1600,663,365,121,318,2,8,38,49
3,ARGEŞ,"CASA DE CULTURĂ A SINDICATELOR DACIA",157,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:42:14",1211,1203,1,7,0,662,655,0,7,0,642,20,1400,738,263,92,150,6,20,84,27
3,ARGEŞ,"CASA DE CULTURĂ COSTEŞTI",137,"ORAŞ COSTEŞTI",13668,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:41:16",1538,1533,0,0,5,922,917,0,0,5,893,29,1648,726,431,66,264,2,28,76,26
3,ARGEŞ,"CASA DE CULTURĂ ŞTEFĂNEŞTI",169,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:34:06",1087,1075,1,10,1,547,536,0,10,1,534,13,1054,507,287,55,78,3,9,78,24
3,ARGEŞ,"CENTRUL AFTER SCHOOL MOZĂCENII VALE",227,BÂRLA,14450,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:02",873,836,0,30,7,567,530,0,30,7,546,21,930,363,121,17,377,1,4,14,12
3,ARGEŞ,"CENTRUL CULTURAL MULTIFUNCȚIONAL BUDIŞTENI",358,LEORDENI,16757,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:43",970,959,0,6,5,546,535,0,6,5,534,12,1060,514,259,76,132,9,5,18,35
3,ARGEŞ,"CENTRUL DE CULTURĂ ȘI ARTE ” GEORGE TOPÎRCEANU” ( I )",125,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:27",1371,1354,7,8,2,613,603,0,8,2,582,31,1500,887,232,66,124,16,9,107,28
3,ARGEŞ,"CENTRUL DE CULTURĂ ȘI ARTE ”GEORGE TOPÎRCEANU” (II)",133,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:59",1375,1354,18,3,0,584,581,0,3,0,564,20,1500,916,186,63,157,13,10,106,29
3,ARGEŞ,"CENTRUL DE ZI LESPEZI",353,HÂRTIEŞTI,16659,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:51",442,435,0,6,1,371,364,0,6,1,354,17,483,112,275,7,62,0,0,0,10
3,ARGEŞ,"CENTRUL INGRIJIRE COPII",321,COTMEANA,15983,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:58",420,417,0,2,1,263,260,0,2,1,250,13,470,207,94,25,17,0,20,80,14
3,ARGEŞ,"CLĂDIRE ADMINISTRATIVĂ C18",249,BRADU,13276,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:55:56",611,598,3,9,1,396,386,0,9,1,379,15,720,324,208,37,41,0,7,59,27
3,ARGEŞ,"CLĂDIREA MULTIFUNCȚIONALĂ COLIBAȘI",164,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:50:28",649,643,0,6,0,392,386,0,6,0,379,13,800,408,117,47,70,4,82,39,20
3,ARGEŞ,"CLĂDIREA MULTIFUNCȚIONALĂ FĂGETU",165,"ORAŞ MIOVENI",13301,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:06",746,739,0,7,0,489,482,0,7,0,472,17,800,311,231,54,140,0,16,14,17
