precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DUMITRESCU IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","AXINIA ADRIAN-GEORGE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NANU VIRGILIU-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","IONESCU GEORGE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PETRACHE ADRIAN-ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","NĂSULEA GHEORGHE-PARTIDUL S.O.S. ROMÂNIA-voturi","NEAGU MIHAI-CRISTIAN-ALIANȚA MIȘCAREA, NOI PLOIEȘTENII - REPER-voturi","MUŞUROIA GABRIEL-MIHAIL-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"COLEGIUL NAŢIONAL ”NICHITA STĂNESCU”",148,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:12",1229,1219,0,10,0,497,487,0,10,0,456,32,1300,803,60,45,129,65,11,28,79,39
31,PRAHOVA,"COLEGIUL NAŢIONAL ”NICHITA STĂNESCU”",146,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:08",893,885,1,7,0,360,353,0,7,0,344,16,1000,640,36,41,87,70,7,20,59,24
31,PRAHOVA,"COLEGIUL NAŢIONAL ”NICHITA STĂNESCU”",147,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:03",884,883,1,0,0,348,348,0,0,0,326,22,1000,652,35,32,82,53,4,27,64,29
31,PRAHOVA,"COLEGIUL NAŢIONAL”NICOLAE GRIGORESCU” - (SALA DE CLASA)",160,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:08",1178,1167,1,9,1,588,578,0,9,1,568,20,1300,712,95,53,267,92,14,23,11,13
31,PRAHOVA,"COLEGIUL NAŢIONAL”NICOLAE GRIGORESCU” - (SALA DE CLASA)",159,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:18",1067,1058,3,5,1,534,528,0,5,1,502,32,1200,666,76,40,278,62,11,18,6,11
31,PRAHOVA,"COLEGIUL NAȚIONAL PEDAGOGIC ”REGINA MARIA” (FOST COLEGIUL NAȚIONAL ”JEAN MONNET”)”",53,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 22:34:01",1102,1076,18,8,0,502,494,0,8,0,482,20,1200,698,55,43,130,115,9,14,71,45
31,PRAHOVA,"COLEGIUL ”SPIRU HARET”(FOST LICEUL DE CONSTRUCTII MASINI)",72,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:02",831,809,2,5,15,330,310,0,5,15,319,10,900,562,57,37,85,51,6,19,34,30
31,PRAHOVA,"COLEGIUL TEHNIC CONSTANTIN ISTRATI (CAMIN)",170,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:00",1559,1546,5,8,0,765,757,0,8,0,738,27,1700,935,122,59,358,97,12,47,18,25
31,PRAHOVA,"COLEGIUL TEHNIC CONSTANTIN ISTRATI - SALA DE CLASA)",171,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:08",1505,1493,5,5,2,721,715,0,5,1,681,40,1700,979,136,73,285,96,12,33,30,16
31,PRAHOVA,"COLEGIUL TEHNIC FORESTIER - (SALA DE SPORT)",168,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:48",1108,1101,1,6,0,596,590,0,6,0,545,45,1200,604,102,40,265,78,7,24,15,14
31,PRAHOVA,"COLEGIUL TEHNIC FORESTIER - (SALA DE SPORT)",169,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:57:16",1200,1184,0,14,2,598,582,0,14,2,560,38,1300,702,103,65,253,88,3,19,10,19
31,PRAHOVA,"CONSILIUL LOCAL APOSTOLACHE",295,APOSTOLACHE,132011,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:28",796,786,0,10,0,458,448,0,10,0,416,42,877,419,236,56,75,15,4,17,7,6
31,PRAHOVA,"CONSILIUL LOCAL APOSTOLACHE",294,APOSTOLACHE,132011,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:54",863,844,0,19,0,544,525,0,19,0,519,25,900,356,312,40,91,31,4,27,6,8
31,PRAHOVA,"CONTAINER MOBIL AMPLASAT IN CURTEA SCOLII CU CLS. I-IV SATU NOU",307,"BABA ANA",132164,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:11",101,92,0,9,0,55,46,0,9,0,49,4,100,45,20,2,4,1,3,19,0,0
31,PRAHOVA,"COOPERATIVA DE CONSUM",399,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:37",311,303,0,8,0,182,174,0,8,0,176,6,352,170,28,21,88,29,3,4,3,0
31,PRAHOVA,"DIRECŢIA GENERALĂ DE ASISTENŢĂ SOCIALĂ ŞI PROTECŢIA COPILULUI PRAHOVA",83,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:31:27",1226,1219,0,7,0,506,499,0,7,0,471,35,1300,794,55,43,157,73,8,29,60,46
31,PRAHOVA,"DIRECŢIA GENERALĂ DE ASISTENŢĂ SOCIALĂ ŞI PROTECŢIA COPILULUI PRAHOVA",82,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:05",1227,1221,0,6,0,462,456,0,6,0,438,24,1300,838,56,52,137,58,6,28,65,36
31,PRAHOVA,"DIRECŢIA JUDEŢEANĂ PENTRU SPORT ŞI TINERET PRAHOVA",11,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:22:40",1120,1112,2,6,0,442,436,0,6,0,420,22,1200,758,45,57,130,71,10,22,53,32
31,PRAHOVA,"DIRECŢIA JUDEŢEANĂ PENTRU SPORT ŞI TINERET PRAHOVA",12,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:38",1252,1239,0,5,8,514,501,0,5,8,485,29,1400,886,59,56,135,90,13,20,54,58
31,PRAHOVA,"DISPENSAR UMAN BĂNEŞTI",313,BĂNEŞTI,132315,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:14",1387,1370,3,9,5,760,746,0,9,5,734,26,1500,740,185,98,274,107,12,25,22,11
31,PRAHOVA,"FOSTA SCOALA CU CLS. I - IV GALMEIA",499,PLOPU,134390,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:04:54",214,207,0,4,3,156,149,0,4,3,152,4,300,144,96,8,22,13,0,6,2,5
31,PRAHOVA,"FOSTA ŞCOALĂ GENERALĂ CU CLASELE I-IV DIN SATUL TÂRLEŞTI",518,POSEŞTI,134648,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:31:41",431,427,0,4,0,267,263,0,4,0,247,17,495,230,29,29,164,12,1,12,0,0
31,PRAHOVA,"FOSTA ŞCOALĂ SAT SFÂRLEANCA",406,DUMBRĂVEŞTI,131461,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:21:54",483,472,0,8,3,356,345,0,8,3,347,9,503,147,272,18,40,3,0,10,2,2
31,PRAHOVA,"FOSTUL SEDIU AL GRADINŢEI DE COPII DIN COLONIA BRAZI",341,BRAZI,130712,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:56",326,323,0,3,0,191,188,0,3,0,185,6,356,165,49,19,36,13,5,7,7,49
31,PRAHOVA,"FOSTUL SEDIU AL PRIMARIEI",533,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:39:49",289,284,0,5,0,169,164,0,5,0,163,6,302,133,31,16,83,17,1,6,8,1
31,PRAHOVA,"FOSTUL SEDIU AL PRIMARIEI",534,RÂFOV,135020,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:55:29",142,128,0,14,0,97,83,0,14,0,94,3,137,40,54,5,23,5,2,2,1,2
31,PRAHOVA,"FOSTUL SEDIU AL ŞCOLII GIMNAZIALE DIN SATUL STEJARU",346,BRAZI,130712,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:25",514,508,0,6,0,245,239,0,6,0,228,17,560,315,73,13,43,6,4,8,3,78
31,PRAHOVA,"GARA PLOIEŞTI TRIAJ",157,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:36:41",171,165,0,6,0,73,67,0,6,0,68,5,200,127,14,19,19,8,0,4,3,1
31,PRAHOVA,"GRADINITA BORDENII MARI",550,SCORŢENI,135164,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:51:13",1205,1164,1,13,27,817,776,1,13,27,803,14,1232,415,282,55,286,63,10,54,16,37
31,PRAHOVA,"GRĂDINIȚA „CASTELUL PITICILOR”",286,ADUNAŢI,131899,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:49",767,749,0,6,12,557,539,0,6,12,536,21,800,243,376,23,108,11,0,10,7,1
31,PRAHOVA,"GRADINITA CHIOJDEANCA",372,CHIOJDEANCA,132645,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:01:12",772,720,0,16,36,602,550,0,16,36,570,32,800,198,234,52,200,53,1,19,2,9
31,PRAHOVA,"GRĂDINIȚA COȘERELE",441,GORNET-CRICOV,133615,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:40",637,613,1,2,21,414,391,0,2,21,396,18,700,286,209,40,100,18,2,14,7,6
31,PRAHOVA,"GRADINITA COSLEGI",602,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:55",539,532,0,7,0,280,273,0,7,0,263,17,600,320,157,18,55,10,3,11,5,4
31,PRAHOVA,"GRĂDINIŢA CU PP SI PN ”FRAM - URSUL POLAR”",221,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:41",555,547,0,8,0,324,316,0,8,0,311,13,645,321,45,27,125,69,5,28,7,5
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",389,CORNU,132805,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:22",821,799,1,0,21,535,514,0,0,21,520,15,905,370,28,24,399,45,3,16,3,2
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",387,CORNU,132805,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:46",1339,1302,6,3,28,702,671,0,3,28,673,29,1505,803,57,48,488,44,9,15,7,5
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",544,SÂNGERU,135244,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:38:59",1299,1299,0,0,0,393,393,0,0,0,363,30,1426,1033,75,47,213,5,0,14,4,5
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",545,SÂNGERU,135244,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:29",680,671,0,6,3,330,321,0,6,3,302,21,736,413,22,33,218,12,2,8,6,1
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",548,SÂNGERU,135244,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:10",525,524,1,0,0,258,258,0,0,0,253,5,571,313,35,20,161,10,1,19,3,4
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL",546,SÂNGERU,135244,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:17",237,224,0,7,6,237,224,0,7,6,226,11,460,223,24,26,156,5,1,8,2,4
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL",565,ŞOIMARI,135501,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:26",564,559,1,2,2,386,381,1,2,2,361,25,600,214,55,50,108,16,4,40,0,88
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL BLEJOI, SAT BLEJOI, NR. 511",334,BLEJOI,130678,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:35",1613,1595,4,12,2,935,921,0,12,2,899,36,1800,865,273,86,302,130,17,30,33,28
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL BUDA NR. 46 A",298,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:02",446,440,0,6,0,267,261,0,6,0,254,12,550,284,90,41,75,17,4,16,8,3
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL CASUTA FERMECATA SAT RACHIERI",605,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:05:41",1204,1197,0,7,0,638,631,0,7,0,591,47,1300,662,301,49,206,6,3,21,3,2
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL-CLADIRE ANEXA",547,SÂNGERU,135244,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:20:35",1107,1100,0,7,0,603,596,0,7,0,581,22,1208,605,55,79,392,21,2,22,8,2
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL FÂNTÂNELE",408,FÂNTÂNELE,133278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:55:35",537,516,0,11,10,537,516,0,11,10,481,35,867,351,73,67,250,35,1,17,19,19
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL FÂNTÂNELE",407,FÂNTÂNELE,133278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:55:09",798,785,0,6,7,515,502,0,6,7,470,45,867,352,48,73,215,56,4,34,15,25
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL FUNDENI",448,"GURA VITIOAREI",131835,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:28",478,466,0,10,2,305,293,0,10,2,286,19,515,210,159,21,64,20,3,9,7,3
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL GHIOȘEȘTI",230,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:29",1579,1569,1,4,5,950,941,0,4,5,921,29,1602,652,502,150,186,31,6,37,5,4
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL GURA BELIEI ”ALBINUŢA”",214,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:04",1044,1032,0,8,4,528,516,0,8,4,507,21,1100,572,222,88,137,33,1,15,9,2
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL ”JERCĂLĂI” ORAȘUL URLAȚI",273,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:43",744,737,0,6,1,313,306,0,6,1,294,19,800,487,85,35,112,10,5,41,3,3
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL MALAMUC, NUMĂRUL 149C",431,GHERGHIŢA,133429,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:55:49",327,302,0,7,18,231,206,0,7,18,224,7,352,121,10,14,174,7,0,16,1,2
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL NEDELEA NR. 47A",299,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:20:38",817,801,0,16,0,509,493,0,16,0,478,31,920,411,147,64,193,33,7,16,13,5
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL, NR.1",200,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:46",1435,1413,0,5,17,874,853,0,5,16,790,84,1645,771,360,96,249,36,6,20,13,10
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",280,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:10",1424,1412,1,1,10,774,763,0,1,10,734,40,1600,826,71,67,377,63,6,22,9,119
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 10 (FOSTA GRRĂDINIŢĂ DE COPII NR. 10)",130,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:05",1002,996,1,3,2,378,373,0,3,2,365,13,1100,722,45,39,114,68,6,13,49,31
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 10 (FOSTA GRRĂDINIŢĂ DE COPII NR. 10)",128,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:55:44",1210,1202,1,6,1,464,457,0,6,1,438,26,1300,836,63,49,131,56,11,28,65,35
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 10 (FOSTA GRRĂDINIŢĂ DE COPII NR. 10)",129,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:21",862,853,1,8,0,322,314,0,8,0,300,22,898,576,32,30,88,49,7,19,56,19
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL NR.2",267,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:23:51",927,911,1,10,5,589,574,0,10,5,557,32,1014,425,124,52,171,65,8,32,7,98
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR.2 VÎLCĂNEŞTI",622,VÂLCĂNEŞTI,136198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:57",703,699,1,1,2,411,408,0,1,2,395,16,800,389,198,29,109,42,3,5,5,4
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL NR.3",476,MĂNECIU,134096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:49:54",1318,1308,0,8,2,787,777,0,8,2,765,22,1400,613,424,71,192,36,2,26,10,4
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 39 (FOSTA GRĂDINIŢĂ NR. 39)",99,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:26",838,831,2,5,0,365,360,0,5,0,348,17,900,535,41,39,74,81,7,23,53,30
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 39 (FOSTA GRĂDINIŢĂ NR. 39)",100,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:48",790,782,0,8,0,328,320,0,8,0,312,16,900,572,21,36,85,39,11,20,67,33
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 39 (FOSTA GRĂDINIŢĂ NR. 39)",101,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:39:14",1278,1273,0,4,1,507,502,0,4,1,373,4,1400,886,37,42,105,56,15,35,52,31
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL NR.3(SALA DE CLASA SI DE JOC)",179,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:57",1603,1593,3,7,0,673,665,1,7,0,625,36,1800,1139,155,62,259,61,8,45,17,18
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL NR. 4",281,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:21",960,954,0,5,1,544,538,0,5,1,518,26,1000,456,41,71,287,25,5,17,6,66
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 4 (FOSTA GRADINITA DE COPII NR. 4)",46,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:49:33",784,758,0,10,16,398,372,0,10,16,370,2,800,428,81,47,65,5,18,76,42,36
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 50 (FOSTA GRĂDINIŢĂ NR. 50)",89,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:29",1103,1092,0,11,0,464,453,0,11,0,451,13,1200,736,42,43,127,77,8,14,84,56
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL NR. 50 (FOSTA GRĂDINIŢĂ NR. 50)",88,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:42",1029,1024,0,5,0,471,466,0,5,0,429,42,1100,629,60,53,125,61,5,23,66,36
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL ODAILE",529,"PUCHENII MARI",134942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:10:42",1297,1284,0,3,10,745,732,0,3,10,716,29,1400,655,332,59,136,99,4,29,9,48
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL OGRETIN",394,DRAJNA,132896,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:26",1046,1040,1,5,0,624,619,0,5,0,600,24,1100,476,360,82,104,25,5,12,4,8
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL PĂCUREŢI",491,PĂCUREŢI,134336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:49:53",1021,934,0,60,27,735,657,0,60,18,702,29,1001,270,251,159,246,16,1,20,5,4
31,PRAHOVA,"GRADINITA CU PROGRAM NORMALPIETROSANI",531,"PUCHENII MARI",134942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:34",924,913,1,7,3,478,468,0,7,3,464,14,1000,522,144,40,91,134,2,16,10,27
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL PLOIEȘTIORI, SAT PLOIEȘTIORI, NR. 537",335,BLEJOI,130678,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:01:53",1190,1173,4,13,0,673,660,0,13,0,657,16,1300,627,108,81,252,79,9,39,31,58
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL PODUL LUNG",231,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:26:12",455,450,0,5,0,237,232,0,5,0,223,14,500,263,106,25,80,8,0,3,0,1
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL PODU VADULUI",216,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:51:52",1284,1270,0,11,3,618,604,0,11,3,588,30,1400,782,240,84,168,61,5,16,4,10
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL POIANA",233,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:50",830,821,0,8,1,474,465,0,8,1,467,7,900,426,247,39,126,21,1,29,2,2
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL POSADA",234,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:05",1077,1071,0,6,0,556,550,0,6,0,536,20,1200,644,298,70,124,24,0,16,3,1
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL POTIGRAFU, COMUNA GORGOTA",435,GORGOTA,133508,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:57",1034,1030,0,4,0,558,554,0,4,0,531,27,1050,492,283,38,98,46,5,22,14,25
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL-SALA MARE PARTER,COM.BERCENI,SAT MOARA NOUA,STR.SCOLII,NR.106 C",330,BERCENI,130614,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:34",938,934,0,4,0,516,512,0,4,0,490,26,1000,484,250,36,96,54,7,34,7,6
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL-SALA MICA PARTER,COM.BERCENI,SAT BERCENI,STR.GRADINITEI NR. 358 A",326,BERCENI,130614,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:48",730,727,0,3,0,411,408,0,3,0,399,12,800,389,218,33,86,41,2,10,7,2
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL,SALA MICA PARTER,COM.BERCENI,SAT CATUNU.STR.DEMOCRATIEI,NR.148 A",328,BERCENI,130614,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:13:36",528,522,1,5,0,308,303,0,5,0,298,10,600,292,137,28,83,19,6,12,9,4
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL SAT GORGOTA, COMUNA GORGOTA",432,GORGOTA,133508,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:42",1146,1140,0,6,0,616,610,0,6,0,587,29,1200,584,342,41,79,59,5,26,14,21
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL STREJNICU",578,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:33",1449,1436,0,11,2,748,735,0,11,2,721,27,1600,852,189,62,307,88,9,23,13,30
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL SURANI",557,SURANI,135404,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:55",1441,1408,2,5,26,874,841,2,5,26,846,28,1566,692,490,67,186,29,6,33,29,6
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL TINOSU, LOCALITATEA TINOSU",592,TINOSU,135850,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:05",894,889,1,3,1,454,450,0,3,1,434,20,1000,546,197,61,103,23,1,10,8,31
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL ȚÎNȚĂRENI, SAT ȚÎNȚĂRENI, NR. 232 E",337,BLEJOI,130678,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:39:06",1459,1451,2,5,1,723,717,0,5,1,693,30,1565,842,112,88,283,86,9,33,37,45
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL TÎRGȘORU NOU, NR. 175",302,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:09:59",914,908,0,6,0,552,546,0,6,0,539,13,1025,473,104,36,314,29,8,25,9,14
