precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CSOMA BOTOND-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","CORDOŞ ALEXANDRU-PARTIDUL SOCIAL DEMOCRAT-voturi","ŞIPOŞ EUGEN-CRISTIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TIŞE ALIN-PARTIDUL NAȚIONAL LIBERAL-voturi","NICULA FLORIAN-ALEXANDRU-PARTIDUL S.O.S. ROMÂNIA-voturi","OROS NECHITA-ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
13,CLUJ,"COLEGIUL TEHNIC ”ENERGETIC”",121,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:33:04",1483,1455,10,15,3,749,732,0,14,3,721,25,1630,881,88,87,64,227,29,226
13,CLUJ,"COLEGIUL TEHNIC NAPOCA",19,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:12:53",1409,1390,10,9,0,622,613,0,9,0,606,16,1562,940,50,79,64,275,10,128
13,CLUJ,"COLEGIUL TEHNIC ”VICTOR UNGUREANU”",186,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:28",1105,1100,0,5,0,404,399,0,5,0,379,25,1213,809,21,78,59,163,19,39
13,CLUJ,"COLEGIUL TEHNIC ”VICTOR UNGUREANU”",187,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:45:21",1281,1271,0,7,3,476,466,0,7,3,453,23,1401,925,21,89,122,165,31,25
13,CLUJ,"COLEGIUL TEHNIC ”VICTOR UNGUREANU”",185,"MUNICIPIUL CÂMPIA TURZII",55357,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:35:51",1243,1234,3,6,0,419,413,0,6,0,388,31,1366,947,10,63,138,121,31,25
13,CLUJ,"CONSILIUL LOCAL CIURILA",415,CIURILA,57225,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:45",256,233,2,21,0,179,158,0,21,0,173,6,236,57,1,44,18,58,2,50
13,CLUJ,"COOPERATIVA VECHE- STOIANA",431,CORNEŞTI,57449,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:41",180,163,0,14,3,117,100,0,14,3,110,7,178,61,10,19,7,67,4,3
13,CLUJ,"CREŞA ”CASTELUL FERMECAT”, STR.SEPTIMIU ALBINI NR.91",107,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:40",1397,1385,5,7,0,653,646,0,7,0,623,30,1562,909,150,75,36,198,26,138
13,CLUJ,"CREŞA ”CASTELUL FERMECAT”, STR.SEPTIMIU ALBINI NR.91",108,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:19",1426,1407,9,7,3,697,686,1,7,3,675,22,1589,892,171,72,56,229,13,134
13,CLUJ,"CREȘA „URSULEȚUL”",94,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:49",1175,1164,4,7,0,607,598,2,7,0,584,23,1290,683,74,64,46,233,31,136
13,CLUJ,"CREȘA „URSULEȚUL”",93,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:56:19",1508,1484,9,15,0,640,625,0,15,0,610,30,1660,1020,90,61,48,291,26,94
13,CLUJ,"CREȘA „URSULEȚUL”",91,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:43",1302,1289,2,10,1,559,548,0,10,1,540,19,1450,891,87,55,61,222,19,96
13,CLUJ,"CREȘA „URSULEȚUL”",92,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:53",1520,1500,4,15,1,743,727,0,15,1,722,21,1450,707,132,77,47,298,37,131
13,CLUJ,"DOMOSU NR.22 CAMINUL CULTURAL",620,SÂNCRAIU,59434,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:01",277,263,0,6,8,213,199,0,6,8,212,1,299,86,142,8,7,53,1,1
13,CLUJ,"EPARHIA REFORMATĂ DIN ARDEAL , STR.HOREA NR.51",162,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:15",1260,1247,7,6,0,526,520,0,6,0,507,19,1398,872,112,41,40,176,20,118
13,CLUJ,"FACULTATEA DE ARHITECTURĂ ŞI URBANISM, STR.OBSERVATORULUI NR.72",62,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:14:34",1310,1249,48,10,3,619,606,0,10,3,599,20,1425,806,76,47,56,246,21,153
13,CLUJ,"FACULTATEA DE ARHITECTURĂ ŞI URBANISM, STR.OBSERVATORULUI NR.72",61,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:29",1012,930,61,17,4,432,411,0,17,4,419,13,1109,677,44,39,41,178,22,95
13,CLUJ,"FACULTATEA DE ARHITECTURĂ ŞI URBANISM, STR.OBSERVATORULUI NR.72",59,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:53:33",1435,1400,25,8,2,649,639,0,8,2,619,30,1606,957,84,75,57,245,25,133
13,CLUJ,"FACULTATEA DE ARHITECTURĂ ŞI URBANISM, STR.OBSERVATORULUI NR.72",60,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:21:16",1427,1284,107,36,0,624,588,0,36,0,611,13,1553,929,80,55,57,247,27,145
13,CLUJ,"FOSTA CASĂ PAROHIALĂ",289,"ORAŞ HUEDIN",55446,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:51",353,343,0,9,1,101,91,0,9,1,69,32,377,276,3,19,8,23,2,14
13,CLUJ,"FOSTA ŞCOALĂ I- IV NĂSAL",650,ŢAGA,59826,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:27",226,219,0,7,0,141,134,0,7,0,138,3,241,100,8,45,8,66,8,3
13,CLUJ,"FOSTUL SEDIU CAP",543,MICA,55160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:00",913,872,1,19,21,594,554,0,19,21,582,11,990,396,107,65,20,371,14,5
13,CLUJ,"FOSTUL SEDIU CAP",383,"CĂPUŞU MARE",56568,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:47:05",304,299,0,4,1,187,182,0,4,1,177,10,327,140,54,31,5,78,5,4
13,CLUJ,"FOSTUL SEDIU CAP VILCELE DIN LOCALITATEA VILCELE",443,FELEACU,57582,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:49:20",919,907,3,9,0,488,479,0,9,0,474,14,1100,612,2,29,43,311,17,72
13,CLUJ,"FUNDATIA KIDE",672,VULTURENI,60099,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:46:04",116,90,0,19,7,85,59,0,19,7,83,2,110,25,60,6,3,9,1,4
13,CLUJ,"GARAJE COMPANIA DE TRANSPORT PUBLIC CLUJ-NAPOCA S.A.",180,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:01:28",1676,1654,3,13,6,799,780,0,13,6,769,30,1823,1024,311,62,51,227,29,89
13,CLUJ,"GOSPODĂRIA D-NEI. PAŞCA TODORICA, SAT MOARA DE PĂDURE, NR. 24",333,BĂIŞOARA,55918,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:40:55",127,120,2,5,0,77,72,0,5,0,74,3,138,61,0,33,11,19,5,6
13,CLUJ,"GOSPODĂRIA DOMNULUI CIREBEA VALER",335,BĂIŞOARA,55918,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:05:52",76,70,0,6,0,51,45,0,6,0,50,1,77,26,0,13,6,21,1,9
13,CLUJ,"GOSPODĂRIA DOMNULUI GIURGIU TEODOR",336,BĂIŞOARA,55918,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:57:28",55,50,0,5,0,42,37,0,5,0,41,1,55,13,0,19,9,8,4,1
13,CLUJ,"GRADINIŢA ”ACADEMIA PITICILOR”(FOSTĂ NR. 72),",90,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:45",1370,1357,1,8,4,586,574,0,8,4,571,15,1496,910,84,63,33,238,29,124
13,CLUJ,"GRADINIŢA ”ACADEMIA PITICILOR”(FOSTĂ NR. 72),",89,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:04:32",1618,1605,5,6,2,722,714,0,6,2,704,18,1805,1083,97,86,59,304,26,132
13,CLUJ,"GRĂDINIŢA ”ALBINUŢA” (FOSTĂ CĂSUŢA POVEŞTILOR), STR. GRIGORE ALEXANDRESCU, NR.21/A",18,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:17:55",1546,1528,4,11,3,646,634,0,11,1,611,31,1685,1039,109,58,46,268,22,108
13,CLUJ,"GRĂDINIŢA AŞCHILEU MARE",318,AŞCHILEU,55776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:09",294,255,0,36,3,294,255,0,36,3,284,10,453,159,2,132,8,123,13,6
13,CLUJ,"GRĂDINIŢA AŞCHILEU MIC",319,AŞCHILEU,55776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:32",238,230,0,7,1,158,150,0,7,1,137,21,256,98,3,29,4,86,9,6
13,CLUJ,"GRĂDINIȚA BOGATA DE SUS",659,VAD,59942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:03:40",224,193,0,16,15,184,153,0,16,15,172,12,228,44,2,24,9,128,7,2
13,CLUJ,"GRADINITA BOIAN",399,"CEANU MARE",56844,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:08",726,717,0,8,1,408,399,0,8,1,387,21,791,383,3,113,51,160,14,46
13,CLUJ,"GRADINIŢA” BUBURUZA” (FOSTĂ NR. 70),",87,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:34",1035,1028,3,4,0,402,398,0,4,0,384,18,1165,763,40,41,37,169,12,85
13,CLUJ,"GRADINIŢA” BUBURUZA” (FOSTĂ NR. 70),",88,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:19:45",1433,1409,8,13,3,619,603,0,13,3,592,27,1591,972,61,77,50,246,23,135
13,CLUJ,"GRĂDINIŢA CRISTOREL",320,AŞCHILEU,55776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:55",305,300,0,4,1,183,178,0,4,1,168,15,332,149,9,52,7,94,4,2
13,CLUJ,"GRADINITA CU PROGRAM NORMAL",653,UNGURAŞ,59880,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:04:42",736,706,0,8,22,475,445,0,8,22,456,19,809,334,328,66,7,46,1,8
13,CLUJ,"GRĂDINIȚA CU PROGRAM NORMAL",522,JUCU,58259,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:24",378,369,1,8,0,259,251,0,8,0,255,4,411,152,5,131,18,55,16,30
13,CLUJ,"GRĂDINIŢA CU PROGRAM NORMAL GLIGORESTI",527,LUNA,58311,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:44:13",488,470,1,5,12,281,264,0,5,12,259,22,524,243,3,74,33,122,9,18
13,CLUJ,"GRADINIŢA CU PROGRAM NORMAL VALEA UNGURAŞULUI",656,UNGURAŞ,59880,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:15",166,155,0,8,3,106,95,0,8,3,100,6,174,68,2,32,8,55,1,2
13,CLUJ,"GRĂDINIȚA CU PROGRAM PRELUNGIR FLOREȘTI",452,FLOREŞTI,57706,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:37",1827,1807,3,15,2,791,774,0,15,2,770,21,2006,1215,84,77,82,379,25,123
13,CLUJ,"GRĂDINIȚA CU PROGRAM PRELUNGIT FLOREȘTI",449,FLOREŞTI,57706,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:27:53",1783,1766,5,12,0,720,708,0,12,0,704,16,1996,1276,66,67,66,284,33,188
13,CLUJ,"GRĂDINIȚA CU PROGRAM PRELUNGIT FLOREȘTI",448,FLOREŞTI,57706,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:47:41",1857,1830,11,16,0,649,633,0,16,0,611,38,2039,1390,38,60,63,252,31,167
13,CLUJ,"GRĂDINIȚA CU PROGRAM PRELUNGIT FLOREȘTI",450,FLOREŞTI,57706,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 18:07:59",1778,1747,7,24,0,716,692,0,24,0,705,11,1956,1240,76,52,44,315,40,178
13,CLUJ,"GRĂDINIȚA CU PROGRAM PRELUNGIT FLOREȘTI",451,FLOREŞTI,57706,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:48:25",1902,1875,13,14,0,861,847,0,14,0,843,18,2078,1217,56,55,56,354,29,293
13,CLUJ,"GRĂDINIȚĂ CU PROGRAM PRELUNGIT (STRUCTURĂ BLOCURI)",322,BACIU,55838,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:58:20",1689,1662,10,17,0,742,725,0,17,0,732,10,1838,1096,149,84,51,253,33,162
13,CLUJ,"GRĂDINIȚĂ CU PROGRAM PRELUNGIT (STRUCTURĂ BLOCURI)",323,BACIU,55838,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:37",718,686,5,27,0,410,383,0,27,0,402,8,764,354,76,30,24,135,15,122
13,CLUJ,"GRADINITA DE COPII LUMEA PITICILOR",227,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:29:35",1474,1441,6,4,23,681,653,1,4,23,663,18,1540,859,192,92,90,190,17,82
13,CLUJ,"GRĂDINIŢA ”DEGEŢICA” (FOSTĂ NR. 53),",151,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:11",1455,1445,5,5,0,673,668,0,5,0,660,13,1598,925,80,76,61,277,30,136
13,CLUJ,"GRĂDINIŢA ”DEGEŢICA” (FOSTĂ NR. 53),",150,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:01:57",1747,1693,37,17,0,821,804,0,17,0,802,19,1921,1100,82,79,49,341,25,226
13,CLUJ,"GRADINITA DUMBRAVA MINUNATA",8,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:03:40",1180,1164,6,10,0,489,479,0,10,0,463,26,1379,890,82,40,47,214,7,73
13,CLUJ,"GRADINITA ”DUMBRAVA MINUNATĂ”",9,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:49:45",1487,1470,5,10,2,724,712,0,10,2,696,28,1664,940,120,84,49,273,22,148
13,CLUJ,"GRĂDINIŢA ”DUMBRAVA MINUNATĂ” (FOSTA 66),",10,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:48",1462,1448,5,8,1,643,634,0,8,1,623,20,1599,956,95,69,65,246,24,124
13,CLUJ,"GRADINIŢA ”LICURICI” (FOSTA STELUŢA FERMECATĂ), STR.FÂNTÂNELE NR.46",43,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:23:50",1568,1557,2,9,0,811,802,0,9,0,782,29,1732,921,118,94,67,273,32,198
13,CLUJ,"GRADINIŢA ”LICURICI” (FOSTA STELUŢA FERMECATĂ), STR.FÂNTÂNELE NR.46",42,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:45:31",1285,1279,1,5,0,658,653,0,5,0,546,112,1430,772,116,76,34,185,11,124
13,CLUJ,"GRĂDINIŢA ” LUMEA COPIILOR” (FOSTĂ NR. 20),",109,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:24",1575,1562,4,6,3,672,663,0,6,3,636,36,1726,1054,126,69,61,221,27,132
13,CLUJ,"GRĂDINIŢA ” LUMEA COPIILOR” (FOSTĂ NR. 20),",110,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:31",1447,1435,2,10,0,657,647,0,10,0,637,20,1581,924,102,65,39,238,25,168
13,CLUJ,"GRĂDINIŢA ”LUMEA COPIILOR”, STR.SEPTIMIU ALBINI NR 53",106,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:32",966,941,12,13,0,521,508,0,13,0,512,9,1044,523,117,50,27,171,25,122
13,CLUJ,"GRADINIŢA” MICA SIRENA” (FOSTĂ 64),",41,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:43",1428,1410,4,13,1,765,751,0,13,1,735,30,1565,800,104,84,42,255,33,217
13,CLUJ,"GRĂDINIŢA ”NEGHINIŢĂ”",168,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:18",1747,1724,7,15,1,856,839,1,15,1,840,16,1932,1076,176,95,74,272,38,185
13,CLUJ,"GRĂDINIŢA ”NEGHINIŢĂ”",167,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:36:14",1861,1831,17,11,2,759,746,0,11,2,750,9,2057,1298,84,70,80,302,53,161
13,CLUJ,"GRĂDINIŢA ”NEGHINIŢĂ”",169,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:33:33",1811,1801,6,4,0,879,875,0,4,0,862,17,2019,1140,156,72,97,330,34,173
13,CLUJ,"GRĂDINIŢA ”NEGHINIŢĂ”",166,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:24",1760,1751,2,7,0,827,820,0,7,0,802,25,1952,1125,101,83,79,316,29,194
13,CLUJ,"GRADINITA NR.2",459,FLOREŞTI,57706,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:14:54",1799,1768,18,12,1,854,841,0,12,1,831,23,1981,1127,84,128,63,341,45,170
13,CLUJ,"GRADINITA NR.2",458,FLOREŞTI,57706,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:38",1673,1652,8,13,0,778,764,1,13,0,766,12,1820,1042,69,64,52,291,33,257
13,CLUJ,"GRADINITA PARADISUL PITICILOR DEJ",222,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:20",1205,1196,0,9,0,525,516,0,9,0,516,9,1348,823,42,108,48,207,24,87
13,CLUJ,"GRADINITA PITICOT DEJ",219,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:13:08",871,864,2,5,0,379,374,0,5,0,376,3,968,589,35,96,34,134,16,61
13,CLUJ,"GRADINITA PITICOT DEJ",220,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:41",1250,1243,1,6,0,555,549,0,6,0,541,14,1371,816,41,91,77,231,20,81
13,CLUJ,"GRADINITA PITICOT DEJ",221,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:17",1295,1286,0,8,1,581,572,0,8,1,571,10,1417,836,46,98,65,249,21,92
13,CLUJ,"GRADINIŢA ”POIENIŢA”,",98,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:30:54",1620,1579,20,20,1,806,784,1,20,1,779,27,1758,952,128,79,44,270,24,234
13,CLUJ,"GRADINIŢA ”POIENIŢA”,",99,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:03:27",1889,1847,32,10,0,1084,1070,4,10,0,1058,26,2075,991,103,71,54,375,28,427
13,CLUJ,"GRADINIŢA ”POIENIŢA”,",100,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:05:08",1837,1810,16,9,2,943,932,0,9,2,912,31,2043,1100,133,85,66,351,26,251
13,CLUJ,"GRADINIŢA ”POIENIŢA”,",101,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:08:07",1955,1886,57,12,0,1050,1038,0,12,0,997,53,2139,1089,89,62,56,398,25,367
13,CLUJ,"GRADINIŢA ”UNIVERSUL COPIILOR” (FOSTĂ NR.71)",82,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:29:44",1318,1311,2,3,2,591,586,0,3,2,569,22,1474,883,68,71,48,272,20,90
13,CLUJ,"GRADINIŢA ”ZÎNA ZORILOR”, STR.L.PASTEUR NR.12",58,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:15:05",1873,1582,244,12,35,751,704,0,12,35,724,27,2061,1310,105,102,49,263,32,173
13,CLUJ,"GRĂDINŢA ”MĂMARUŢA” (FOSTĂ NR. 42),",131,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:23",1595,1582,0,13,0,773,760,0,13,0,750,23,1741,968,77,77,67,304,27,198
13,CLUJ,"GRUP ŞCOLAR ”SAMUS”",159,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:30",1435,1422,3,10,0,688,678,0,10,0,669,19,1571,883,73,117,73,260,33,113
13,CLUJ,"GRUP ŞCOLAR ”SAMUS”",158,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:55:34",1525,1518,2,5,0,683,678,0,5,0,659,24,1715,1032,88,63,65,287,29,127
13,CLUJ,"GRUP ŞCOLAR ”SAMUS”",157,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:17:59",1590,1579,2,9,0,715,706,0,9,0,693,22,1751,1036,114,83,54,282,22,138
13,CLUJ,"IMOBIL CONSILIU NR. 7",299,AGHIREŞU,55473,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:20",512,489,0,8,15,337,314,0,8,15,333,4,541,204,218,66,2,44,0,3
13,CLUJ,"INSTITUTUL DE CERCETARI ÎN CHIMIE ”RALUCA RIPAN”",44,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:06:15",1545,1534,4,7,0,733,726,0,7,0,691,42,1690,957,120,83,53,278,26,131
13,CLUJ,"INSTITUTUL DE CERCETARI ÎN CHIMIE ”RALUCA RIPAN”",45,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:21:24",1397,1386,2,9,0,710,701,0,9,0,685,25,1551,841,137,88,43,222,17,178
13,CLUJ,"INSTITUTUL DE CERCETARI ÎN CHIMIE” RALUCA RIPAN”,",47,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:49",1824,1790,10,21,3,864,839,1,21,3,835,29,1999,1135,178,101,60,266,36,194
13,CLUJ,"INSTITUTUL DE CERCETARI ÎN CHIMIE” RALUCA RIPAN”,",46,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:30",1516,1499,2,12,3,810,795,0,12,3,783,27,1652,842,166,83,58,276,23,177
13,CLUJ,"LICEUL AL.P.ILARIAN DIN DEJ",209,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:47",1447,1438,5,2,2,647,643,0,2,2,629,17,1602,956,92,124,79,245,15,74
13,CLUJ,"LICEUL AL.P.ILARIAN DIN DEJ",210,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:39:31",1425,1410,4,7,4,668,657,0,7,4,655,13,1551,883,63,131,84,270,18,89
13,CLUJ,"LICEUL CU PROGRAM SPORTIV (FOSTA SCOALA NR.20).",22,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:31:45",1465,1459,1,5,0,667,662,0,5,0,640,27,1608,941,55,71,91,265,25,133
13,CLUJ,"LICEUL CU PROGRAM SPORTIV (FOSTA SCOALA NR.20).",21,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:28",1514,1501,4,9,0,751,742,0,9,0,713,38,1684,933,76,87,71,288,23,168
13,CLUJ,"LICEUL CU PROGRAM SPORTIV (FOSTA SCOALA NR.20).",20,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:14",1534,1527,2,5,0,733,728,0,5,0,703,30,1700,967,61,79,74,294,39,156
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",54,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:08",1474,1429,27,18,0,780,762,0,18,0,760,20,1605,825,64,55,48,283,19,291
13,CLUJ,"LICEUL DE INFORMATICĂ „TIBERIU POPOVICIU”",51,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:30:34",1416,1314,90,11,1,658,647,0,10,1,642,16,1533,875,95,66,40,246,27,168
