precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.167",1277,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:05:00",1576,1565,3,8,0,677,669,0,8,0,652,25,1600,917,151,117,46,9,27,38,201,18,45
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.167",1273,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 21:16:58",1263,1255,3,5,0,437,432,0,5,0,411,26,1300,863,115,72,47,3,13,29,103,7,22
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.167",1275,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:07:53",1108,1094,6,8,0,516,508,0,8,0,499,17,1100,584,143,88,47,5,17,23,128,20,28
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.167",1278,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:36:57",1455,1440,5,10,0,617,607,0,10,0,596,21,1400,783,151,96,45,11,31,48,154,19,41
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.167",1280,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:43:30",1073,1066,1,6,0,479,473,0,6,0,468,11,1100,621,147,67,49,5,15,24,123,11,27
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.168",1247,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:53:05",1727,1691,22,14,0,603,588,1,14,0,581,19,1700,1097,143,106,62,10,32,38,132,23,35
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.168",1249,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:02:25",1709,1694,9,6,0,611,605,0,6,0,598,13,1700,1089,151,94,48,12,17,45,179,13,39
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.168",1250,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:52:56",1231,1219,5,7,0,525,518,0,7,0,509,16,1300,775,140,80,44,9,9,26,149,17,35
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.168",1248,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:18:23",1596,1581,7,8,0,568,560,0,8,0,555,13,1600,1032,146,88,45,3,20,59,148,14,32
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.168",1251,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:12:56",1608,1590,7,11,0,579,568,0,11,0,559,20,1600,1021,108,90,64,13,20,38,161,17,48
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1104,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 00:42:24",1222,1207,7,8,0,598,590,0,8,0,584,14,1204,606,145,143,40,9,22,30,140,17,38
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1101,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:30:12",1124,1105,7,12,0,525,513,0,12,0,513,12,1100,575,127,126,34,12,23,18,132,13,28
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1102,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:45:50",1046,1037,1,8,0,490,482,0,8,0,478,12,1100,610,138,98,42,6,25,37,96,10,26
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1106,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:29:26",1170,1110,57,3,0,510,507,0,3,0,491,19,1100,590,103,112,31,12,17,25,143,16,32
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1105,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:13:24",1092,1083,4,4,1,509,503,1,4,1,503,6,1100,591,130,108,35,19,15,24,123,17,32
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1103,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:18:31",1319,1310,3,6,0,670,664,0,6,0,644,26,1300,630,152,144,49,19,22,39,169,12,38
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1107,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:38:57",1278,1272,4,2,0,628,625,1,2,0,615,13,1300,672,127,128,44,16,17,35,184,23,41
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1108,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:32:17",1235,1226,4,5,0,630,625,0,5,0,545,22,1300,670,161,107,51,12,19,0,137,15,43
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1109,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:53:20",1195,1185,1,9,0,612,603,0,9,0,585,27,1199,587,161,115,38,5,17,47,156,10,36
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.178",21,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:23:53",1267,1230,26,11,0,662,651,0,11,0,637,25,1410,747,163,96,70,15,21,36,187,14,35
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.178",22,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:08:40",1020,992,14,12,2,521,507,0,12,2,498,21,1110,589,137,82,34,11,13,28,139,16,38
44,"Sector 1","ȘCOALA GIMNAZIALĂ NR.178",20,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:24:55",1289,1279,1,7,2,651,641,1,7,2,636,9,1400,734,196,72,65,13,28,29,186,15,32
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.179",13,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 16:29:04",2027,1981,12,7,27,1070,1034,2,7,27,1045,24,2220,1147,229,142,102,38,36,69,352,26,51
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.179",14,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:21:41",1009,993,4,12,0,496,483,1,12,0,484,12,1130,634,112,71,29,13,12,35,154,10,48
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.179",15,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:50:39",1843,1831,3,9,0,938,929,0,9,0,908,27,2020,1085,210,115,66,21,22,48,327,30,69
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.179",12,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:07:58",1398,1387,6,5,0,632,627,0,5,0,617,15,1530,848,197,86,55,13,14,42,166,20,24
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.181",158,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:42:22",1181,1149,26,6,0,634,602,26,6,0,583,26,1310,675,212,50,90,13,30,39,99,21,29
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.181",161,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 23:19:51",1018,1010,1,7,0,465,458,0,7,0,450,15,1120,655,152,53,41,12,20,29,103,18,22
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.181",160,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:54:26",1484,1463,10,11,0,741,730,0,11,0,723,17,1630,885,207,90,54,11,32,56,201,20,52
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.181",159,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 13:24:44",1357,1351,0,5,1,587,581,0,5,1,564,23,1510,923,214,71,57,12,31,35,103,22,19
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.183",150,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:05:31",1904,1863,30,11,0,930,919,0,11,0,902,28,2070,1140,199,117,93,23,29,64,292,14,71
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.183",145,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:36:14",1389,1349,27,13,0,571,558,0,13,0,550,21,1540,969,193,64,55,6,26,61,90,23,32
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.183",147,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:22:20",1214,1192,12,10,0,504,493,1,10,0,480,24,1340,836,158,43,70,7,25,45,99,9,24
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.183",149,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 15:57:59",1228,1216,0,12,0,617,605,0,12,0,598,19,1370,753,125,87,48,9,27,33,202,17,50
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.183",148,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:05:08",1400,1377,21,2,0,566,564,0,2,0,550,16,1560,994,184,48,73,19,39,45,88,23,31
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.183",146,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:01:17",1314,1306,0,8,0,505,497,0,8,0,484,21,1460,955,157,55,54,10,33,51,73,18,33
44,"Sector 1","ȘCOALA GIMNAZIALĂ NR.183",151,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:34:34",1537,1499,29,8,1,690,681,0,8,1,669,21,1680,990,194,89,60,18,16,50,190,15,37
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.184",153,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:13:23",1919,1898,12,9,0,851,842,0,9,0,829,22,2106,1255,273,123,85,12,25,69,170,23,49
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.184",155,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:40:07",1276,1264,4,4,4,572,564,0,4,4,557,15,1410,838,167,95,62,11,22,44,115,13,28
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.184",156,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:25:29",1305,1296,0,9,0,547,538,0,9,0,530,11,1430,883,185,62,44,8,31,53,95,24,28
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.184",154,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 13:54:34",1775,1772,1,2,0,720,718,0,2,0,677,38,1950,1230,231,81,79,11,40,62,124,14,35
44,"Sector 1","ȘCOALA GIMNAZIALĂ NR.184",157,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:53:03",1627,1622,0,4,1,799,794,0,4,1,769,25,1790,988,208,106,80,19,39,51,209,14,43
48,"Sector 5","ȘCOALA GIMNAZIALĂ NR.188",883,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:05:47",781,774,2,5,0,295,290,0,5,0,275,17,900,608,79,31,18,5,15,41,58,9,19
48,"Sector 5","ȘCOALA GIMNAZIALĂ NR.188",879,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:28:12",953,941,6,5,1,389,383,0,5,1,354,23,1000,623,97,15,28,7,17,70,79,14,27
48,"Sector 5","ȘCOALA GIMNAZIALĂ NR.188",882,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:56:53",1141,985,150,6,0,386,380,0,6,0,376,10,1100,714,80,35,40,7,14,81,87,8,24
48,"Sector 5","ȘCOALA GIMNAZIALĂ NR.188",881,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:56:47",869,852,0,17,0,402,393,0,9,0,370,19,900,511,100,42,29,2,14,73,81,12,17
48,"Sector 5","ȘCOALA GIMNAZIALĂ NR.188",880,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:57:33",1319,1303,9,7,0,565,558,0,7,0,550,15,1400,835,122,65,56,4,28,97,136,15,27
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",772,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:36:01",1274,1262,2,9,1,550,540,0,9,1,530,20,1400,850,142,60,40,8,20,44,143,13,60
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",771,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:38:48",928,922,0,6,0,346,340,0,6,0,331,15,1000,654,101,40,41,11,10,37,57,11,23
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",774,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:38:45",1506,1500,2,3,1,627,623,0,3,1,609,18,1615,988,193,67,57,11,19,62,147,21,32
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",773,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:24:31",1788,1787,0,1,0,663,662,0,1,0,632,20,1905,1239,176,65,71,10,28,58,168,10,46
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 189",776,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:44:07",964,958,1,5,0,398,393,0,5,0,386,12,1000,602,112,38,35,11,14,31,94,9,42
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 189",777,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:17:22",1314,1308,2,4,0,666,662,0,4,0,642,24,1400,734,210,72,57,15,26,56,146,19,41
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 189",775,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:57:41",1215,1210,0,5,0,494,489,0,5,0,471,23,1300,806,145,54,39,15,23,60,87,14,34
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",701,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:36:19",1272,1260,4,8,0,584,576,0,8,0,558,26,1400,816,209,49,52,4,26,41,122,15,40
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",704,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:01:32",1207,1198,1,4,4,599,591,0,4,4,577,22,1500,901,148,65,72,11,24,32,177,12,36
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",699,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:56:54",1236,1218,0,17,1,579,561,0,17,1,561,18,1403,824,166,72,48,13,16,41,134,9,62
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",702,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:29:17",1235,1222,3,9,1,533,523,0,9,1,515,18,1300,767,148,49,50,15,7,54,142,11,39
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",707,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:54:42",1225,1214,3,8,0,474,466,0,8,0,464,10,1300,826,113,40,53,9,19,67,110,15,38
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",698,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:10:25",1562,1551,2,9,0,725,716,0,9,0,702,23,1700,975,209,73,66,19,20,57,185,28,45
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",706,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:18:13",1691,1675,6,10,0,790,780,0,10,0,767,23,1800,1010,192,87,56,20,36,46,220,22,88
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",703,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:53:50",1066,1054,5,7,0,447,439,1,7,0,438,9,1200,753,128,60,32,10,13,38,112,6,39
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",700,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:37:40",1225,1208,8,9,0,612,603,0,9,0,599,13,1300,688,159,81,48,19,19,39,164,14,56
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",705,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:51:37",1601,1585,7,9,0,794,785,0,9,0,769,25,1800,1006,189,90,56,11,27,70,230,25,71
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",696,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:10:03",1545,1530,9,6,0,853,847,0,6,0,842,11,1706,853,200,78,45,15,24,44,333,21,82
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",708,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:25:20",1152,1141,2,9,0,407,398,0,9,0,399,8,1300,893,110,43,36,11,21,38,112,12,16
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",697,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:28:16",1492,1473,8,11,0,773,761,1,11,0,749,24,1600,827,195,74,76,16,28,57,218,8,77
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",695,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:45:03",1075,1063,3,9,0,523,514,0,9,0,515,8,1200,677,140,65,32,15,12,35,155,13,48
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",693,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:37:00",1592,1545,31,16,0,781,764,1,16,0,759,20,1700,921,177,65,46,14,15,37,290,15,100
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",694,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 11:13:34",1266,1252,8,6,0,566,560,0,6,0,561,5,1400,834,160,59,32,10,17,29,191,12,51
44,"Sector 1","SCOALA GIMNAZIALĂ NR. 192",162,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 12:32:43",1688,1675,8,5,0,805,799,1,5,0,776,29,1890,1085,204,116,58,20,17,46,237,13,65
44,"Sector 1","ŞCOALA GIMNAZIALĂ NR.192",164,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:32:23",1407,1391,6,9,1,640,629,1,9,1,611,28,1560,919,170,73,55,15,21,30,184,18,45
44,"Sector 1","ȘCOALA GIMNAZIALĂ NR.192",163,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 14:08:38",1603,1585,7,10,1,796,785,0,10,1,777,18,1750,952,137,136,43,22,19,48,287,15,70
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.193",1081,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:54:48",1125,1110,2,13,0,541,528,0,13,0,528,13,1100,559,117,107,49,15,6,23,157,14,40
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.193",1078,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:48:01",1001,985,10,6,0,483,477,0,6,0,473,10,1000,517,93,119,29,8,17,31,133,12,31
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.193",1080,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:38:13",883,872,3,8,0,397,389,0,8,0,371,18,900,503,78,66,31,10,7,18,130,10,21
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.193",1079,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 22:39:07",1046,1032,3,11,0,507,496,0,11,0,492,13,1000,495,112,77,47,9,13,25,155,7,47
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",783,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:53:52",870,865,0,5,0,403,398,0,5,0,388,15,1000,597,143,37,43,5,14,30,83,11,22
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",787,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:03:17",1151,1138,2,11,0,546,535,0,11,0,524,22,1198,652,150,50,40,12,27,69,128,12,36
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",786,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:18:00",1084,1074,5,5,0,468,463,0,5,0,445,18,1400,937,138,48,42,8,21,41,96,16,35
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",784,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:14:59",1197,1185,1,11,0,532,521,0,11,0,502,30,1300,768,150,54,42,9,14,32,139,19,43
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",785,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:33:15",1449,1434,4,11,0,635,624,0,11,0,617,17,1600,965,184,74,51,12,23,58,163,9,43
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",782,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:07:52",942,935,1,6,0,453,447,0,6,0,433,20,1000,547,112,48,39,7,11,49,118,12,37
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 194",789,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:48:27",1127,1121,0,4,2,510,504,0,4,2,496,14,1200,690,145,49,33,18,35,55,116,15,30
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 194",788,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:34:32",932,922,3,7,0,385,378,0,7,0,375,10,1004,616,117,51,39,6,14,18,95,8,27
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.195;",501,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:45:50",981,971,0,10,0,469,459,0,10,0,453,16,1044,575,104,46,41,8,18,26,159,18,33
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.195;",500,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:16:03",966,944,8,14,0,456,442,0,14,0,447,9,1041,585,120,62,29,7,16,24,146,13,30
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.195;",497,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:22:59",1186,1166,4,15,1,662,646,0,15,1,649,13,1286,624,124,86,36,14,19,24,271,13,62
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.195;",498,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:37:14",1144,1119,1,22,2,604,580,0,22,2,570,10,1231,631,137,56,51,16,22,22,186,20,60
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.195;",499,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:03:57",1092,1066,4,20,2,564,541,1,20,2,541,19,1173,610,131,73,39,17,14,13,176,15,63
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.197",1073,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:30:53",1287,1274,0,12,1,689,676,0,12,1,672,17,1300,611,167,115,45,17,23,33,204,23,45
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.197",1076,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 18:24:09",882,873,1,8,0,408,399,1,8,0,392,16,900,492,90,67,34,8,6,20,116,12,39
49,"Sector 6","ŞCOALA GIMNAZIALĂ NR.197",1070,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:14:09",1476,1456,13,7,0,749,742,0,7,0,726,23,1604,855,158,131,46,19,27,48,229,22,46
