precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PINTE IOANA-CRISTINA-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","MATE MARTA-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","NISTOR LAURENŢIU-PARTIDUL SOCIAL DEMOCRAT-voturi","MUZSIC ROBERT-EUGEN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","APARASCHIVEI CONSTANTIN-DORU-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","MARIAN CĂLIN-PETRU-PARTIDUL NAȚIONAL LIBERAL-voturi","MANE MARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂNERĂU",413,"PESTIŞU MIC",90431,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 19:18:42",242,234,0,3,5,138,130,0,3,5,134,4,240,102,3,0,57,4,0,59,11
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂRTINEŞTI",398,MĂRTINEŞTI,90262,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:17:29",227,210,0,11,6,151,134,0,11,6,143,8,243,92,4,1,72,20,1,27,18
22,HUNEDOARA,"ŞCOALA PRIMARĂ MUNCELU MIC",515,VEŢEL,91982,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:14:37",96,88,0,8,0,65,57,0,8,0,63,2,100,35,0,1,31,1,2,21,7
22,HUNEDOARA,"ŞCOALA PRIMARĂ NĂLAŢVAD",219,"ORAŞ HAŢEG",87576,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:27:45",352,336,0,11,5,231,215,0,11,5,225,6,393,162,0,4,84,20,1,78,38
22,HUNEDOARA,"ȘCOALA PRIMARĂ NANDRU",414,"PESTIŞU MIC",90431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:49:12",151,134,0,14,3,111,94,0,14,3,109,2,150,39,1,1,42,6,0,48,11
22,HUNEDOARA,"ŞCOALA PRIMARĂ NR. 1 FIZEŞTI",419,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:58",255,239,0,8,8,171,155,0,8,8,164,7,260,89,2,3,85,2,0,56,16
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 3 PETRILA",236,"ORAŞ PETRILA",87077,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 10:55:39",1335,1322,1,12,0,806,794,0,12,0,765,39,1400,594,4,7,588,21,9,50,86
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 4 PETRILA",237,"ORAŞ PETRILA",87077,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:44",552,545,0,7,0,342,335,0,7,0,331,11,800,458,2,3,240,6,5,37,38
22,HUNEDOARA,"ŞCOALA PRIMARĂ OCIU",504,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:24",373,365,0,8,0,196,188,0,8,0,191,5,420,224,0,2,88,5,2,63,31
22,HUNEDOARA,"ŞCOALA PRIMARĂ OHABA PONOR",422,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:24:18",201,194,0,4,3,141,134,0,4,3,133,8,210,69,0,4,59,16,1,36,17
22,HUNEDOARA,"ȘCOALA PRIMARĂ ORĂȘTIOARA DE JOS",284,BERIU,88261,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:25",300,290,0,4,6,181,171,0,4,6,176,5,320,139,0,4,62,5,0,76,29
22,HUNEDOARA,"ȘCOALA PRIMARĂ PĂCLIȘA",495,TOTEŞTI,91624,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:42",545,491,0,33,21,383,329,0,33,21,372,9,529,148,1,3,309,16,1,24,18
22,HUNEDOARA,"ŞCOALA PRIMARĂ PEŞTIŞUL MARE",108,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:16:54",1007,1002,1,3,1,475,471,0,3,1,460,11,1100,625,4,30,274,20,9,61,62
22,HUNEDOARA,"ȘCOALA PRIMARĂ PIȘCHINȚI",448,ROMOS,90994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:23",180,171,2,7,0,117,110,0,7,0,114,3,190,73,1,2,40,5,1,51,14
22,HUNEDOARA,"ȘCOALA PRIMARĂ PLOPI",310,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:08:42",218,213,0,1,4,151,146,0,1,4,149,2,237,86,2,1,87,3,16,20,20
22,HUNEDOARA,"ŞCOALA PRIMARĂ POIANA RĂCHIŢELII",342,CERBĂL,89151,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:04:35",121,88,0,33,0,108,75,0,33,0,107,1,125,17,0,4,93,0,0,8,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ PONOR",423,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:37",390,360,0,8,22,266,236,0,8,22,258,8,400,134,0,3,109,6,2,115,23
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRĂVĂLENI",505,"VAŢA DE JOS",91795,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:20:23",232,221,1,8,2,171,161,0,8,2,164,7,245,74,0,0,80,6,0,67,11
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRIHODIȘTE",506,"VAŢA DE JOS",91795,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:29",287,277,0,10,0,203,193,0,10,0,192,11,320,117,0,2,91,6,2,71,20
22,HUNEDOARA,"ŞCOALA PRIMARĂ RĂCĂŞTIA",109,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:03:38",528,521,1,5,1,233,227,0,5,1,215,12,600,373,5,53,86,14,0,25,32
22,HUNEDOARA,"ȘCOALA PRIMARĂ REEA",496,TOTEŞTI,91624,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:13:14",368,353,0,8,7,245,230,0,8,7,230,10,400,155,0,3,165,3,0,40,19
22,HUNEDOARA,"ȘCOALA PRIMARĂ REȚ",290,BLĂJENI,88350,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:48:23",85,69,1,12,3,75,60,0,12,3,74,1,80,5,0,0,44,1,0,25,4
22,HUNEDOARA,"ȘCOALA PRIMARĂ RIȘCULIȚA",257,"BAIA DE CRIŞ",87745,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:34:47",378,347,3,9,19,248,221,0,8,19,240,8,406,158,0,5,135,3,0,86,11
22,HUNEDOARA,"ȘCOALA PRIMARĂ ROMOȘEL",449,ROMOS,90994,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:06:07",596,572,9,9,6,396,379,2,9,6,375,21,647,251,2,3,122,15,0,195,38
22,HUNEDOARA,"ŞCOALA PRIMARĂ RUŞOR",425,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:11",262,255,0,4,3,200,193,0,4,3,190,10,300,100,0,0,90,1,0,80,19
22,HUNEDOARA,"ŞCOALA PRIMARĂ ŞEREL",426,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:03",348,344,0,1,3,238,234,0,1,3,234,4,390,152,2,1,115,10,0,81,25
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",286,BERIU,88261,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:20",608,592,0,6,10,370,354,0,6,10,360,9,634,264,6,2,60,36,0,189,67
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",439,"RÂU DE MORI",90878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:30",324,313,0,5,6,243,232,0,5,6,236,7,350,107,0,1,159,4,1,43,28
22,HUNEDOARA,"ŞCOALA PRIMARĂ SÎNCRAI",198,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:21:57",255,247,0,5,3,142,134,0,5,3,139,3,300,158,1,3,52,5,0,64,14
22,HUNEDOARA,"ŞCOALA PRIMARĂ SPINI",499,TURDAŞ,91688,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:35",251,237,0,9,5,143,129,0,9,5,136,7,254,111,1,1,62,2,2,56,12
22,HUNEDOARA,"ȘCOALA PRIMARĂ STĂNIJA",319,BUCEŞ,88788,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:50",328,308,2,9,9,233,215,0,9,9,228,5,345,112,1,1,39,10,0,156,21
22,HUNEDOARA,"ŞCOALA PRIMARĂ SUBCETATE",473,SÂNTĂMĂRIA-ORLEA,91232,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:48:00",478,458,1,10,9,348,328,1,10,9,332,16,501,153,4,3,148,54,1,38,84
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂMPA",271,BĂCIA,88047,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:50",659,652,0,7,0,432,425,0,7,0,413,19,711,279,13,12,248,15,4,54,67
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂRNAVA DE CRIȘ",507,"VAŢA DE JOS",91795,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:16",675,655,1,11,8,459,440,0,11,8,443,9,801,349,0,1,262,0,1,151,28
22,HUNEDOARA,"ȘCOALA PRIMARĂ ȚEBEA",258,"BAIA DE CRIŞ",87745,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:10:23",554,535,0,8,11,335,316,0,8,11,323,12,589,254,3,9,98,5,0,197,11
22,HUNEDOARA,"ŞCOALA PRIMARĂ TOTIA",272,BĂCIA,88047,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:38:36",96,89,0,7,0,55,48,0,7,0,53,2,100,45,0,1,30,4,0,5,13
22,HUNEDOARA,"ȘCOALA PRIMARĂ TUȘTEA",366,"GENERAL BERTHELOT",91731,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:43",208,202,0,5,1,160,154,0,5,1,147,13,230,70,0,6,37,1,0,84,19
22,HUNEDOARA,"ȘCOALA PRIMARĂ UNCIUC",440,"RÂU DE MORI",90878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:09:09",177,167,0,4,6,142,132,0,4,6,137,5,200,58,0,0,102,1,0,20,14
22,HUNEDOARA,"ŞCOALA PRIMARĂ URIC",427,PUI,90538,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:01",261,242,0,4,15,193,174,0,4,15,188,5,212,19,0,5,91,4,0,74,14
22,HUNEDOARA,"ȘCOALA PRIMARĂ VAIDEI",450,ROMOS,90994,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:10:24",555,535,4,11,5,317,301,0,11,5,306,11,592,275,5,1,71,24,1,145,59
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELE",312,"BRETEA ROMÂNĂ",88644,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 12:48:33",220,202,0,8,10,177,159,0,8,10,176,1,234,57,0,0,144,2,0,8,22
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELELE BUNE",313,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:26",313,296,3,6,8,239,223,2,6,8,233,6,345,106,4,1,139,6,0,54,29
22,HUNEDOARA,"SCOALA PRIMARĂ VALEA LUPULUI",269,BARU,87996,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:05:47",174,158,0,11,5,121,105,0,11,5,113,8,180,59,0,4,21,3,0,79,6
22,HUNEDOARA,"ȘCOALA PRIMARĂ VALEA NANDRULUI",415,"PESTIŞU MIC",90431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:43:37",152,122,0,22,8,125,95,0,22,8,124,1,150,25,0,0,41,3,0,72,8
22,HUNEDOARA,"ŞCOALA PRIMARĂ VĂLENI",213,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:09:45",51,40,0,8,3,33,22,0,8,3,32,1,81,48,0,0,16,1,0,11,4
22,HUNEDOARA,"SCOALA PRIMARA VĂLIOARA",435,RĂCHITOVA,90725,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:03",203,192,0,7,4,147,136,0,7,4,145,2,216,69,0,1,55,5,0,25,59
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",20,"MUNICIPIUL DEVA",86687,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:09:23",817,806,2,9,0,372,363,0,9,0,357,15,1000,628,13,16,138,27,9,106,48
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",19,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:00:01",860,844,6,10,0,386,376,0,10,0,328,58,1000,614,5,13,121,18,2,112,57
22,HUNEDOARA,"ŞCOALA SĂCEL",471,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:21",242,234,0,1,7,163,155,0,1,7,155,8,260,97,0,1,91,10,2,40,11
22,HUNEDOARA,"SC UNIVERSAL EDIL SA",127,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:32",817,806,0,11,0,311,300,0,11,0,299,12,900,589,6,9,190,8,1,43,42
22,HUNEDOARA,"SEDIUL PRIMARIEI GEOAGIU",204,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:19",1234,1185,5,12,32,780,736,0,12,32,765,15,1300,520,4,3,385,21,2,312,38
22,HUNEDOARA,"SEDIUL PRIMĂRIEI MUNICIPIULUI HUNEDOARA (FOSTA B.R.D.)",105,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:35",1565,1549,6,10,0,628,617,1,10,0,587,41,1700,1072,13,52,309,52,8,87,66
22,HUNEDOARA,"SERVICIUL PUBLIC DE ASISTENŢĂ SOCIALĂ",139,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:43",1579,1566,3,9,1,575,565,0,9,1,559,16,1750,1175,12,9,241,63,11,139,84
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BANPOTOC",377,HĂRĂU,89801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:26",396,376,2,5,13,273,255,0,5,13,264,9,408,135,0,6,189,8,0,22,39
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BOCȘA MICĂ",344,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:36:26",92,85,0,7,0,74,67,0,7,0,72,2,100,26,1,0,22,3,0,36,10
22,HUNEDOARA,"SPAŢIUL ADMINISTRATIV AL PRIMĂRIEI MUNICIPIULUI DEVA",23,"MUNICIPIUL DEVA",86687,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 00:44:10",1265,1254,0,11,0,548,537,0,11,0,539,9,1419,871,15,31,196,69,9,166,53
22,HUNEDOARA,"SPCLEP LUPENI",114,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:41",1533,1524,1,8,0,606,598,0,8,0,570,36,1733,1127,20,29,339,32,5,75,70
22,HUNEDOARA,"STADIONUL CENTRAL",174,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:00",1198,1187,2,6,3,497,488,0,6,3,471,26,1300,803,21,15,201,21,3,135,75
22,HUNEDOARA,"STADIONUL ”MINERUL ANINOASA”",186,"ORAŞ ANINOASA",87219,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:01:56",844,840,1,2,1,405,401,1,2,1,378,23,1000,599,4,6,205,37,1,69,56
