precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CSEKE ATTILA-ZOLTAN-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","MOHAN AUREL-GEORGE-PARTIDUL SOCIAL DEMOCRAT-voturi","BLEJAN CIPRIAN-MIRCEA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BOLOJAN ILIE-GAVRIL-PARTIDUL NAȚIONAL LIBERAL-voturi","ORJAN ALEX-ŞERBAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","HABINYÁK ISTVÁN-SEBESTYÉN-ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","LASCA MIHAI-IOAN-PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi"
5,BIHOR,"PRIMĂRIA BUDUSLĂU",280,BUDUSLĂU,27908,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:08",822,810,0,0,12,475,463,0,0,12,466,9,904,429,436,7,1,8,3,11,0
5,BIHOR,"PRIMĂRIA CĂPÎLNA",298,CĂPÂLNA,28139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:37",278,236,0,33,9,226,184,0,33,9,220,6,263,37,2,42,0,165,9,1,1
5,BIHOR,"PRIMĂRIA COMUNEI BUNTEȘTI",285,BUNTEŞTI,27971,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:00",483,463,1,11,8,391,372,0,11,8,381,10,530,139,2,35,28,315,0,0,1
5,BIHOR,"PRIMĂRIA CURTUIŞENI",357,CURTUIŞENI,29001,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:32:33",1266,1259,1,6,0,699,693,0,6,0,652,47,1394,695,423,89,6,119,2,13,0
5,BIHOR,"PRIMĂRIA DERNA",359,DERNA,29038,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:20",730,697,1,19,13,390,358,0,19,13,377,13,790,400,14,162,10,181,6,2,2
5,BIHOR,"PRIMARIA DRAGANESTI",377,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:37",390,354,1,20,15,326,291,0,20,15,320,6,400,74,3,54,5,254,2,2,0
5,BIHOR,"PRIMĂRIA DRĂGEŞTI",387,DRĂGEŞTI,29341,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:13",351,265,0,79,7,284,198,0,79,7,280,4,303,19,1,12,3,264,0,0,0
5,BIHOR,"PRIMĂRIA FINIŞ",392,FINIŞ,29403,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:16:20",1396,1355,0,5,36,1025,984,0,5,36,1010,15,1488,463,346,202,32,378,40,11,1
5,BIHOR,"PRIMĂRIA MĂGEŞTI",447,MĂGEŞTI,30069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:09",222,204,0,12,6,157,139,0,12,6,149,8,237,80,6,15,5,110,13,0,0
5,BIHOR,"PRIMĂRIA MUNICIPIULUI BEIUŞ",146,"MUNICIPIUL BEIUŞ",26804,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:39:26",1344,1318,2,22,2,790,766,0,22,2,760,23,1465,675,23,90,23,603,21,0,0
5,BIHOR,"PRIMARIA TARCAIA",614,TĂRCAIA,31609,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:01",931,862,3,30,36,720,653,1,30,36,711,9,986,266,484,92,4,78,12,41,0
5,BIHOR,"SALA SPORT ȘCOALA",234,"AVRAM IANCU",27285,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:57:23",1525,1494,1,20,10,1044,1014,0,20,10,1025,19,1644,600,4,281,114,614,6,0,6
5,BIHOR,"ȘCOALA BUCIUM",316,CEICA,28335,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:33",184,164,1,16,3,137,118,0,16,3,129,8,184,47,1,34,8,86,0,0,0
5,BIHOR,"ȘCOALA CORBEȘTI",318,CEICA,28335,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:51:59",367,340,0,25,2,259,232,0,25,2,237,22,379,120,1,88,11,136,0,0,1
5,BIHOR,"ȘCOALA COTIGLET",319,CEICA,28335,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:31:18",290,272,0,13,5,182,164,0,13,5,173,9,306,124,1,60,12,98,1,0,1
5,BIHOR,"SCOALA CU CLASELE I-IV",615,TĂRCAIA,31609,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:36",173,143,0,21,9,144,114,0,21,9,144,0,168,22,2,60,6,76,0,0,0
5,BIHOR,"ŞCOALA CU CLASELE I-IV",252,BOROD,27560,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:14:51",485,478,1,5,1,338,332,0,5,1,331,7,538,200,1,184,14,128,1,0,3
5,BIHOR,"ŞCOALA CU CLASELE I-IV",389,DRĂGEŞTI,29341,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:00",214,169,0,32,13,164,119,0,32,13,161,3,186,22,0,20,2,139,0,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",550,SÂNIOB,28610,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:40:43",203,193,0,10,0,145,135,0,10,0,142,3,218,73,3,4,54,80,1,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",475,PALEU,32161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:56",459,404,0,33,22,312,257,0,33,22,295,17,438,124,227,13,2,46,0,7,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",425,"LAZURI DE BEIUŞ",29760,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:18",367,355,0,5,7,234,222,0,5,7,231,3,390,156,0,14,7,203,6,0,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",257,BOROD,27560,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:51:52",378,373,0,5,0,262,257,0,5,0,254,8,406,144,3,109,10,130,2,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",255,BOROD,27560,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:07:22",99,89,0,10,0,60,50,0,10,0,59,1,103,43,1,19,6,31,1,0,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",191,"ORAŞ SĂCUENI",30915,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:02:24",1153,1132,5,10,6,674,658,0,10,6,631,43,1252,578,374,21,3,79,4,145,5
5,BIHOR,"ȘCOALA CU CLASELE I-IV",472,PALEU,32161,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 20:42:21",967,926,9,27,5,647,615,0,27,5,637,8,1020,375,319,53,13,235,3,11,3
5,BIHOR,"ȘCOALA CU CLASELE I-IV",412,HOLOD,29573,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-09 23:53:07",75,55,0,20,0,54,34,0,20,0,52,2,64,10,0,14,2,34,2,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",474,PALEU,32161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:12:24",1010,959,7,31,13,629,585,0,31,13,617,12,1033,404,297,18,7,262,7,26,0
5,BIHOR,"SCOALA CU CLASELE I-IV APATEU , LOC. APATEU NR 41",456,NOJORID,30149,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:22",383,367,5,10,1,232,221,0,10,1,232,0,411,179,1,13,9,197,10,1,1
5,BIHOR,"ȘCOALA CU CLASELE I- IV, BOIANU-MARE",249,"BOIANU MARE",27506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:34",446,431,0,3,12,311,296,0,3,12,303,8,484,173,3,120,9,162,7,0,2
5,BIHOR,"ȘCOALA CU CLASELE I-IV FONĂU",415,"HUSASĂU DE TINCA",29662,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:03",192,186,0,5,1,99,93,0,5,1,87,12,206,107,0,57,2,24,4,0,0
5,BIHOR,"ȘCOALA CU CLASELE. I-IV JOSANI",296,CĂBEŞTI,28077,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:16",389,380,0,2,7,305,296,0,2,7,292,4,420,124,5,89,8,187,2,1,0
5,BIHOR,"ŞCOALA CU CLASELE I-IV LAZURI",527,ROŞIA,30844,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:05",322,312,0,4,6,243,233,0,4,6,228,15,348,105,3,37,5,183,0,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV MIERSIG",416,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:06",379,320,1,36,22,236,179,0,36,21,223,13,353,117,0,64,12,138,7,1,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV OȘAND",417,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:17",434,427,0,5,2,238,231,0,5,2,225,13,467,229,1,158,13,41,12,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV SITITELEC",418,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:39",307,256,0,36,15,206,155,0,36,15,201,5,299,93,1,62,23,115,0,0,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV TULCA NOUĂ",640,TULCA,31841,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:54",213,208,0,3,2,158,153,0,3,2,155,3,230,72,1,61,3,85,5,0,0
5,BIHOR,"ŞCOALA CU CLASELE I - VIII",600,ŞOIMI,31422,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:06",432,396,1,29,6,357,322,0,29,6,350,7,443,86,2,96,6,240,3,0,3
5,BIHOR,"ŞCOALA CU CLASELE I-VIII",290,BUNTEŞTI,27971,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:54",488,464,1,10,13,384,360,1,10,13,375,9,517,133,0,59,25,215,76,0,0
5,BIHOR,"ŞCOALA CU CLASELE I-VIII",445,MĂDĂRAS,30014,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:37",758,724,4,6,24,451,421,0,6,24,428,23,821,370,0,51,16,354,6,0,1
5,BIHOR,"ȘCOALA CU CLASELE I.-VIII",443,MĂDĂRAS,30014,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:30",798,780,1,8,9,493,475,1,8,9,477,16,866,373,15,52,23,380,5,1,1
5,BIHOR,"ȘCOALA CU CLASELE. I-VIII",256,BOROD,27560,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:02",223,211,5,7,0,125,116,2,7,0,120,5,233,108,2,70,7,40,0,0,1
5,BIHOR,"ŞCOALA CU CLASELE I-VIII CHEŢ",164,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:45",936,926,1,6,3,481,472,0,6,3,442,39,1027,546,293,18,6,123,2,0,0
5,BIHOR,"ŞCOALA CU CLASELE I-VIII GHENETEA",165,"MUNICIPIUL MARGHITA",26877,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:33:29",570,560,3,6,1,282,275,0,6,1,262,20,639,357,16,30,11,201,3,0,1
5,BIHOR,"ȘCOALA CU CLASELE I- VIII ” ÎNVĂȚĂTOR GÂLGĂU IOSIF” PĂGAIA",250,"BOIANU MARE",27506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:44",523,507,0,2,14,359,343,0,2,14,352,7,554,195,6,128,9,206,3,0,0
5,BIHOR,"SCOALA CU CLASELE I-VIII ZECEHOTARE",606,ŞUNCUIUŞ,31510,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:10:38",141,130,5,2,4,92,85,1,2,4,92,0,146,54,2,9,1,76,4,0,0
5,BIHOR,"ȘCOALA CU CL. I-IV CHIȘIRID, LOC CHIȘIRID NR 168",457,NOJORID,30149,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:17",250,232,0,17,1,129,111,0,17,1,125,4,250,121,3,16,15,83,4,0,4
5,BIHOR,"ȘCOALA CU CL.I-IV PĂUȘA , NR 37/B",460,NOJORID,30149,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:35",295,288,0,7,0,149,142,0,7,0,144,5,303,154,1,16,33,88,3,2,1
5,BIHOR,"ȘCOALA CU CL. I-IV ȘAUAIEU, LOC. ȘAUAIEU NR 101",461,NOJORID,30149,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:36:25",262,256,0,6,0,138,132,0,6,0,135,3,284,146,9,18,8,96,2,2,0
5,BIHOR,"SCOALA CU CLS.I-IV",624,TILEAGD,31716,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:36:08",1341,1301,5,21,14,534,513,0,7,14,510,24,1434,900,37,57,33,363,12,2,6
5,BIHOR,"SCOALA CU CLS.I-IV",626,TILEAGD,31716,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:17:57",153,142,1,8,2,75,65,0,8,2,74,1,167,92,1,17,3,48,2,0,3
5,BIHOR,"SCOALA CU CLS. I+IV ”POJORATA”",602,ŞUNCUIUŞ,31510,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:23:20",97,92,0,5,0,57,52,0,5,0,55,2,103,46,1,4,7,42,1,0,0
5,BIHOR,"ŞCOALA CUIEŞD",269,BRUSTURI,27757,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 22:10:24",405,379,0,15,11,260,234,0,15,11,217,43,415,155,2,39,9,159,6,0,2
5,BIHOR,"ȘCOALA DUȘEȘTI",320,CEICA,28335,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:27",447,415,0,30,2,286,254,0,30,2,276,10,462,176,1,41,6,224,3,0,1
5,BIHOR,"SCOALA GENERALA",573,SÂRBI,31128,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:37",367,270,1,88,8,279,182,1,88,8,260,9,297,12,9,69,16,164,2,0,0
5,BIHOR,"SCOALA GENERALA",635,TINCA,31789,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:31",912,885,0,12,15,582,555,0,12,15,563,19,998,416,7,165,14,375,1,1,0
5,BIHOR,"SCOALA GENERALA",561,"SÂNNICOLAU ROMÂN",32179,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 21:31:43",310,269,0,32,9,243,202,0,32,9,232,10,308,65,2,79,1,149,1,0,0
5,BIHOR,"SCOALA GENERALA",570,SÂRBI,31128,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:08",104,77,0,25,2,75,48,0,25,2,73,2,87,12,0,17,2,54,0,0,0
5,BIHOR,"SCOALĂ GENERALĂ",535,SĂLACEA,30988,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:11:11",966,924,0,2,40,628,586,0,2,40,611,17,1017,389,562,19,1,11,2,15,1
5,BIHOR,"ŞCOALA GENERALĂ",549,SÂNIOB,28610,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:44",293,283,0,10,0,129,119,0,10,0,124,5,325,196,6,16,33,67,2,0,0
5,BIHOR,"ŞCOALA GENERALĂ",198,"ORAŞ SĂCUENI",30915,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:56:34",714,691,0,11,12,464,441,0,11,12,433,31,765,300,333,18,2,23,4,52,1
5,BIHOR,"ŞCOALA GENERALĂ",323,CETARIU,28415,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:42:38",505,496,0,6,3,299,290,0,6,3,280,19,562,263,97,2,2,56,1,120,2
5,BIHOR,"ŞCOALA GENERALĂ",199,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:58",435,422,0,9,4,276,263,0,9,4,257,19,473,197,167,0,4,27,1,58,0
5,BIHOR,"ŞCOALA GENERALĂ",200,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:50:15",720,702,3,6,9,434,419,0,6,9,415,19,795,361,296,21,3,13,3,78,1
5,BIHOR,"ŞCOALA GENERALĂ",324,CETARIU,28415,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:09",204,188,0,9,7,109,93,0,9,7,101,8,205,96,2,13,5,72,3,6,0
5,BIHOR,"ŞCOALA GENERALĂ",215,"ORAŞ VAŞCĂU",27007,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:57:36",54,39,0,15,0,41,26,0,15,0,40,1,48,7,1,14,2,22,1,0,0
5,BIHOR,"ŞCOALA GENERALĂ",548,SÂNIOB,28610,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:39",225,205,0,11,9,138,118,0,11,9,133,5,233,95,12,51,16,52,0,1,1
5,BIHOR,"ŞCOALA GENERALĂ",453,MĂGEŞTI,30069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:38",463,443,2,13,5,337,318,1,13,5,320,16,493,156,5,95,12,186,16,3,3
5,BIHOR,"ŞCOALA GENERALĂ",612,TĂMĂŞEU,32153,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:21",408,399,0,6,3,257,248,0,6,3,232,25,442,185,100,48,15,60,1,7,1
5,BIHOR,"ŞCOALA GENERALĂ",196,"ORAŞ SĂCUENI",30915,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-17 20:33:57",881,853,1,9,18,522,495,0,9,18,473,47,962,442,314,15,10,35,1,98,0
5,BIHOR,"ȘCOALA GENERALĂ",302,CĂPÂLNA,28139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:23",305,273,0,15,17,240,208,0,15,17,223,17,320,80,2,48,8,154,11,0,0
5,BIHOR,"ȘCOALA GENERALĂ",299,CĂPÂLNA,28139,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:27",254,223,0,26,5,166,135,0,26,5,158,8,253,87,66,17,1,68,3,3,0
5,BIHOR,"ȘCOALA GENERALĂ",176,"MUNICIPIUL SALONTA",26975,13,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:01:13",1141,1132,0,7,2,547,538,0,7,2,500,39,1254,707,236,47,36,151,14,8,8
5,BIHOR,"ŞCOALA GENERALĂ ALBIŞ",281,BUDUSLĂU,27908,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:06",770,747,0,0,23,449,426,0,0,23,427,22,844,395,403,2,1,5,0,16,0
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-IV BEIUŞELE",353,CURĂŢELE,28941,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:29:01",334,329,0,0,5,281,276,0,0,5,277,4,368,87,0,30,16,228,2,1,0
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE I-IV CAUACEU",248,BIHARIA,27436,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:00",646,631,2,4,9,389,376,0,4,9,378,11,722,333,303,3,6,60,0,6,0
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-VIII NR. 24",358,CURTUIŞENI,29001,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:50",677,668,0,9,0,441,432,0,9,0,422,19,734,293,13,135,7,267,0,0,0
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE V-VIII GASPAR ANDRAS",246,BIHARIA,27436,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:51",1697,1638,10,0,49,1048,997,2,0,49,1014,34,1904,856,761,9,11,208,4,20,1
5,BIHOR,"ȘCOALA GENERALĂ CUZAP",503,POPEŞTI,30568,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:02:14",894,875,3,4,12,523,506,1,4,12,499,24,968,371,9,145,42,294,6,0,3
5,BIHOR,"ȘCOALA GENERALĂ FĂNCICA",479,PETREU,27169,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:44:40",234,229,1,4,0,85,81,0,4,0,83,2,255,170,9,20,5,48,0,1,0
5,BIHOR,"ȘCOALA GENERALĂ FÜVESKERT",180,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:05",766,760,0,5,1,459,453,0,5,1,451,8,835,376,112,39,26,267,4,1,2
5,BIHOR,"ȘCOALA GENERALĂ GHIORAC",337,CIUMEGHIU,28665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:55:41",1284,1268,6,4,6,704,693,1,4,6,676,28,1396,690,138,243,43,240,9,1,2
5,BIHOR,"ŞCOALA GENERALĂ IOANIŞ",394,FINIŞ,29403,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:58:31",633,616,1,8,8,424,407,1,8,8,407,17,687,263,52,132,43,173,5,1,1
5,BIHOR,"ȘCOALA GENERALĂ LACU SĂRAT",495,POMEZEU,30470,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:53",35,34,0,0,1,31,30,0,0,1,29,2,42,11,0,4,0,25,0,0,0
5,BIHOR,"ŞCOALA GENERALĂ TOMNATIC",653,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:57:44",209,200,4,4,1,112,107,0,4,1,109,3,222,110,2,31,3,71,1,1,0
5,BIHOR,"ŞCOALA GENERALĂ TOPA DE CRIŞ",654,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:31",344,336,0,6,2,216,208,0,6,2,212,4,375,159,6,46,9,146,4,0,1
5,BIHOR,"ŞCOALA GENERALĂ VADU CRIŞULUI",651,"VADU CRIŞULUI",31976,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:53:03",897,884,0,7,6,439,426,0,7,6,407,32,924,485,13,58,15,307,13,0,1
5,BIHOR,"ȘCOALA GENERALĂ VĂRZARI",505,POPEŞTI,30568,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:32",254,244,2,8,0,136,127,1,8,0,127,9,279,143,7,28,11,71,10,0,0
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",507,POPEŞTI,30568,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:15",591,576,4,7,4,334,319,4,7,4,329,5,649,315,8,93,13,210,4,1,0
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",506,POPEŞTI,30568,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:57",748,736,1,6,5,485,474,0,6,5,454,24,803,325,5,147,21,272,7,0,2
5,BIHOR,"ȘCOALA GIMAZIALĂ NR.2 CHIȘCĂU",481,PIETROASA,30336,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:40:47",614,583,2,20,9,482,452,1,20,9,472,10,654,172,2,197,32,238,3,0,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ",42,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:44",915,897,9,9,0,466,457,0,9,0,466,0,989,523,131,57,9,221,35,13,0
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",466,OŞORHEI,30274,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:39:11",1578,1544,15,19,0,766,746,1,19,0,743,23,1681,915,109,46,42,515,21,4,6
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",467,OŞORHEI,30274,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:49",1615,1601,1,12,1,822,809,0,12,1,794,28,1758,936,80,68,27,595,16,3,5
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",140,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:45",1087,1077,0,10,0,513,503,0,10,0,502,11,1203,690,12,34,18,427,9,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",141,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:24",1369,1358,5,5,1,663,657,0,5,1,644,13,1497,834,56,57,26,484,13,5,3
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”BOCSKAI ISTVAN”",326,CHERECHIU,28497,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:08",583,562,1,3,17,367,347,0,3,17,357,10,640,273,309,0,2,8,0,37,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ BOIU",336,CIUMEGHIU,28665,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:35:13",619,598,1,14,6,426,406,0,14,6,414,6,660,237,129,36,43,199,5,2,0
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI",205,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:49:16",1233,1184,3,33,13,727,681,0,33,13,718,9,1313,586,2,127,13,543,31,1,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI - ŞCOALA MICĂ",202,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:51",846,818,3,21,4,487,462,0,21,4,477,10,985,498,3,121,16,311,24,0,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",67,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:29",1340,1319,6,14,1,552,537,0,14,1,541,11,1446,894,76,46,24,377,4,8,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",68,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:51",1030,1021,0,9,0,460,451,0,9,0,452,8,1118,658,64,44,13,304,12,12,3
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",66,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:41",1136,1127,2,6,1,498,491,0,6,1,497,1,1230,732,82,44,10,342,9,6,4
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",19,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:25",1504,1459,39,6,0,676,670,0,6,0,663,13,1599,923,132,63,23,420,9,15,1
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",18,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:09",985,961,14,8,2,446,435,1,8,2,434,12,1054,608,53,37,16,312,8,2,6
