precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL ROMÂNIA MARE-voturi"
28,MUREŞ,"ŞCOALA PRIMARĂ CINTA",324,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:18",407,392,0,5,10,297,282,0,5,10,273,24,450,153,11,8,250,3,0,1,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ CLASELE 0-IV ZAU DE CÎMPIE",569,"ZAU DE CÂMPIE",120370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:15",943,912,0,1,30,474,443,0,1,30,441,33,1015,541,81,255,23,61,7,1,3,10
28,MUREŞ,"ȘCOALA PRIMARĂ COASTA MARE",488,RÂCIU,118995,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:34:24",259,254,0,4,1,153,148,0,4,1,147,6,280,127,19,111,1,15,0,0,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ CORNEȘTI",220,ADĂMUŞ,115076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:56",947,944,0,0,3,384,381,0,0,3,354,30,1040,656,98,50,123,60,9,1,8,5
28,MUREŞ,"ȘCOALA PRIMARĂ COROI",313,COROISÂNMĂRTIN,116171,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:32:07",94,87,0,4,3,62,55,0,4,3,59,3,100,38,31,17,5,2,2,0,2,0
28,MUREŞ,"ȘCOALA PRIMARĂ COROISÂNMĂRTIN",312,COROISÂNMĂRTIN,116171,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:00:48",336,324,1,8,3,192,181,0,8,3,167,17,359,175,76,50,31,3,2,3,0,2
28,MUREŞ,"ȘCOALA PRIMARĂ CU CLASELE I-IV FÂNAȚTELE MĂDĂRAȘULUI",445,MĂDĂRAŞ,120502,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:50",223,218,0,3,2,168,163,0,3,2,158,10,293,125,9,1,141,1,2,3,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ CUIEŞD",475,PĂNET,118691,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:22:55",666,659,0,7,0,275,268,0,7,0,230,45,728,453,12,40,165,3,3,1,3,3
28,MUREŞ,"ŞCOALA PRIMARĂ CUND",241,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:28",183,169,5,9,0,88,77,2,9,0,81,7,183,95,11,29,29,10,2,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ DAIA",232,APOLD,115183,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:52",547,546,1,0,0,253,252,1,0,0,237,16,610,357,23,197,2,5,5,2,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ DAIA",242,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:55:09",135,120,0,6,9,78,63,0,6,9,67,11,150,72,6,27,26,6,2,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ DĂMIENI",353,EREMITU,116590,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:15:42",186,177,0,3,6,104,95,0,3,6,102,2,201,97,5,1,94,0,0,0,2,0
28,MUREŞ,"ŞCOALA PRIMARĂ ”DEALUL VIILOR”",125,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:03:15",1614,1601,9,4,0,691,685,2,4,0,615,76,1770,1079,142,123,79,122,84,22,22,21
28,MUREŞ,"ȘCOALA PRIMARĂ DUMBRAVA",554,VĂTAVA,120138,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:30",509,489,0,3,17,368,348,0,3,17,334,30,540,172,214,25,4,61,24,2,2,2
28,MUREŞ,"ŞCOALA PRIMARĂ FÂNAȚE",252,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:46:43",175,169,0,6,0,90,84,0,6,0,82,8,190,100,30,18,3,29,1,0,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ FELEAG",558,VÂNĂTORI,120254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:50:24",150,145,0,5,0,69,64,0,5,0,62,7,160,91,9,39,1,10,2,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ FILEA",348,DEDA,116545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:16:30",595,572,0,12,11,432,409,0,12,11,418,14,630,198,288,32,0,79,15,0,1,3
28,MUREŞ,"ȘCOALA PRIMARĂ FILPIȘU MIC",295,BREAZA,115851,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:47",343,328,0,5,10,243,228,0,5,10,236,7,372,129,24,74,110,12,15,1,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ FIŢCĂU",229,ALUNIŞ,115147,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:44",391,370,0,3,18,311,290,0,3,18,300,7,420,113,21,6,266,3,3,0,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ FRUNZENI",439,LUNCA,117998,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:43",333,311,0,16,6,211,189,0,16,6,192,19,340,129,92,71,2,10,14,3,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ GHINEȘTI",462,NEAUA,118511,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:30:48",203,187,0,3,13,137,121,0,3,13,131,6,220,83,1,2,127,0,0,0,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ GRÂUŞORUL",550,VĂRGATA,120076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:48",167,157,0,7,3,67,57,0,7,3,58,9,180,113,4,2,46,4,1,0,1,0
28,MUREŞ,"SCOALA PRIMARA HABIC",483,PETELEA,118799,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:34:56",192,183,0,4,5,118,109,0,4,5,114,4,200,82,52,47,1,12,2,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ HETIUR",131,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:07",845,831,6,8,0,306,298,0,8,0,267,39,940,634,98,45,11,51,38,4,9,11
28,MUREŞ,"ȘCOALA PRIMARĂ HODOȘA",419,HODOŞA,117505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:38:05",179,176,1,0,2,128,126,0,0,2,119,9,200,72,3,1,114,0,0,1,0,0
28,MUREŞ,"SCOALA PRIMARĂ IARA DE MUREŞ",399,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:53",243,228,2,5,8,136,123,0,5,8,124,12,260,124,9,0,111,1,2,0,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ IHOD",420,HODOŞA,117505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:30:45",102,97,0,2,3,65,60,0,2,3,60,5,110,45,2,1,56,0,1,0,0,0
28,MUREŞ,"SCOALA PRIMARA ISTIHAZA",237,AŢINTIŞ,115236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:16",179,172,0,5,2,109,102,0,5,2,99,10,182,73,18,1,73,3,3,0,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ IVĂNEȘTI",434,LIVEZENI,117925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:15",446,435,1,10,0,205,195,0,10,0,191,14,480,275,37,31,58,44,13,2,4,2
28,MUREŞ,"SCOALA PRIMARA LARGA",412,GURGHIU,117319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:09",210,199,0,11,0,125,114,0,11,0,119,6,220,95,8,80,4,10,16,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ LARGA",185,"ORAŞ SĂRMAŞU",119242,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:50:04",149,136,0,11,2,84,71,0,11,2,79,5,160,76,13,38,14,9,1,2,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ LĂSCUD",469,OGRA,118575,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:04:37",202,198,0,4,0,117,113,0,4,0,102,15,220,103,54,25,1,9,11,1,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ LASLĂU MIC",536,SUPLAC,119661,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:38",430,424,0,5,1,159,153,0,5,1,132,27,470,311,39,39,19,20,13,1,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ LEPINDEA",245,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:45:12",130,121,0,9,0,63,54,0,9,0,52,11,140,77,17,26,1,3,1,2,0,2
28,MUREŞ,"ŞCOALA PRIMARĂ LOGIG",440,LUNCA,117998,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:37:00",309,285,0,12,12,233,209,0,12,12,224,9,330,97,164,47,0,5,3,1,3,1
28,MUREŞ,"ŞCOALA PRIMARĂ MĂGHERUŞ",458,NADEŞ,118469,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:02:07",109,103,1,5,0,54,49,0,5,0,51,3,120,66,36,2,1,5,7,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ MAIAD",375,GĂLEŞTI,116867,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:06:53",217,211,0,3,3,87,81,0,3,3,76,11,217,130,4,5,61,3,3,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ MĂRĂȘEȘTI",253,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:35",263,255,0,7,1,167,159,0,7,1,162,5,275,108,45,52,13,41,7,0,1,3
28,MUREŞ,"ȘCOALA PRIMARĂ MICA",449,MICA,118209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:42",555,542,0,2,11,261,248,0,2,11,248,13,620,359,24,38,175,6,3,1,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ MIERCUREA NIRAJULUI",174,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:32",733,712,4,5,12,333,316,0,5,12,318,15,800,467,3,0,314,1,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ MOIȘA",394,GLODENI,117113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:01:33",187,168,0,8,11,128,109,0,8,11,117,11,200,72,53,20,11,21,7,2,0,3
28,MUREŞ,"ŞCOALA PRIMARĂ MURENI",559,VÂNĂTORI,120254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:29:43",284,266,0,7,11,163,145,0,7,11,152,11,309,146,20,45,67,17,1,1,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ NADĂȘA",276,"BEICA DE JOS",115708,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:12:39",179,174,0,4,1,101,96,0,4,1,94,7,195,94,65,4,2,8,9,2,0,4
28,MUREŞ,"ŞCOALA PRIMARĂ NANDRA",284,BICHIŞ,115771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:56",117,110,0,5,2,50,43,0,5,2,46,4,130,80,17,10,11,5,1,0,2,0
28,MUREŞ,"ŞCOALA PRIMARĂ PĂCURENI",395,GLODENI,117113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:47",188,164,1,8,15,125,101,1,8,15,119,6,200,75,4,3,111,1,0,0,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ PĂINGENI",396,GLODENI,117113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:40",294,257,0,5,32,200,163,0,5,32,197,3,320,120,13,5,173,5,0,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ PĂUCIŞOARA",380,GĂNEŞTI,116938,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:29:23",202,199,0,0,3,80,77,0,0,3,80,0,230,150,10,10,48,9,1,0,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ PETEA",256,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:50:15",165,159,0,6,0,87,81,0,6,0,84,3,180,93,43,28,3,8,0,1,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ PETRILACA DE MUREȘ",403,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:57",358,342,1,4,11,184,169,0,4,11,167,17,377,193,21,4,136,4,0,1,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ PIETRŞ",349,DEDA,116545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:31:05",413,395,0,9,9,275,257,0,9,9,263,12,440,165,142,31,1,38,41,2,2,6
28,MUREŞ,"ȘCOALA PRIMARĂ POIENIȚA",435,LIVEZENI,117925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:49:37",282,270,0,12,0,153,141,0,12,0,136,17,299,146,22,64,30,8,7,0,3,2
28,MUREŞ,"ȘCOALA PRIMARĂ PORUMBENI",301,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:42",494,490,0,4,0,264,260,0,4,0,215,49,540,276,48,33,98,19,4,4,6,3
28,MUREŞ,"ŞCOALA PRIMARĂ RIGMANI",463,NEAUA,118511,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:08:06",202,186,0,2,14,130,114,0,2,14,122,8,210,80,1,0,119,0,0,1,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ ROUA",370,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:29:12",301,298,1,2,0,72,70,0,2,0,58,14,330,258,6,0,51,1,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ SĂCĂDATU DE JOS",200,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:03",1204,1195,1,4,4,471,463,0,4,4,450,12,1320,849,31,19,377,7,5,2,4,5
28,MUREŞ,"SCOALA PRIMARĂ SĂCĂRENI",360,ERNEI,116652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:06:03",215,207,0,3,5,82,74,0,3,5,78,4,217,135,4,2,64,1,7,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ SĂLCUD",161,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:07",488,472,0,11,5,245,229,0,11,5,226,19,550,305,87,67,3,59,6,2,0,2
28,MUREŞ,"ȘCOALA PRIMARĂ SÂNIȘOR",436,LIVEZENI,117925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:28:10",231,221,0,7,3,127,117,0,7,3,121,6,245,118,9,18,78,5,7,0,4,0
28,MUREŞ,"SCOALA PRIMARA SAT NEAGRA",443,"LUNCA BRADULUI",118058,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:26:25",354,330,1,10,13,218,194,1,10,13,211,7,381,163,89,104,1,12,2,1,0,2
28,MUREŞ,"ȘCOALA PRIMARĂ ŞĂUŞA",208,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:19:12",245,224,0,9,12,177,156,0,9,12,169,8,260,83,24,140,1,0,1,0,0,3
28,MUREŞ,"ŞCOALA PRIMARĂ SFÎNTU GHEORGHE",162,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:46",330,324,0,6,0,202,196,0,6,0,192,10,360,158,70,43,3,39,24,1,10,2
28,MUREŞ,"ŞCOALA PRIMARĂ ŞILEA NIRAJULUI",447,MĂGHERANI,118094,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:56:26",331,304,0,3,24,203,176,0,3,24,191,12,340,137,2,0,189,0,0,0,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ ŞOARD",560,VÂNĂTORI,120254,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:19:43",626,623,0,3,0,366,363,0,3,0,314,52,680,314,22,221,12,46,5,2,4,2
28,MUREŞ,"ȘCOALA PRIMARĂ ȘOIMUȘ",315,COROISÂNMĂRTIN,116171,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:11:02",303,283,0,11,9,190,170,0,11,9,180,10,319,129,13,129,1,27,7,0,0,3
28,MUREŞ,"ȘCOALĂ PRIMARĂ SOLOCMA",389,GHINDARI,117042,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:15:39",248,242,1,5,0,105,100,0,5,0,77,28,270,165,7,5,62,0,0,1,1,1
28,MUREŞ,"ȘCOALA PRIMARĂ ȘOMOȘTELNIC",454,MICA,118209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:57:51",181,177,0,2,2,86,82,0,2,2,75,11,200,114,25,15,23,6,3,1,1,1
28,MUREŞ,"ȘCOALA PRIMARĂ SUPLAC",533,SUPLAC,119661,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:27",606,588,0,2,16,314,296,0,2,16,287,27,648,334,37,28,154,6,57,2,2,1
28,MUREŞ,"ŞCOALA PRIMARĂ URISIU DE JOS",310,"CHIHERU DE JOS",116126,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:56:48",271,262,0,6,3,195,186,0,6,3,188,7,286,91,102,66,0,15,3,0,0,2
28,MUREŞ,"ŞCOALA PRIMARĂ VALEA",552,VĂRGATA,120076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:01",569,546,0,3,20,327,304,0,3,20,310,17,620,293,23,11,272,1,0,1,2,0
28,MUREŞ,"ŞCOALA PRIMARĂ VALEA FRĂŢIEI",548,"VALEA LARGĂ",119974,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:40:39",496,487,0,5,4,267,258,0,5,4,244,23,527,260,43,147,1,40,9,1,3,0
28,MUREŞ,"ȘCOALA PRIMARĂ VALEA RECE",258,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:52:37",204,196,0,8,0,92,84,0,8,0,82,10,220,128,28,41,3,2,3,0,0,5
28,MUREŞ,"ȘCOALA PRIMARĂ ”VASILE FLOREA” VĂLENI",485,POGĂCEAUA,118824,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:46:58",437,422,0,6,9,309,294,0,6,9,276,33,460,150,181,55,0,17,16,2,2,3
28,MUREŞ,"ȘCOALA PRIMARĂ VIDRASĂU",209,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:25:08",971,938,3,14,16,595,565,0,14,16,567,28,1028,433,66,374,7,27,23,6,7,57
28,MUREŞ,"SCOALA PROFESIONALA BAND",246,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:47:43",676,668,0,8,0,387,379,0,8,0,374,13,726,325,81,73,186,15,11,2,2,4
28,MUREŞ,"ȘCOALA PROFESIONALĂ BAND",247,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:17:02",776,771,1,2,2,363,359,0,2,2,308,55,852,478,37,69,186,6,4,1,1,4
28,MUREŞ,"ŞCOALA PRRIMARĂ SOVATA NR.3",198,"ORAŞ SOVATA",114854,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:38:10",1110,1100,2,7,1,500,492,0,7,1,459,41,1220,720,19,7,424,4,3,1,1,0
28,MUREŞ,"SEDIUL ADMINISTRATIV AL PRIMĂRIEI",437,LUNCA,117998,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:52",426,399,0,13,14,291,264,0,13,14,271,20,440,149,180,59,0,17,11,2,1,1
28,MUREŞ,"SEDIUL PRIMARIEI",482,PETELEA,118799,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:51",993,963,0,13,17,583,553,0,13,17,550,33,1053,470,188,242,4,64,39,4,2,7
28,MUREŞ,"SEDIUL PRIMARIEI ATINTIS",234,AŢINTIŞ,115236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:38",593,557,1,14,21,369,334,0,14,21,342,27,610,241,28,116,47,8,60,34,34,15
28,MUREŞ,"SEDIUL PRIMARIEI CHETANI",304,CHEŢANI,116046,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:23:36",926,910,0,11,5,583,567,0,11,5,538,45,1007,424,207,138,4,49,117,4,3,16
28,MUREŞ,"SEDIUL PRIMĂRIEI COMUNEI CHIHERU DE JOS",308,"CHIHERU DE JOS",116126,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:20",365,333,1,22,9,260,228,1,22,9,242,18,389,129,84,104,6,19,17,0,1,11
28,MUREŞ,"SEDIUL PRIMĂRIEI COMUNEI PĂNET",473,PĂNET,118691,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:20:39",856,849,0,4,3,562,555,0,4,3,544,18,940,378,2,17,523,1,0,0,1,0
28,MUREŞ,"SEDIU PRIMARIE",362,FĂRĂGĂU,116723,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:18:52",367,353,3,2,9,286,273,2,2,9,232,33,390,125,108,36,1,67,17,0,3,0
28,MUREŞ,"UNIVERSITATEA DE MEDICINĂ, FARMACIE, ȘTIINȚE ȘI TEHNOLOGIE TÂRGU MUREȘ",2,"MUNICIPIUL TÂRGU MUREŞ",114319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:31:00",1556,1481,32,20,23,859,814,2,20,23,800,14,1703,889,98,96,413,50,70,5,59,9
