county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","MANEA GHEORGHE-voturi","MANEA GHEORGHE-mandate-faza-1","MANEA GHEORGHE-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","LIGA PENTRU UNIFICAREA PATRIOȚILOR-voturi","LIGA PENTRU UNIFICAREA PATRIOȚILOR-mandate-faza-1","LIGA PENTRU UNIFICAREA PATRIOȚILOR-mandate-faza-2","CHIHA MARIN-voturi","CHIHA MARIN-mandate-faza-1","CHIHA MARIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CÎRSTEA VIOREL-voturi","CÎRSTEA VIOREL-mandate-faza-1","CÎRSTEA VIOREL-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","POPESCU EUGEN-voturi","POPESCU EUGEN-mandate-faza-1","POPESCU EUGEN-mandate-faza-2","DUMITRESCU GHEORGHE-voturi","DUMITRESCU GHEORGHE-mandate-faza-1","DUMITRESCU GHEORGHE-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","PARTIDUL SATULUI ROMÂNESC-voturi","PARTIDUL SATULUI ROMÂNESC-mandate-faza-1","PARTIDUL SATULUI ROMÂNESC-mandate-faza-2","MINCU GHEORGHE-SORINEL-voturi","MINCU GHEORGHE-SORINEL-mandate-faza-1","MINCU GHEORGHE-SORINEL-mandate-faza-2","GOGORICI CONSTANTIN-voturi","GOGORICI CONSTANTIN-mandate-faza-1","GOGORICI CONSTANTIN-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-g8","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","NECULA MARIAN-voturi","NECULA MARIAN-mandate-faza-1","NECULA MARIAN-mandate-faza-2","GHIŢĂ DANIEL-GHEORGHE-voturi","GHIŢĂ DANIEL-GHEORGHE-mandate-faza-1","GHIŢĂ DANIEL-GHEORGHE-mandate-faza-2","IOSIF AUREL-voturi","IOSIF AUREL-mandate-faza-1","IOSIF AUREL-mandate-faza-2","ŢELINOIU IULIAN-voturi","ŢELINOIU IULIAN-mandate-faza-1","ŢELINOIU IULIAN-mandate-faza-2","GROŞANU VALENTIN-voturi","GROŞANU VALENTIN-mandate-faza-1","GROŞANU VALENTIN-mandate-faza-2","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-voturi","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-mandate-faza-1","BĂRBULESCU DECEBAL-REGINALD-CONSTANTIN-mandate-faza-2","PARTIDUL UNIUNEA GETO-DACILOR-voturi","PARTIDUL UNIUNEA GETO-DACILOR-mandate-faza-1","PARTIDUL UNIUNEA GETO-DACILOR-mandate-faza-2","TROCAN CONSTANTIN-IULIAN-voturi","TROCAN CONSTANTIN-IULIAN-mandate-faza-1","TROCAN CONSTANTIN-IULIAN-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","MOISESCU PAUL-voturi","MOISESCU PAUL-mandate-faza-1","MOISESCU PAUL-mandate-faza-2","STATE DUMITRU-voturi","STATE DUMITRU-mandate-faza-1","STATE DUMITRU-mandate-faza-2","OPRESCU ŞTEFAN-voturi","OPRESCU ŞTEFAN-mandate-faza-1","OPRESCU ŞTEFAN-mandate-faza-2","TICĂ ION-voturi","TICĂ ION-mandate-faza-1","TICĂ ION-mandate-faza-2","FICA ELENA-voturi","FICA ELENA-mandate-faza-1","FICA ELENA-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","COŞA ANCA-MIHAELA-voturi","COŞA ANCA-MIHAELA-mandate-faza-1","COŞA ANCA-MIHAELA-mandate-faza-2","PĂCIOIANU CONSTANTIN-voturi","PĂCIOIANU CONSTANTIN-mandate-faza-1","PĂCIOIANU CONSTANTIN-mandate-faza-2","TACHE IOANA-voturi","TACHE IOANA-mandate-faza-1","TACHE IOANA-mandate-faza-2","MAZILU NICOLAE-voturi","MAZILU NICOLAE-mandate-faza-1","MAZILU NICOLAE-mandate-faza-2","AVRAM BOGDAN-MIHAI-voturi","AVRAM BOGDAN-MIHAI-mandate-faza-1","AVRAM BOGDAN-MIHAI-mandate-faza-2","MITIRIŢĂ ALINA-MARIA-voturi","MITIRIŢĂ ALINA-MARIA-mandate-faza-1","MITIRIŢĂ ALINA-MARIA-mandate-faza-2","SIMION NECULAE-voturi","SIMION NECULAE-mandate-faza-1","SIMION NECULAE-mandate-faza-2","ANGHEL ION-EDUARD-voturi","ANGHEL ION-EDUARD-mandate-faza-1","ANGHEL ION-EDUARD-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","BADEA ADRIAN-voturi","BADEA ADRIAN-mandate-faza-1","BADEA ADRIAN-mandate-faza-2"
3,ARGEŞ,SĂPATA,18581,3,FINAL,UAT,CL,CL_CE,"2024-06-13 15:30:33",1364,1297,0,44,23,956,889,0,44,23,934,22,1445,489,46,65,74,82,597,7,0,137,1,1,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"SCHITU GOLEŞTI",18670,2,FINAL,UAT,CL,CL_CE,"2024-06-13 16:17:49",4032,4014,1,11,6,2172,2155,0,11,6,2045,127,4410,2238,102,143,163,136,451,3,0,1001,7,1,278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,SLOBOZIA,18741,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:01:58",3674,3645,0,8,21,2308,2279,0,8,21,2231,77,4005,1697,111,156,178,159,770,4,1,1299,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,STÂLPENI,18778,2,FINAL,UAT,CL,CL_CE,"2024-06-13 16:09:21",4023,3985,2,10,26,2577,2546,1,4,26,2398,167,4395,1830,119,167,191,184,1080,5,1,771,4,0,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"ŞTEFAN CEL MARE",19114,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:41:37",1806,1790,0,15,1,997,981,0,15,1,948,49,1976,979,47,66,75,86,737,8,1,131,1,0,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,STOENEŞTI,18858,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:57:22",3428,3377,3,22,26,2054,2005,2,22,25,1992,62,3772,1718,99,139,159,145,1062,7,0,358,2,1,54,0,0,0,0,0,0,0,0,470,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,STOLNICI,18938,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:31:04",2383,2357,1,25,0,1428,1403,0,25,0,1392,36,2592,1164,69,97,111,118,647,5,1,126,1,0,377,3,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,ŞUICI,19141,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:41:10",1878,1848,0,16,14,1271,1241,0,16,14,1223,44,2054,787,61,85,97,111,831,7,0,307,2,1,0,0,0,0,0,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,SUSENI,19007,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:58:24",2550,2511,6,12,21,1435,1401,1,12,21,1390,45,2700,1265,69,97,111,126,317,2,0,707,5,1,129,1,0,0,0,0,0,0,0,237,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,TEIU,19212,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:34:19",1108,1020,3,74,11,766,678,3,74,11,728,38,1112,346,36,50,58,80,354,4,0,313,3,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,TIGVENI,19249,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:07:15",2686,2672,0,13,1,1638,1624,0,13,1,1527,111,2930,1292,76,106,122,114,654,5,1,645,5,0,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,ŢIŢEŞTI,19338,2,FINAL,UAT,CL,CL_CE,"2024-06-11 19:04:25",3936,3911,1,16,8,2280,2259,0,13,8,2194,86,4306,2026,109,153,175,146,478,3,0,1415,9,1,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,UDA,19392,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:57:33",1454,1386,0,46,22,987,919,0,46,22,948,39,1539,552,47,66,75,82,588,7,0,222,2,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,UNGHENI,19560,2,FINAL,UAT,CL,CL_CE,"2024-06-13 16:43:20",2120,2029,0,88,3,1333,1242,0,88,3,1283,50,2251,918,64,89,102,114,990,8,1,147,1,0,126,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"VALEA DANULUI",19631,2,FINAL,UAT,CL,CL_CE,"2024-06-13 17:15:26",2500,2460,1,9,30,1693,1653,1,9,30,1645,48,2719,1026,82,115,131,142,603,4,0,654,4,1,311,2,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"VALEA IAŞULUI",19695,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:20:25",2403,2375,0,25,3,1462,1434,0,25,3,1417,45,2621,1159,70,99,113,128,712,5,0,236,1,1,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,"VALEA MARE-PRAVĂŢ",13524,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:33:05",3319,3282,3,23,11,2379,2344,1,23,11,2200,176,3594,1218,110,154,176,169,1355,8,0,459,2,1,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,VEDEA,19793,2,FINAL,UAT,CL,CL_CE,"2024-06-11 23:35:26",2836,2657,5,112,62,1886,1712,0,112,62,1800,85,3015,1128,90,126,144,119,419,3,1,455,3,1,162,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,130,1,0,58,0,0,16,0,0
3,ARGEŞ,VLĂDEŞTI,19999,2,FINAL,UAT,CL,CL_CE,"2024-06-13 15:06:10",2530,2516,0,7,7,1858,1844,0,7,7,1763,95,2771,913,88,123,141,129,472,3,0,674,5,0,90,0,1,223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ARGEŞ,VULTUREŞTI,20055,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:43:46",2196,2181,0,12,3,1398,1383,0,12,3,1335,63,2404,1006,66,93,106,113,778,6,1,300,2,1,99,0,1,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
