precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",29,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:08",1616,1378,221,15,2,673,656,0,15,2,648,25,1768,1095,82,70,49,228,20,133,3,2,57,4
13,CLUJ,"SCOALA ”IOAN BOB”",66,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:48",1313,1282,1,11,19,635,604,1,11,19,617,18,1546,911,157,67,53,129,14,115,4,7,66,5
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",129,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:55:33",1323,1296,9,18,0,577,559,0,18,0,560,17,1453,876,80,75,57,167,20,104,6,3,42,6
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",128,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:02",1285,1273,4,8,0,612,604,0,8,0,604,8,1433,821,89,102,48,205,14,101,11,1,27,6
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",125,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:10:32",1316,1307,1,8,0,632,624,0,8,0,615,17,1450,818,97,70,65,204,15,103,11,4,39,7
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",124,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:58:05",1194,1178,2,12,2,572,558,0,12,2,541,31,1302,730,86,84,46,172,15,83,18,2,32,3
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",127,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:37",1270,1260,3,7,0,554,547,0,7,0,546,8,1424,870,98,78,37,174,15,80,16,7,40,1
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",130,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:45:32",1664,1636,9,17,2,728,709,0,17,2,715,13,1798,1070,112,62,61,249,16,129,4,4,63,15
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",126,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:00",1522,1513,0,8,1,740,731,0,8,1,722,18,1697,957,109,82,64,242,18,133,4,3,58,9
13,CLUJ,"ŞCOALA ”ION CREANGĂ” ,",5,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:59:46",1000,989,2,9,0,467,458,0,9,0,461,6,1097,630,58,66,25,170,14,89,5,3,26,5
13,CLUJ,"ŞCOALA ”ION CREANGĂ” ,",7,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:29",1170,1159,6,5,0,531,526,0,5,0,515,16,1300,769,62,75,58,175,12,85,7,2,34,5
13,CLUJ,"ŞCOALA ”ION CREANGĂ” ,",6,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:33:08",1441,1426,2,12,1,661,648,0,12,1,644,17,1577,916,106,129,46,218,12,87,7,3,29,7
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",16,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:19:49",1754,1736,15,3,0,885,882,0,3,0,879,6,1934,1049,74,72,74,298,19,225,11,2,98,6
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",14,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:45:32",1776,1767,4,5,0,813,808,0,5,0,788,25,1946,1133,95,127,75,274,18,126,11,10,47,5
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",13,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:51",1454,1440,6,7,1,627,619,0,7,1,619,8,1629,1002,90,83,59,193,12,112,5,4,56,5
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",15,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:30:34",1293,1276,7,10,0,566,556,0,10,0,553,13,1423,857,68,65,50,178,21,114,8,6,36,7
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",12,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:09:50",862,858,0,4,0,354,350,0,4,0,346,8,948,594,46,69,29,99,8,55,8,3,25,4
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",11,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:29",833,825,3,5,0,313,308,0,5,0,307,6,919,606,40,50,18,109,6,47,5,3,24,5
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",17,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:15:26",1741,1710,14,17,0,883,864,2,17,0,866,17,1970,1087,72,77,63,264,21,261,4,8,93,3
13,CLUJ,"ȘCOALA – LICEU „DUMITRU TĂUȚAN”",469,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:29:34",1695,1674,7,14,0,690,676,0,14,0,677,13,1839,1149,56,64,71,242,26,143,2,9,53,11
13,CLUJ,"ŞCOALA ”LIVIU REBREANU”",81,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:24",1447,1435,0,12,0,603,591,0,12,0,592,11,1474,871,72,100,47,215,22,90,5,4,30,7
13,CLUJ,"ŞCOALA ”LIVIU REBREANU”",80,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:25:27",1468,1460,1,7,0,668,661,0,7,0,647,21,1630,962,90,97,55,221,23,85,14,6,48,8
13,CLUJ,"ŞCOALA ”LIVIU REBREANU”",79,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:06",1466,1453,6,7,0,648,641,0,7,0,628,20,1630,982,90,105,36,217,7,110,9,5,44,5
13,CLUJ,"ŞCOALA ” LIVIU REBREANU” ( FOSTA CONSTANTIN BRÂNCOVEANU), ALEEA RETEZAT NR.4",84,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:48",1080,1065,5,10,0,508,497,1,10,0,486,22,1198,690,52,76,48,178,18,77,8,2,23,4
13,CLUJ,"ŞCOALA ” LIVIU REBREANU” ( FOSTA CONSTANTIN BRÂNCOVEANU), ALEEA RETEZAT NR.4",86,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:03",858,854,1,3,0,384,381,0,3,0,365,19,956,572,35,38,51,143,12,52,10,3,18,3
13,CLUJ,"ŞCOALA ” LIVIU REBREANU” ( FOSTA CONSTANTIN BRÂNCOVEANU), ALEEA RETEZAT NR.4",85,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:28",1255,1245,1,9,0,586,577,0,9,0,567,19,1407,821,91,83,55,185,15,87,5,4,38,4
13,CLUJ,"ŞCOALA ” LIVIU REBREANU”( FOSTA CONSTANTIN BRÂNCOVEANU),ALEEA RETEZAT NR.4",83,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:32",1387,1375,1,11,0,615,604,0,11,0,598,17,1550,935,54,88,61,236,23,95,5,3,32,1
13,CLUJ,"SCOALA LUNA DE SUS",472,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:21",1050,1030,2,10,8,607,589,0,10,8,590,17,1136,529,358,27,17,148,10,23,2,0,5,0
13,CLUJ,"SCOALA LUNA DE SUS",471,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:14",872,846,2,16,8,515,491,0,16,8,494,21,947,432,239,51,21,124,11,37,4,0,4,3
13,CLUJ,"ŞCOALA LUNCA VIŞAGULUI",592,POIENI,59041,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:54:39",174,168,1,5,0,99,94,0,5,0,96,3,186,87,2,44,9,36,3,1,0,1,0,0
13,CLUJ,"ȘCOALA MERA",328,BACIU,55838,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:48:53",1357,1321,1,8,27,834,799,0,8,27,775,59,1453,619,519,134,21,42,23,22,3,0,9,2
13,CLUJ,"SCOALA MIHAI EMINESCU DEJ",206,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:51",807,779,0,3,25,296,268,0,3,25,273,23,859,563,21,86,50,61,7,38,2,3,5,0
13,CLUJ,"SCOALA MIHAI EMINESCU DEJ",207,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:44",885,875,0,8,2,422,412,0,8,2,399,23,1001,579,41,100,43,113,15,66,5,7,6,3
13,CLUJ,"SCOALA MIHAI EMINESCU DEJ",208,"MUNICIPIUL DEJ",55008,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:56:18",1552,1538,0,12,2,764,750,0,12,2,728,36,1700,936,73,175,79,196,16,141,5,22,15,6
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",173,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:07:54",1971,1960,0,9,2,891,880,0,9,2,857,34,2155,1264,96,91,136,305,27,112,8,9,58,15
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",175,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:13:25",1881,1857,13,10,1,873,862,0,10,1,858,15,2105,1232,89,64,68,305,21,192,4,7,92,16
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",172,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:55",1957,1937,11,7,2,814,805,0,7,2,794,20,2132,1318,167,109,71,221,24,133,7,5,49,8
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",174,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:00:43",1879,1871,5,2,1,882,879,0,2,1,865,17,2092,1210,242,66,97,255,18,124,13,4,44,2
13,CLUJ,"SCOALA NOUA CU 16 SALI DE CLASA",284,"ORAŞ HUEDIN",55446,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:02:17",1004,989,1,10,4,580,566,0,10,4,550,30,1128,548,136,93,68,169,9,59,4,2,7,3
13,CLUJ,"ŞCOALA ” N.TITULESCU”",116,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:21:27",1584,1552,6,26,0,752,725,1,26,0,731,21,1738,986,136,104,59,195,20,134,10,8,55,10
13,CLUJ,"ŞCOALA ” N.TITULESCU”",115,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:01",1806,1773,13,16,4,871,851,0,16,4,851,20,1983,1112,100,113,77,243,23,194,8,9,69,15
13,CLUJ,"ŞCOALA ”OCTAVIAN GOGA”",96,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:21:14",1353,1341,2,10,0,564,554,0,10,0,545,19,1474,910,64,62,60,218,15,82,12,1,27,4
13,CLUJ,"ŞCOALA ”OCTAVIAN GOGA”",95,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:07:19",1418,1398,7,11,2,625,612,0,11,2,606,18,1570,946,102,82,62,184,14,107,8,6,33,8
13,CLUJ,"ŞCOALA ”OCTAVIAN GOGA”",97,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:08",1556,1520,23,13,0,625,611,1,13,0,599,26,1696,1071,50,80,47,227,16,111,7,4,48,9
13,CLUJ,"SCOALA PAVEL DAN",638,"TRITENII DE JOS",59693,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:23",1269,1241,0,12,16,702,674,0,12,16,653,49,1381,679,17,141,93,238,9,139,7,2,5,2
13,CLUJ,"ȘCOALA POPEȘTI",329,BACIU,55838,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:01",840,823,1,16,0,544,528,0,16,0,527,17,882,338,69,95,65,163,10,91,2,2,27,3
13,CLUJ,"SCOALA PRIMARA",642,"TRITENII DE JOS",59693,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:55:11",860,853,0,5,2,490,483,0,5,2,463,27,941,451,10,100,61,163,15,107,3,2,0,2
13,CLUJ,"SCOALA PRIMARA",640,"TRITENII DE JOS",59693,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:05",391,384,0,6,1,235,228,0,6,1,228,7,422,187,131,19,7,45,0,24,2,0,0,0
13,CLUJ,"SCOALA PRIMARĂ",577,PANTICEU,58856,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:00",274,266,0,7,1,170,162,0,7,1,147,23,293,123,5,21,3,107,5,6,0,0,0,0
13,CLUJ,"ŞCOALA PRIMARĂ",523,JUCU,58259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:07",1343,1285,7,45,6,799,746,2,45,6,779,20,1424,625,41,247,62,163,18,216,7,5,13,7
13,CLUJ,"ȘCOALA PRIMARĂ AGÂRBICIU",380,"CĂPUŞU MARE",56568,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:16",405,358,0,40,7,333,286,0,40,7,303,30,404,71,7,74,18,171,4,16,1,3,2,7
13,CLUJ,"ŞCOALA PRIMARĂ CU CLASELE I-IV",604,RIŞCA,59238,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:56:41",148,137,0,9,2,102,91,0,9,2,98,4,151,49,2,53,12,24,1,5,0,1,0,0
13,CLUJ,"ŞCOALA PRIMARĂ CU CLASELE I-IV",603,RIŞCA,59238,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:58:28",320,301,0,16,3,236,217,0,16,3,212,24,330,94,2,123,12,60,6,9,0,0,0,0
13,CLUJ,"ŞCOALA PRIMARĂ DEALU BOTII",340,BELIŞ,56014,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:52:23",61,52,0,9,0,42,33,0,9,0,39,3,56,14,0,9,10,12,3,4,1,0,0,0
13,CLUJ,"ȘCOALA PRIMARĂ FEIURDENI",406,CHINTENI,56988,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:02:05",453,409,4,36,4,312,272,0,36,4,293,19,457,145,4,186,16,53,9,12,1,4,6,2
13,CLUJ,"SCOALA PRIMARA FIZESU GHERLII",444,"FIZEŞU GHERLII",57644,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:44:52",1088,1077,0,9,2,556,545,0,9,2,481,75,1216,660,213,42,30,91,9,81,4,4,2,5
13,CLUJ,"ŞCOALA PRIMARĂ FODORA",321,AŞCHILEU,55776,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:06:40",209,187,0,20,2,131,109,0,20,2,120,11,206,75,25,45,5,39,2,2,0,1,1,0
13,CLUJ,"SCOALA PRIMARA IACOBENI",402,"CEANU MARE",56844,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:09:22",499,487,1,9,2,316,305,0,9,2,268,48,537,221,9,88,69,41,10,41,7,0,0,3
13,CLUJ,"ŞCOALA PRIMARA MORLACA",593,POIENI,59041,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:06",556,552,0,4,0,318,314,0,4,0,297,21,608,290,0,125,41,104,6,12,1,3,3,2
13,CLUJ,"ŞCOALA PRIMARĂ MUNTELE BĂIŞORII",334,BĂIŞOARA,55918,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:41:46",279,270,0,1,8,194,185,0,1,8,185,9,310,116,6,74,18,43,5,36,0,1,1,1
13,CLUJ,"ŞCOALA PRIMARǍ POIANA HOREA",342,BELIŞ,56014,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:27:51",254,242,1,5,6,196,184,1,5,6,180,16,282,86,3,79,28,43,11,16,0,0,0,0
13,CLUJ,"ȘCOALA PRIMARĂ RECEA -CRISTUR",596,RECEA-CRISTUR,59130,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:06:55",580,501,1,29,49,395,316,1,29,49,364,31,608,213,2,67,27,253,5,8,1,0,0,1
13,CLUJ,"ŞCOALA PRIMARĂ SĂCEL",337,BĂIŞOARA,55918,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:31:59",350,341,0,3,6,225,216,0,3,6,205,20,385,160,4,64,50,51,7,26,2,0,1,0
13,CLUJ,"ŞCOALA PRIMARĂ SMIDA",343,BELIŞ,56014,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:03:30",47,39,0,8,0,26,18,0,8,0,24,2,43,17,0,11,3,7,0,3,0,0,0,0
13,CLUJ,"ȘCOALA PRIMARĂ URCA CORP I",668,VIIŞOARA,60062,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:21",749,742,1,4,2,338,332,0,4,2,317,21,821,483,9,161,19,82,14,23,3,2,4,0
13,CLUJ,"ŞCOALA PRIMARĂ URIŞOR",391,CĂŞEIU,56666,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:58",800,791,1,6,2,468,460,0,6,2,445,23,889,421,6,90,76,242,10,14,1,2,4,0
13,CLUJ,"ȘCOALA PRIMARĂ VĂLENI",366,CĂIANU,56354,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:56:41",145,143,0,2,0,96,94,0,2,0,84,12,157,61,1,20,8,52,0,2,1,0,0,0
13,CLUJ,"ȘCOALA PROFESIONALĂ ADY ENDRE",618,SÂNCRAIU,59434,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:39",908,854,5,2,47,710,661,0,2,47,702,8,1004,294,590,40,32,19,5,8,3,1,2,2
13,CLUJ,"ŞCOALA PROFESIONALĂ POIANA",282,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:23",1239,1237,0,2,0,559,557,0,2,0,547,12,1381,822,86,115,114,105,18,80,12,0,13,4
13,CLUJ,"ŞCOALA PROFESIONALĂ POIANA",283,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:14:16",1517,1505,0,12,0,839,827,0,12,0,770,65,1664,825,77,105,193,282,24,72,4,2,9,2
13,CLUJ,"ŞCOALA SĂLĂTRUC",390,CĂŞEIU,56666,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:40",110,102,0,8,0,87,79,0,8,0,79,8,117,30,1,18,18,36,1,2,1,1,1,0
13,CLUJ,"ȘCOALA SĂLIȘTEA NOUĂ",330,BACIU,55838,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:02:43",160,153,0,7,0,97,90,0,7,0,94,3,177,80,8,23,8,25,9,15,2,1,0,3
13,CLUJ,"ŞCOALA SIMION BALINT",609,SĂNDULEŞTI,55311,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:42",1207,1172,2,9,24,678,644,1,9,24,654,24,1307,629,22,72,95,300,32,79,4,3,4,43
13,CLUJ,"SCOALA SOIMENI",674,VULTURENI,60099,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:20",279,256,0,16,7,223,200,0,16,7,217,6,296,66,2,146,5,38,5,16,0,2,2,1
13,CLUJ,"ȘCOALA SUCEAGU",331,BACIU,55838,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:28",1230,1207,1,16,6,735,713,0,16,6,668,67,1347,612,298,128,33,136,32,31,3,1,6,0
13,CLUJ,"ŞCOALA ”TRAIAN DARJAN”",181,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:54:37",1618,1613,1,4,0,738,734,0,4,0,716,22,1809,1071,64,109,91,257,37,112,3,4,30,9
13,CLUJ,"ŞCOALA ”TRAIAN DARJAN”",182,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:19:43",1926,1907,5,6,8,892,878,0,6,8,872,20,2104,1212,89,78,96,334,45,154,6,8,51,11
13,CLUJ,"ŞCOALA ”TRAIAN DARJAN”",184,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:33:05",1771,1749,9,2,11,781,768,0,2,11,756,25,1951,1170,125,93,79,229,39,117,7,9,53,5
13,CLUJ,"ŞCOALA ”TRAIAN DARJAN”",183,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:47",1819,1795,7,17,0,869,852,0,17,0,847,22,2108,1239,106,99,107,307,22,136,17,7,36,10
13,CLUJ,"ȘCOALA VALEA GROȘILOR",663,VAD,59942,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:41:02",224,198,0,16,10,150,124,0,16,10,144,6,237,87,1,19,28,86,4,5,1,0,0,0
13,CLUJ,"ŞCOAL GEN. MUNCEL",396,CÂŢCĂU,57314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:26:02",171,152,0,7,12,107,88,0,7,12,103,4,183,76,2,14,15,64,5,2,0,1,0,0
13,CLUJ,"ŞCOLA CU CLASELE I-IV DÎNGĂUL MARE",382,"CĂPUŞU MARE",56568,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:37:28",373,349,0,12,12,236,212,0,12,12,217,16,402,166,5,64,16,106,8,9,2,2,2,3
13,CLUJ,"SC. PRIM. CEABA",622,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:27:49",173,166,0,7,0,121,114,0,7,0,105,16,186,65,1,9,11,79,2,2,1,0,0,0
13,CLUJ,"SC. PRIM. DIV-MARI",624,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:21:01",134,109,0,25,0,97,72,0,25,0,93,4,121,24,1,15,9,62,1,2,1,2,0,0
13,CLUJ,"SC. PRIM. DIV-MICI",625,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:19:54",41,22,0,19,0,41,22,0,19,0,41,0,48,7,1,9,6,22,1,1,1,0,0,0
13,CLUJ,"SC. PRIM. MAHAL",626,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:31:43",66,56,0,10,0,43,33,0,10,0,42,1,52,9,1,4,10,22,4,0,0,1,0,0
13,CLUJ,"SC. PRIM. TARGUSOR",628,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:03:19",97,88,0,9,0,63,54,0,9,0,58,5,77,14,4,20,5,29,0,0,0,0,0,0
13,CLUJ,"SEDIU ADMINISTRATIV GHIROLT",305,ALUNIŞ,55623,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:03",316,302,0,7,7,194,180,0,7,7,163,31,330,136,3,33,14,104,4,3,2,0,0,0
13,CLUJ,"SEDIUL ADMINISTRATIV AL PRIMARIEI SUATU",636,SUATU,59657,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:28",994,970,1,3,20,689,666,0,3,20,610,79,1092,403,426,48,45,44,17,10,4,13,0,3
13,CLUJ,"SEDIUL PRIMĂRIEI",629,SÂNPAUL,59586,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:18:48",739,710,3,12,14,502,476,0,12,14,429,68,794,292,7,55,70,164,5,117,1,2,4,4
13,CLUJ,"SEDIU PRIMARIE PATA",315,APAHIDA,55687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:31",533,515,2,10,6,348,331,1,10,6,333,15,572,224,42,158,24,61,14,22,3,1,6,2
13,CLUJ,"SEDIU SECTOR PISCICOLA",311,APAHIDA,55687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:02",255,240,2,13,0,167,154,0,13,0,167,0,264,97,6,30,24,55,5,34,2,1,6,4
13,CLUJ,"UNIVERSITATEA ”BABES-BOLYAI” - FACULTATEA DE ŞTIINŢE ECONOMICE ŞI GESTIUNEA AFACERILOR,",122,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 10:41:59",1809,1771,18,20,0,780,760,0,20,0,775,5,1996,1216,72,94,79,279,14,153,5,6,62,11
13,CLUJ,"UNIVERSITATEA ”BABES-BOLYAI” - FACULTATEA DE ŞTIINŢE ECONOMICE ŞI GESTIUNEA AFACERILOR,",123,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:14:24",1812,1791,6,13,2,793,778,0,13,2,762,31,2006,1213,109,95,59,249,14,156,6,8,54,12
