precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi"
4,BACĂU,"ŞCOALA GENERALĂ SULŢA",237,AGĂŞ,21007,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:10",798,790,1,7,0,424,417,0,7,0,390,34,900,476,7,163,27,132,12,37,6,3,2,1
4,BACĂU,"ŞCOALA GENERALĂ TESCANI",268,BEREŞTI-TAZLĂU,21338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:33:39",601,591,0,4,6,302,292,0,4,6,275,27,700,398,6,62,30,150,9,1,7,4,3,3
4,BACĂU,"ŞCOALA GENERALĂ TURLUIANU",269,BEREŞTI-TAZLĂU,21338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:04",1123,1108,1,5,9,485,471,0,5,9,433,52,1203,718,7,172,28,191,17,2,9,2,3,2
4,BACĂU,"ŞCOALA GEORGE ENESCU",132,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:07:27",1594,1585,2,6,1,604,597,0,6,1,546,58,1700,1096,9,252,43,102,67,32,31,2,7,1
4,BACĂU,"ŞCOALA GEORGE ENESCU",134,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:22",1132,1127,1,4,0,497,493,0,4,0,480,17,1300,803,5,213,46,104,59,20,20,3,6,4
4,BACĂU,"ŞCOALA GEORGE ENESCU",133,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:09",1280,1273,1,6,0,495,489,0,6,0,448,47,1400,905,10,169,42,102,81,14,25,4,1,0
4,BACĂU,"ŞCOALA GHILĂVEŞTI",633,VULTURENI,26118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:39:52",210,205,0,4,1,146,141,0,4,1,138,8,200,54,5,16,54,15,2,1,42,2,1,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ ALBELE",256,BÂRSĂNEŞTI,21454,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:19",538,535,3,0,0,219,216,3,0,0,196,23,600,381,4,85,16,71,8,3,4,3,2,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",101,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:51",1732,1723,3,6,0,587,581,0,6,0,566,18,1804,1220,6,111,69,115,30,27,104,11,91,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ALECU RUSSO”",99,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:43",1582,1581,0,1,0,463,462,0,1,0,439,24,1700,1237,12,60,53,108,25,13,64,4,94,6
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”ALECU RUSSO”",100,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:44",1534,1527,1,6,0,477,471,0,6,0,460,17,1704,1227,9,56,47,122,23,17,71,4,101,10
4,BACĂU,"SCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",45,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:47:02",1197,1173,16,8,0,564,556,0,8,0,532,32,1304,740,7,119,43,119,22,23,144,11,41,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA”",24,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:54",1175,1163,6,6,0,535,529,0,6,0,512,23,1300,765,18,125,37,137,18,29,98,11,37,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ BOGDĂNEŞTI",281,BOGDĂNEŞTI,21560,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:03",888,877,0,4,7,450,439,0,4,7,401,49,1000,550,4,79,176,116,13,2,6,1,3,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ BOGDĂNEŞTI",282,BOGDĂNEŞTI,21560,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:29",806,800,0,6,0,436,430,0,6,0,402,34,900,464,3,65,204,90,24,0,11,1,2,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ BRĂTEŞTI",257,BÂRSĂNEŞTI,21454,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:45",836,833,0,3,0,415,412,0,3,0,373,41,900,485,9,155,34,138,18,4,12,1,2,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ BUCIUMI",287,BUCIUMI,26338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:07",1132,1130,2,0,0,549,549,0,0,0,513,36,1200,651,6,91,40,293,27,1,50,4,1,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ BUHUȘI",190,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:19",1265,1260,0,5,0,412,407,0,5,0,341,71,1400,988,12,126,51,110,20,5,8,3,5,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ BURDUSACI",546,RĂCHITOASA,24837,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:22",668,653,0,8,7,337,322,0,8,7,289,48,700,363,10,45,40,171,10,0,7,4,2,0
4,BACĂU,"SCOALA GIMNAZIALA CAIUTI",296,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:08:44",1320,1311,0,5,4,683,674,0,5,4,567,108,1400,717,21,119,55,265,26,5,62,9,3,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ CARACLĂU",258,BÂRSĂNEŞTI,21454,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:10",872,866,0,6,0,429,423,0,6,0,396,33,1000,571,9,81,114,166,6,1,13,2,3,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ COLONEŞTI",309,COLONEŞTI,21891,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:06",1148,1144,0,4,0,572,568,0,4,0,492,80,1300,728,9,69,92,274,18,2,3,1,23,1
4,BACĂU,"ȘCOALĂ GIMNAZIALĂ COMUNA OITUZ ( GRĂDINIȚA NR.2 OITUZ)",469,OITUZ,23797,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:30",905,900,0,5,0,399,394,0,5,0,382,17,1000,601,4,212,36,105,9,1,10,3,2,0
4,BACĂU,"ȘCOALĂ GIMNAZIALĂ COMUNA OITUZ ( GRĂDINIȚA NR.2 OITUZ)",468,OITUZ,23797,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:01",550,545,3,1,1,251,249,0,1,1,233,18,600,349,4,119,23,66,4,5,6,4,1,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN MOSCU’’ IZVORU BERHECIULUI",404,"IZVORU BERHECIULUI",23127,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:51",329,308,0,19,2,204,183,0,19,2,179,25,400,196,5,69,7,89,5,0,1,2,0,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ CONSTANTIN MUŞAT SATUL NICOREŞTI",504,PÂRGĂREŞTI,24276,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:08",815,811,0,4,0,291,287,0,4,0,267,24,900,609,13,81,35,124,2,3,8,1,0,0
4,BACĂU,"ŞCOALA GIMNAZIALA ”CONSTANTIN POPOVICI” BUHOCI(GRADINITA CU PROGRAM NORMAL BUHOCI)",289,BUHOCI,21668,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:55",1465,1437,1,21,6,728,701,0,21,6,675,53,1600,872,12,64,178,241,18,2,131,6,21,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”COSTANTIN PLATON”",116,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:08",1322,1317,0,5,0,576,571,0,5,0,545,31,1500,924,3,115,52,142,14,19,140,9,42,9
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”COSTANTIN PLATON”",118,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:14",1547,1532,11,4,0,669,665,0,4,0,642,27,1700,1031,16,159,51,154,26,32,126,8,61,9
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”COSTANTIN PLATON”",117,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:30",1266,1257,4,5,0,562,556,1,5,0,545,17,1400,837,6,118,55,154,22,21,121,7,35,6
4,BACĂU,"SCOALA GIMNAZIALA CU CLASELE I - VIII",312,CORBASCA,21971,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:39",569,558,0,4,7,287,276,0,4,7,251,36,600,313,12,34,20,173,6,0,5,0,1,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ DELENI",382,HELEGIU,22898,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:01",1269,1260,0,2,7,638,629,0,2,7,549,89,1400,762,18,171,51,124,20,4,142,6,10,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”DOMNIȚA MARIA”",60,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:50",1286,1283,0,3,0,497,494,0,3,0,475,22,1400,903,4,62,65,116,41,21,110,5,47,4
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”DOMNIȚA MARIA”",58,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:39",1244,1240,0,4,0,522,518,0,4,0,488,34,1400,878,4,89,58,117,33,13,112,10,46,6
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”DOMNIȚA MARIA”",59,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:47",1345,1341,0,4,0,544,540,0,4,0,528,16,1512,968,7,90,55,148,29,22,123,10,40,4
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”DOMNIȚA MARIA”",61,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:22",1581,1577,0,4,0,730,726,0,4,0,701,29,1700,970,9,130,68,179,40,30,166,13,63,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”DOMNIȚA MARIA”",57,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:16:30",1533,1527,3,3,0,637,634,0,3,0,584,53,1700,1063,15,83,69,125,76,27,89,26,66,8
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”DR.ALEXANDRU ŞAFRAN”",62,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:23",1848,1844,0,4,0,406,402,0,4,0,388,14,1900,1494,4,58,45,98,27,21,82,5,43,5
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”DR.ALEXANDRU ŞAFRAN”",63,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:48",1598,1593,1,4,0,543,539,0,4,0,519,24,1700,1157,10,101,53,135,36,19,95,6,56,8
4,BACĂU,"ŞCOALA GIMNAZIALĂ DUMITRU MĂRTINAŞ SATUL PÎRGĂREŞTI",502,PÂRGĂREŞTI,24276,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:46",783,780,0,3,0,297,294,0,3,0,273,24,900,603,15,121,70,55,5,0,5,1,1,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",154,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:38:06",1440,1424,1,12,3,597,582,0,12,3,570,27,1600,1003,9,149,63,244,25,10,44,20,4,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",151,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:26",1073,1062,4,7,0,386,379,0,7,0,369,17,1200,814,5,67,39,181,18,14,28,10,7,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",153,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:57",963,958,0,5,0,313,308,0,5,0,297,16,1100,787,6,60,34,143,20,6,20,5,3,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",152,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:42",1207,1201,0,4,2,457,451,0,4,2,430,27,1300,843,4,89,31,230,17,8,24,16,10,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”EMIL RACOVIȚĂ” (FOSTA NR.10)",155,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:24:45",1478,1473,0,4,1,553,548,0,4,1,523,30,1600,1047,6,117,37,279,19,10,37,12,5,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE APOSTU” STĂNIȘEȘTI",583,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:41:55",687,673,0,4,10,349,335,0,4,10,296,39,800,451,10,64,23,182,10,0,0,2,5,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",53,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:13:05",1240,1230,3,6,1,412,405,0,6,1,394,18,1400,988,6,75,39,105,33,10,83,6,35,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",52,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:47",1167,1161,1,5,0,472,467,0,5,0,452,20,1300,828,7,72,36,137,25,17,95,12,46,5
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",55,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:03",1143,1134,5,4,0,405,401,0,4,0,385,20,1300,895,8,61,45,98,18,14,82,15,36,8
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",56,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:55",1153,1149,0,4,0,436,432,0,4,0,418,18,1302,866,6,58,36,103,22,27,105,6,52,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",54,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:09:33",985,977,3,5,0,379,374,0,5,0,357,17,1100,726,6,59,35,96,19,19,75,11,37,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU” (FOSTĂ NR.8)",173,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:08",1278,1269,2,6,1,512,505,0,6,1,493,16,1400,891,5,138,36,229,15,22,28,8,10,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU” (FOSTĂ NR.8)",172,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:16",1444,1434,2,8,0,547,539,0,8,0,524,23,1600,1053,8,130,39,253,18,19,36,9,11,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",7,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:59:25",1208,1196,6,6,0,438,432,0,6,0,421,17,1300,862,4,63,64,105,24,11,110,7,30,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",5,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:37",1416,1407,0,9,0,556,547,0,9,0,531,25,1500,942,3,92,63,118,19,12,160,8,52,4
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",8,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:59:05",1158,1153,0,5,0,460,455,0,5,0,446,14,1300,840,6,83,51,108,14,21,118,3,39,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",4,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:34:30",1593,1574,13,6,0,610,604,0,6,0,586,24,1700,1090,6,102,57,136,32,19,179,8,44,3
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",3,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:35:49",1633,1621,5,7,0,597,585,5,7,0,580,15,1700,1105,7,115,68,113,28,31,143,13,53,9
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”GEORGETA MIRCEA CANCICOV”",6,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:58:41",1423,1414,0,9,0,607,598,0,9,0,588,19,1600,993,4,123,57,147,34,18,135,9,58,3
4,BACĂU,"SCOALA GIMNAZIALA GHEORGHE AVRAMESCU PRAJESTI",532,PRĂJEŞTI,26361,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:43",1003,967,0,21,15,496,460,0,21,15,449,19,1100,632,17,237,21,120,13,19,16,4,2,0
4,BACĂU,"SCOALA GIMNAZIALA GHEORGHE AVRAMESCU PRĂJEŞTI",533,PRĂJEŞTI,26361,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:15",955,908,2,22,23,440,394,1,22,23,411,29,1000,560,11,202,18,143,11,11,12,1,2,0
4,BACĂU,"ŞCOALA GIMNAZIALĂ HELEGIU",379,HELEGIU,22898,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:54:05",936,931,0,3,2,454,449,0,3,2,428,26,1000,546,11,196,40,96,23,4,52,1,5,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”ION CREANGĂ”",35,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:01:39",1366,1359,0,7,0,534,527,0,7,0,497,36,1500,966,6,103,49,103,30,13,136,9,43,5
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”ION CREANGĂ”",34,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:47",1297,1288,6,3,0,490,486,1,3,0,473,17,1400,910,4,71,67,135,30,20,100,9,33,4
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”ION CREANGĂ”",36,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:22",1240,1236,0,4,0,596,592,0,4,0,585,11,1400,804,5,118,54,130,38,19,137,9,71,4
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",96,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:19",1069,1063,0,6,0,396,390,0,6,0,381,15,1212,816,6,57,32,95,37,12,70,9,55,8
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",94,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:48",1283,1275,0,7,1,487,479,0,7,1,468,18,1400,914,5,61,52,127,20,20,102,8,68,5
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",93,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:42:41",956,948,3,5,0,375,370,0,5,0,366,9,1100,725,3,84,33,85,17,13,65,5,56,5
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”ION LUCA”",95,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:34",1218,1215,0,3,0,437,434,0,3,0,423,14,1300,863,8,69,47,102,22,11,116,8,35,5
4,BACĂU,"ŞCOALA GIMNAZIALA ION SIMIONESCU LILIECI",388,HEMEIUŞ,20313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:55:34",1508,1505,1,2,0,751,749,0,2,0,730,21,1700,949,10,300,87,139,46,29,88,6,23,2
4,BACĂU,"ŞCOALA GIMNAZIALA LUDAŞI",252,BALCANI,21196,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:12",750,745,0,1,4,292,287,0,1,4,268,24,804,512,2,80,44,90,22,9,7,1,13,0
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",14,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:42:54",1361,1351,3,7,0,569,562,0,7,0,538,31,1500,931,9,92,58,135,23,18,147,10,39,7
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",12,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 19:33:01",1590,1584,0,6,0,91,85,0,6,0,90,1,1700,1609,0,20,11,24,3,2,20,2,7,1
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",9,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:35",1318,1310,0,8,0,516,508,0,8,0,498,11,1396,788,5,91,44,117,22,22,137,17,39,4
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",10,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:48:30",1158,1149,1,8,0,488,479,1,8,0,454,12,1300,821,7,84,43,108,24,16,120,7,41,4
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",11,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:28",1173,1164,1,8,0,531,523,0,8,0,518,13,1300,769,1,97,53,130,25,21,123,8,53,7
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAI DRĂGAN”",13,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:59:52",1355,1346,1,8,0,518,510,0,8,0,500,18,1500,982,5,72,54,128,21,26,136,13,41,4
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",183,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:06",1498,1490,1,6,1,538,531,0,6,1,502,36,1600,1062,3,142,74,194,15,10,49,6,5,4
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",20,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:46:07",1989,1973,9,7,0,820,813,0,7,0,798,22,2100,1275,11,139,77,153,50,41,232,20,67,8
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",17,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:58",1313,1302,0,11,0,480,469,0,11,0,466,14,1400,920,3,82,54,113,24,19,135,6,28,2
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",18,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:07",1327,1321,0,6,0,488,482,0,6,0,478,10,1499,1011,7,78,54,106,22,25,133,8,36,9
4,BACĂU,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",19,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:49:26",1536,1525,7,4,0,604,600,0,4,0,592,12,1700,1096,8,112,63,117,36,32,147,10,65,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIRON COSTIN”",108,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:49",1317,1311,1,5,0,531,526,0,5,0,506,23,1512,983,11,92,55,117,34,25,121,6,41,4
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIRON COSTIN”",107,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:09",1189,1184,0,5,0,390,385,0,5,0,378,12,1300,910,8,57,40,89,30,17,75,6,54,2
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”MIRON COSTIN”",109,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:07:29",1274,1272,0,2,0,524,522,0,2,0,501,23,1399,875,4,87,55,164,20,22,93,9,46,1
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",84,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:07",1221,1217,0,4,0,481,477,0,4,0,460,21,1400,919,6,74,42,133,19,14,112,7,50,3
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",86,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:27",1301,1295,2,4,0,524,520,0,4,0,496,28,1404,880,6,68,77,134,21,13,112,7,53,5
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",85,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:56",1077,1072,0,5,0,384,379,0,5,0,367,17,1200,816,5,54,51,85,18,7,100,5,37,5
4,BACĂU,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",87,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:54",1348,1344,0,3,1,504,500,0,3,1,476,28,1500,996,1,76,57,120,31,21,113,9,46,2
