precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HARPA DANIEL-VASILICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","LAZĂR GEORGE-PARTIDUL NAȚIONAL LIBERAL-voturi","LAVRIC SORIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MELINTE LUCIA-ROMÂNIA SOCIALISTĂ-voturi","CUCU RALUCA-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","APOSTOL MARIA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","NEGURIŢĂ CLAUDIU-ŞTEFAN-PARTIDUL S.O.S. ROMÂNIA-voturi"
29,NEAMŢ,"ANEXĂ ȘCOALA NEGREȘTI",183,BIRA,121386,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:21",154,148,0,6,0,89,83,0,6,0,88,1,200,111,21,57,5,0,0,3,2
29,NEAMŢ,"BIBLIOTECA COMUNALA FAUREI",277,FĂUREI,122613,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:34:59",210,201,0,6,3,210,201,0,6,3,125,7,300,168,24,45,2,0,0,49,5
29,NEAMŢ,"CAMIN CULTURAL",174,BICAZ-CHEI,121297,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:58",1091,1073,1,6,11,593,576,0,6,11,569,24,1200,607,215,283,43,0,4,7,17
29,NEAMŢ,"CAMIN CULTURAL",322,"ION CREANGĂ",123102,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:23",802,787,0,5,10,483,468,0,5,10,465,18,900,417,332,78,29,4,1,5,16
29,NEAMŢ,"CAMIN CULTURAL",311,HORIA,120922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:16",1741,1731,1,1,8,779,770,0,1,8,741,38,1900,1121,215,211,159,7,11,112,26
29,NEAMŢ,"CAMIN CULTURAL",442,TAŞCA,124563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:56",1359,1337,1,5,16,757,736,0,5,16,727,30,1500,743,190,309,142,7,2,41,36
29,NEAMŢ,"”CĂMIN CULTURAL”",206,BORLEŞTI,121732,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:30:28",244,237,0,7,0,96,89,0,7,0,93,3,300,204,40,37,7,0,0,7,2
29,NEAMŢ,"CĂMIN CULTURAL",325,"ION CREANGĂ",123102,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:25",658,646,0,7,5,374,362,0,7,5,358,16,700,326,165,153,22,2,0,11,5
29,NEAMŢ,"CĂMIN CULTURAL",178,"BICAZU ARDELEAN",121340,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:10",1286,1259,2,4,21,625,599,1,4,21,605,20,1400,775,96,351,79,1,2,53,23
29,NEAMŢ,"CĂMIN CULTURAL",324,"ION CREANGĂ",123102,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:49",685,655,0,10,20,394,364,0,10,20,378,16,700,306,178,159,23,0,2,6,10
29,NEAMŢ,"CĂMIN CULTURAL NOU ȘI BIBLIOTECĂ",320,"ION CREANGĂ",123102,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:22",956,947,0,1,8,571,562,0,1,8,546,25,1100,529,189,281,50,2,1,7,16
29,NEAMŢ,"CĂMIN CULTURAL NOU ȘI BIBLIOTECĂ",321,"ION CREANGĂ",123102,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:51",1166,1149,0,3,14,648,631,0,3,14,612,36,1300,652,202,312,44,4,4,16,30
29,NEAMŢ,"CĂMIN CULTURAL SABASA",201,BORCA,121652,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:39",951,948,0,2,1,595,592,0,2,1,568,27,1000,405,351,136,59,2,0,8,12
29,NEAMŢ,"CAMIN CULTURAL VALEA URSULUI",473,"VALEA URSULUI",124885,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:20",745,739,0,5,1,389,383,0,5,1,370,19,800,411,23,304,26,2,1,3,11
29,NEAMŢ,"CAMINUL CULTURAL",448,TĂMĂŞENI,124634,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:55",1046,1038,0,8,0,380,372,0,8,0,360,20,1100,720,59,158,16,2,4,113,8
29,NEAMŢ,"CAMINUL CULTURAL",445,TAZLĂU,124616,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:53",1187,1147,2,5,33,673,633,2,5,33,632,41,1300,627,232,303,33,9,2,27,26
29,NEAMŢ,"CĂMINUL CULTURAL",423,SECUIENI,124233,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:22:51",857,849,1,3,4,455,448,0,3,4,433,22,900,445,258,76,44,14,10,16,15
29,NEAMŢ,"CĂMINUL CULTURAL",421,SECUIENI,124233,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:05:45",737,725,0,4,8,393,381,0,4,8,368,25,800,407,139,123,59,4,8,15,20
29,NEAMŢ,"CĂMINUL CULTURAL",273,FARCAŞA,122551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:01",725,719,0,6,0,381,375,0,6,0,358,23,800,419,258,44,27,10,1,9,9
29,NEAMŢ,"CĂMINUL CULTURAL",232,CORDUN,120888,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:00",731,724,0,0,7,359,352,0,0,7,341,18,800,441,115,124,52,2,0,28,20
29,NEAMŢ,"CĂMINUL CULTURAL",298,GRINŢIEŞ,122864,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:02",1298,1250,0,7,41,717,669,0,7,41,690,27,1400,683,111,464,64,2,7,13,29
29,NEAMŢ,"CĂMINUL CULTURAL",248,DOCHIA,125098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:19:32",110,104,0,6,0,57,51,0,6,0,53,4,200,143,23,11,10,3,1,1,4
29,NEAMŢ,"CĂMINUL CULTURAL BIRA",182,BIRA,121386,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:20:16",643,624,0,14,5,333,314,0,14,5,314,19,700,367,80,187,21,2,1,10,13
29,NEAMŢ,"CĂMINUL CULTURAL CÂRLIG",263,DULCEŞTI,122463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:21",372,327,0,15,30,327,282,0,15,30,322,5,500,173,51,98,8,14,0,147,4
29,NEAMŢ,"CĂMINUL CULTURAL CORHANA",264,DULCEŞTI,122463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:55",492,461,0,7,24,279,249,0,7,23,266,13,500,221,22,119,16,1,0,104,4
29,NEAMŢ,"CAMINUL CULTURAL DAMUC",242,DĂMUC,122249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:09",1261,1245,0,8,8,756,740,0,8,8,734,22,1300,544,165,317,223,4,2,8,15
29,NEAMŢ,"CĂMINUL CULTURAL DOBRENI",245,DOBRENI,122285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:21:05",1559,1496,5,40,18,945,886,1,40,18,902,43,1600,655,364,200,80,12,16,188,42
29,NEAMŢ,"CĂMINUL CULTURAL DULCEȘTI",262,DULCEŞTI,122463,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:09:15",880,836,0,9,35,570,526,0,9,35,552,18,1000,430,194,278,24,3,2,38,13
29,NEAMŢ,"CĂMINUL CULTURAL HÎRTOP",171,BÂRGĂUANI,121466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:28",182,177,1,4,0,116,112,0,4,0,111,5,200,84,47,35,11,4,1,4,9
29,NEAMŢ,"CĂMINUL CULTURAL LOC.BLEBEA",145,"ORAŞ TÂRGU-NEAMŢ",121055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:31",670,662,0,8,0,356,348,0,8,0,342,14,700,344,139,115,36,0,3,27,22
29,NEAMŢ,"CĂMINUL PENTRU PERSOANE VÂRSTNICE ROZNOV",131,"ORAŞ ROZNOV",124117,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:27",1368,1355,0,10,3,660,647,0,10,3,600,60,1500,840,294,104,92,7,12,39,52
29,NEAMŢ,"CASA CORPULUI DIDACTIC",54,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:28:42",1295,1289,2,4,0,601,597,0,4,0,542,59,1400,799,190,146,73,15,15,58,45
29,NEAMŢ,"CASA DE PRĂZNUIRE A PAROHIEI ZVORĂNEŞTI",456,TIMIŞEŞTI,124661,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:31:53",130,129,0,1,0,76,75,0,1,0,75,1,200,124,15,46,9,0,0,0,5
29,NEAMŢ,"CASA SOCIALĂ A PAROHIEI ZVORĂNEŞTI, FILIA LUNCA MOLDOVEI",342,PĂSTRĂVENI,123371,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:58",244,237,1,6,0,176,169,1,6,0,163,13,300,124,99,32,20,0,0,4,8
29,NEAMŢ,"CENTRU CULTURAL MULTIFUNCTIONAL",489,ZĂNEŞTI,125061,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:08",1150,1130,1,4,15,617,598,0,4,15,580,37,1200,583,256,105,54,4,10,112,39
29,NEAMŢ,"CENTRUL CULTURAL IZVORU MUNTELUI",125,"ORAŞ BICAZ",120968,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:34:20",396,389,0,4,3,217,210,0,4,3,206,11,400,183,71,87,33,0,0,7,8
29,NEAMŢ,"CENTRUL DE ÎNGRIJIRE ŞI ASISTENŢĂ BĂTRÂNI (DISPENSAR 7)",103,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:21:57",1830,1818,1,9,2,979,968,0,9,2,921,58,2000,1021,272,427,61,7,6,96,52
29,NEAMŢ,"CENTRUL DE PERMANENŢĂ DE LA DISPENSARUL MEDICAL NR. 6",83,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:02",1195,1185,1,8,1,428,419,0,8,1,413,15,1300,872,130,161,48,6,4,43,21
29,NEAMŢ,"CENTRUL DE SPRIJIN ȘI ASISTENȚĂ DE SPECIALITATE PENTRU COPII",21,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:49",1387,1373,3,11,0,483,472,0,11,0,464,19,1500,1017,168,107,54,15,23,52,45
29,NEAMŢ,"CENTRUL MEDICAL ADJUDENI",451,TĂMĂŞENI,124634,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:05",1512,1510,2,0,0,515,515,0,0,0,482,33,1700,1185,50,211,40,8,5,135,33
29,NEAMŢ,"CENTRUL SOCIAL - CARTIER SPERANŢA",36,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:05:09",903,895,0,8,0,416,408,0,8,0,385,31,1000,579,110,101,56,13,11,32,62
29,NEAMŢ,"CENTRUL SOCIAL PIETRICICA",28,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:31:47",1536,1532,0,4,0,648,644,0,4,0,613,35,1701,1051,223,162,78,16,26,72,36
29,NEAMŢ,CLĂDIRE,424,SECUIENI,124233,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:42:19",204,197,0,6,1,120,113,0,6,1,115,5,300,180,59,21,28,1,1,0,5
29,NEAMŢ,"CLĂDIRE ADMINISTRATIVĂ S.C. CMI URBAN S.A. (ŞTRAND MUNICIPAL)",37,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:35",722,714,0,7,1,284,276,0,7,1,255,29,800,516,66,90,36,2,4,25,32
29,NEAMŢ,"CLĂDIREA ”SALA DE NUNŢI”",289,GHINDĂOANI,125114,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:45",1512,1491,1,4,16,844,823,1,4,16,809,35,1600,756,525,166,61,3,3,22,29
29,NEAMŢ,"CLADIRE ŞCOALĂ",234,COSTIŞA,122132,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:36",196,190,0,5,1,106,100,0,5,1,101,5,200,94,52,32,11,0,1,1,4
29,NEAMŢ,"CLUBUL COPIILOR",142,"ORAŞ TÂRGU-NEAMŢ",121055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:36",1754,1743,1,7,3,790,780,0,7,3,764,26,1900,1110,418,186,53,8,8,58,33
29,NEAMŢ,"COLEGIUL NAȚIONAL ”CALISTRAT HOGAȘ”",7,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:22",1275,1270,0,5,0,404,399,0,5,0,388,16,1400,996,120,131,54,2,12,47,22
29,NEAMŢ,"COLEGIUL NAȚIONAL DE INFORMATICĂ",29,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:39",1784,1775,0,9,0,714,705,0,9,0,672,42,1900,1186,206,215,81,13,28,90,39
29,NEAMŢ,"COLEGIUL NAȚIONAL DE INFORMATICĂ",34,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:30",886,885,0,1,0,360,359,0,1,0,343,17,1000,640,141,96,29,4,10,34,29
29,NEAMŢ,"COLEGIUL NAȚIONAL DE INFORMATICĂ",30,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:23:58",1644,1632,4,8,0,798,790,0,8,0,757,41,1800,1002,214,258,95,15,23,118,34
29,NEAMŢ,"COLEGIUL NAȚIONAL DE INFORMATICĂ",32,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:20:53",1261,1250,2,9,0,556,547,0,9,0,507,31,1400,862,156,181,57,13,17,48,35
29,NEAMŢ,"COLEGIUL NAȚIONAL DE INFORMATICĂ",31,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:10:38",1596,1592,1,3,0,606,603,0,3,0,572,34,1700,1094,217,161,76,16,12,63,27
29,NEAMŢ,"COLEGIUL NAȚIONAL DE INFORMATICĂ",33,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:23",966,964,0,2,0,308,306,0,2,0,295,12,1100,793,87,67,32,8,9,19,73
29,NEAMŢ,"COLEGIUL NAȚIONAL ”GH. ASACHI”",23,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:17",895,885,1,9,0,279,270,0,9,0,267,12,1000,721,86,79,46,4,7,20,25
29,NEAMŢ,"COLEGIUL NAȚIONAL ”GH. ASACHI”",24,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:00",1079,1070,0,9,0,325,316,0,9,0,306,19,1200,874,102,89,47,8,6,28,26
29,NEAMŢ,"COLEGIUL NAȚIONAL ”PETRU RAREȘ”",5,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:33",1574,1561,5,8,0,502,494,0,8,0,470,32,1700,1198,152,174,42,8,8,62,24
29,NEAMŢ,"COLEGIUL NAȚIONAL ”ROMAN VODĂ” - CORP A",76,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:54:13",1129,1123,3,3,0,491,487,1,3,0,476,15,1200,709,149,217,29,4,11,44,22
29,NEAMŢ,"COLEGIUL NAŢIONAL ”ŞTEFAN CEL MARE”, CORP A, SALA 1",141,"ORAŞ TÂRGU-NEAMŢ",121055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:13:41",1901,1891,2,8,0,925,917,0,8,0,896,29,2100,1175,459,211,76,16,11,82,41
29,NEAMŢ,"COLEGIUL NAŢIONAL ”ŞTEFAN CEL MARE”, CORP B, SALA 1",139,"ORAŞ TÂRGU-NEAMŢ",121055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:18:16",1591,1585,4,2,0,632,630,0,2,0,605,23,1678,1050,325,132,51,7,7,49,34
29,NEAMŢ,"COLEGIUL NAŢIONAL ”ŞTEFAN CEL MARE”, CORP B, SALA 2 (FOSTA SECŢIE DE LA CASA CULTURII)",140,"ORAŞ TÂRGU-NEAMŢ",121055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:52",1567,1562,1,4,0,703,699,0,4,0,679,24,1700,997,376,175,37,10,7,55,19
29,NEAMŢ,"COLEGIUL TEHNIC „DANUBIANA”",118,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:55:31",1230,1198,1,6,25,502,471,0,6,25,457,45,1300,798,123,239,37,11,8,25,14
29,NEAMŢ,"COLEGIUL TEHNIC DE TRANSPORTURI",55,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:07",1109,1096,5,8,0,422,414,0,8,0,390,17,1200,793,133,101,44,11,9,59,33
29,NEAMŢ,"COLEGIUL TEHNIC FORESTIER",56,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:39:02",1216,1210,0,6,0,483,477,0,6,0,477,6,1300,817,167,129,66,27,12,53,23
29,NEAMŢ,"COLEGIUL TEHNIC FORESTIER",57,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:08",1322,1309,3,10,0,570,560,0,10,0,539,31,1400,830,173,163,71,8,15,74,35
29,NEAMŢ,"COLEGIUL TEHNIC ”ION CREANGĂ”, CORP B",144,"ORAŞ TÂRGU-NEAMŢ",121055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:13:04",1804,1798,0,6,0,56,50,0,6,0,56,0,2000,1944,25,15,9,1,0,2,4
29,NEAMŢ,"COLEGIUL TEHNIC ”ION CREANGĂ”, CORP B",143,"ORAŞ TÂRGU-NEAMŢ",121055,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:54:40",1698,1684,2,10,2,916,903,1,10,2,890,26,1784,868,513,176,79,8,6,64,44
29,NEAMŢ,"COLEGIUL TEHNIC „MIRON COSTIN”",99,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:58:46",1175,1166,0,9,0,322,313,0,9,0,300,22,1300,978,106,124,25,6,4,15,20
29,NEAMŢ,"COLEGIUL TEHNIC „PETRU PONI” - CORP A",112,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:18",1128,1118,0,9,1,434,424,0,9,1,412,22,1200,766,108,164,53,3,5,49,30
29,NEAMŢ,"COLEGIUL TEHNIC „PETRU PONI” - CORP B",113,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:19:35",1403,1386,9,8,0,613,605,0,8,0,590,23,1500,887,188,230,52,8,11,57,44
29,NEAMŢ,"COMPLEXUL EXPOZIȚIONAL MUNICIPAL",45,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:52",1254,1244,2,7,1,569,561,0,7,1,550,19,1400,831,185,146,64,13,18,86,38
29,NEAMŢ,"CONTAINER MODULAR",164,BĂLŢĂTEŞTI,121242,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:44",515,499,0,10,6,280,264,0,10,6,258,22,600,320,130,64,18,11,11,10,14
29,NEAMŢ,"CREŞA SMIRODAVA",96,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:54:04",1303,1297,2,4,0,496,491,1,4,0,450,46,1400,904,138,196,42,5,5,36,28
29,NEAMŢ,"DIRECȚIA AGRICOLĂ",43,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:29",1217,1210,0,7,0,543,536,0,7,0,503,40,1300,757,168,153,63,9,15,69,26
29,NEAMŢ,"DIRECŢIA DE ASISTENŢĂ SOCIALĂ ROMAN",104,"MUNICIPIUL ROMAN",120860,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:55",1021,1011,3,7,0,412,405,0,7,0,391,21,1100,688,137,159,37,5,6,30,17
29,NEAMŢ,"DISPENSARUL UMAN ROZNOV",130,"ORAŞ ROZNOV",124117,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:46",1525,1516,0,5,4,727,718,0,5,4,677,50,1600,873,322,128,86,16,25,47,53
29,NEAMŢ,"FOSTA GRĂDINIȚĂ DE COPII BÎRGĂUANI DEAL",167,BÂRGĂUANI,121466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:14",437,411,0,12,14,279,253,0,12,14,273,6,500,221,191,53,13,0,1,6,9
29,NEAMŢ,"FOSTA SCOALĂ BOZIENII DE SUS",402,RUGINOASA,125105,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:20",293,245,0,12,36,214,169,0,12,33,207,7,400,186,75,103,11,1,1,10,6
29,NEAMŢ,"FOSTA ŞCOALA CU CLASELE I-IV,LOCALITATEA ŢUŢCANII DIN VALE",162,BAHNA,121153,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:37",263,236,0,9,18,167,140,0,9,18,160,7,299,132,123,31,4,0,0,2,0
29,NEAMŢ,"FOSTA SCOALA CU CLASELE I-IV SATUL HOCIUNGI",332,MOLDOVENI,123228,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:22",641,608,0,0,33,418,385,0,0,33,384,34,700,282,53,179,93,4,11,35,9
29,NEAMŢ,"FOSTA ȘCOALĂ PRIMARĂ BREAZA",169,BÂRGĂUANI,121466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:05",154,151,0,1,2,105,102,0,1,2,102,2,200,96,58,7,9,1,0,22,5
29,NEAMŢ,"FOSTA ȘCOALĂ PRIMARĂ CERTIENI",170,BÂRGĂUANI,121466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:49",165,156,0,9,0,103,94,0,9,0,100,3,200,97,45,32,10,0,1,9,3
29,NEAMŢ,"FOSTA ȘCOALA PRIMARĂ (SALA DE FESTIVITĂȚI)",467,ŢIBUCANI,124803,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:22",310,301,0,9,0,154,145,0,9,0,148,6,400,246,81,41,17,0,0,5,4
29,NEAMŢ,"FOSTA ȘCOALĂ PRIMARĂ VLĂDICENI",173,BÂRGĂUANI,121466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:31",441,434,0,6,1,226,219,0,6,1,216,10,500,274,95,73,17,5,1,9,16
29,NEAMŢ,GRADINITA,446,TĂMĂŞENI,124634,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:15",1390,1387,0,3,0,518,515,0,3,0,490,28,1500,982,71,228,27,2,4,132,26
29,NEAMŢ,GRADINITA,301,GRUMĂZEŞTI,122908,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:01",946,937,1,1,7,529,520,1,1,7,513,16,1000,471,347,46,98,0,1,11,10
29,NEAMŢ,GRADINITA,300,GRUMĂZEŞTI,122908,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:42:51",1316,1303,0,4,9,759,746,0,4,9,729,30,1400,641,460,75,157,2,2,17,16
29,NEAMŢ,GRADINITA,450,TĂMĂŞENI,124634,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:41",1042,1035,0,7,0,340,333,0,7,0,309,31,1100,760,41,131,37,10,4,65,21
29,NEAMŢ,GRĂDINIŢA,440,TARCĂU,124493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:11",433,423,0,7,3,259,249,0,7,3,247,12,500,203,89,99,28,3,1,19,8
29,NEAMŢ,GRĂDINIŢA,441,TARCĂU,124493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:53",528,525,0,2,1,272,269,0,2,1,253,19,600,328,61,90,37,1,4,50,10
29,NEAMŢ,GRĂDINIŢA,327,MĂRGINENI,123175,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:56",900,872,0,14,14,471,443,0,14,14,449,22,1000,529,211,172,28,4,1,13,20
29,NEAMŢ,GRĂDINIŢA,439,TARCĂU,124493,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:05",277,266,0,10,1,189,178,0,10,1,179,5,300,116,34,84,23,1,2,29,6
29,NEAMŢ,"GRĂDINIŢĂ - (CĂTUNĂ)",188,BODEŞTI,121607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:56",496,484,2,5,5,259,249,0,5,5,250,9,610,351,142,40,25,1,5,23,14
29,NEAMŢ,"GRĂDINIȚA CUPLATĂ CU CREŞĂ NR.5",18,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:27",991,985,0,6,0,401,395,0,6,0,383,18,1100,699,126,129,32,9,14,40,33
29,NEAMŢ,"GRĂDINIȚA CUPLATĂ CU CREŞĂ NR.5",17,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:51",1364,1357,1,6,0,532,526,0,6,0,500,32,1500,968,174,162,63,3,23,42,33
29,NEAMŢ,"GRADINITA CU PROGRAM NORMAL",365,PIPIRIG,123521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:28:04",545,536,2,5,2,277,270,0,5,2,268,9,600,323,172,19,45,4,3,10,15
29,NEAMŢ,"GRĂDINIŢA CU PROGRAM NORMAL",434,"ŞTEFAN CEL MARE",124411,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:19:06",406,404,0,2,0,199,197,0,2,0,191,8,500,301,40,95,17,0,2,24,13
29,NEAMŢ,"GRĂDINIȚA CU PROGRAM NORMAL",223,CÂNDEŞTI,122061,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:13:27",687,677,0,5,5,383,373,0,5,5,369,14,707,324,96,82,161,0,0,12,18
