precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ŞERBAN MARCEL-IULIAN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
8,BRAŞOV,"AGENȚIA POȘTALĂ",258,"ORAŞ PREDEAL",40303,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:00:45",277,270,0,5,2,169,162,0,5,2,160,9,306,137,66,14,22,10,4,4,40
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",381,MÂNDRA,41417,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 09:28:21",695,681,0,9,5,372,358,0,9,5,336,36,750,378,75,47,111,14,5,5,79
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",382,MÂNDRA,41417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:23:17",469,453,0,11,5,284,268,0,11,5,261,23,500,216,69,29,88,14,11,3,47
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",383,MÂNDRA,41417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:01",209,194,1,14,0,123,109,0,14,0,116,7,200,77,36,12,39,1,2,2,24
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",384,MÂNDRA,41417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:47",237,220,0,8,9,138,121,0,8,9,133,5,300,162,28,19,55,4,4,0,23
8,BRAŞOV,"AȘEZĂMÎNT CULTURAL MÂNDRA",380,MÂNDRA,41417,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:38",1012,990,1,13,8,598,577,0,13,8,557,41,1050,452,107,69,218,16,8,7,132
8,BRAŞOV,"CAMIN CULTURAL",433,TĂRLUNGENI,42003,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:47:11",1786,1762,7,9,8,923,906,0,9,8,763,160,1900,977,301,116,61,42,164,4,75
8,BRAŞOV,"CAMIN CULTURAL",351,HĂLCHIU,41033,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:30",1055,1043,2,8,2,570,559,1,8,2,526,44,1100,530,164,28,56,19,228,6,25
8,BRAŞOV,"CĂMIN CULTURAL ACRIȘ",452,"VAMA BUZĂULUI",42183,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:23",1046,1044,0,2,0,474,472,0,2,0,393,81,1100,626,53,102,184,17,7,7,23
8,BRAŞOV,"CAMIN CULTURAL BECLEAN",299,BECLEAN,40544,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:14:00",777,720,2,42,13,432,376,1,42,13,404,28,762,330,218,54,85,12,5,5,25
8,BRAŞOV,"CĂMIN CULTURAL BEIA",322,CAŢA,40768,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:42",326,316,0,10,0,210,200,0,10,0,192,18,350,140,127,31,17,5,8,2,2
8,BRAŞOV,"CAMIN CULTURAL BOHOLT",300,BECLEAN,40544,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:50",186,159,0,24,3,148,121,0,24,3,143,5,200,52,72,16,43,6,3,0,3
8,BRAŞOV,"CAMIN CULTURAL CALBOR",301,BECLEAN,40544,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:52:17",236,215,0,19,2,161,140,0,19,2,152,9,215,54,100,17,13,4,0,2,16
8,BRAŞOV,"CĂMIN CULTURAL DRĂUȘENI",323,CAŢA,40768,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:07",413,406,1,6,0,242,236,0,6,0,221,21,450,208,67,14,37,1,100,0,2
8,BRAŞOV,"CAMIN CULTURAL GRID",392,PĂRĂU,41578,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:44:23",234,220,1,11,2,158,144,1,11,2,146,12,229,71,53,26,37,6,7,3,14
8,BRAŞOV,"CAMIN CULTURAL HOMOROD",368,HOMOROD,41248,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 22:49:45",1205,1194,0,8,3,556,545,0,8,3,472,84,1300,744,74,128,205,6,51,3,5
8,BRAŞOV,"CAMIN CULTURAL JIMBOR",369,HOMOROD,41248,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 21:05:01",386,379,0,7,0,211,204,0,7,0,189,22,441,230,18,4,32,3,130,1,1
8,BRAŞOV,"CAMIN CULTURAL LUTA",303,BECLEAN,40544,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:12",90,69,0,19,2,74,53,0,19,2,74,0,103,29,40,10,12,4,1,0,7
8,BRAŞOV,"CAMIN CULTURAL MERCHEASA",370,HOMOROD,41248,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 22:07:24",436,427,1,8,0,265,257,0,8,0,216,49,499,234,84,43,71,7,7,1,3
8,BRAŞOV,"CAMIN CULTURAL RUCAR",456,VIŞTEA,42236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:19",398,331,0,60,7,302,235,0,60,7,278,24,350,48,175,22,68,1,8,1,3
8,BRAŞOV,"CĂMIN CULTURAL ŞERCAIA",416,ŞERCAIA,41818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:33",1471,1427,7,8,29,764,725,2,8,29,676,81,1600,836,336,132,78,28,52,5,45
8,BRAŞOV,"CĂMIN CULTURAL VAD",418,ŞERCAIA,41818,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:50:24",486,456,1,24,5,286,256,1,24,5,266,17,504,216,111,19,74,10,9,11,32
8,BRAŞOV,"CĂMIN CULTURAL VAMA BUZĂULUI",451,"VAMA BUZĂULUI",42183,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:37",1350,1338,2,7,3,674,663,1,7,3,602,72,1500,826,105,92,314,27,10,5,49
8,BRAŞOV,"CAMIN CULTURAL VENETIA DE JOS",393,PĂRĂU,41578,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:44",588,556,0,23,9,374,342,0,23,9,312,62,600,226,115,40,98,22,8,7,22
8,BRAŞOV,"CAMIN CULTURAL VISTEA DE SUS",457,VIŞTEA,42236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:11",568,516,1,36,15,372,321,0,36,15,361,11,600,228,146,43,113,3,9,7,40
8,BRAŞOV,"CĂMINUL CULTURAL",423,ŞINCA,41854,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 09:42:37",574,571,0,2,1,370,367,0,2,1,222,148,600,230,81,34,75,10,7,4,11
8,BRAŞOV,"CĂMINUL CULTURAL",421,ŞINCA,41854,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:07",270,264,1,5,0,150,145,0,5,0,120,30,300,150,41,19,43,7,4,2,4
8,BRAŞOV,"CĂMINUL CULTURAL",336,CRIZBAV,42456,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:34:27",1472,1433,1,32,6,873,835,0,32,6,815,58,1600,727,98,81,88,27,488,1,32
8,BRAŞOV,"CĂMINUL CULTURAL",349,HĂLCHIU,41033,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:33",1614,1595,1,11,7,922,903,1,11,7,871,32,1759,856,327,166,143,31,39,27,138
8,BRAŞOV,"CĂMINUL CULTURAL",420,ŞINCA,41854,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:35",239,234,0,5,0,136,131,0,5,0,117,19,300,164,52,10,35,9,2,4,5
8,BRAŞOV,"CĂMINUL CULTURAL",425,"ŞINCA NOUĂ",42449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:18:24",1012,916,16,59,21,797,708,9,59,21,763,34,1000,203,409,178,79,13,6,9,69
8,BRAŞOV,"CĂMINUL CULTURAL",355,HĂRMAN,41088,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:06",749,738,1,10,0,413,403,0,10,0,385,28,800,387,180,45,34,19,9,15,83
8,BRAŞOV,"CĂMINUL CULTURAL",422,ŞINCA,41854,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:15:48",932,929,1,2,0,484,482,0,2,0,391,93,1000,516,195,102,35,20,17,6,16
8,BRAŞOV,"CĂMINUL CULTURAL",305,BOD,40606,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:43",1286,1258,11,13,4,709,690,2,13,4,676,33,1318,609,265,81,158,25,24,23,100
8,BRAŞOV,"CĂMINUL CULTURAL AL BISERICII ORTODOXE",413,SÂNPETRU,41925,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:50:44",1557,1543,0,8,6,846,832,0,8,6,809,37,1700,854,401,66,138,31,26,16,131
8,BRAŞOV,"CĂMINUL CULTURAL APAȚA",296,APAŢA,40526,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:56",1297,1283,0,3,11,770,756,0,3,11,695,75,1400,630,344,65,15,10,253,0,8
8,BRAŞOV,"CĂMINUL CULTURAL APAȚA",297,APAŢA,40526,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:07",1184,1174,0,4,6,698,688,0,4,6,638,60,1324,626,215,51,22,19,312,4,15
8,BRAŞOV,"CAMINUL CULTURAL ARINI",379,MĂIERUŞ,41382,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:10:52",857,844,0,4,9,555,542,0,4,9,442,113,961,406,239,110,53,13,18,1,8
8,BRAŞOV,"CĂMINUL CULTURAL BERIVOI",407,RECEA,41738,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:52",506,494,0,9,3,325,313,0,9,3,304,21,561,236,75,42,139,11,7,2,28
8,BRAŞOV,"CĂMINUL CULTURAL BOGATA",362,HOGHIZ,41177,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:45",364,355,0,9,0,230,221,0,9,0,200,20,400,180,41,61,54,2,33,0,9
8,BRAŞOV,"CĂMINUL CULTURAL BREAZA",377,LISA,41346,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:27",563,531,0,8,24,412,380,0,8,24,395,17,615,203,92,82,179,15,2,3,22
8,BRAŞOV,"CĂMINUL CULTURAL CAŢA",321,CAŢA,40768,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:16",1049,1033,2,11,3,634,620,0,11,3,548,86,1100,466,394,56,52,7,30,0,9
8,BRAŞOV,"CAMINUL CULTURAL CINCSOR",459,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:41:51",657,637,5,7,8,366,348,3,7,8,334,32,670,304,57,147,56,19,4,2,49
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE JOS",328,COMANA,40857,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:17",896,860,2,22,12,587,551,2,22,12,513,38,900,349,238,86,154,9,5,4,17
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE SUS",329,COMANA,40857,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:50",316,299,1,12,4,233,217,0,12,4,207,20,349,122,27,38,116,10,13,0,3
8,BRAŞOV,"CĂMINUL CULTURAL COPĂCEL",357,HÂRSENI,41113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:43:36",545,533,2,8,2,371,360,1,8,2,333,38,600,229,119,58,113,13,6,8,16
8,BRAŞOV,"CAMINUL CULTURAL CORBI",446,UCEA,42101,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:57:21",182,169,0,11,2,123,110,0,11,2,114,9,200,77,35,9,36,1,2,0,31
8,BRAŞOV,"CĂMINUL CULTURAL CRIHALMA",330,COMANA,40857,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:01",613,602,0,7,4,382,371,0,7,4,360,22,700,318,131,21,197,3,0,0,8
8,BRAŞOV,"CĂMINUL CULTURAL CUCIULATA",363,HOGHIZ,41177,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:33:42",1163,1157,0,6,0,634,628,0,6,0,546,88,1300,666,168,69,243,15,17,1,33
8,BRAŞOV,"CĂMINUL CULTURAL DOPCA",364,HOGHIZ,41177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:00",396,389,0,7,0,248,241,0,7,0,227,21,400,152,12,20,49,1,142,0,3
8,BRAŞOV,"CAMINUL CULTURAL DRIDIF",460,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:49",392,373,1,14,4,255,237,0,14,4,226,29,400,145,90,25,75,14,4,3,15
8,BRAŞOV,"CAMINUL CULTURAL FELDIOARA",447,UCEA,42101,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:45",204,182,0,21,1,149,127,0,21,1,135,14,204,55,27,15,68,3,9,0,13
8,BRAŞOV,"CĂMINUL CULTURAL FELDIOARA",342,FELDIOARA,40955,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:23",1740,1733,0,5,2,822,815,0,5,2,790,32,1842,1020,443,163,76,29,19,11,49
8,BRAŞOV,"CĂMINUL CULTURAL HÂRSENI",356,HÂRSENI,41113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:50",498,482,0,11,5,290,274,0,11,5,266,24,528,238,73,49,88,10,8,6,32
8,BRAŞOV,"CĂMINUL CULTURAL HOGHIZ",361,HOGHIZ,41177,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:50:57",756,741,1,10,4,408,394,0,10,4,380,28,800,392,88,39,90,11,134,4,14
8,BRAŞOV,"CĂMINUL CULTURAL HOGHIZ",360,HOGHIZ,41177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:17",983,970,0,10,3,534,521,0,10,3,502,32,1100,566,125,46,93,7,217,1,13
8,BRAŞOV,"CĂMINUL CULTURAL HOLBAV",367,HOLBAV,42472,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:14:17",1026,1020,1,1,4,732,726,1,1,4,663,64,1133,405,246,126,227,18,19,0,27
8,BRAŞOV,"CĂMINUL CULTURAL IONEŞTI",324,CAŢA,40768,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:32:59",104,96,1,7,0,62,55,0,7,0,57,5,135,73,8,1,2,0,46,0,0
8,BRAŞOV,"CĂMINUL CULTURAL LISA",376,LISA,41346,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:58",925,908,0,6,11,587,570,0,6,11,409,178,1000,413,95,85,164,22,3,3,37
8,BRAŞOV,"CĂMINUL CULTURAL LOVNIC",374,JIBERT,41284,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:45",495,478,0,15,2,275,258,0,15,2,243,32,300,25,112,32,35,1,12,0,51
8,BRAŞOV,"CAMINUL CULTURAL LUDISOR",461,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:12:40",172,158,0,14,0,117,103,0,14,0,112,5,200,83,60,14,30,1,0,1,6
8,BRAŞOV,"CĂMINUL CULTURAL LUPŞA",366,HOGHIZ,41177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:48:52",84,77,0,7,0,53,46,0,7,0,50,3,100,47,12,11,16,2,5,1,3
8,BRAŞOV,"CAMINUL CULTURAL MAIERUS",378,MĂIERUŞ,41382,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:34:18",1481,1454,1,5,21,950,924,0,5,21,872,78,1600,650,324,287,153,28,47,3,30
8,BRAŞOV,"CĂMINUL CULTURAL MĂRGINENI",358,HÂRSENI,41113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:53",261,247,0,13,1,186,172,0,13,1,176,10,300,114,88,16,47,9,1,2,13
8,BRAŞOV,"CĂMINUL CULTURAL MEŞENDORF",318,BUNEŞTI,40704,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:07:19",312,300,1,9,2,181,170,0,9,2,164,16,350,169,59,52,12,8,2,1,30
8,BRAŞOV,"CĂMINUL CULTURAL PĂRĂU",391,PĂRĂU,41578,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:15:21",524,478,1,29,16,314,269,0,29,16,284,30,600,286,142,40,56,8,14,10,14
8,BRAŞOV,"CĂMINUL CULTURAL POARTA",309,BRAN,40633,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:43:42",880,868,3,8,1,545,536,0,8,1,525,20,1000,455,267,37,140,32,7,9,33
8,BRAŞOV,"CĂMINUL CULTURAL RECEA",406,RECEA,41738,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:38",1631,1600,2,11,18,933,903,1,11,18,844,89,1800,867,289,153,236,34,16,6,110
8,BRAŞOV,"CĂMINUL CULTURAL RECONSTRUCŢIA",345,FELDIOARA,40955,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:10:02",611,601,0,8,2,361,351,0,8,2,322,29,714,363,163,72,29,11,31,2,14
8,BRAŞOV,"CĂMINUL CULTURAL ROTBAV",346,FELDIOARA,40955,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:15",1134,1119,3,6,6,653,641,0,6,6,594,59,1300,647,324,76,102,18,24,7,43
8,BRAŞOV,"CAMINUL CULTURAL SAMBATA DE JOS",462,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:41",432,408,1,12,11,271,248,0,12,11,243,28,450,179,47,46,39,10,7,1,93
8,BRAŞOV,"CĂMINUL CULTURAL SĂVĂSTRENI",408,RECEA,41738,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:45:47",594,573,1,13,7,374,354,0,13,7,342,32,600,226,108,42,123,15,11,6,37
8,BRAŞOV,"CĂMINUL CULTURAL SEBEȘ",359,HÂRSENI,41113,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:59:11",695,663,0,19,13,459,427,0,19,13,410,49,700,241,252,55,48,22,5,7,21
8,BRAŞOV,"CĂMINUL CULTURAL ŞIMON",312,BRAN,40633,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:32",1039,1026,0,12,1,661,648,0,12,1,626,35,1132,471,321,87,78,27,34,13,66
8,BRAŞOV,"CĂMINUL CULTURAL SOHODOL",311,BRAN,40633,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:42",928,917,4,5,2,547,539,1,5,2,512,35,1000,453,264,62,87,26,9,6,58
8,BRAŞOV,"CĂMINUL CULTURAL TELIU",441,TELIU,42058,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:13",1034,1015,0,10,9,652,633,0,10,9,613,39,1100,448,214,83,92,11,177,3,33
8,BRAŞOV,"CĂMINUL CULTURAL TICUŞU NOU",331,COMANA,40857,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:22:26",503,492,1,10,0,365,354,1,10,0,319,44,516,153,139,42,120,3,8,2,5
8,BRAŞOV,"CĂMINUL CULTURAL TICUŞU VECHI",443,TICUŞU,42076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:06",617,605,1,10,1,422,411,0,10,1,313,109,665,243,125,34,118,10,8,1,17
8,BRAŞOV,"CĂMINUL CULTURAL TOHANUL NOU",295,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:20:59",1206,1194,3,3,6,677,668,0,3,6,648,29,1300,623,270,79,176,20,12,18,73
8,BRAŞOV,"CAMINUL CULTURAL TOHANUL VECHI",294,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:39",1745,1733,2,9,1,856,846,0,9,1,811,45,1900,1044,230,103,341,38,8,21,70
8,BRAŞOV,"CAMINUL CULTURAL UCEA DE SUS",448,UCEA,42101,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:14:31",835,779,0,37,19,580,524,0,37,19,554,25,903,324,181,59,233,8,8,2,63
8,BRAŞOV,"CĂMINUL CULTURAL VENEȚIA DE SUS",394,PĂRĂU,41578,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:22",408,371,0,27,10,290,253,0,27,10,235,55,400,110,96,31,80,10,7,4,7
8,BRAŞOV,"CĂMINUL CULTURAL VIȘTEA DE JOS",454,VIŞTEA,42236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:53",681,642,0,30,9,376,337,0,30,9,337,39,700,324,136,68,92,6,11,0,24
8,BRAŞOV,"CĂMINUL CULTURAL VOILA",458,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:48",594,581,0,4,9,361,348,0,4,9,327,34,681,320,73,131,63,11,7,6,36
8,BRAŞOV,"CAMINUL CULTURAL VOIVODENII MARI",463,VOILA,42307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:34:13",379,342,1,28,8,282,246,0,28,8,260,22,400,118,102,57,51,18,2,2,28
8,BRAŞOV,"CAMINUL CULTURAL VULCAN",465,VULCAN,42398,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:43:03",1803,1789,8,4,2,1118,1110,2,4,2,1002,116,1950,832,299,167,407,35,32,4,58
8,BRAŞOV,"CAMINUL CULTURAL VULCAN",464,VULCAN,42398,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:21:18",1709,1694,5,2,8,1106,1096,0,2,8,1059,47,1900,794,430,169,329,29,29,13,60
8,BRAŞOV,"CĂMUNUL CULTURAL FÂNTÂNA",365,HOGHIZ,41177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:23",223,211,0,10,2,153,141,0,10,2,139,14,235,82,63,14,43,5,3,1,10
8,BRAŞOV,"CANTINA STUDENŢEASCĂ",134,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 08:25:40",1556,1512,18,26,0,731,705,0,26,0,699,32,1700,969,197,69,87,16,73,16,241
8,BRAŞOV,"CASA DE CULTURĂ",284,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:55",1289,1275,5,9,0,668,659,0,9,0,653,15,1400,732,217,72,210,31,18,27,78
8,BRAŞOV,"CASA ORASENEASCA DE CULTURA",271,"ORAŞ RUPEA",40394,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:33:11",1189,1164,3,13,9,602,580,1,13,8,548,50,1300,702,208,54,176,12,78,0,20
8,BRAŞOV,"CATTIA (CENTRUL DE AFACERI, TRANSFER TEHNOLOGIC ȘI INCUBATOR DE AFACERI)",152,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:57:12",1835,1779,22,33,1,832,798,0,33,1,801,31,1900,1020,178,60,72,31,15,22,423
8,BRAŞOV,"CATTIA (CENTRUL DE AFACERI, TRANSFER TEHNOLOGIC ȘI INCUBATOR DE AFACERI)",153,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:46:27",1747,1735,0,12,0,783,771,0,12,0,758,20,1900,1117,224,48,73,29,22,24,338
8,BRAŞOV,"CATTIA (CENTRUL DE AFACERI, TRANSFER TEHNOLOGIC ȘI INCUBATOR DE AFACERI)",154,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:29",1657,1617,22,18,0,725,706,1,18,0,720,5,1800,1075,197,35,60,32,11,13,372
8,BRAŞOV,"CENTRUL DE CULTURĂ MIHAIL SAULESCU",253,"ORAŞ PREDEAL",40303,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:58:00",1159,1144,1,12,2,621,607,0,12,2,582,32,1300,686,266,50,134,22,9,25,76
8,BRAŞOV,"CENTRUL REGIONAL DE FORMARE PROFESIONALĂ BRAŞOV",133,"MUNICIPIUL BRAŞOV",40198,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:09:02",1775,1733,24,17,1,859,841,0,17,1,840,19,1900,1041,207,63,156,22,37,20,335
8,BRAŞOV,"CENTRUL REGIONAL DE FORMARE PROFESIONALĂ BRAŞOV",132,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:13",931,928,0,3,0,357,354,0,3,0,341,16,1000,643,86,34,75,18,11,11,106
8,BRAŞOV,"CLADIRE FOST SEDIU PRIMARIE",302,BECLEAN,40544,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:43",406,376,5,17,8,289,264,0,17,8,277,12,400,111,68,31,135,13,8,5,17
8,BRAŞOV,"CLĂDIRE ȘCOALA COLONIA 1 MAI",466,VULCAN,42398,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:21",736,726,1,9,0,476,467,0,9,0,431,45,800,324,111,90,167,25,18,3,17
8,BRAŞOV,"CLUB MUNCITORESC BRAFOR GARA RUPEA",273,"ORAŞ RUPEA",40394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:07",524,518,1,5,0,271,266,0,5,0,254,17,600,329,76,12,92,4,60,2,8
8,BRAŞOV,"CLUBUL PENSIONARILOR",287,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:25",1161,1148,2,10,1,564,553,0,10,1,533,31,1300,736,162,52,195,26,8,29,61
8,BRAŞOV,"CLUBUL PENSIONARILOR - CARAIMAN",286,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:46:23",1324,1313,2,9,0,612,603,0,9,0,589,23,1500,888,192,62,183,36,17,22,77
8,BRAŞOV,"COLEGIUL DE ŞTIINŢE ”GRIGORE ANTIPA”",109,"MUNICIPIUL BRAŞOV",40198,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:19:03",1346,1328,6,12,0,623,611,0,12,0,601,22,1500,877,132,52,84,21,79,18,215
8,BRAŞOV,"COLEGIUL DE ŞTIINŢE ”GRIGORE ANTIPA”",107,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:45",1360,1345,9,6,0,670,664,0,6,0,634,36,1500,830,177,49,110,18,54,17,209
8,BRAŞOV,"COLEGIUL DE ŞTIINŢE ”GRIGORE ANTIPA”",110,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:10:36",1169,1118,0,9,42,590,539,0,9,42,565,25,1300,710,163,41,113,18,41,9,180
8,BRAŞOV,"COLEGIUL DE ŞTIINŢE ”GRIGORE ANTIPA”",108,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:59",1388,1372,8,8,0,628,619,1,8,0,611,17,1500,872,159,53,103,16,73,15,192
