precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MURAD MOHAMMAD-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MITROI FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","GRASA CĂTĂLIN-NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi","STANCOVICI CRISTIAN-PARTIDUL S.O.S. ROMÂNIA-voturi","PANĂ MIHAI-SIMION-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PALAZ CLAUDIU-IORGA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","BĂDRĂGAN DUMITRU-PARTIDUL ECOLOGIST ROMÂN-voturi","LUPU MIHAI-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
14,CONSTANŢA,"ȘCOALA CU CLS. I - IV SATU NOU",505,OLTINA,62486,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:52",144,131,0,7,6,103,90,0,7,6,95,8,200,97,5,33,46,2,1,8,0,0
14,CONSTANŢA,"ŞCOALA CU CLS I-VIII SEIMENI",535,SEIMENI,62903,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:19",441,441,0,0,0,261,261,0,0,0,251,10,500,239,29,64,129,14,1,10,4,0
14,CONSTANŢA,"ȘCOALA GEN CU CLS. I - IV PĂDURENI",441,DOBROMIR,61737,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:43:26",114,111,0,3,0,80,77,0,3,0,78,2,200,120,0,57,16,4,0,1,0,0
14,CONSTANŢA,"SCOALA GENERALĂ",455,INDEPENDENŢA,61871,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:35",501,490,1,7,3,311,300,1,7,3,290,19,500,188,29,183,22,13,2,40,0,1
14,CONSTANŢA,"SCOALA GENERALĂ",457,INDEPENDENŢA,61871,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:11",237,234,0,2,1,159,156,0,2,1,154,5,300,141,3,130,11,1,0,9,0,0
14,CONSTANŢA,"SCOALA GENERALĂ",456,INDEPENDENŢA,61871,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:02:33",300,291,0,4,5,187,178,0,4,5,173,14,300,113,9,88,46,5,1,18,1,5
14,CONSTANŢA,"ŞCOALA GENERALĂ",492,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:23:36",272,261,1,10,0,168,158,0,10,0,167,1,300,132,35,109,9,10,0,2,1,1
14,CONSTANŢA,"ŞCOALA GENERALĂ",337,"ORAŞ NEGRU VODĂ",62397,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:34:35",1038,1026,0,11,1,565,553,0,11,1,537,28,1100,535,212,170,95,13,3,20,3,21
14,CONSTANŢA,"ȘCOALA GENERALĂ ABRUD",358,ADAMCLISI,60883,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:23",123,111,0,12,0,84,72,0,12,0,80,4,200,116,14,42,17,2,0,4,0,1
14,CONSTANŢA,"ȘCOALA GENERALĂ CASICEA",376,AMZACEA,63198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:58:11",344,337,0,4,3,171,164,0,4,3,164,7,400,229,12,116,27,7,0,1,1,0
14,CONSTANŢA,"ŞCOALA GENERALĂ CERES",491,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:36:04",371,363,0,8,0,194,186,0,8,0,190,4,400,206,22,117,22,22,0,3,2,2
14,CONSTANŢA,"SCOALA GENERALĂ CLASELE I-IV",340,"ORAŞ NEGRU VODĂ",62397,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:07",207,197,1,9,0,107,98,0,9,0,105,2,200,93,50,35,13,4,0,1,1,1
14,CONSTANŢA,"ȘCOALA GENERALĂ CONACU",402,COBADIN,61318,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:32",276,269,0,6,1,141,134,0,6,1,138,3,300,159,11,52,57,8,0,7,3,0
14,CONSTANŢA,"ȘCOALA GENERALĂ CU CLASELE I - IV CUIUGIUC",472,LIPNIŢA,62057,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:17:19",143,137,0,6,0,79,73,0,6,0,71,8,200,121,5,37,27,1,0,1,0,0
14,CONSTANŢA,"ȘCOALA GENERALĂ CU CLASELE I - IV GORUNI",473,LIPNIŢA,62057,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:20:35",83,74,0,9,0,53,44,0,9,0,50,3,100,47,4,9,33,1,0,2,0,1
14,CONSTANŢA,"ȘCOALA GENERALĂ CU CLASELE I - IV IZVOARELE",474,LIPNIŢA,62057,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:24",84,81,0,3,0,51,48,0,3,0,48,3,100,49,5,22,18,0,0,3,0,0
14,CONSTANŢA,"ȘCOALA GENERALĂ GENERAL SCĂRIȘOREANU",377,AMZACEA,63198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:59",816,796,2,7,11,466,448,0,7,11,449,17,900,431,22,353,49,14,1,4,0,6
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.1",220,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:42:10",1122,1107,2,10,3,585,572,0,10,3,548,37,1195,610,119,182,123,33,9,48,14,20
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.1",221,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:36:57",1348,1332,2,6,8,693,679,0,6,8,664,29,1500,807,164,234,137,40,13,46,14,16
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2",222,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:28:18",1246,1232,0,11,3,625,611,0,11,3,590,32,1400,775,132,203,147,39,6,30,13,20
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2",223,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:10:53",1604,1591,0,10,3,733,720,0,10,3,699,34,1700,967,175,208,168,46,10,54,20,18
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2",489,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:48:04",1178,1162,0,7,9,608,592,0,7,9,593,15,1300,692,92,360,57,20,3,41,9,11
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.2 MURFATLAR",305,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:44",1713,1685,0,19,9,915,887,0,19,9,893,22,1900,985,53,701,74,18,5,39,0,3
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.3",217,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:49",1624,1601,2,8,13,835,813,1,8,13,793,32,1800,975,184,230,222,42,7,56,26,26
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.3",218,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:17",1515,1496,0,11,8,764,745,0,11,8,719,33,1600,838,146,225,190,41,3,61,33,20
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.5",227,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:06:20",1123,1118,0,5,0,596,591,0,5,0,577,19,1300,704,130,197,127,27,10,53,21,12
14,CONSTANŢA,"ȘCOALA GENERALĂ NR.5",228,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:18:39",1116,1111,1,3,1,607,603,0,3,1,577,30,1300,693,114,191,138,42,12,51,16,13
14,CONSTANŢA,"SCOALA GENERALA SAT CETATEA",438,DOBROMIR,61737,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:42:27",188,182,0,0,6,158,152,0,0,6,152,6,200,42,2,137,10,0,1,1,1,0
14,CONSTANŢA,"SCOALA GENERALA ȘIPOTELE",436,DELENI,61675,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:22",308,291,0,8,9,308,291,0,8,9,294,14,500,192,70,63,143,10,0,5,2,1
14,CONSTANŢA,"ȘCOALA GENERALĂ TOPALU",542,TOPALU,63045,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:24:45",1430,1368,0,16,46,971,909,0,16,46,962,9,1400,429,55,572,293,19,2,13,1,7
14,CONSTANŢA,"ȘCOALA GENERALĂ URLUIA",359,ADAMCLISI,60883,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:12",290,279,0,8,3,219,208,0,8,3,201,18,300,80,25,65,61,5,0,33,12,0
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”A.GHENCEA”",534,SĂCELE,62878,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:32:36",1516,1381,2,90,43,1427,1293,1,90,43,1291,46,2000,663,513,271,306,47,22,74,18,40
14,CONSTANŢA,"SCOALA GIMNAZIALA COCHIRLENI",528,RASOVA,62798,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:20",895,874,1,14,6,498,478,0,14,6,482,16,900,402,37,117,284,16,1,18,1,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCUŞI”",248,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:08",940,933,0,7,0,367,360,0,7,0,353,14,1000,633,38,158,85,26,10,21,2,13
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCUŞI”",247,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:05",945,938,0,7,0,391,384,0,7,0,368,23,1000,609,54,151,90,12,2,27,6,26
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCUŞI”",249,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:26",725,716,0,9,0,317,308,0,9,0,295,22,800,483,52,109,67,16,9,27,3,12
14,CONSTANŢA,"SCOALA GIMNAZIALA ” CRISTEA CARAMAN” COGEALAC",406,COGEALAC,61372,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:26",1378,1268,0,84,26,1006,896,0,84,26,982,24,1272,266,47,334,534,28,4,26,2,7
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DAN SPATARU” ALIMAN",372,ALIMAN,61005,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:02",638,619,0,11,8,414,395,0,11,8,402,9,700,289,26,337,27,5,0,2,1,4
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",126,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:14",1945,1938,0,6,1,704,697,0,6,1,651,53,2000,1296,141,151,202,41,6,59,23,28
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",127,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:56",1797,1790,0,7,0,742,735,0,7,0,707,35,1900,1123,78,210,169,22,13,168,25,22
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",128,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:14",1653,1645,3,5,0,741,736,0,5,0,709,32,1800,1059,91,231,149,32,16,136,33,21
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36)",129,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:41:56",1864,1853,0,11,0,788,777,0,11,0,769,19,1900,1112,95,249,156,30,15,160,35,29
14,CONSTANŢA,"ŞCOALA GIMNAZIALA ”DIMITRIE ȘTIUBEI” (ŞCOALA NR.36 )",125,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:48",1937,1927,0,9,1,877,867,0,9,1,841,36,2000,1123,120,291,141,26,20,168,36,39
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”EMIL GÂRLEANU” BĂRĂGANU",382,BĂRĂGANU,63294,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:34:33",935,931,0,2,2,488,484,0,2,2,468,20,1000,512,105,140,173,29,0,11,5,5
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”EMIL GÂRLEANU” BĂRĂGANU - ȘCOALA PRIMARĂ NR. 1 LANURILE",383,BĂRĂGANU,63294,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:24",727,724,1,0,2,468,465,1,0,2,424,17,800,342,53,261,99,0,2,5,0,4
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ GALA GALACTION",229,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:16:53",1320,1308,3,8,1,731,722,0,8,1,715,16,1700,969,140,214,169,37,8,93,37,17
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",354,"23 AUGUST",60598,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:18",1302,1298,1,1,2,691,688,0,1,2,665,25,1400,710,93,405,96,22,4,31,6,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",353,"23 AUGUST",60598,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:30:55",1292,1282,7,0,3,656,651,2,0,3,633,23,1400,744,92,391,86,19,4,24,9,8
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",318,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:28:40",1959,1947,1,10,1,951,940,0,10,1,905,35,2000,1060,158,235,210,59,11,106,32,94
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",315,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:02",1551,1547,0,3,1,720,716,0,3,1,697,22,1700,981,143,179,137,42,14,109,35,38
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",314,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:02",1407,1400,0,7,0,595,588,0,7,0,568,27,1500,905,105,128,159,29,9,65,29,44
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",317,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:20:46",982,969,5,8,0,429,420,1,8,0,416,13,1100,671,84,99,87,40,4,55,14,33
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”",316,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:17",1913,1903,4,6,0,941,935,0,6,0,901,40,2000,1059,153,230,217,69,12,107,42,71
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR”",412,CORBU,61513,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:24",1529,1520,1,4,4,764,756,0,4,4,745,15,1700,935,134,175,328,26,7,50,8,17
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",56,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:23",847,837,2,8,0,325,316,1,8,0,316,9,901,576,53,113,54,14,5,51,12,14
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",55,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:40",1817,1811,0,6,0,709,703,0,6,0,677,32,1900,1191,114,248,110,40,9,113,14,29
14,CONSTANŢA,"SCOALA GIMNAZIALA ”GRIGORE ANTIPA” (ŞCOALA NR. 15 )",54,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:25",1415,1410,1,4,0,645,641,0,4,0,619,26,1410,765,115,181,109,36,7,113,28,30
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",319,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:22:56",1812,1805,2,4,1,832,827,0,4,1,785,47,1900,1068,135,191,227,85,9,68,34,36
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",321,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:21",1287,1277,0,6,4,552,542,0,6,4,511,41,1400,848,110,111,144,44,8,54,26,14
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL”",320,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:52:30",1532,1523,0,8,1,672,663,0,8,1,632,40,1700,1020,124,143,172,55,7,69,20,42
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ „GRIGORE MOISIL”",322,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:12:15",961,953,0,7,1,431,423,0,7,1,399,17,1100,684,79,81,119,36,4,36,18,26
14,CONSTANŢA,"SCOALA GIMNAZIALĂ ”I.L.CARAGIALE”",267,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:19",1022,1011,3,8,0,468,460,0,8,0,443,25,1100,632,55,201,110,29,10,12,5,21
14,CONSTANŢA,"SCOALA GIMNAZIALĂ ”I.L.CARAGIALE”",266,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:18",968,961,0,7,0,396,389,0,7,0,382,14,1100,704,53,185,75,39,5,13,1,11
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”I.L.CARAGIALE”",265,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:04:33",970,960,4,6,0,487,481,0,6,0,473,14,1100,613,55,203,105,20,11,34,10,35
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”I.L.CARAGIALE” MEDGIDIA",264,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:24",642,639,0,3,0,258,255,0,3,0,242,16,700,442,43,105,47,20,4,13,6,4
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ION BORCEA - CLASA 8",361,AGIGEA,60570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:46:04",1320,1280,2,37,1,786,746,2,37,1,761,25,1400,614,97,205,285,19,9,113,12,21
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ION BORCEA - SALA DE MESE",362,AGIGEA,60570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:31:42",1539,1483,3,51,2,1033,980,0,51,2,990,43,1600,567,120,238,362,41,11,176,9,33
14,CONSTANŢA,"SCOALA GIMNAZIALA ”ION GHICA” TORTOMAN",548,TORTOMAN,63189,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:26",1490,1479,0,11,0,939,928,0,11,0,900,39,1600,661,146,302,182,52,4,197,3,14
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”LUCIAN GRIGORESCU”",263,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:40",590,582,0,8,0,290,282,0,8,0,285,5,600,310,35,104,70,8,9,37,7,15
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”LUCIAN GRIGORESCU”",262,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:25:09",976,969,0,7,0,422,415,0,7,0,405,16,1100,679,58,167,86,25,6,35,7,21
14,CONSTANŢA,"ŞCOALA GIMNAZIALA ”MARIN SORESCU” (SCOALA NR. 20 )",89,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:25",795,790,0,5,0,304,299,0,5,0,296,8,900,596,51,92,58,27,1,43,7,17
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU” COSTINEŞTI",416,COSTINEŞTI,63286,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:50:55",1013,979,7,18,9,678,644,7,18,9,665,13,898,216,121,219,243,16,6,43,3,14
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",244,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:31",1115,1105,0,8,2,376,366,0,8,2,289,87,1200,824,29,82,70,33,19,38,6,12
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",243,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:51:57",1386,1379,0,7,0,440,433,0,7,0,305,135,1500,1060,31,85,67,30,18,65,2,7
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",242,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:57",857,849,0,8,0,293,285,0,8,0,273,20,900,607,34,110,52,21,3,31,5,17
14,CONSTANŢA,"SCOALA GIMNAZIALĂ ”MIRCEA DRAGOMIRESCU”",253,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:19:27",902,894,0,8,0,359,351,0,8,0,336,23,1100,741,34,167,75,21,5,22,8,4
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIRCEA DRAGOMIRESCU”",254,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:45:26",739,729,1,6,3,309,300,0,6,3,298,11,900,591,29,126,73,24,7,22,6,11
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”MIRCEA DRAGOMIRESCU”",255,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:09:21",1140,1134,0,6,0,505,499,0,6,0,486,19,1300,795,43,245,75,32,16,49,8,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ MIRCEA ELIADE",286,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:40:12",1048,1030,3,13,2,489,474,0,13,2,471,18,1187,698,75,166,85,18,8,86,13,20
14,CONSTANŢA,"SCOALA GIMNAZIALA NICHITA STANESCU",482,MERENI,62137,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:31",1209,1170,1,9,29,753,715,0,9,29,701,52,1200,447,101,326,116,44,10,81,7,16
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",356,"23 AUGUST",60598,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:22",1068,1059,1,8,0,488,480,0,8,0,465,22,1191,704,88,291,36,28,2,12,4,4
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”NICOLAE MARALOI” SARAIU",532,SARAIU,62823,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:45:44",618,585,0,7,26,446,413,0,7,26,424,22,600,154,34,43,298,11,1,34,2,1
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1",538,SILIŞTEA,62949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:44:32",562,542,1,10,9,384,364,1,10,9,376,8,600,216,7,151,180,7,0,26,0,5
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",299,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:11:21",1142,1123,0,11,8,611,592,0,11,8,581,30,1200,589,143,208,168,26,20,4,6,6
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",226,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:44:09",1183,1170,0,11,2,558,545,0,11,2,494,64,1300,742,94,179,158,20,1,20,9,13
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",432,"CUZA VODĂ",63300,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:38:39",1731,1724,0,3,4,948,941,0,3,4,913,35,1900,952,55,693,124,32,3,3,2,1
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",278,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:10:33",1281,1277,0,4,0,566,562,0,4,0,537,29,1400,834,133,197,104,30,4,33,17,19
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",225,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:42:43",1233,1221,2,8,2,671,661,0,8,2,646,25,1300,629,158,195,169,38,13,42,13,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 1",277,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:31:19",1757,1752,0,4,1,824,819,0,4,1,789,33,1900,1078,244,241,132,43,10,69,34,16
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR.1",554,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:19",1657,1646,0,6,5,907,896,0,6,5,883,24,1800,893,53,685,70,19,3,39,6,8
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1",431,"CUZA VODĂ",63300,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:43",1581,1572,0,8,1,887,878,0,8,1,845,42,1700,813,67,561,145,54,0,8,1,9
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1",276,"ORAŞ CERNAVODĂ",60776,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:10:04",1525,1508,3,5,9,714,700,0,5,9,690,24,1700,986,160,202,153,47,11,67,17,33
