precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRULĂ  CĂTĂLIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","BĂLUȚĂ  DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","BURCEA  GEORGE-VALENTIN-PARTIDUL OAMENILOR TINERI-voturi","CIUCU  CIPRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","CICEALĂ  ANA-MARIA-SĂNĂTATE EDUCAȚIE NATURĂ SUSTENABILITATE-voturi","FLOAREA  LIVIU-GHEORGHE-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","MACOVEI  GHEORGHE-PARTIDUL ROMÂNIA MARE-voturi","CREȚU  OANA-PARTIDUL SOCIAL DEMOCRAT UNIT-voturi","LASCA  MIHAI-IOAN-PATRIOȚII POPORULUI ROMÂN-voturi","LAZĂR  RAREȘ-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","ALEXANDRESCU  ANCA-NICOLETA-DREPTATE PENTRU BUCUREȘTI-voturi","TRIFU DĂNUȚ-ANGELO-CANDIDAT INDEPENDENT-voturi","TEODOROVICI  EUGEN-ORLANDO-CANDIDAT INDEPENDENT-voturi","NEȚOIU  GHEORGHE-CANDIDAT INDEPENDENT-voturi","GHEORGHE  VLAD-DAN-CANDIDAT INDEPENDENT-voturi","NEGROTĂ  ANGELA-CANDIDAT INDEPENDENT-voturi","FILIP  CONSTANTIN-TITIAN-CANDIDAT INDEPENDENT-voturi"
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","ȘCOALA GIMNAZIALĂ NR.144",1035,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:23:23",1234,1220,1,13,0,481,468,0,13,0,477,4,1400,919,46,69,1,231,29,0,0,0,0,0,98,0,3,0,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",237,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:57:27",2158,2128,20,10,0,583,573,0,10,0,577,6,2400,1817,92,133,1,177,29,1,0,2,0,0,137,1,2,1,0,1,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",243,"BUCUREŞTI SECTORUL 2",179150,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 01:38:56",1719,1629,82,8,0,401,391,2,8,0,397,4,1800,1399,48,91,2,92,18,0,0,5,0,0,132,2,3,0,0,2,2
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",238,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:00:47",1494,1484,0,10,0,500,490,0,10,0,497,3,1600,1100,99,83,0,124,38,1,1,0,1,0,141,2,4,2,1,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",239,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:40:17",1591,1581,1,9,0,449,440,0,9,0,443,6,1800,1351,44,120,1,96,21,0,1,3,0,0,142,2,5,1,0,4,3
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",240,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:24:10",1686,1677,3,6,0,325,319,0,6,0,321,4,1600,1275,24,84,2,58,19,0,1,1,1,0,128,0,0,1,0,2,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",241,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:30:23",1508,1496,4,8,0,410,402,0,8,0,403,7,1600,1190,71,81,1,116,28,0,0,0,0,0,102,0,1,0,2,1,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",242,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:55:44",1681,1650,20,11,0,470,459,0,11,0,466,4,1800,1330,87,99,1,136,27,0,1,2,1,0,111,0,0,1,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 145",244,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:09:02",1472,1461,3,8,0,264,256,0,8,0,261,3,1601,1337,16,92,3,14,17,0,0,2,1,0,110,2,1,1,0,2,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.149;",603,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:14:51",1766,1716,40,10,0,423,413,0,10,0,420,3,1800,1377,74,81,1,126,31,0,0,0,0,0,102,1,1,2,1,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.149;",602,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 08:58:45",1877,1867,3,7,0,673,666,0,7,0,662,10,2000,1327,104,139,5,191,49,0,0,1,0,0,164,2,3,1,1,2,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.149;",604,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:47:49",2129,2104,8,17,0,754,737,0,17,0,745,9,2400,1646,160,105,1,256,100,0,0,1,0,0,116,1,2,1,0,2,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","ȘCOALA GIMNAZIALĂ NR.150",995,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:13:10",653,638,4,11,0,293,282,0,11,0,293,0,800,507,48,29,0,143,22,1,0,0,0,0,48,0,1,0,0,1,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","ȘCOALA GIMNAZIALĂ NR.150",996,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:05:26",741,719,10,12,0,321,309,0,12,0,321,0,800,479,57,45,1,153,21,0,0,0,1,1,42,0,0,0,0,0,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","ȘCOALA GIMNAZIALĂ NR.150",991,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:07:19",641,624,5,12,0,255,243,0,12,0,252,3,800,545,34,41,0,112,23,0,2,0,0,0,36,3,0,1,0,0,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","ȘCOALA GIMNAZIALĂ NR.150",992,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:15:46",669,647,8,14,0,287,272,1,14,0,286,1,800,513,36,43,0,138,14,0,0,0,0,0,52,0,1,0,1,1,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","ȘCOALA GIMNAZIALĂ NR.150",993,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:16:04",701,679,12,10,0,287,276,1,10,0,285,2,800,513,43,46,0,121,13,0,0,2,0,0,58,0,2,0,0,0,0
48,"MUNICIPIUL BUCUREŞTI - SECTOR 5","ȘCOALA GIMNAZIALĂ NR.150",994,"BUCUREŞTI SECTORUL 5",179187,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:29:45",672,644,17,11,0,294,283,0,11,0,289,5,800,506,43,48,2,121,17,0,0,0,0,1,54,0,1,1,1,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.153",1285,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 01:58:44",1163,1156,0,7,0,271,264,0,7,0,270,1,1200,929,18,56,0,79,13,0,0,3,0,0,99,0,0,0,1,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.153",1287,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:40:42",1044,1036,0,8,0,220,212,0,8,0,217,3,1000,780,8,42,1,57,12,0,0,0,0,0,96,0,0,1,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ NR.153",153,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:38:45",1461,1457,3,1,0,323,322,0,1,0,313,10,1620,1297,11,117,1,40,10,1,1,3,0,1,121,1,0,2,0,2,2
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.153",1286,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:30:55",1545,1533,5,7,0,322,315,0,7,0,318,4,1600,1278,21,66,2,85,11,0,1,3,1,0,124,0,0,2,2,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1204,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:10:39",1692,1686,3,3,0,720,717,0,3,0,715,5,1800,1080,63,103,0,367,33,0,0,0,1,0,140,1,3,4,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1212,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:44:57",1978,1939,31,8,0,722,714,0,8,0,719,3,2000,1278,99,74,0,382,46,0,0,0,2,0,109,1,0,3,2,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1211,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:42:35",1438,1429,3,5,1,517,511,0,5,1,513,4,1800,1283,56,99,0,252,15,0,0,1,0,0,87,0,1,1,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1210,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:42:55",1367,1353,9,4,1,458,453,0,4,1,457,1,1400,942,30,79,2,244,20,1,0,0,0,0,77,0,1,2,0,0,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1209,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:37:47",1813,1787,20,6,0,571,565,0,6,0,561,10,1800,1229,64,81,0,274,35,0,2,0,1,1,99,0,2,1,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1208,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:56:20",2035,1983,32,20,0,870,850,0,20,0,870,0,2002,1132,81,87,0,494,50,0,0,1,1,2,149,0,4,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1207,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:40:12",1598,1573,15,10,0,693,683,0,10,0,689,4,1600,907,68,93,2,360,45,1,2,1,1,0,112,0,0,1,0,2,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1206,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:53:46",1609,1604,1,3,1,646,642,0,3,1,643,3,1600,954,73,91,2,312,34,0,0,1,0,0,124,0,3,1,0,2,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1205,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:45:57",1461,1453,1,6,1,578,571,0,6,1,570,8,1600,1022,51,99,1,276,28,1,0,2,0,2,107,0,1,0,0,1,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.156",1203,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:21:02",1478,1466,8,4,0,501,497,0,4,0,497,4,1600,1099,48,83,1,250,15,0,1,3,0,1,94,0,0,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.161",1288,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:02:09",1196,1188,0,8,0,198,190,0,8,0,196,2,1200,1002,16,38,1,47,13,1,0,0,0,1,77,1,1,0,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ NR.162",144,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:09:06",1388,1380,1,6,1,389,382,0,6,1,389,0,1520,1131,42,80,3,115,16,1,0,2,2,0,120,1,2,1,2,1,1
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ NR.162",145,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:05:35",1400,1393,1,6,0,407,401,0,6,0,403,4,1530,1123,30,78,2,133,18,2,0,1,0,0,134,0,3,0,0,2,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.162",1283,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:14:17",1084,1071,4,9,0,344,335,0,9,0,339,5,1000,656,29,46,2,137,21,1,0,0,1,0,99,0,1,1,1,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.162",1284,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:34:08",1761,1735,13,13,0,515,502,0,13,0,510,5,1800,1285,49,71,0,231,30,1,0,0,0,0,124,0,3,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.163",1271,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:41:47",1208,1194,6,8,0,423,414,1,8,0,420,3,1200,777,54,57,1,187,23,0,0,1,0,0,92,1,2,1,0,0,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.163",1272,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:28:30",1129,1087,33,9,0,372,363,0,9,0,371,1,1200,828,44,76,0,156,12,0,0,0,1,0,82,0,0,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.163",1273,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:35:46",1176,1164,3,9,0,410,401,0,9,0,404,6,1200,790,35,72,0,156,25,0,2,2,0,0,110,0,0,1,1,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.163",1267,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:32:04",1517,1504,9,4,0,510,506,0,4,0,507,3,1599,1089,40,82,1,258,18,0,0,0,1,0,102,0,2,2,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.163",1268,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 01:35:35",1402,1374,18,10,0,469,459,0,10,0,467,2,1400,931,60,64,1,198,23,2,2,0,0,0,109,1,1,2,0,3,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.163",1269,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:21:31",1120,1110,3,7,0,357,350,0,7,0,353,4,1200,843,38,54,1,174,27,1,2,0,1,0,54,0,0,0,1,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.163",1270,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:44:25",1052,1044,2,6,0,338,332,0,6,0,336,2,1000,662,35,51,1,150,16,2,0,1,0,0,72,4,2,1,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.164",1089,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:17:25",895,873,13,9,0,350,341,0,9,0,350,0,998,648,39,54,0,178,23,1,0,1,0,0,52,0,0,1,0,0,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.164",1088,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:49:39",1050,1039,5,6,0,417,411,0,6,0,414,3,1000,583,28,63,2,214,29,1,0,0,0,0,75,1,0,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.164",1087,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:27:53",936,925,5,6,0,381,375,0,6,0,381,0,1000,619,37,53,0,207,16,0,0,0,0,0,62,0,1,1,0,3,1
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",816,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:44:47",1508,1497,2,9,0,490,481,0,9,0,484,6,1600,1110,51,162,0,81,25,2,1,2,1,1,153,0,1,2,0,2,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",820,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:40:10",1662,1656,1,5,0,432,427,0,5,0,430,2,1800,1368,31,123,1,92,29,3,0,3,0,1,139,2,4,1,1,0,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",819,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:18:14",1903,1887,9,7,0,555,548,0,7,0,553,2,2100,1545,68,170,5,116,19,0,1,2,1,0,167,1,1,1,1,0,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",818,"BUCUREŞTI SECTORUL 4",179178,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:50:58",2007,1994,2,11,0,619,608,0,11,0,616,3,2200,1581,96,161,0,159,60,1,2,1,3,0,128,1,1,0,0,1,2
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",812,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:04:20",1625,1616,2,7,0,464,457,0,7,0,458,6,1800,1336,42,163,1,95,27,0,0,0,0,0,125,2,1,1,1,0,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",817,"BUCUREŞTI SECTORUL 4",179178,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:37:17",1780,1771,2,5,2,556,549,0,5,2,549,7,1996,1440,53,217,3,79,15,1,0,3,0,0,172,1,0,1,2,0,2
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",815,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:37:55",1659,1641,9,9,0,419,410,0,9,0,416,3,1800,1381,30,144,3,83,18,0,0,2,1,0,129,0,1,0,3,0,2
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",814,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:05:42",1625,1614,3,8,0,451,443,0,8,0,445,6,1800,1349,55,135,0,69,23,1,1,0,1,0,153,1,4,0,0,2,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ NR. 165",813,"BUCUREŞTI SECTORUL 4",179178,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:23:41",1702,1690,5,6,1,508,501,0,6,1,504,4,1900,1392,49,162,1,107,29,0,3,1,1,0,141,0,0,3,3,2,2
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.167 - CONTAINER",1276,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:27:42",1088,1073,7,8,0,416,408,0,8,0,411,5,1000,584,30,75,0,203,14,0,0,0,0,0,87,0,0,2,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.167 - CONTAINER",1275,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:32:46",1333,1319,4,10,0,427,417,0,10,0,424,3,1400,973,41,82,0,197,17,0,1,0,0,0,80,0,3,1,1,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.167 - CONTAINER",1274,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:01:59",1201,1191,3,7,0,331,324,0,7,0,331,0,1200,869,28,50,0,158,15,0,1,0,1,0,74,0,1,0,0,1,2
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.167 - CONTAINER",1281,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:08:29",1048,1038,2,8,0,389,381,0,8,0,383,6,1000,611,47,62,1,169,13,0,0,0,0,0,89,0,1,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.167 - CONTAINER",1280,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:33:26",977,963,6,8,0,359,351,0,8,0,356,3,1000,641,30,41,0,188,22,0,0,1,0,0,68,0,4,1,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.167 - CONTAINER",1279,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:57:39",1422,1410,8,4,0,495,491,0,4,0,492,3,1400,905,48,70,0,223,22,0,0,0,0,0,123,5,1,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.167 - CONTAINER",1282,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:47:48",1242,1231,3,8,0,437,429,0,8,0,433,4,1200,763,39,61,2,216,21,1,0,0,1,0,89,0,1,1,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1105,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:10:31",1190,1168,17,5,0,487,482,0,5,0,485,2,1200,713,30,68,1,277,18,1,2,0,0,0,82,2,3,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1102,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:57:35",1089,1075,8,6,0,422,416,0,6,0,418,4,1000,578,36,70,1,216,32,0,1,0,1,0,61,0,0,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1103,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:07:39",1016,1011,1,4,0,360,356,0,4,0,357,3,1000,640,23,54,1,187,12,0,0,0,1,0,76,0,2,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1106,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:09:02",1065,1054,3,7,1,419,410,1,7,1,417,2,1000,581,27,59,0,240,18,0,1,0,0,0,69,2,0,0,1,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1104,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:27:25",1285,1271,4,10,0,533,523,0,10,0,528,5,1400,867,36,68,2,322,18,0,0,0,1,0,80,1,0,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 CORPII",1107,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:50:01",1140,1074,58,6,2,402,394,0,6,2,401,1,1000,598,53,64,1,189,16,1,0,0,0,0,75,0,0,0,2,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1109,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:57:14",1228,1214,4,10,0,512,502,0,10,0,507,5,1200,688,44,74,1,259,27,0,0,2,0,0,95,1,0,1,2,0,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1108,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:06:39",1279,1268,4,7,0,500,492,1,7,0,495,5,1200,700,45,60,1,285,26,0,1,1,0,0,75,0,0,0,0,0,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.169 SALA DE SPORT",1110,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:33:00",1164,1153,2,8,1,500,491,0,8,1,499,1,1200,700,40,63,2,269,22,1,2,0,1,1,94,0,0,2,0,0,2
